Id,UserId,DepartmentId,YearId,SquadronId,AdmissionYear,CreatedAt,UpdatedAt
1950,1162.0,1.0,,1.0,2025.0,2025-01-15 22:39:49,2025-08-27 22:39:49
1655,1642.0,1.0,1.0,2.0,2026.0,2025-05-05 03:13:20,2025-06-22 03:13:20
2292,442.0,2.0,3.0,2.0,2024.0,2022-02-20 03:54:48,2022-08-12 03:54:48
4343,1401.0,1.0,2.0,4.0,2022.0,2021-10-19 14:40:46,2022-02-19 14:40:46
584,71.0,1.0,2.0,1.0,2022.0,2023-01-07 08:37:11,2023-02-05 08:37:11
492,,1.0,3.0,2.0,2024.0,2021-02-15 00:12:46,2021-11-24 00:12:46
1661,489.0,1.0,1.0,2.0,2025.0,2024-11-07 19:12:24,2025-07-28 19:12:24
4133,852.0,1.0,1.0,5.0,2023.0,2024-02-29 00:21:45,2024-05-30 00:21:45
815,256.0,1.0,2.0,5.0,2025.0,2025-04-06 04:28:16,2025-08-01 04:28:16
4202,746.0,1.0,3.0,2.0,2022.0,2024-09-24 12:43:46,2024-09-29 12:43:46
4532,1647.0,2.0,1.0,2.0,2026.0,2025-09-03 16:03:33,2025-11-09 16:03:33
3151,235.0,1.0,2.0,,2024.0,2021-01-05 07:58:24,2021-01-31 07:58:24
3200,307.0,1.0,3.0,1.0,2025.0,2025-12-09 23:53:05,2026-02-04 23:53:05
1853,803.0,2.0,3.0,3.0,2025.0,2025-04-15 09:33:41,2025-10-26 09:33:41
1995,1236.0,1.0,4.0,1.0,2021.0,2022-09-23 04:50:02,2022-10-15 04:50:02
1351,82.0,,2.0,5.0,2023.0,2025-11-24 08:47:32,2026-08-18 08:47:32
2301,1918.0,1.0,2.0,2.0,2025.0,2024-12-05 00:59:43,2025-09-06 00:59:43
40,,3.0,2.0,3.0,2024.0,2025-03-08 08:30:02,2025-07-13 08:30:02
1656,393.0,,1.0,1.0,2025.0,2025-04-04 16:43:17,2025-09-02 16:43:17
4608,1999.0,1.0,4.0,1.0,2024.0,2023-04-23 17:35:36,2023-11-02 17:35:36
1085,1281.0,3.0,4.0,3.0,2025.0,2025-07-18 04:43:31,2025-10-24 04:43:31
3206,870.0,3.0,1.0,5.0,2022.0,2023-12-08 17:56:06,2024-02-22 17:56:06
1084,1369.0,2.0,1.0,1.0,2024.0,2022-03-19 17:23:51,2022-03-22 17:23:51
139,1855.0,2.0,4.0,3.0,2023.0,2021-10-31 07:13:17,2022-06-02 07:13:17
141,1102.0,2.0,3.0,,2024.0,2024-04-01 11:51:29,2024-07-08 11:51:29
988,1737.0,1.0,3.0,4.0,2026.0,2024-01-08 22:58:07,2024-07-20 22:58:07
4271,2007.0,1.0,3.0,2.0,2023.0,2024-08-04 22:50:40,2025-03-08 22:50:40
2225,525.0,3.0,3.0,1.0,2026.0,2022-06-10 18:25:19,2023-02-17 18:25:19
1976,606.0,3.0,3.0,2.0,2023.0,2025-11-18 20:09:11,2026-02-24 20:09:11
603,1114.0,2.0,3.0,,2022.0,2023-04-09 15:47:39,2023-04-25 15:47:39
4616,1044.0,1.0,1.0,2.0,2025.0,2021-08-04 17:16:21,2022-01-01 17:16:21
2009,101.0,2.0,2.0,3.0,2024.0,2023-08-14 14:49:11,2024-03-24 14:49:11
578,97.0,1.0,2.0,5.0,2026.0,2022-04-05 13:38:03,2022-12-18 13:38:03
409,1136.0,1.0,1.0,5.0,2026.0,2025-07-21 08:55:05,2026-03-05 08:55:05
938,1274.0,1.0,4.0,,2022.0,2021-05-21 03:50:57,2021-12-21 03:50:57
4063,641.0,1.0,2.0,3.0,2023.0,2023-12-25 15:55:54,2024-02-17 15:55:54
1895,859.0,2.0,3.0,4.0,2025.0,2021-11-24 11:52:04,2022-03-31 11:52:04
3850,762.0,1.0,1.0,4.0,2025.0,2024-08-28 13:19:40,2025-05-24 13:19:40
2493,981.0,1.0,1.0,1.0,2024.0,2024-09-11 03:37:00,2024-09-19 03:37:00
173,1611.0,2.0,2.0,1.0,2024.0,2025-06-22 11:06:50,2025-11-21 11:06:50
665,231.0,2.0,1.0,3.0,2023.0,2022-08-04 21:29:28,2023-01-08 21:29:28
3188,819.0,3.0,1.0,5.0,2023.0,2021-12-14 21:06:11,2022-05-07 21:06:11
1588,661.0,1.0,2.0,2.0,2023.0,2022-11-06 17:56:20,2023-08-30 17:56:20
3528,778.0,2.0,2.0,4.0,2024.0,2021-09-09 21:19:37,2022-06-05 21:19:37
1044,460.0,1.0,1.0,3.0,2024.0,2022-12-29 20:58:59,2023-03-05 20:58:59
1414,1889.0,2.0,3.0,4.0,2025.0,2025-08-20 02:10:09,2025-12-04 02:10:09
144,727.0,1.0,2.0,5.0,2024.0,2024-04-09 11:21:34,2024-11-05 11:21:34
3880,1412.0,1.0,3.0,5.0,2022.0,2025-06-08 04:55:53,2025-10-17 04:55:53
3199,286.0,3.0,2.0,5.0,2024.0,2024-08-02 06:19:20,2025-05-02 06:19:20
4703,,1.0,1.0,2.0,2023.0,2021-06-26 08:08:27,2022-02-05 08:08:27
3124,23.0,1.0,3.0,1.0,2023.0,2025-07-27 22:06:41,2025-10-23 22:06:41
282,322.0,1.0,1.0,,2024.0,2022-02-06 17:29:13,2022-04-26 17:29:13
940,1071.0,1.0,4.0,3.0,2024.0,2022-03-28 16:24:14,2022-04-27 16:24:14
3733,430.0,1.0,3.0,5.0,2021.0,2021-05-23 15:38:40,2021-11-15 15:38:40
2324,1166.0,,3.0,2.0,2024.0,2022-08-06 22:33:01,2023-02-01 22:33:01
2136,790.0,,1.0,3.0,2022.0,2025-06-20 12:47:10,2026-01-22 12:47:10
326,1701.0,1.0,1.0,3.0,2026.0,2024-12-12 03:12:07,2025-06-11 03:12:07
476,520.0,3.0,1.0,4.0,2026.0,2025-11-03 10:31:32,2025-12-04 10:31:32
3829,1363.0,1.0,,1.0,2026.0,2021-05-07 10:13:51,2021-12-03 10:13:51
3020,927.0,1.0,3.0,3.0,2025.0,2021-09-24 22:41:25,2021-12-12 22:41:25
2750,1843.0,1.0,3.0,1.0,2023.0,2021-03-27 06:28:53,2022-01-14 06:28:53
2113,2009.0,1.0,3.0,2.0,2024.0,2023-12-09 14:37:24,2024-06-12 14:37:24
4412,564.0,1.0,4.0,3.0,2022.0,2024-09-05 16:49:41,2025-05-26 16:49:41
1810,,1.0,2.0,4.0,2022.0,2021-06-23 06:39:32,2021-12-08 06:39:32
766,1776.0,3.0,2.0,1.0,2024.0,2021-03-14 23:00:28,2021-11-17 23:00:28
2000,324.0,3.0,1.0,3.0,2023.0,2023-12-10 22:29:20,2024-09-03 22:29:20
3410,77.0,3.0,2.0,1.0,2023.0,2024-08-05 06:55:29,2024-12-03 06:55:29
1913,933.0,1.0,,1.0,2023.0,2021-12-19 10:56:08,2022-10-09 10:56:08
2990,9556.0,,,4.0,2023.0,2023-04-04 18:05:13,2023-05-14 18:05:13
1370,1516.0,3.0,2.0,3.0,2023.0,2024-02-08 23:21:56,2024-09-11 23:21:56
1285,1316.0,1.0,4.0,1.0,2026.0,2025-12-23 22:55:32,2026-09-08 22:55:32
650,375.0,1.0,2.0,5.0,2024.0,2025-10-07 22:52:37,2025-11-21 22:52:37
3565,838.0,1.0,2.0,,2022.0,2024-02-27 03:28:00,2024-03-30 03:28:00
3595,1432.0,2.0,2.0,2.0,2025.0,2021-05-22 01:15:34,2021-10-14 01:15:34
1658,980.0,,4.0,,2024.0,2025-07-01 03:16:51,2025-11-23 03:16:51
3994,708.0,1.0,2.0,5.0,2025.0,2021-08-19 11:34:59,2021-09-16 11:34:59
77,1718.0,2.0,1.0,2.0,2023.0,2021-12-20 14:46:28,2022-09-18 14:46:28
2331,668.0,2.0,,2.0,2023.0,2025-06-06 13:21:27,2025-10-11 13:21:27
4049,1097.0,1.0,1.0,4.0,2024.0,2025-06-19 23:27:04,2025-08-07 23:27:04
2867,586.0,2.0,1.0,3.0,2024.0,2021-08-24 04:11:52,2022-06-13 04:11:52
3980,1628.0,1.0,2.0,5.0,2022.0,2022-06-28 10:11:16,2023-04-04 10:11:16
2409,1737.0,1.0,1.0,1.0,2025.0,2021-06-27 15:05:13,2022-03-29 15:05:13
3673,1344.0,2.0,2.0,5.0,2022.0,2021-11-24 09:21:26,2022-07-03 09:21:26
1253,300.0,1.0,2.0,2.0,2024.0,2023-01-15 19:20:36,2023-04-22 19:20:36
760,806.0,1.0,3.0,3.0,2023.0,2022-10-29 13:01:48,2023-05-08 13:01:48
1731,,1.0,3.0,4.0,2023.0,2024-07-22 04:22:23,2024-07-25 04:22:23
3342,1541.0,2.0,3.0,,2025.0,2021-11-01 14:33:48,2022-08-20 14:33:48
3480,698.0,1.0,1.0,2.0,2024.0,2024-11-18 16:41:48,2025-02-04 16:41:48
3627,1782.0,1.0,1.0,2.0,2024.0,2023-07-13 02:36:52,2023-12-31 02:36:52
2104,1090.0,2.0,1.0,1.0,2024.0,2021-09-15 14:52:19,2022-02-25 14:52:19
2875,402.0,1.0,2.0,2.0,2023.0,2023-04-21 16:26:24,2023-09-05 16:26:24
4563,1220.0,1.0,1.0,2.0,2022.0,2023-05-16 18:23:05,2023-07-05 18:23:05
4482,811.0,1.0,4.0,5.0,2022.0,2021-08-03 15:52:23,2021-09-26 15:52:23
3046,586.0,1.0,4.0,3.0,2026.0,2022-10-04 12:07:12,2022-12-09 12:07:12
924,958.0,2.0,3.0,4.0,2023.0,2021-05-27 04:36:30,2022-02-05 04:36:30
1675,303.0,1.0,1.0,,2022.0,2021-07-06 00:29:52,2022-02-05 00:29:52
1501,1777.0,1.0,3.0,5.0,2023.0,2024-06-25 10:52:06,2025-02-09 10:52:06
3337,11.0,1.0,2.0,2.0,2025.0,2022-12-23 10:57:43,2023-05-06 10:57:43
773,960.0,3.0,2.0,5.0,2026.0,2025-01-10 16:23:21,2025-03-16 16:23:21
1640,982.0,2.0,1.0,5.0,2025.0,2025-02-06 18:01:39,2025-07-25 18:01:39
292,356.0,1.0,1.0,2.0,2026.0,2023-04-22 12:47:23,2024-02-02 12:47:23
320,1627.0,2.0,2.0,4.0,2025.0,2023-12-24 22:31:24,2024-04-07 22:31:24
3071,44.0,1.0,1.0,4.0,2021.0,2022-12-20 08:39:08,2023-06-22 08:39:08
1702,1306.0,2.0,3.0,,2023.0,2021-04-26 12:31:00,2022-01-04 12:31:00
13,979.0,2.0,3.0,3.0,2023.0,2024-03-19 02:23:20,2024-07-30 02:23:20
4210,748.0,1.0,2.0,5.0,2023.0,2024-09-10 22:14:34,2024-11-08 22:14:34
3273,1025.0,2.0,1.0,,2022.0,2022-07-24 19:07:30,2022-11-10 19:07:30
1445,781.0,1.0,,4.0,2024.0,2023-05-07 13:46:10,2023-10-09 13:46:10
4835,924.0,1.0,2.0,2.0,2024.0,2021-04-22 11:34:41,2021-06-24 11:34:41
3714,1360.0,1.0,1.0,5.0,2024.0,2025-07-03 02:36:00,2025-12-11 02:36:00
4451,720.0,2.0,3.0,5.0,2025.0,2023-07-17 14:30:59,2023-12-23 14:30:59
155,679.0,2.0,1.0,2.0,2023.0,2025-01-10 22:10:58,2025-08-09 22:10:58
371,1319.0,1.0,2.0,3.0,2024.0,2022-01-16 05:28:27,2022-10-15 05:28:27
687,2041.0,1.0,4.0,3.0,2025.0,2022-10-20 09:59:05,2022-11-11 09:59:05
3543,1329.0,1.0,2.0,4.0,2022.0,2024-06-10 20:50:00,2024-07-19 20:50:00
1959,76.0,2.0,1.0,2.0,2021.0,2023-05-20 18:50:49,2024-01-11 18:50:49
3879,438.0,2.0,2.0,4.0,2026.0,2025-05-25 05:13:19,2026-01-27 05:13:19
4378,634.0,1.0,2.0,5.0,2023.0,2021-12-25 04:36:02,2022-03-15 04:36:02
2725,1477.0,3.0,3.0,2.0,2025.0,2021-06-12 08:07:14,2021-07-13 08:07:14
1512,1749.0,1.0,1.0,,2024.0,2022-09-05 10:48:16,2022-12-11 10:48:16
3700,1496.0,1.0,2.0,3.0,2024.0,2025-10-31 00:33:09,2025-11-04 00:33:09
1596,1480.0,1.0,1.0,2.0,2024.0,2022-03-15 02:27:59,2022-11-25 02:27:59
991,1458.0,1.0,2.0,3.0,2022.0,2021-02-04 12:16:49,2021-02-05 12:16:49
1018,1599.0,3.0,1.0,3.0,2024.0,2021-03-04 11:43:01,2021-08-04 11:43:01
2980,73.0,1.0,,2.0,2025.0,2025-03-17 03:03:25,2025-08-25 03:03:25
3606,1523.0,2.0,2.0,1.0,2024.0,2025-02-08 18:36:47,2025-06-18 18:36:47
4860,731.0,1.0,1.0,4.0,2025.0,2021-10-28 17:02:49,2022-08-10 17:02:49
2289,1007.0,1.0,1.0,5.0,2023.0,2025-03-08 05:57:54,2025-07-16 05:57:54
2299,449.0,1.0,3.0,4.0,2024.0,2025-12-18 00:09:59,2026-07-26 00:09:59
3972,,1.0,3.0,3.0,2026.0,2024-10-08 19:37:23,2025-01-16 19:37:23
2426,313.0,,3.0,4.0,2025.0,2023-03-23 00:13:45,2023-09-04 00:13:45
3692,1067.0,2.0,3.0,5.0,2022.0,2024-08-17 02:46:59,2025-05-14 02:46:59
2338,606.0,2.0,1.0,3.0,2023.0,2021-08-19 15:05:34,2022-05-24 15:05:34
3120,1976.0,1.0,2.0,5.0,2023.0,2022-01-16 17:12:26,2022-02-12 17:12:26
2787,308.0,2.0,1.0,4.0,2024.0,2024-06-20 17:07:45,2024-10-09 17:07:45
1073,367.0,1.0,4.0,2.0,2024.0,2025-03-05 04:28:41,2025-04-26 04:28:41
2967,1738.0,1.0,3.0,2.0,2023.0,2021-08-28 10:50:41,2021-11-10 10:50:41
4068,785.0,3.0,1.0,2.0,2024.0,2022-10-18 13:50:30,2022-12-25 13:50:30
600,1043.0,2.0,3.0,4.0,2024.0,2025-02-18 04:45:17,2025-10-03 04:45:17
827,,2.0,3.0,,2024.0,2025-07-22 08:40:25,2026-01-15 08:40:25
4726,1873.0,2.0,1.0,4.0,2022.0,2023-05-23 13:07:50,2024-01-24 13:07:50
130,,1.0,3.0,4.0,2021.0,2021-09-18 05:14:46,2022-07-14 05:14:46
1832,1964.0,2.0,3.0,4.0,2023.0,2022-04-17 04:25:45,2022-06-08 04:25:45
1226,1573.0,2.0,2.0,1.0,2025.0,2022-12-18 07:21:43,2023-01-01 07:21:43
2417,1646.0,1.0,2.0,3.0,2025.0,2021-02-09 09:41:35,2021-06-26 09:41:35
4957,1936.0,3.0,1.0,4.0,2026.0,2024-03-17 17:40:22,2024-05-03 17:40:22
1867,466.0,1.0,1.0,5.0,2022.0,2023-11-02 01:53:46,2024-06-22 01:53:46
2345,1555.0,2.0,,3.0,2023.0,2023-09-12 16:11:11,2024-02-16 16:11:11
4323,482.0,1.0,1.0,5.0,2026.0,2023-04-25 13:32:38,2023-06-22 13:32:38
4395,544.0,1.0,1.0,5.0,2024.0,2024-01-15 00:14:03,2024-03-31 00:14:03
3364,574.0,3.0,2.0,3.0,2026.0,2024-06-21 14:18:14,2025-01-21 14:18:14
2498,954.0,2.0,2.0,1.0,2025.0,2024-05-24 11:46:59,2024-06-28 11:46:59
4972,734.0,2.0,3.0,4.0,2024.0,2021-01-30 01:28:50,2021-02-04 01:28:50
1699,4.0,2.0,3.0,2.0,2025.0,2022-03-18 22:06:24,2022-06-20 22:06:24
3389,659.0,1.0,,3.0,2022.0,2024-01-06 09:43:09,2024-09-30 09:43:09
1332,532.0,2.0,1.0,5.0,2022.0,2025-02-20 15:06:52,2025-06-09 15:06:52
4823,548.0,1.0,4.0,4.0,2025.0,2021-04-23 23:40:31,2021-11-24 23:40:31
2437,1473.0,1.0,4.0,3.0,2023.0,2024-03-10 00:12:35,2024-10-01 00:12:35
2278,1029.0,1.0,2.0,3.0,2026.0,2022-07-31 03:08:34,2023-03-28 03:08:34
3330,1760.0,3.0,3.0,5.0,2024.0,2023-11-23 13:13:30,2024-09-03 13:13:30
334,605.0,2.0,1.0,,2021.0,2024-03-31 10:42:04,2024-10-18 10:42:04
9,1921.0,2.0,2.0,1.0,2023.0,2023-01-16 07:00:22,2023-10-17 07:00:22
2582,,2.0,2.0,4.0,2023.0,2025-07-03 20:03:34,2025-11-19 20:03:34
1841,,3.0,4.0,5.0,2024.0,2021-05-09 23:56:18,2021-06-18 23:56:18
2077,208.0,1.0,3.0,4.0,2023.0,2022-07-08 02:08:35,2023-04-22 02:08:35
4643,986.0,1.0,1.0,,2024.0,2025-03-09 19:58:52,2025-12-04 19:58:52
3138,155.0,1.0,3.0,3.0,2026.0,2024-03-04 21:15:46,2024-05-17 21:15:46
4263,174.0,3.0,3.0,2.0,2024.0,2024-11-27 21:07:26,2025-03-25 21:07:26
3051,869.0,2.0,1.0,4.0,2026.0,2021-02-28 01:50:24,2021-06-13 01:50:24
1239,1362.0,2.0,4.0,5.0,2023.0,2021-06-14 18:43:02,2021-10-26 18:43:02
3471,1280.0,1.0,4.0,5.0,2024.0,2025-01-21 12:26:58,2025-10-05 12:26:58
241,1452.0,1.0,1.0,17.0,2024.0,2021-06-03 15:36:29,2021-08-05 15:36:29
3133,1469.0,2.0,2.0,2.0,2023.0,2022-09-30 11:19:25,2022-11-25 11:19:25
1021,615.0,2.0,2.0,2.0,2026.0,2021-11-27 04:02:38,2022-01-05 04:02:38
4086,570.0,1.0,2.0,2.0,2022.0,2022-12-20 17:28:23,2023-03-24 17:28:23
4575,1033.0,1.0,1.0,5.0,2022.0,2024-06-19 06:19:01,2025-04-12 06:19:01
1600,821.0,1.0,4.0,3.0,2023.0,2022-05-29 05:44:26,2022-09-30 05:44:26
1627,9540.0,3.0,,3.0,2025.0,2024-04-25 01:51:23,2024-05-06 01:51:23
1442,266.0,1.0,3.0,3.0,2025.0,2023-03-09 22:53:56,2023-06-01 22:53:56
1677,640.0,1.0,2.0,3.0,2026.0,2023-08-01 07:44:32,2024-04-08 07:44:32
4250,400.0,2.0,2.0,5.0,2023.0,2024-12-09 14:58:13,2025-02-06 14:58:13
537,331.0,1.0,,1.0,2023.0,2023-06-01 21:51:12,2023-11-15 21:51:12
1847,878.0,2.0,2.0,4.0,2023.0,2022-05-26 16:06:03,2023-02-17 16:06:03
2356,1638.0,2.0,1.0,1.0,2024.0,2025-02-11 04:24:26,2025-09-24 04:24:26
4059,921.0,1.0,2.0,5.0,2024.0,2024-11-03 12:23:41,2024-12-13 12:23:41
2612,1143.0,1.0,,1.0,2024.0,2025-07-15 15:37:00,2026-04-11 15:37:00
3896,1017.0,3.0,1.0,4.0,2023.0,2022-12-23 08:05:36,2023-03-06 08:05:36
1170,545.0,3.0,2.0,5.0,2025.0,2022-08-11 14:57:19,2023-05-25 14:57:19
4531,391.0,1.0,,5.0,2025.0,2021-03-19 09:26:54,2021-05-23 09:26:54
314,1840.0,2.0,2.0,5.0,2022.0,2022-04-07 17:33:39,2022-08-05 17:33:39
4301,1056.0,1.0,2.0,1.0,2022.0,2021-07-25 00:23:09,2022-02-09 00:23:09
1683,1825.0,1.0,3.0,2.0,2024.0,2022-11-26 14:42:29,2023-05-06 14:42:29
399,368.0,1.0,3.0,4.0,2023.0,2023-02-10 04:40:20,2023-11-07 04:40:20
891,1900.0,1.0,,5.0,2026.0,2024-08-01 11:55:43,2024-11-29 11:55:43
1407,873.0,1.0,,4.0,2021.0,2022-12-29 06:57:23,2023-01-22 06:57:23
4168,1864.0,1.0,1.0,1.0,2024.0,2023-05-12 20:20:58,2024-02-25 20:20:58
3592,693.0,3.0,1.0,5.0,2025.0,2023-02-04 00:53:41,2023-02-08 00:53:41
3695,1013.0,1.0,4.0,5.0,2024.0,2023-07-17 03:07:32,2023-08-19 03:07:32
206,1066.0,3.0,,3.0,2021.0,2025-11-30 17:48:42,2026-07-14 17:48:42
3336,1247.0,,3.0,5.0,2024.0,2025-12-13 19:30:15,2026-02-15 19:30:15
3473,1505.0,1.0,1.0,3.0,2024.0,2023-02-11 10:13:34,2023-09-05 10:13:34
3636,1754.0,1.0,4.0,5.0,2026.0,2023-06-17 07:24:07,2023-10-12 07:24:07
839,725.0,1.0,3.0,1.0,2022.0,2022-07-02 08:03:11,2022-11-28 08:03:11
1752,969.0,1.0,3.0,1.0,2024.0,2025-02-18 11:07:00,2025-05-25 11:07:00
462,1041.0,1.0,2.0,2.0,2025.0,2021-04-06 06:36:23,2021-05-04 06:36:23
393,1846.0,3.0,2.0,2.0,2025.0,2025-11-08 23:33:20,2025-12-24 23:33:20
2593,31.0,1.0,1.0,,2024.0,2024-06-05 03:55:45,2024-11-01 03:55:45
4915,141.0,2.0,1.0,5.0,2024.0,2025-09-15 05:26:22,2025-12-05 05:26:22
4748,1486.0,,1.0,4.0,2024.0,2023-04-29 18:09:40,2024-02-20 18:09:40
2682,1628.0,1.0,2.0,5.0,2021.0,2021-09-26 01:34:50,2021-10-10 01:34:50
783,1048.0,1.0,3.0,5.0,2025.0,2021-10-25 10:29:28,2022-06-05 10:29:28
258,2039.0,,2.0,,2022.0,2021-04-24 09:45:50,2021-06-05 09:45:50
2912,996.0,2.0,2.0,5.0,2025.0,2023-11-08 21:22:05,2024-08-24 21:22:05
3705,424.0,,3.0,1.0,2025.0,2025-03-24 18:25:30,2025-10-29 18:25:30
2960,402.0,1.0,1.0,4.0,2023.0,2025-02-08 12:42:19,2025-03-29 12:42:19
551,,2.0,1.0,5.0,2022.0,2021-02-06 07:25:33,2021-07-22 07:25:33
4024,151.0,1.0,3.0,,2022.0,2023-08-24 03:05:02,2023-12-21 03:05:02
4384,187.0,3.0,2.0,4.0,2022.0,2021-01-09 02:59:38,2021-05-15 02:59:38
2353,325.0,,3.0,1.0,2021.0,2022-02-05 02:42:48,2022-05-15 02:42:48
3685,1339.0,1.0,1.0,1.0,2024.0,2021-01-08 01:49:51,2021-01-18 01:49:51
407,261.0,2.0,1.0,2.0,2023.0,2022-08-12 01:01:01,2022-12-27 01:01:01
793,469.0,3.0,1.0,4.0,2023.0,2021-12-15 21:49:03,2022-09-09 21:49:03
305,1237.0,1.0,3.0,3.0,2026.0,2021-09-02 12:03:06,2021-10-28 12:03:06
2333,255.0,3.0,3.0,5.0,2021.0,2021-04-04 19:52:13,2022-01-01 19:52:13
1215,1839.0,1.0,4.0,4.0,2022.0,2024-07-02 10:51:11,2024-11-12 10:51:11
2223,686.0,1.0,1.0,3.0,2025.0,2023-09-22 08:10:42,2024-02-23 08:10:42
3584,1611.0,1.0,1.0,,2025.0,2025-10-25 16:52:45,2026-06-21 16:52:45
1557,684.0,1.0,,3.0,2023.0,2023-02-20 11:29:12,2023-03-11 11:29:12
2115,753.0,1.0,,1.0,2023.0,2023-07-01 17:56:56,2024-01-23 17:56:56
2329,776.0,1.0,2.0,5.0,2026.0,2025-04-13 17:41:38,2025-10-04 17:41:38
2884,54.0,2.0,3.0,4.0,2023.0,2021-01-31 11:34:49,2021-05-12 11:34:49
2896,1272.0,,3.0,4.0,2023.0,2022-12-08 02:16:52,2023-01-10 02:16:52
2989,,2.0,1.0,5.0,2024.0,2022-04-10 15:38:34,2022-11-17 15:38:34
4558,1033.0,1.0,3.0,3.0,2023.0,2022-05-28 21:27:31,2023-02-12 21:27:31
1488,819.0,1.0,3.0,1.0,2022.0,2023-07-24 20:30:45,2023-11-01 20:30:45
4559,1308.0,1.0,3.0,1.0,2025.0,2023-11-06 20:42:03,2024-06-24 20:42:03
1363,,1.0,,3.0,,2025-09-23 01:30:25,2026-01-14 01:30:25
4693,329.0,,2.0,1.0,2024.0,2025-10-18 09:58:32,2026-06-25 09:58:32
1611,321.0,1.0,2.0,2.0,2022.0,2021-03-23 19:53:00,2021-06-28 19:53:00
714,,1.0,1.0,5.0,2022.0,2021-05-14 20:14:42,2021-07-11 20:14:42
2588,1390.0,1.0,2.0,1.0,2022.0,2021-03-08 06:56:41,2021-08-30 06:56:41
4697,306.0,,2.0,3.0,2026.0,2021-12-22 19:53:21,2022-08-25 19:53:21
458,121.0,3.0,3.0,3.0,2026.0,2025-03-09 20:36:30,2025-05-23 20:36:30
4326,,1.0,2.0,4.0,2024.0,2025-10-05 07:02:44,2025-12-21 07:02:44
1162,1278.0,1.0,3.0,1.0,2024.0,2023-06-05 12:52:02,2023-09-22 12:52:02
2946,51.0,1.0,1.0,4.0,2025.0,2024-04-16 07:07:32,2024-08-02 07:07:32
592,1797.0,1.0,1.0,4.0,2025.0,2025-07-24 05:54:06,2025-10-08 05:54:06
149,1699.0,1.0,1.0,1.0,2023.0,2022-04-11 04:38:17,2022-07-13 04:38:17
1028,485.0,1.0,1.0,4.0,2023.0,2021-02-08 17:19:49,2021-03-09 17:19:49
2412,355.0,1.0,1.0,5.0,2023.0,2021-09-30 08:02:17,2022-07-17 08:02:17
2917,,1.0,1.0,5.0,2024.0,2022-01-23 22:12:32,2022-06-28 22:12:32
4803,653.0,1.0,2.0,5.0,2024.0,2025-10-08 13:29:59,2026-02-01 13:29:59
2758,1326.0,,2.0,,2023.0,2022-01-11 11:24:10,2022-10-04 11:24:10
4443,1424.0,1.0,2.0,3.0,2026.0,2024-10-05 15:54:42,2025-05-17 15:54:42
2049,1047.0,2.0,3.0,1.0,2023.0,2021-02-26 20:17:43,2021-11-09 20:17:43
749,1072.0,2.0,3.0,1.0,2023.0,2021-06-19 07:39:12,2021-10-25 07:39:12
2457,313.0,1.0,1.0,2.0,2022.0,2024-09-11 22:43:34,2024-12-20 22:43:34
1621,973.0,3.0,1.0,5.0,2022.0,2023-12-18 15:28:13,2024-05-30 15:28:13
1974,1294.0,2.0,1.0,3.0,2024.0,2025-10-24 12:06:53,2026-04-25 12:06:53
1833,1805.0,1.0,,1.0,2026.0,2022-03-26 05:13:21,2022-05-20 05:13:21
3319,1084.0,3.0,1.0,5.0,2024.0,2024-06-01 05:32:18,2025-01-09 05:32:18
2486,175.0,3.0,2.0,3.0,2022.0,2022-03-17 06:22:13,2022-07-29 06:22:13
4527,1814.0,1.0,2.0,1.0,2025.0,2021-05-11 04:40:14,2021-12-22 04:40:14
1855,1986.0,3.0,2.0,5.0,2024.0,2022-08-07 06:15:44,2022-08-22 06:15:44
429,699.0,2.0,3.0,3.0,2023.0,2022-04-01 10:20:53,2022-09-14 10:20:53
4659,1881.0,,2.0,1.0,2024.0,2024-10-08 02:00:20,2025-06-30 02:00:20
3650,1006.0,1.0,2.0,4.0,2023.0,2021-08-02 10:13:45,2022-02-11 10:13:45
3372,590.0,1.0,4.0,1.0,2024.0,2023-01-28 19:22:22,2023-02-17 19:22:22
2886,1680.0,1.0,,4.0,2022.0,2022-02-06 01:55:35,2022-03-03 01:55:35
1219,1374.0,2.0,4.0,2.0,2022.0,2024-02-29 00:09:01,2024-08-23 00:09:01
2864,271.0,3.0,1.0,1.0,2023.0,2025-01-18 19:50:21,2025-08-24 19:50:21
3697,536.0,3.0,1.0,4.0,2024.0,2022-04-25 02:35:17,2022-12-20 02:35:17
17,566.0,2.0,2.0,1.0,2025.0,2022-08-10 08:18:43,2023-03-16 08:18:43
465,452.0,2.0,1.0,1.0,2022.0,2024-10-17 14:24:13,2025-05-21 14:24:13
1191,2053.0,1.0,3.0,5.0,2023.0,2024-10-30 09:22:47,2025-08-03 09:22:47
1725,906.0,3.0,1.0,5.0,2024.0,2021-04-05 20:18:37,2021-10-09 20:18:37
4849,1116.0,1.0,2.0,3.0,2023.0,2022-06-29 12:13:24,2023-01-25 12:13:24
4720,169.0,1.0,1.0,2.0,2025.0,2024-01-24 15:08:39,2024-07-09 15:08:39
4817,1066.0,1.0,2.0,2.0,2025.0,2024-07-06 07:59:21,2025-01-07 07:59:21
12,65.0,1.0,1.0,5.0,2023.0,2024-06-05 19:50:48,2024-11-19 19:50:48
3512,1743.0,1.0,4.0,,2023.0,2023-08-01 11:48:00,2023-10-16 11:48:00
4113,1561.0,2.0,2.0,1.0,2025.0,2023-12-27 21:19:09,2024-08-25 21:19:09
