Id;CommentId;UserId;CreatedAt
5302;2397;1273;2025-09-09 00:37:46
10407;1706;479;2025-03-04 17:07:40
1378;4200;813;2022-07-05 20:23:27
7638;425;1335;2025-01-08 14:33:29
10432;118;576;2022-12-05 22:37:07
7452;880;1488;2023-12-20 23:25:20
7613;3767;539;2024-09-19 21:21:10
3149;927;61;2022-10-07 04:57:54
3680;1846;1500;2025-01-10 13:34:32
7715;3484;916;2022-08-08 18:09:17
4978;251;502;2025-12-15 07:58:07
7871;2582;597;2024-08-01 10:50:49
2514;1020;779;2024-07-01 13:07:09
9060;2966;902;2022-07-27 03:15:19
2923;1762;901;2022-08-03 07:16:19
1203;2068;1197;2025-07-30 21:15:07
262;2908;1269;2024-07-30 03:22:12
6271;224;973;2024-01-20 12:31:00
6913;1998;958;2024-03-07 14:51:50
10467;2943;286;2023-02-07 00:42:53
7370;941;598;2024-08-16 11:25:36
4883;1808;814;2024-06-17 16:40:39
8166;2247;64;2025-10-03 07:45:40
6167;1603;658;2025-04-21 22:40:57
10111;1530;2009;2022-07-06 02:13:35
468;1677;1973;2026-01-15 03:22:13
5852;2449;1457;2024-09-25 09:27:28
2126;129;256;2022-07-23 09:54:56
9608;1180;398;2025-11-01 00:00:56
9201;2061;354;2023-03-20 18:03:57
8191;3097;197;2025-03-25 00:55:12
10137;2335;324;2024-09-23 00:40:58
8984;3736;1310;2024-12-03 15:37:29
8699;1422;863;2024-09-06 03:52:13
110;2488;1836;2023-08-03 06:57:50
3684;1846;922;2025-06-17 19:35:38
2827;632;1362;2023-02-23 07:36:49
7268;4024;1488;2023-09-11 07:40:23
5893;3765;1449;2025-11-03 13:11:41
2041;891;864;2025-01-12 15:09:37
2873;3771;1162;2023-06-29 21:40:46
6037;1114;1769;2024-06-22 07:49:13
6008;338;1304;2023-03-29 10:50:03
6752;780;1746;2023-12-20 20:43:45
8120;2151;681;2023-09-14 23:40:03
3010;1414;1170;2024-04-14 14:30:32
5183;3230;470;2025-03-08 05:33:21
5868;2000;1257;2023-05-04 16:16:03
1694;3038;821;2023-12-19 17:21:15
4718;1087;1811;2024-01-06 14:40:32
10920;2414;1908;2024-11-12 22:56:25
5750;841;1608;2023-08-08 09:10:07
4576;1;2019;2023-04-12 18:38:55
8293;729;1560;2025-02-01 00:36:59
1900;4013;1441;2024-07-18 02:39:25
10231;1178;1646;2023-09-23 00:28:58
3044;1971;1914;2026-02-28 01:37:06
4939;17;1082;2023-07-21 22:02:20
5122;57;720;2022-10-18 21:51:25
2194;2375;2005;2022-10-07 11:27:51
8848;1375;1832;2024-12-05 19:17:53
1787;2483;1843;2023-07-09 16:40:42
10498;1385;1449;2023-06-08 10:00:07
5756;2771;405;2023-11-12 06:09:25
10375;3759;74;2024-06-03 04:31:08
1781;2483;1325;2024-10-07 22:40:38
8723;3541;1966;2022-09-10 18:46:50
899;4372;773;2025-07-10 06:49:41
6722;34;2023;2023-05-16 01:01:32
4755;768;230;2025-08-29 01:18:02
2460;701;1941;2024-12-09 12:35:56
8538;4325;288;2022-12-27 15:30:07
1222;3922;493;2023-10-06 22:18:39
3417;2857;1015;2025-03-16 18:37:10
8796;2524;1795;2025-10-18 18:40:33
1880;764;1491;2025-05-12 18:05:50
8366;278;732;2023-04-11 19:34:05
9646;1084;950;2026-02-22 15:43:46
1058;2355;525;2025-08-04 05:09:20
3528;2986;800;2022-06-12 07:30:04
7801;2968;763;2024-06-04 01:06:26
1757;1489;773;2025-05-01 04:38:23
9251;4440;472;2023-07-10 15:02:35
542;1654;529;2024-03-14 03:06:27
4411;714;376;2025-06-03 09:23:11
9325;1098;1474;2023-05-10 22:34:13
3882;678;118;2022-07-09 08:48:06
8600;1894;714;2025-02-18 19:55:51
10449;1994;391;2024-12-07 16:16:29
1136;2548;1522;2024-03-22 18:02:01
566;2895;72;2024-11-04 09:17:10
7758;1600;701;2025-09-13 07:53:48
1690;3038;673;2024-02-20 05:18:15
4961;247;53;2025-02-11 07:30:34
8208;2938;257;2023-01-09 21:11:20
1380;1542;1968;2025-01-25 09:44:39
2284;637;790;2025-01-24 23:48:39
7157;2834;568;2024-04-11 14:37:53
2476;1854;1537;2025-08-06 19:27:45
8302;3998;190;2023-09-12 05:49:50
5167;4218;739;2023-06-09 12:37:09
8757;3394;846;2022-11-28 05:28:12
8126;2412;356;2022-10-24 01:04:19
10882;1975;1244;2024-08-07 06:13:58
532;1146;1191;2023-09-23 02:44:30
5751;841;1207;2025-03-05 16:33:17
167;2204;408;2023-03-24 21:41:16
9911;4087;1677;2024-03-11 06:53:27
135;2766;531;2022-08-02 13:29:58
437;914;2037;2024-02-17 18:03:01
10515;1197;474;2022-08-28 18:50:28
8069;2507;1747;2023-04-06 12:56:44
6247;3271;858;2024-09-25 07:24:46
3635;3752;49;2025-07-30 04:26:43
4211;2235;1552;2023-10-13 03:26:41
5904;3147;1640;2026-02-16 19:07:00
3213;3143;1653;2024-06-09 02:43:17
9272;3400;692;2024-11-15 22:35:10
3625;2880;1440;2024-02-04 11:06:06
2506;295;527;2025-01-27 09:09:11
7442;3804;1912;2024-03-28 00:17:44
1650;3748;30;2024-05-26 07:51:35
6776;1635;173;2023-11-26 07:17:43
6203;704;1799;2025-02-13 14:38:40
6819;2760;227;2024-05-24 11:52:52
5470;1640;623;2023-02-22 21:37:52
5941;2366;1391;2025-09-22 20:56:13
2687;2361;1878;2024-12-01 13:25:55
10160;2813;1095;2024-01-30 07:31:59
6041;3208;255;2024-02-20 22:19:46
2228;4377;149;2023-10-07 11:18:09
4644;2780;1009;2022-08-30 09:47:21
6550;1307;451;2023-03-23 16:35:21
4995;1390;1026;2022-10-10 11:11:10
8588;2392;499;2023-05-04 17:39:25
4575;1;1131;2025-10-03 10:45:14
314;3709;1144;2024-04-21 16:14:06
1958;3821;578;2024-10-22 21:50:07
1777;484;229;2024-08-28 10:50:02
2259;2957;1816;2025-10-20 11:40:11
8428;4408;1936;2025-03-22 06:30:42
10873;311;909;2025-06-10 04:53:52
5556;300;2049;2025-06-01 16:26:14
10635;1102;1660;2025-05-28 12:04:34
965;915;1089;2023-01-18 06:46:04
6180;1907;951;2025-04-08 23:46:50
8651;2803;50;2022-12-28 07:21:10
1727;201;1030;2023-10-31 13:58:23
1404;3188;353;2023-03-11 04:23:38
2790;1339;1820;2022-09-12 16:57:38
9588;3305;944;2024-01-14 23:02:27
8990;87;555;2025-11-29 16:15:17
8215;2938;574;2023-08-25 14:15:59
5155;943;343;2023-05-16 21:39:07
10037;720;99;2022-09-29 04:41:55
2811;1921;1878;2025-05-29 09:44:56
1893;4013;1831;2025-05-27 14:14:45
10733;2319;930;2023-03-20 18:30:38
4352;2070;598;2025-04-22 11:13:40
2283;637;859;2023-02-19 17:33:13
1851;366;30;2023-06-08 07:54:20
8733;1728;1124;2023-11-09 00:01:30
7365;787;20;2025-05-03 13:28:25
7394;1517;2008;2025-01-31 06:25:08
2513;123;1596;2026-02-16 07:54:15
5279;2298;1741;2022-10-05 01:55:33
4056;4065;982;2024-05-01 03:36:24
1439;2241;318;2023-06-21 00:42:48
6881;204;252;2026-01-02 22:05:40
6834;652;1158;2023-02-17 00:12:22
9983;5;1862;2022-08-11 18:40:29
6325;3358;5;2025-06-06 08:29:07
5197;4362;1195;2023-11-13 08:32:26
6344;4112;603;2025-06-13 10:34:03
5532;2611;1725;2022-06-01 21:03:49
6546;1307;539;2023-03-08 11:06:32
7389;3338;1224;2025-01-08 10:59:09
1988;2470;1588;2023-04-12 12:28:08
10293;626;1490;2023-01-16 05:47:56
7493;506;625;2025-09-13 20:55:01
9850;1343;1541;2024-02-10 10:25:53
10105;2606;835;2024-01-22 23:53:56
3867;646;1840;2023-07-06 19:40:28
6514;2765;54;2024-09-12 00:26:56
2351;987;1259;2024-01-13 13:32:08
3414;99;1300;2026-01-27 18:17:47
8837;909;41;2022-08-08 10:09:39
1853;1633;936;2025-03-24 21:54:35
8241;2359;1550;2022-10-30 19:39:45
8560;1953;1729;2023-11-17 14:44:00
10784;1909;586;2022-07-01 03:10:31
9994;1848;1338;2023-01-12 21:44:54
1814;3466;80;2025-06-29 21:55:52
449;3344;837;2025-12-09 00:10:19
10731;2319;142;2024-07-28 20:40:00
6509;2765;502;2023-11-30 18:35:41
4887;2690;725;2025-03-13 02:22:14
1908;2511;2000;2022-12-26 20:09:50
2395;2075;1592;2022-06-17 12:35:43
4106;302;693;2026-02-27 18:40:06
2548;874;281;2022-10-05 10:14:16
1580;2028;651;2025-10-11 22:28:39
8629;1816;1573;2024-11-26 11:26:54
1592;2360;837;2025-06-15 13:01:07
1176;2883;751;2023-02-06 07:31:13
271;2123;1680;2022-12-08 15:02:58
4556;1915;1147;2024-05-31 10:58:51
6065;3665;1830;2024-03-16 20:25:45
5177;3230;896;2024-12-27 00:41:59
9568;2424;353;2024-09-18 15:37:04
10140;4327;243;2022-10-03 11:55:33
10080;2216;922;2025-06-08 09:57:34
3543;2925;1377;2024-07-28 16:58:02
3486;2418;510;2024-07-28 06:53:48
9169;500;115;2024-08-13 14:26:07
10414;1388;2023;2022-07-06 23:52:35
6720;34;647;2022-12-21 02:44:02
5714;346;563;2023-07-20 23:21:24
10285;3061;925;2022-11-15 18:08:05
4491;2148;365;2023-07-18 15:05:47
6070;2371;1602;2024-11-27 12:34:36
5105;1896;1486;2024-03-25 17:17:20
6495;1733;1997;2025-11-17 02:45:24
10058;913;288;2024-05-01 10:29:21
10464;2943;1354;2022-10-10 02:00:55
4241;2702;640;2024-06-15 06:59:21
494;2846;1901;2023-07-29 09:12:10
9567;2424;1413;2025-12-04 17:15:46
8590;2392;1692;2023-06-12 12:15:21
6005;3058;57;2024-07-03 23:05:11
8380;2290;1161;2024-07-18 15:19:50
1554;531;981;2025-05-03 21:03:34
9939;1252;1228;2023-02-03 19:34:10
6433;347;1335;2022-08-29 21:18:23
227;2008;1908;2022-12-30 03:40:42
2881;2961;536;2024-10-27 04:00:39
5590;2989;540;2025-11-10 18:23:20
6010;338;505;2024-05-01 09:51:57
7697;2277;1692;2025-11-30 20:51:32
9083;3948;309;2024-06-06 21:09:17
8068;2507;1533;2022-11-28 07:28:00
5228;1472;860;2022-11-14 08:17:21
4828;406;943;2023-12-04 18:35:51
5097;391;1069;2024-09-10 07:44:33
3006;2222;1717;2023-08-17 15:14:43
205;1328;2025;2024-09-14 02:44:24
5146;3906;96;2023-04-28 15:48:31
8114;3655;236;2022-10-26 03:43:16
5891;2962;1829;2026-01-07 14:07:29
3053;4187;231;2024-06-14 21:01:41
5692;2451;1573;2024-12-13 07:44:32
8767;1134;1814;2025-07-14 15:04:38
1239;1306;1345;2025-07-04 07:52:27
1051;136;1478;2025-10-27 08:47:46
3573;4104;1913;2022-10-07 11:13:06
4841;621;720;2023-03-11 20:56:46
10276;2273;164;2023-01-06 05:16:44
163;233;367;2025-10-13 13:54:28
463;1677;1274;2024-09-10 20:45:24
767;2040;165;2022-12-19 04:35:00
3222;3944;803;2025-03-15 21:48:45
4424;36;1414;2024-03-31 13:48:55
7245;1619;1084;2025-12-29 17:59:58
2852;1147;1369;2024-05-05 08:38:45
3386;3950;1668;2024-11-10 01:58:20
7798;3513;1533;2023-05-31 09:03:14
10780;177;194;2023-02-01 22:45:57
3349;1872;1239;2026-01-28 08:42:23
3379;1516;204;2023-02-11 13:58:25
9170;2294;1640;2025-10-12 13:14:43
1459;4093;1097;2024-04-19 15:29:37
2483;234;1388;2025-03-24 12:48:23
2910;4083;978;2024-09-07 20:29:03
7735;2773;1072;2023-05-10 21:37:26
3959;1665;73;2023-07-12 12:02:17
1361;2139;507;2023-05-09 21:33:12
10197;1566;109;2025-04-16 13:48:40
9673;70;1972;2023-03-28 01:06:57
10121;504;1579;2022-10-02 19:41:01
8553;1170;112;2025-03-25 16:34:54
6464;3630;1823;2023-07-24 14:48:05
7634;3527;1112;2023-04-12 05:15:10
7311;4056;503;2025-12-12 03:01:29
2692;1423;424;2024-12-01 20:40:47
3190;4019;306;2026-01-01 05:55:00
7657;2200;1512;2022-12-05 01:32:56
9631;3640;1825;2025-06-15 10:46:26
5211;3107;1380;2023-11-01 16:26:08
5519;3055;375;2025-10-22 18:56:56
8322;821;1316;2022-09-17 16:45:22
8587;2392;1704;2024-10-09 22:22:03
2281;2885;286;2024-08-16 16:45:05
10046;1155;1335;2023-01-14 03:19:50
3078;3502;1133;2025-07-31 16:35:40
10729;2779;1645;2023-06-04 07:28:46
8715;2138;408;2023-10-01 20:53:00
512;495;855;2025-05-27 11:15:16
8089;3139;1167;2024-06-20 11:48:50
5397;2354;1098;2025-09-27 21:14:19
10386;894;1910;2024-04-03 02:07:57
2834;1119;1239;2023-03-07 13:28:59
6155;3996;1699;2024-02-15 05:35:25
2705;2572;1868;2023-04-26 03:34:13
9830;1228;1551;2024-01-26 14:31:49
848;4358;1742;2022-06-03 19:31:00
1304;4020;605;2023-03-07 01:00:22
4308;3452;966;2025-11-09 21:24:41
87;1011;1007;2022-12-01 15:27:57
10499;1385;1820;2023-02-23 20:17:12
2002;4210;1040;2024-11-04 23:00:40
10098;3173;936;2024-08-12 02:33:51
1457;1528;1855;2024-02-17 01:33:47
3049;4187;1814;2022-10-24 19:46:43
8716;3541;751;2025-01-27 20:28:43
8411;4069;1315;2023-04-17 03:13:54
3673;3391;496;2023-05-28 05:39:19
3283;817;571;2024-03-25 01:19:30
4322;1483;1196;2024-12-05 12:20:22
6491;2390;822;2024-09-04 20:21:37
10673;387;411;2023-04-10 02:52:44
708;4279;199;2025-12-24 23:53:45
1194;1835;1524;2025-07-13 17:03:55
9899;2791;1047;2025-08-27 14:29:03
9096;3410;1201;2025-07-02 23:05:19
1569;4189;557;2022-12-15 13:44:22
3265;3049;886;2025-09-09 04:32:05
3654;3563;1221;2023-03-16 14:41:48
5074;19;1796;2023-08-13 07:19:56
198;2364;1703;2023-07-11 05:26:09
2752;2952;300;2025-08-14 14:30:49
9066;398;318;2023-06-01 20:52:24
6544;1307;1420;2024-01-27 07:21:09
6558;2544;1601;2024-09-09 15:02:48
1098;4186;978;2023-04-11 13:27:37
2482;234;1848;2023-06-17 03:23:27
1965;3852;889;2024-02-26 14:10:18
2458;701;965;2024-02-22 20:11:22
3926;127;1803;2022-08-09 01:21:46
8602;1894;846;2024-04-10 02:58:29
10219;1985;208;2022-06-09 21:25:18
1041;890;1272;2023-04-14 05:57:30
10958;2320;404;2023-07-03 17:07:27
10940;4151;1645;2025-06-15 17:40:51
9230;2356;934;2022-11-14 16:58:49
5665;1574;902;2024-03-10 01:07:46
882;2268;1874;2025-01-20 10:07:15
4493;2148;382;2025-09-10 04:58:53
10438;118;718;2024-04-26 05:48:53
1477;4075;256;2023-03-18 21:07:12
4266;1795;1225;2025-11-01 02:00:25
8763;3394;107;2025-04-07 22:28:18
2347;3205;790;2023-03-21 13:22:19
5187;509;149;2025-04-05 16:29:40
8440;3023;1940;2022-07-16 19:25:44
4478;1442;563;2023-02-08 09:10:39
569;2895;1655;2022-12-06 21:05:43
1139;2548;770;2024-08-17 00:30:47
10548;3150;1886;2024-07-01 16:49:49
7586;3343;1980;2023-02-28 02:34:40
3484;2418;562;2025-07-07 23:53:50
9487;183;1205;2024-08-15 03:53:11
3978;4098;865;2024-12-09 02:14:46
5360;2759;1045;2025-05-13 16:22:09
8200;1230;1512;2025-09-29 15:26:11
1881;764;1566;2023-12-04 12:30:46
5336;29;882;2024-10-31 19:19:45
1118;4047;1187;2023-05-17 02:43:19
10478;254;1442;2024-11-03 08:01:52
1020;143;1315;2025-06-20 19:01:32
2488;234;856;2025-04-26 13:17:06
8680;1865;894;2025-04-03 19:04:46
3963;1536;175;2023-04-03 14:36:52
2446;1435;1499;2024-07-27 10:37:23
8840;909;1400;2023-08-06 15:24:58
4965;247;2039;2022-06-20 21:17:07
5120;898;1729;2024-02-13 07:30:46
2190;161;220;2025-07-11 22:50:53
1423;2737;795;2026-01-16 19:46:28
4848;435;1340;2024-03-05 21:49:01
5289;1979;872;2023-02-16 01:53:17
7545;385;1573;2022-07-15 16:26:32
4998;3783;848;2022-12-18 05:58:03
6594;2181;329;2024-10-16 17:55:10
9003;2709;67;2023-10-08 19:00:54
1696;3038;878;2025-06-24 18:11:13
10071;2216;1146;2024-11-11 21:53:07
8323;3868;1967;2025-04-08 02:31:13
6226;4015;1575;2023-12-11 05:35:02
8337;2153;1228;2024-02-01 15:13:38
6998;3991;759;2022-09-10 00:55:51
7713;3484;1978;2025-07-29 05:50:51
4899;3797;1911;2025-12-12 20:07:47
8814;521;672;2024-10-20 02:08:52
4203;3593;1302;2023-03-19 20:40:26
8508;3706;1809;2024-12-15 08:47:18
8052;4081;854;2023-05-30 22:46:54
6348;4112;76;2023-08-02 14:46:24
349;3961;655;2022-09-12 11:56:45
6560;2544;1339;2022-07-15 20:12:36
3771;995;158;2024-09-26 02:08:16
1130;1810;1950;2025-05-10 17:39:54
2034;105;1431;2024-03-12 06:31:51
4151;3566;1071;2022-10-30 07:46:30
10152;2784;859;2025-04-26 18:55:42
2032;105;413;2022-12-12 23:07:03
3993;4025;584;2023-07-17 16:34:54
5274;117;334;2025-10-08 23:50:34
10835;2727;402;2025-12-09 11:10:56
5126;57;84;2024-01-13 16:56:48
10481;254;1582;2024-12-19 08:33:10
2994;353;59;2026-02-18 03:57:49
4628;3647;519;2025-06-26 08:16:08
305;2102;1474;2025-04-02 05:29:47
284;465;21;2024-12-04 08:02:16
67;2242;222;2023-12-28 23:48:22
8439;3023;1700;2025-05-15 23:00:00
10443;53;288;2022-08-28 12:51:39
1463;4093;160;2023-01-07 06:26:12
8739;3876;1398;2024-05-01 08:30:59
3133;2902;1970;2022-06-24 02:48:53
8655;1276;750;2025-08-03 07:53:40
4109;302;1717;2024-06-20 00:33:28
4265;1795;1939;2024-09-26 03:23:12
4992;775;403;2024-05-30 14:07:20
8094;555;1375;2025-06-28 04:22:00
1208;2068;342;2024-04-02 21:51:33
3470;595;2027;2023-06-11 05:33:35
1684;2696;928;2026-01-04 15:12:34
2076;3945;1011;2025-09-21 04:57:09
3246;3198;1357;2025-04-14 13:44:25
7045;3981;2030;2024-05-08 16:27:51
4507;3540;75;2023-09-27 19:09:50
3923;1628;1038;2024-06-16 06:49:04
1765;3221;510;2024-03-10 03:15:34
6696;3756;352;2024-05-04 21:13:46
5392;2354;1337;2025-09-06 03:08:54
8377;2290;1202;2026-01-28 06:09:42
1142;3511;2058;2024-01-26 19:53:42
2219;1054;14;2022-08-26 19:21:58
2375;2833;633;2025-05-02 09:12:34
1027;3459;812;2025-01-14 15:02:40
7920;2135;1440;2025-07-10 02:21:08
8466;4390;1238;2025-06-11 12:51:04
8859;4319;938;2024-11-16 17:37:19
9764;1826;940;2022-11-01 21:43:25
9372;110;1992;2024-07-16 09:51:21
423;2667;435;2023-10-22 18:55:40
9125;2820;1481;2026-01-19 11:20:59
3064;3246;1413;2024-10-30 00:34:03
10125;504;1420;2025-09-01 11:28:52
5728;4333;2014;2024-11-12 02:58:42
6306;3099;259;2025-08-15 12:09:07
9352;896;1617;2024-03-24 00:29:52
9015;1935;858;2022-09-29 10:47:51
8954;4175;856;2023-07-24 16:27:16
10399;2819;860;2023-06-21 21:22:48
9011;1935;1466;2025-12-26 17:19:46
10897;804;1472;2025-06-29 22:58:45
4626;3647;716;2024-01-07 23:05:45
869;4282;1028;2025-07-29 14:51:39
9565;2424;1705;2022-07-17 03:44:01
9222;4134;974;2024-09-28 21:21:24
3746;4421;1978;2022-10-12 11:37:33
3838;575;1253;2024-04-25 08:42:46
6045;1948;341;2023-05-28 10:44:22
10597;312;707;2023-07-05 20:29:44
6839;652;1334;2023-05-18 04:57:30
10227;2561;1344;2024-10-02 16:59:56
6756;780;73;2022-08-23 12:32:59
2565;3941;681;2024-12-11 10:53:43
1492;3915;961;2025-09-23 09:45:55
3678;1846;1232;2025-10-26 22:35:54
3155;3062;262;2024-08-20 13:11:43
1483;1285;1796;2022-10-11 12:07:40
1805;3274;606;2024-10-21 04:31:10
2258;2957;1408;2022-09-13 09:42:58
4863;287;1131;2025-02-28 18:49:29
10471;2032;207;2025-04-17 12:37:54
2785;1339;1321;2022-07-18 02:42:15
3992;4025;1623;2025-10-25 10:45:02
3853;3739;1253;2026-02-08 17:39:23
4357;2778;172;2024-03-23 21:32:24
1673;1212;1994;2024-09-19 09:58:01
8330;3868;1540;2022-11-21 17:53:07
8409;694;1442;2023-12-09 07:26:17
9885;3819;916;2022-09-27 00:43:28
5508;2810;1038;2024-03-30 18:26:35
6387;3068;553;2023-12-15 11:02:44
7314;4056;964;2025-12-27 19:29:58
9420;3794;1636;2026-02-06 00:20:32
807;1803;862;2026-02-02 07:50:10
7003;1631;1221;2022-07-17 01:23:52
919;2283;431;2022-12-17 18:22:47
9128;2820;908;2023-03-09 22:40:48
5457;3084;1974;2023-10-27 08:40:18
6757;780;1004;2024-09-18 23:40:17
3997;4025;1480;2024-11-28 18:50:04
4389;150;1476;2024-10-19 17:17:34
3303;2498;1020;2023-07-30 14:24:26
1082;89;229;2025-04-23 13:22:13
799;529;1145;2025-01-12 16:25:28
9684;2758;2013;2024-09-14 15:20:02
3704;1405;1240;2023-02-20 22:14:43
4123;476;326;2024-07-13 02:25:47
4820;265;84;2022-10-08 21:03:05
4447;2999;1653;2023-02-05 07:09:30
8526;3618;1442;2023-06-25 19:56:27
2303;3663;985;2023-09-03 15:22:36
948;3296;200;2022-11-09 00:21:12
4168;1464;1954;2025-06-27 15:12:03
1812;3466;2028;2023-06-24 17:25:35
2571;1340;1920;2025-07-17 12:37:14
7608;3767;101;2025-08-16 00:41:38
1726;201;1621;2023-06-19 15:37:58
7118;918;663;2023-06-09 21:41:50
1531;1615;1093;2025-01-11 08:59:32
6409;3492;1885;2025-09-25 00:28:31
9308;510;1140;2025-07-31 19:21:00
6017;614;1621;2025-03-13 15:31:42
568;2895;1900;2023-10-01 03:09:34
1901;4013;617;2023-04-01 23:47:25
7170;1898;1877;2025-08-03 01:16:23
9237;1524;544;2025-10-14 22:09:22
10421;3683;750;2024-05-04 02:30:50
3665;3249;1538;2023-06-03 22:56:29
8096;555;1455;2024-07-26 13:27:10
5678;1225;741;2024-05-27 19:56:23
6270;224;1666;2024-09-24 22:07:33
5119;898;621;2023-12-13 10:50:50
5788;591;1736;2022-07-28 04:43:20
7949;4258;469;2024-01-25 05:22:21
2639;2117;737;2025-09-26 23:03:27
9396;1162;1456;2023-09-04 05:31:31
5348;2916;1103;2026-02-10 06:54:15
4894;1167;1106;2025-08-10 20:33:56
10584;282;1241;2022-12-21 10:00:00
586;80;33;2024-06-21 13:15:19
1438;2241;1637;2025-05-11 02:24:44
3020;3713;1421;2025-01-02 03:25:40
3093;1179;1683;2026-02-10 14:34:36
2086;348;312;2022-11-15 20:16:21
7067;2504;723;2024-08-13 12:59:55
4496;86;542;2025-07-17 08:03:32
591;80;1109;2023-04-12 00:48:59
8705;1422;1475;2023-12-07 04:01:42
7569;2378;1883;2023-08-05 15:32:31
10581;282;1390;2023-11-20 19:38:17
175;706;1861;2023-01-30 10:01:51
810;1803;1159;2022-06-09 17:49:15
5785;3827;457;2023-06-22 20:58:26
9592;3305;1327;2022-12-11 00:36:12
1402;3188;2044;2024-04-27 12:50:15
1793;3837;2019;2024-05-16 21:56:13
5609;426;653;2023-05-04 12:22:57
7139;1766;1063;2024-10-13 19:43:42
8480;3550;1588;2022-07-18 15:38:00
7069;2504;996;2025-09-02 14:09:42
9183;3087;235;2023-01-14 22:21:03
5438;1594;797;2022-09-18 13:30:45
5386;3758;369;2025-05-02 00:10:21
8904;2617;2044;2025-09-01 17:51:09
6604;3955;1813;2023-09-03 08:25:56
8229;3847;1092;2022-07-05 15:57:44
10628;1824;2007;2023-04-05 18:18:05
1544;3849;1443;2024-03-11 15:28:20
134;2766;867;2024-02-24 18:38:59
1779;2001;1895;2023-06-28 11:16:56
6607;4278;310;2026-02-24 21:41:28
3816;2571;176;2024-11-03 10:04:20
9364;3612;1838;2025-11-12 14:47:01
9280;100;1599;2023-08-16 12:53:26
7592;1970;1947;2023-06-27 22:36:18
2218;3033;2032;2024-02-22 14:44:39
935;1830;976;2023-05-15 01:35:53
5838;1107;77;2023-03-24 07:05:09
7486;506;1856;2024-10-29 11:05:43
7459;7;1574;2022-10-27 09:28:35
3287;1689;1703;2025-09-25 10:45:15
7072;388;18;2023-09-03 15:56:39
2184;2573;1167;2022-07-25 05:06:58
923;3721;2003;2023-04-22 04:17:55
4398;1478;1811;2024-03-08 19:21:11
1624;4229;119;2024-08-03 17:36:49
4862;287;937;2024-07-06 21:46:16
4035;3895;788;2023-10-29 17:29:31
5980;2362;566;2024-06-24 00:03:32
8659;2352;730;2022-10-09 17:06:21
6749;3091;1210;2025-07-08 18:36:47
10018;854;704;2024-12-09 22:17:11
10842;2314;1498;2025-11-08 22:19:32
10697;2179;1998;2022-09-15 08:07:04
691;1168;1594;2023-05-11 00:57:33
8230;155;1923;2025-02-06 01:21:05
2902;1842;126;2022-09-16 09:14:03
9056;1019;937;2025-12-26 17:08:24
7042;3981;1658;2024-10-07 03:52:40
1489;2012;164;2025-01-14 13:28:54
9356;3276;950;2024-02-07 10:41:29
9815;1227;1098;2025-01-19 00:00:05
7861;1051;1709;2022-11-16 12:24:59
8154;3687;985;2023-04-30 06:09:05
996;3529;1924;2024-11-13 23:20:24
8957;4175;1497;2024-08-09 08:08:47
9203;2061;283;2024-10-19 13:54:28
2242;3519;1362;2022-10-03 23:52:33
9436;1790;2020;2023-03-07 22:32:39
5028;4407;74;2023-07-14 10:59:40
888;4177;456;2025-10-24 15:10:29
6345;4112;284;2025-03-21 17:54:40
2999;2815;1515;2024-04-06 07:19:35
5033;1127;1454;2025-10-03 22:48:25
559;1991;2035;2024-12-20 16:32:07
464;1677;274;2023-05-05 21:58:07
5865;2000;180;2023-02-08 02:26:02
1480;1285;1437;2022-12-12 13:48:13
4369;2645;360;2025-03-11 13:16:46
7796;3513;1177;2023-07-24 16:14:41
9254;1417;2053;2026-02-22 01:59:39
10288;1068;1907;2024-07-25 13:46:50
9758;1352;1392;2023-04-07 13:05:20
6721;34;66;2025-12-01 20:04:57
7943;3273;936;2024-12-19 00:25:56
366;3302;1573;2022-09-01 19:51:04
9004;2709;915;2025-05-17 16:42:26
498;422;838;2023-03-01 23:04:54
7048;3233;1087;2025-10-10 04:11:53
5635;69;1311;2023-12-25 04:55:09
4524;2063;169;2023-06-03 06:50:39
7407;3054;540;2022-11-30 13:22:33
5341;78;1271;2023-08-30 06:07:42
3642;1648;987;2025-08-28 14:42:55
5141;3095;1620;2025-04-28 12:08:15
9934;1252;1741;2023-08-18 13:40:48
10281;2273;171;2025-06-30 04:43:16
6817;2538;1988;2024-02-19 10:32:10
1141;2548;1240;2023-12-17 14:40:00
267;2990;119;2023-05-07 06:12:44
6327;1046;451;2022-08-09 19:15:00
3214;793;1131;2023-10-25 00:21:07
7934;1786;1683;2022-10-15 06:10:29
5594;2989;803;2024-05-06 13:32:13
10605;115;1701;2026-01-12 02:38:47
1311;1764;1958;2024-06-14 16:25:00
4061;3342;1747;2024-06-25 12:45:38
8176;3317;1729;2025-06-08 12:23:11
10742;411;1956;2025-07-31 18:26:13
2520;1020;1600;2024-10-06 19:10:19
2198;989;2010;2025-03-22 19:40:25
7601;1520;1241;2025-09-03 12:34:07
400;3596;1425;2023-01-16 01:14:25
4176;522;67;2022-12-23 10:19:12
7892;4361;406;2025-07-05 10:21:00
2648;3414;1616;2025-07-20 08:29:49
4177;522;1169;2023-11-11 22:05:48
8281;3937;1540;2026-02-24 19:15:16
5694;2451;490;2025-12-10 19:14:05
8596;4424;1818;2023-01-08 15:34:43
5835;243;925;2022-09-05 07:02:34
4817;3204;682;2022-11-23 21:51:44
