Id,StudentProfileId,CourseId,EnrolledById,EnrollmentDate
9130,84.0,106,2.0,2025-01-27 10:44:58
920,4390.0,29,2.0,2025-05-05 22:29:58
2716,4695.0,32,1.0,2024-04-07 12:56:05
4953,4210.0,151,2.0,2025-01-18 05:33:14
3968,2439.0,91,,2022-11-04 11:37:58
708,784.0,190,,2024-03-28 04:38:06
2347,644.0,198,1.0,2025-12-05 03:27:30
863,3342.0,110,1.0,2025-03-21 20:57:42
4266,4303.0,9,1.0,2023-03-11 00:19:14
8087,4379.0,59,2.0,2022-11-04 05:41:47
3910,3144.0,127,3.0,2023-08-29 10:11:30
852,4133.0,160,,2025-11-03 20:22:16
682,198.0,147,3.0,2025-10-02 12:16:10
1320,1999.0,25,2.0,2023-03-14 21:12:20
1789,401.0,16,2.0,2025-01-05 15:20:49
2937,1938.0,107,2.0,2025-11-17 15:36:48
9154,4226.0,72,2.0,2022-03-16 21:17:04
9664,3612.0,173,1.0,2022-05-13 23:02:13
3028,886.0,8,3.0,2025-05-16 06:33:33
6097,4538.0,70,3.0,2023-01-29 15:33:20
1085,2076.0,88,1.0,2025-06-02 21:50:28
7732,3032.0,21,1.0,2025-09-14 10:42:29
2145,341.0,169,2.0,2022-12-12 19:43:00
9465,3948.0,135,2.0,2024-12-27 11:36:32
474,4632.0,121,2.0,2025-08-13 20:43:44
4369,785.0,61,,2022-10-18 02:02:14
9785,4229.0,88,1.0,2025-08-17 13:34:04
124,796.0,138,3.0,2025-06-08 10:18:57
3237,1350.0,110,2.0,2025-08-13 08:20:18
8636,4017.0,156,2.0,2023-12-24 17:01:44
207,3133.0,193,2.0,2025-08-02 00:27:37
2595,4776.0,18,1.0,2025-04-28 10:09:46
6971,1796.0,180,,2025-12-08 09:48:50
3610,1590.0,100,1.0,2024-11-21 22:08:26
6383,3734.0,154,1.0,2025-01-08 09:48:56
4744,4370.0,134,3.0,2023-02-11 05:21:47
984,4719.0,92,2.0,2024-02-19 06:29:58
5025,3309.0,84,,2023-09-14 04:14:46
4975,223.0,189,3.0,2024-05-06 11:54:50
5194,1305.0,192,2.0,2024-12-10 21:29:29
6743,520.0,119,,2024-10-16 13:15:20
4852,1916.0,16,1.0,2025-01-07 09:35:54
9814,2762.0,75,3.0,2024-06-03 00:53:05
4465,2019.0,164,3.0,2025-02-13 11:19:06
9618,2168.0,177,2.0,2023-10-27 22:51:56
6359,3626.0,119,2.0,2024-11-29 05:53:29
652,4757.0,14,,2022-11-06 07:37:56
6687,554.0,121,3.0,2025-09-17 03:48:45
5863,1330.0,73,1.0,2024-04-19 09:29:22
9426,1412.0,126,,2025-06-06 18:22:17
7619,315.0,95,3.0,2025-05-24 18:24:43
5240,38.0,5,3.0,2023-01-07 13:53:12
9602,168.0,33,3.0,2023-05-01 01:57:55
2927,2112.0,61,,2022-12-12 11:31:04
7187,2719.0,159,3.0,2025-08-16 07:07:42
798,1942.0,101,1.0,2025-06-05 12:19:31
4417,4070.0,59,3.0,2022-09-13 14:33:04
2918,1048.0,109,,2026-01-03 10:30:38
3623,3806.0,73,1.0,2024-06-01 11:53:14
8764,4800.0,71,3.0,2025-07-04 06:52:14
7841,4883.0,189,1.0,2024-06-01 05:27:33
618,3599.0,59,1.0,2022-11-10 02:30:47
434,375.0,145,1.0,2023-10-20 12:55:30
1034,638.0,26,2.0,2023-01-21 00:23:38
4179,3152.0,91,2.0,2022-09-18 18:52:10
4669,413.0,16,1.0,2025-03-02 17:00:58
9624,4072.0,56,3.0,2023-08-29 02:05:50
6305,4969.0,149,,2026-05-04 06:31:43
2849,1901.0,12,3.0,2023-12-06 18:10:06
5281,557.0,171,3.0,2022-11-05 02:07:29
10043,1642.0,198,1.0,2025-10-19 21:58:39
750,2307.0,141,1.0,2025-03-12 01:12:21
2,4526.0,31,2.0,2023-06-09 03:11:47
4210,619.0,126,2.0,2025-12-12 02:49:05
9326,3226.0,9,1.0,2023-05-31 00:37:34
6098,3972.0,74,,2022-11-14 03:45:35
1961,3576.0,49,1.0,2024-09-02 12:49:05
4418,2084.0,5,2.0,2022-09-14 11:23:58
6369,2331.0,40,2.0,2025-08-07 00:32:53
1337,4951.0,180,3.0,2025-03-03 07:16:59
752,3498.0,173,2.0,2022-03-18 06:52:36
3734,4970.0,158,1.0,2023-01-01 16:39:44
2683,4218.0,86,1.0,2025-07-04 03:45:48
5536,374.0,134,3.0,2022-11-28 20:07:57
2999,3179.0,87,3.0,2024-10-11 13:21:04
9165,4814.0,160,3.0,2025-08-25 08:36:58
8068,1926.0,75,3.0,2023-08-30 20:32:05
1065,372.0,24,2.0,2025-04-27 16:18:16
9853,1035.0,121,3.0,2026-01-29 03:48:03
8711,3068.0,123,3.0,2025-11-01 06:35:32
4420,823.0,143,,2026-02-04 17:16:26
6658,994.0,58,2.0,2025-06-01 11:31:46
1627,568.0,149,2.0,2025-10-05 16:36:43
4252,4729.0,79,3.0,2025-01-10 06:55:37
7952,4193.0,180,1.0,2026-02-20 00:30:33
796,1055.0,192,3.0,2025-05-03 03:00:15
9793,3475.0,46,,2022-04-25 13:25:53
6821,66.0,12,2.0,2023-07-28 22:49:19
2301,2828.0,115,3.0,2023-05-23 21:00:34
3334,4877.0,89,2.0,2023-08-25 22:30:58
8919,4134.0,157,1.0,2023-03-16 22:23:23
2659,742.0,153,1.0,2023-02-02 02:55:20
2096,1940.0,9,,2023-01-08 12:32:06
4046,1144.0,37,1.0,2023-09-06 23:37:28
4833,941.0,96,2.0,2025-08-08 02:03:19
7769,2305.0,145,3.0,2023-08-13 23:37:19
2438,3767.0,62,2.0,2026-01-28 21:35:42
6885,3328.0,69,1.0,2023-09-27 13:43:19
8010,295.0,74,3.0,2022-10-16 13:25:52
4654,1338.0,182,2.0,2024-11-01 03:51:09
1653,1777.0,159,3.0,2026-01-02 20:12:57
3917,2935.0,171,2.0,2022-09-03 09:10:21
5137,2060.0,8,3.0,2025-06-25 17:48:23
2802,531.0,118,3.0,2024-06-18 17:30:25
6254,758.0,9,,2023-07-14 03:51:04
8233,4931.0,21,2.0,2025-10-10 23:57:59
1895,2336.0,146,,2022-05-30 11:56:26
3252,2468.0,28,2.0,2023-01-16 21:57:12
9368,2432.0,96,3.0,2026-02-08 13:43:14
4651,2941.0,87,1.0,2024-02-27 12:24:10
3206,1852.0,99,1.0,2025-11-14 08:59:51
5435,150.0,72,1.0,2022-11-09 03:01:12
2605,2572.0,72,,2023-01-06 23:40:02
1122,4321.0,154,2.0,2025-04-01 03:54:04
6638,2385.0,119,3.0,2024-12-18 17:42:22
267,4171.0,158,1.0,2022-11-20 21:48:10
5467,2.0,133,2.0,2024-07-14 14:23:27
4408,680.0,189,3.0,2024-09-24 13:27:10
1574,1842.0,141,1.0,2025-05-09 02:42:40
2801,3017.0,69,1.0,2024-01-28 03:33:29
9891,3745.0,115,1.0,2023-03-17 07:13:59
8434,1846.0,48,,2023-01-07 05:25:09
9831,2254.0,52,1.0,2025-11-01 23:21:02
762,4785.0,151,3.0,2025-03-28 02:12:27
8312,3932.0,190,1.0,2025-01-03 12:22:32
3552,22.0,100,1.0,2025-07-01 03:49:25
8994,3108.0,6,2.0,2025-02-25 13:50:36
3041,3520.0,141,3.0,2024-12-25 14:25:04
1195,762.0,167,1.0,2022-10-21 18:43:20
8389,868.0,115,3.0,2022-09-22 19:48:51
10081,1563.0,85,3.0,2025-05-26 13:58:10
4312,4241.0,152,1.0,2025-01-24 01:59:10
4699,655.0,131,1.0,2025-10-18 17:25:44
3466,4069.0,31,2.0,2023-03-26 07:54:01
9120,3020.0,14,1.0,2022-12-29 20:57:07
2349,444.0,32,3.0,2025-01-01 22:40:56
397,1519.0,188,3.0,2023-12-18 23:48:06
1874,3005.0,189,3.0,2024-07-23 02:29:28
5833,2741.0,108,3.0,2025-09-22 13:52:33
9764,4808.0,24,,2025-07-18 09:02:27
5003,3276.0,71,3.0,2025-03-26 23:43:51
7014,1825.0,14,2.0,2023-05-17 01:45:27
2839,2193.0,170,1.0,2025-03-20 02:18:46
5653,1926.0,189,2.0,2024-06-09 06:36:10
9533,4085.0,4,1.0,2024-08-23 19:59:44
2327,1425.0,141,3.0,2024-07-16 23:40:20
4607,4750.0,69,,2023-07-21 20:57:49
4219,102.0,108,3.0,2025-10-10 02:39:21
6707,4389.0,138,2.0,2025-09-01 21:16:11
7018,3910.0,121,2.0,2025-10-19 02:43:48
3036,485.0,194,3.0,2024-11-26 20:02:20
8952,540.0,6,2.0,2025-08-31 15:37:21
8677,452.0,5,2.0,2022-10-17 17:33:46
4400,3691.0,29,3.0,2026-03-06 15:26:38
5956,3168.0,170,2.0,2025-08-16 14:46:54
10157,,99,1.0,2025-06-21 16:55:31
3756,3641.0,200,3.0,2025-06-30 22:02:27
5004,3695.0,64,1.0,2026-03-07 19:22:40
2003,1661.0,78,2.0,2024-02-02 23:54:54
7982,4341.0,169,,2022-09-15 01:43:07
4477,2176.0,28,2.0,2022-08-21 18:54:26
2888,4630.0,135,2.0,2024-08-20 01:43:37
4101,3045.0,8,3.0,2025-08-15 18:52:50
6330,1354.0,71,3.0,2025-06-18 04:59:24
2518,1046.0,91,,2022-08-23 12:30:01
8958,1086.0,77,3.0,2025-06-07 17:17:40
8693,3338.0,164,2.0,2025-05-19 18:36:12
7624,3995.0,108,3.0,2025-11-02 22:16:21
7794,650.0,168,1.0,2023-03-09 15:30:58
9198,2313.0,24,3.0,2025-06-30 21:53:27
3572,4596.0,30,1.0,2023-01-26 01:34:13
3119,4715.0,5,1.0,2022-10-14 09:54:32
1687,581.0,35,1.0,2025-04-30 07:03:40
4284,4682.0,157,1.0,2022-05-07 11:01:34
720,4374.0,180,1.0,2026-02-14 04:47:28
1176,4842.0,48,1.0,2023-04-03 15:49:07
3270,3478.0,21,1.0,2025-12-14 07:28:20
4165,4827.0,186,3.0,2025-10-25 05:35:23
4665,2642.0,64,1.0,2025-06-09 22:28:38
7439,2814.0,38,1.0,2023-03-29 16:44:41
6074,25.0,62,2.0,2025-08-28 09:12:55
8465,2352.0,194,1.0,2024-10-16 07:24:31
8664,3859.0,77,1.0,2025-07-18 08:30:12
9801,1424.0,186,,2026-02-21 13:04:16
2325,405.0,11,1.0,2023-12-17 17:02:01
3146,4266.0,121,1.0,2025-10-26 15:15:17
3691,309.0,4,1.0,2024-02-01 17:16:59
9970,2519.0,64,1.0,2026-03-21 16:07:43
3374,4362.0,23,,2024-08-03 20:34:20
4993,25.0,120,1.0,2024-06-05 04:44:37
533,470.0,154,1.0,2025-05-14 20:34:08
138,1642.0,18,3.0,2024-08-10 23:27:17
8555,4662.0,166,1.0,2024-02-02 22:27:58
8794,1641.0,120,,2024-01-25 19:48:09
2609,3652.0,115,2.0,2023-06-07 00:34:10
6026,3390.0,80,1.0,2025-12-02 09:12:48
7012,3935.0,145,,2023-10-23 12:43:03
4150,148.0,98,1.0,2022-09-17 01:54:04
3442,4183.0,76,2.0,2022-08-08 19:09:59
4499,1840.0,18,1.0,2024-08-21 11:02:49
1157,4680.0,124,3.0,2023-07-05 07:01:35
4478,4423.0,4,3.0,2024-03-10 18:15:08
4139,3036.0,158,1.0,2022-12-15 20:11:18
6521,3565.0,200,2.0,2026-01-09 22:04:31
8517,369.0,160,3.0,2025-02-17 02:47:52
7166,1214.0,25,2.0,2023-01-30 21:39:05
1491,3717.0,26,1.0,2022-11-03 23:44:12
7847,3181.0,41,3.0,2025-07-15 00:01:28
2976,2302.0,31,1.0,2023-06-06 15:54:08
3432,2016.0,46,3.0,2022-03-19 11:45:16
7719,1173.0,71,2.0,2025-12-08 12:13:54
522,492.0,7,3.0,2023-11-13 00:41:21
2230,2061.0,35,3.0,2025-05-04 22:23:55
2130,428.0,171,3.0,2022-05-20 12:05:57
7798,3718.0,130,3.0,2023-11-10 15:37:48
1994,853.0,50,1.0,2025-05-15 18:14:10
3594,1276.0,126,3.0,2025-11-25 10:59:40
4146,1950.0,81,2.0,2022-11-06 04:44:48
8546,1453.0,67,2.0,2023-06-08 21:41:40
9741,336.0,147,3.0,2025-10-26 12:23:58
9268,2805.0,141,3.0,2025-06-19 08:02:09
885,3518.0,157,3.0,2022-11-01 03:35:22
9864,353.0,177,1.0,2023-08-13 08:40:02
4672,1193.0,164,1.0,2025-07-21 03:38:41
6875,1037.0,24,3.0,2025-06-23 02:56:31
7387,2134.0,37,3.0,2023-04-06 04:42:22
7240,4434.0,32,1.0,2025-01-07 09:36:19
8282,667.0,43,2.0,2025-07-31 03:08:29
3676,122.0,92,2.0,2024-02-06 03:18:02
6800,656.0,4,1.0,2024-04-09 21:18:03
1171,25.0,154,3.0,2025-04-06 06:38:16
2668,4342.0,25,1.0,2023-10-04 10:08:56
540,470.0,59,2.0,2023-02-04 22:09:01
396,1519.0,63,3.0,2023-10-21 04:28:00
8502,3930.0,107,,2025-11-06 17:07:01
8515,3166.0,29,3.0,2025-07-20 03:00:17
9292,1899.0,7,1.0,2024-06-22 01:02:11
5127,4589.0,151,1.0,2025-01-14 05:16:45
5320,269.0,193,1.0,2026-04-07 15:55:07
369,1813.0,86,2.0,2025-06-03 21:56:00
5077,1684.0,143,3.0,2026-01-26 17:04:06
8649,4080.0,96,3.0,2025-06-26 16:41:19
7245,4810.0,189,1.0,2024-01-01 09:45:53
2503,1661.0,156,3.0,2024-02-14 22:02:48
3261,4516.0,38,2.0,2023-06-20 20:50:27
4056,1407.0,93,2.0,2024-11-05 22:26:42
5039,4664.0,23,2.0,2024-10-27 07:36:43
9803,2898.0,190,1.0,2024-04-29 13:25:52
7320,1916.0,79,2.0,2024-12-26 01:05:09
4103,1396.0,190,2.0,2024-03-31 22:00:33
9548,2845.0,26,,2023-03-14 04:48:52
2410,3641.0,127,2.0,2024-06-23 19:40:06
1069,4511.0,7,1.0,2024-01-07 06:35:21
6602,1494.0,65,,2025-02-19 15:25:58
9894,196.0,107,3.0,2026-04-03 00:54:57
3377,2325.0,53,1.0,2025-10-09 01:27:44
9320,3130.0,85,,2025-09-12 19:35:26
3126,3909.0,18,3.0,2025-01-17 07:21:59
4847,455.0,31,1.0,2023-05-14 14:25:33
1833,4458.0,177,3.0,2023-06-11 18:50:58
1378,4596.0,74,3.0,2022-07-30 06:00:10
1750,2194.0,109,3.0,2025-04-27 05:09:26
7330,1578.0,50,,2025-03-09 23:35:29
8901,971.0,32,3.0,2024-12-05 06:02:38
7480,4453.0,198,3.0,2025-07-06 05:29:21
3006,1727.0,197,1.0,2025-06-07 15:29:19
7144,3613.0,146,2.0,2022-03-31 09:42:20
284,4342.0,31,1.0,2023-08-06 21:31:53
1692,713.0,89,2.0,2024-04-30 18:00:09
5973,1643.0,63,3.0,2023-12-14 02:52:39
3916,2688.0,11,1.0,2023-07-05 22:01:16
916,4887.0,181,,2024-06-13 21:43:52
1064,1853.0,62,3.0,2025-05-17 08:16:21
4488,4616.0,22,2.0,2024-01-31 02:45:19
6174,3665.0,152,2.0,2024-09-24 16:14:55
4143,2609.0,119,,2024-06-28 20:20:37
17,4377.0,98,3.0,2022-03-20 01:08:20
3498,421.0,3,2.0,2023-12-28 03:11:02
6963,397.0,173,3.0,2022-09-23 15:47:08
4576,3040.0,149,,2025-12-22 14:24:28
5771,1842.0,152,1.0,2024-11-30 23:17:57
4851,1143.0,40,1.0,2025-05-25 06:58:24
3715,3951.0,147,3.0,2025-08-29 08:36:51
3663,1332.0,143,,2025-04-30 13:10:55
7712,4307.0,9,2.0,2023-02-19 17:16:15
9162,2562.0,7,2.0,2024-08-23 08:22:28
10016,2519.0,35,3.0,2025-11-26 19:37:55
6090,718.0,140,3.0,2023-06-06 06:05:27
3937,4890.0,128,2.0,2025-10-16 16:15:43
786,4918.0,72,3.0,2022-12-20 05:40:02
2933,3572.0,127,1.0,2023-09-19 09:41:50
8002,1985.0,59,2.0,2023-03-14 04:45:42
5732,4497.0,127,1.0,2024-06-30 02:13:40
5037,984.0,62,3.0,2025-12-27 04:24:54
2324,3224.0,69,1.0,2023-05-13 19:50:10
1620,1697.0,108,1.0,2025-10-06 09:41:42
9769,172.0,154,2.0,2024-12-21 13:10:50
6111,3928.0,36,1.0,2025-03-12 00:40:21
3925,3197.0,62,,2025-10-23 13:32:17
8307,3350.0,197,1.0,2025-09-21 09:36:19
1090,1487.0,64,3.0,2025-12-29 18:51:10
8440,1916.0,73,1.0,2024-01-17 14:38:56
2337,4049.0,166,1.0,2023-08-19 06:57:58
4919,101.0,62,2.0,2025-12-03 14:24:38
6122,4739.0,100,2.0,2025-01-01 12:29:22
8324,103.0,54,2.0,2024-05-31 21:37:31
5253,2305.0,2,1.0,2026-01-24 22:41:09
3486,224.0,152,2.0,2024-09-19 16:59:01
4766,3190.0,81,,2022-12-23 12:19:19
9553,3956.0,18,2.0,2024-11-29 14:48:25
2376,3268.0,71,1.0,2025-06-23 15:22:47
9931,3268.0,65,1.0,2025-06-26 16:38:53
1638,1063.0,173,3.0,2022-05-10 13:08:18
3294,2461.0,9,1.0,2022-12-09 05:17:08
1696,1847.0,95,2.0,2025-11-15 20:27:07
3933,2407.0,98,1.0,2023-01-23 17:38:50
7159,3577.0,111,2.0,2025-07-17 17:33:17
4632,4422.0,69,2.0,2024-04-20 00:47:08
5286,3807.0,4,1.0,2024-09-05 13:56:49
7203,3144.0,192,,2025-09-07 05:21:47
5205,3033.0,31,1.0,2023-09-09 04:44:05
178,1039.0,178,2.0,2025-01-21 06:37:41
8492,1418.0,29,2.0,2025-05-31 16:46:35
6873,1258.0,46,1.0,2022-12-10 20:30:11
3999,4139.0,57,3.0,2025-03-21 16:53:04
4773,3193.0,120,2.0,2024-03-19 05:07:31
5262,2116.0,187,,2023-12-14 06:22:35
5777,561.0,140,3.0,2023-03-18 17:57:24
4555,451.0,183,1.0,2023-06-22 13:11:14
9104,2084.0,34,3.0,2025-05-22 18:45:54
5332,2737.0,37,1.0,2023-10-06 12:49:04
2172,721.0,156,3.0,2024-06-30 19:53:47
6443,1069.0,145,2.0,2022-12-22 22:21:18
5669,3024.0,50,3.0,2025-07-14 06:45:40
1980,3898.0,178,2.0,2024-08-11 03:15:36
5752,1055.0,145,3.0,2023-09-25 01:14:27
4747,4972.0,48,1.0,2023-09-08 00:31:14
489,4051.0,32,1.0,2024-07-21 23:21:24
4712,2441.0,162,1.0,2025-05-28 18:00:47
10097,3133.0,33,3.0,2023-09-19 23:10:17
2366,2540.0,51,1.0,2025-09-03 08:53:53
6889,4691.0,30,1.0,2022-12-26 11:30:26
9735,2672.0,69,3.0,2023-09-15 11:08:16
9386,2308.0,26,3.0,2022-04-23 12:20:47
3124,3959.0,67,2.0,2023-03-19 14:14:37
660,883.0,73,1.0,2023-11-27 05:50:20
867,3225.0,140,3.0,2023-08-12 16:56:46
3132,1908.0,3,3.0,2024-07-05 07:45:25
3477,4222.0,23,1.0,2024-07-12 00:18:08
4049,296.0,180,1.0,2026-01-10 23:00:37
3613,430.0,100,3.0,2025-02-24 14:37:10
736,4841.0,123,2.0,2025-10-01 09:21:46
9774,4856.0,53,,2026-02-14 00:44:47
5099,3487.0,186,,2025-12-10 17:36:31
7258,3155.0,146,3.0,2022-12-20 15:46:15
9532,2251.0,62,1.0,2025-09-18 22:13:04
9575,2969.0,96,1.0,2025-04-13 19:34:07
367,4057.0,152,3.0,2024-10-12 13:46:02
1372,2231.0,78,2.0,2023-06-15 06:10:42
2062,2734.0,162,2.0,2025-08-27 00:19:09
1307,566.0,157,1.0,2022-06-18 02:46:21
10160,,140,1.0,2023-04-21 11:32:00
6766,909.0,70,3.0,2023-03-11 09:34:41
7922,456.0,137,3.0,2026-01-25 04:54:42
7390,838.0,94,2.0,2022-03-09 21:04:08
7968,4086.0,168,2.0,2023-08-11 14:13:51
1720,2541.0,53,1.0,2026-01-12 12:28:54
3601,4871.0,182,3.0,2025-05-27 06:08:28
5522,702.0,74,1.0,2022-10-06 03:34:00
317,35.0,193,1.0,2025-11-19 06:31:08
7584,2780.0,74,3.0,2022-07-05 19:31:53
6339,4795.0,80,,2025-09-23 10:48:32
2400,2756.0,178,2.0,2025-02-01 22:22:33
2787,3362.0,117,1.0,2023-01-16 01:30:34
118,3684.0,133,1.0,2025-02-26 23:46:25
8027,2954.0,88,,2026-04-10 23:30:54
6414,4890.0,79,3.0,2025-07-16 12:05:04
7910,4216.0,124,,2023-07-04 07:00:00
4263,2649.0,56,1.0,2024-03-30 01:23:47
8042,2833.0,135,1.0,2024-09-03 21:59:53
6660,257.0,138,2.0,2025-08-11 16:24:09
6147,2012.0,141,1.0,2025-04-12 09:45:52
6324,3646.0,192,3.0,2025-08-29 19:51:14
8586,3086.0,49,1.0,2024-06-12 17:32:07
854,2552.0,40,2.0,2025-04-07 01:12:43
4113,2258.0,61,3.0,2022-08-27 01:39:01
5172,4368.0,180,3.0,2025-12-30 11:51:00
6389,4887.0,72,2.0,2022-08-02 10:54:57
6968,3876.0,47,2.0,2023-06-13 11:12:43
5738,219.0,54,2.0,2024-06-16 23:42:24
8480,2426.0,137,1.0,2025-12-02 18:51:00
7839,1827.0,34,,2024-08-22 18:09:34
6881,4692.0,43,2.0,2025-06-07 14:12:03
5703,4662.0,20,2.0,2023-03-03 13:24:27
2651,4534.0,2,,2025-04-14 19:01:27
4503,3020.0,194,,2024-09-25 10:49:57
192,3081.0,91,3.0,2022-12-05 07:16:09
32,3802.0,14,1.0,2022-08-21 00:40:14
5834,4526.0,173,2.0,2023-01-13 14:14:50
8337,4195.0,22,2.0,2024-07-02 02:00:52
2380,3994.0,123,3.0,2025-04-15 02:01:37
7379,1736.0,168,2.0,2023-11-23 00:36:19
5679,3015.0,30,3.0,2022-08-28 08:15:25
5813,2039.0,130,1.0,2024-01-26 08:37:24
2253,2075.0,41,3.0,2025-06-26 01:09:50
8870,3861.0,183,1.0,2023-05-07 15:10:56
7851,365.0,24,2.0,2025-03-25 10:46:08
5261,107.0,192,2.0,2024-12-06 16:57:08
7278,832.0,1,1.0,2025-02-13 10:29:53
8212,17.0,128,3.0,2025-12-27 20:46:04
1704,3362.0,28,3.0,2022-12-06 02:35:04
9755,602.0,133,1.0,2024-06-14 16:28:34
4678,368.0,6,1.0,2025-01-28 06:13:46
3387,4728.0,200,3.0,2025-03-26 21:31:36
667,2534.0,160,1.0,2025-06-10 22:45:45
4050,3447.0,170,3.0,2024-12-15 12:13:36
3044,864.0,98,,2022-10-09 22:37:39
331,1563.0,58,3.0,2025-05-11 05:53:47
2554,661.0,141,2.0,2025-02-11 16:27:07
7233,3117.0,46,,2022-06-16 07:40:32
753,2760.0,108,1.0,2025-03-16 20:04:40
5060,2920.0,157,3.0,2022-10-02 07:41:28
7538,2426.0,136,2.0,2026-04-27 00:32:47
3867,4401.0,95,1.0,2025-10-09 07:15:09
8501,3073.0,160,3.0,2026-01-24 10:01:59
1617,3426.0,58,1.0,2025-07-20 07:25:12
4381,3848.0,22,,2024-01-08 00:58:32
9458,4715.0,3,2.0,2024-03-16 05:45:53
822,4846.0,22,2.0,2024-01-26 22:49:22
9013,4933.0,51,1.0,2025-06-04 00:44:48
5942,2444.0,188,1.0,2024-12-01 03:49:25
9054,24.0,168,2.0,2023-08-31 18:25:56
5028,1297.0,179,1.0,2024-05-25 11:28:17
7965,3967.0,137,1.0,2026-01-01 05:29:14
7612,4194.0,167,1.0,2022-07-21 18:46:53
4091,607.0,54,1.0,2025-01-12 06:10:25
711,385.0,115,2.0,2022-11-20 01:14:45
7302,2834.0,3,3.0,2023-11-16 19:37:31
8106,3771.0,190,3.0,2024-05-20 18:47:28
4380,2560.0,75,1.0,2023-07-07 17:47:23
5051,2835.0,160,1.0,2025-11-20 19:43:10
6309,3212.0,89,2.0,2024-06-14 12:30:07
8856,2684.0,157,2.0,2022-08-19 15:12:25
9789,3965.0,164,2.0,2025-12-02 07:15:18
10000,3857.0,167,1.0,2022-07-19 13:18:59
3481,1655.0,38,1.0,2023-02-09 23:06:51
6059,2883.0,35,2.0,2025-12-24 09:21:05
3966,4786.0,86,2.0,2025-04-23 16:56:17
2111,4120.0,129,1.0,2026-01-14 01:39:17
4486,2321.0,3,,2024-09-04 01:56:39
7827,4526.0,178,2.0,2025-02-26 08:20:50
2542,1009.0,58,3.0,2025-07-18 12:14:46
6724,2946.0,177,3.0,2023-08-31 20:40:41
8644,1066.0,2,3.0,2025-06-18 03:00:08
2732,4697.0,157,1.0,2023-01-20 14:07:38
7119,3586.0,109,1.0,2025-12-25 01:28:40
7765,2538.0,200,3.0,2025-05-13 05:55:43
8936,966.0,149,1.0,2025-10-22 00:05:02
4573,1134.0,33,2.0,2023-05-16 17:32:32
4600,1106.0,158,1.0,2023-08-28 19:59:57
3655,422.0,140,1.0,2023-03-18 05:18:41
9673,2034.0,30,2.0,2022-06-06 23:23:17
5504,3337.0,101,3.0,2026-04-11 18:57:22
4231,2481.0,159,3.0,2025-06-27 19:23:31
4306,1272.0,140,2.0,2022-12-25 03:20:21
196,3081.0,34,3.0,2025-05-20 08:38:11
9102,3143.0,135,1.0,2024-11-16 03:53:34
2713,3522.0,145,3.0,2023-08-16 13:56:39
8196,4997.0,158,,2022-12-03 00:33:33
8354,1559.0,4,1.0,2024-05-31 13:51:02
4867,3493.0,71,2.0,2025-05-28 02:15:59
2178,1591.0,69,2.0,2023-07-17 20:21:36
2492,2508.0,23,1.0,2025-04-23 18:06:44
7835,1441.0,189,1.0,2024-06-28 02:49:56
2131,3908.0,69,1.0,2023-06-21 07:36:26
5173,1842.0,143,2.0,2026-02-18 23:12:50
2580,2730.0,130,2.0,2024-01-09 03:33:54
10112,4632.0,111,1.0,2025-07-21 08:10:33
6352,1619.0,74,2.0,2022-12-01 18:48:57
7464,1059.0,173,3.0,2022-06-15 05:01:10
10035,4057.0,94,2.0,2022-07-20 16:04:31
1117,3870.0,43,1.0,2026-01-10 09:55:36
2841,2997.0,52,1.0,2026-04-01 12:28:36
8446,3483.0,50,3.0,2025-12-23 00:53:54
407,2292.0,135,3.0,2024-06-01 03:32:35
1457,1256.0,64,3.0,2025-06-01 08:57:41
1760,3041.0,133,2.0,2024-09-18 15:19:48
2267,2216.0,180,2.0,2025-12-06 16:48:32
2736,1809.0,65,3.0,2025-05-20 03:06:53
8970,4681.0,111,2.0,2025-07-24 04:59:07
2121,3100.0,35,,2026-02-12 13:34:17
199,3081.0,3,1.0,2024-09-16 09:30:12
7141,3574.0,171,,2022-02-12 07:45:56
6106,3390.0,71,3.0,2024-12-30 15:55:34
4297,2526.0,21,2.0,2026-01-07 08:09:11
1616,986.0,41,2.0,2025-12-13 16:29:47
4848,425.0,59,1.0,2022-09-02 02:17:35
8847,3306.0,6,2.0,2025-05-20 00:23:47
9638,3868.0,189,3.0,2024-11-14 02:57:52
6956,1692.0,2,2.0,2025-04-17 17:09:13
4662,44.0,50,3.0,2025-06-10 02:37:30
8553,3750.0,127,1.0,2024-01-03 16:49:13
3630,2186.0,166,1.0,2023-10-19 19:57:43
9064,758.0,4,2.0,2023-12-30 22:16:24
1313,2030.0,133,2.0,2024-10-21 04:50:07
9982,2022.0,198,3.0,2025-03-20 08:52:39
6925,1098.0,191,,2024-09-23 09:31:39
4027,456.0,69,2.0,2023-07-15 17:44:59
9724,275.0,20,2.0,2023-06-15 10:24:11
6363,381.0,5,,2022-05-30 08:04:14
7494,3072.0,134,2.0,2023-03-08 15:33:48
5491,1802.0,96,2.0,2025-06-18 10:40:05
2670,2600.0,43,2.0,2025-11-14 15:51:25
3454,2855.0,53,3.0,2026-02-12 23:45:58
2517,617.0,32,,2024-03-06 02:04:46
2094,3159.0,149,3.0,2025-07-14 13:58:05
6492,704.0,38,2.0,2023-09-12 03:11:18
7763,408.0,78,2.0,2024-01-26 02:20:14
4216,1700.0,111,3.0,2024-10-05 17:55:40
9289,2777.0,166,1.0,2024-02-08 17:39:48
