Id,StudentProfileId,CourseId,EnrolledById,EnrollmentDate,EnrollmentDate_Year,EnrollmentDate_Month,EnrollmentDate_Weekday,DaysSinceEnrollment,CreditHours,DepartmentId,IsArchived,TotalCreditLoad,DepartmentName
9485,2032,33,-1,2023-06-13 15:22:06,2023,6,1,1005,4,1,True,7,Computer Science
1402,308,30,2,2023-03-30 14:35:41,2023,3,3,1080,4,2,False,8,Artificial Intelligence
9430,4198,1,-1,2024-06-30 14:38:34,2024,6,6,622,4,1,False,6,Computer Science
6550,1437,145,2,2023-03-07 15:43:24,2023,3,1,1103,1,2,True,3,Artificial Intelligence
8367,1958,170,3,2025-04-25 00:36:10,2025,4,4,323,4,1,True,16,Computer Science
1411,1658,181,3,2024-06-20 01:23:39,2024,6,3,632,3,2,False,15,Artificial Intelligence
1920,2734,91,1,2023-01-07 05:23:23,2023,1,5,1162,3,3,False,12,Cyber Security
9143,75,1,2,2024-05-08 19:54:32,2024,5,2,675,4,1,False,17,Computer Science
3049,155,187,1,2023-11-02 17:58:52,2023,11,3,863,2,3,False,9,Cyber Security
1823,4751,130,3,2023-06-21 17:12:27,2023,6,2,997,3,2,False,9,Artificial Intelligence
641,3278,194,2,2025-03-20 01:43:26,2025,3,3,359,2,3,False,2,Cyber Security
4277,3784,99,1,2025-09-20 17:55:40,2025,9,5,175,3,3,True,7,Cyber Security
9898,4029,37,1,2023-01-19 21:33:16,2023,1,3,1150,6,3,True,19,Cyber Security
3909,186,198,1,2025-06-21 21:02:02,2025,6,5,266,4,3,True,4,Cyber Security
6158,3359,80,2,2026-03-12 04:03:21,2026,3,3,2,4,1,True,4,Computer Science
1763,2703,137,1,2025-04-20 11:17:44,2025,4,6,328,4,1,False,8,Computer Science
9475,447,1,1,2025-01-18 21:03:26,2025,1,5,420,4,1,False,6,Computer Science
9206,3855,143,1,2025-07-24 18:02:18,2025,7,3,233,3,1,True,18,Computer Science
208,3133,183,2,2022-09-17 13:56:57,2022,9,5,1274,1,3,True,39,Cyber Security
7613,1106,67,-1,2023-09-21 21:53:36,2023,9,3,905,3,1,False,6,Computer Science
5568,3357,78,1,2024-02-01 07:41:50,2024,2,3,772,2,2,False,3,Artificial Intelligence
3876,973,88,1,2025-10-16 01:57:52,2025,10,3,149,4,2,True,13,Artificial Intelligence
7662,1574,106,2,2024-05-15 05:01:53,2024,5,2,668,4,2,False,13,Artificial Intelligence
5681,1390,117,2,2022-05-20 20:10:13,2022,5,4,1394,2,2,True,11,Artificial Intelligence
6404,461,173,1,2022-06-24 05:05:29,2022,6,4,1359,1,3,False,4,Cyber Security
1239,328,52,1,2026-05-03 21:21:38,2026,5,6,0,3,1,False,7,Computer Science
104,2519,138,1,2025-03-09 10:53:30,2025,3,6,370,4,1,False,49,Computer Science
3811,3320,62,1,2025-12-29 18:52:18,2025,12,0,75,4,1,False,8,Computer Science
5033,1556,198,2,2026-02-21 09:10:16,2026,2,5,21,4,3,True,14,Cyber Security
346,4748,182,1,2025-05-28 15:48:43,2025,5,2,290,1,3,False,32,Cyber Security
7897,4889,130,3,2023-07-27 14:43:06,2023,7,3,961,3,2,False,7,Artificial Intelligence
8062,4523,182,-1,2024-09-09 14:48:50,2024,9,0,551,1,3,False,3,Cyber Security
846,1206,84,3,2024-01-27 19:07:46,2024,1,5,777,1,2,True,3,Artificial Intelligence
10024,3802,47,2,2023-05-28 21:18:48,2023,5,6,1021,2,1,True,41,Computer Science
9377,1975,99,2,2025-07-18 15:23:10,2025,7,4,239,3,3,True,7,Cyber Security
1979,3463,54,3,2024-11-19 15:27:00,2024,11,1,480,3,3,True,11,Cyber Security
6777,2863,20,2,2023-09-30 17:35:24,2023,9,5,896,6,1,True,10,Computer Science
857,4079,157,2,2023-04-29 16:52:06,2023,4,5,1050,2,3,True,10,Cyber Security
8659,2503,92,2,2023-07-31 17:42:20,2023,7,0,957,4,2,False,7,Artificial Intelligence
8162,1443,88,1,2026-03-03 02:05:19,2026,3,1,11,4,2,True,12,Artificial Intelligence
1198,3105,133,3,2024-07-16 01:49:31,2024,7,1,606,4,2,False,7,Artificial Intelligence
7592,4114,1,1,2024-11-02 18:04:12,2024,11,5,497,4,1,False,11,Computer Science
5388,835,151,3,2024-08-21 18:24:35,2024,8,2,570,3,1,False,7,Computer Science
8915,1105,133,2,2024-09-22 14:15:12,2024,9,6,538,4,2,False,11,Artificial Intelligence
1344,4846,54,2,2024-04-17 05:38:29,2024,4,2,696,3,3,True,11,Cyber Security
2916,4188,6,1,2025-09-15 15:52:51,2025,9,0,180,3,1,True,3,Computer Science
6381,4639,64,2,2025-12-19 21:28:57,2025,12,4,85,3,2,True,7,Artificial Intelligence
5238,3397,21,2,2025-11-24 10:27:36,2025,11,0,110,3,3,False,3,Cyber Security
5423,4204,41,-1,2025-08-24 09:12:56,2025,8,6,202,4,1,False,8,Computer Science
929,4184,147,1,2025-11-14 12:55:32,2025,11,4,120,2,3,True,2,Cyber Security
834,58,38,1,2023-08-04 07:13:38,2023,8,4,953,2,2,False,12,Artificial Intelligence
3949,628,72,2,2022-08-09 18:06:05,2022,8,1,1313,2,2,False,5,Artificial Intelligence
3066,848,100,2,2024-12-14 11:06:53,2024,12,5,455,3,1,False,8,Computer Science
1963,4843,94,1,2022-06-29 12:07:23,2022,6,2,1354,2,2,False,5,Artificial Intelligence
9617,76,54,3,2024-11-06 22:23:44,2024,11,2,493,3,3,True,16,Cyber Security
114,3684,53,1,2025-07-31 09:40:32,2025,7,3,226,1,2,False,50,Artificial Intelligence
7065,2340,127,2,2023-10-04 06:28:06,2023,10,2,892,2,1,False,2,Computer Science
4304,1933,153,2,2023-07-18 22:40:39,2023,7,1,970,3,2,False,17,Artificial Intelligence
5995,817,177,2,2023-08-04 21:08:45,2023,8,4,953,1,1,False,5,Computer Science
4432,4621,3,2,2024-05-05 12:51:47,2024,5,6,678,2,3,True,2,Cyber Security
4658,2895,81,3,2022-06-30 18:34:29,2022,6,3,1353,4,1,False,4,Computer Science
3708,3123,77,1,2025-02-19 14:14:28,2025,2,2,388,2,1,True,2,Computer Science
272,584,133,1,2024-05-20 20:26:27,2024,5,0,663,4,2,False,28,Artificial Intelligence
4351,4529,117,3,2022-04-02 06:36:50,2022,4,5,1442,2,2,True,14,Artificial Intelligence
7447,2247,110,1,2024-11-14 05:48:04,2024,11,3,485,2,2,True,7,Artificial Intelligence
5145,3931,14,1,2022-07-11 03:26:41,2022,7,0,1342,1,1,True,14,Computer Science
9230,3289,124,2,2023-11-20 05:00:22,2023,11,0,845,3,2,False,15,Artificial Intelligence
2604,2239,80,3,2025-05-03 04:22:48,2025,5,5,315,4,1,True,7,Computer Science
6011,1369,187,1,2023-09-24 02:09:45,2023,9,6,902,2,3,False,4,Cyber Security
8912,773,28,2,2022-10-23 23:16:08,2022,10,6,1238,4,1,False,25,Computer Science
1045,901,54,1,2024-09-17 03:46:28,2024,9,1,543,3,3,True,18,Cyber Security
1819,4287,81,1,2022-10-22 01:19:20,2022,10,5,1239,4,1,False,4,Computer Science
3089,4522,140,1,2022-11-18 22:50:03,2022,11,4,1212,3,3,True,10,Cyber Security
79,142,188,1,2024-01-16 04:21:39,2024,1,1,788,3,2,False,29,Artificial Intelligence
4428,3622,127,2,2023-07-28 09:59:31,2023,7,4,960,2,1,False,10,Computer Science
5222,793,70,3,2023-04-11 17:23:11,2023,4,1,1068,2,3,True,8,Cyber Security
1571,4533,20,3,2023-01-31 07:35:35,2023,1,1,1138,6,1,True,9,Computer Science
9306,3168,149,2,2026-04-18 00:06:53,2026,4,5,0,4,3,True,11,Cyber Security
988,3813,84,3,2024-06-05 03:58:28,2024,6,2,647,1,2,True,3,Artificial Intelligence
5027,3654,179,2,2024-03-27 03:08:25,2024,3,2,717,2,1,False,5,Computer Science
9126,3059,119,1,2024-02-25 22:48:59,2024,2,6,748,3,1,True,9,Computer Science
766,3192,180,2,2025-09-06 05:54:48,2025,9,5,189,2,2,True,5,Artificial Intelligence
8320,3547,95,2,2025-10-17 10:48:56,2025,10,4,148,2,1,True,8,Computer Science
5005,2740,79,2,2025-05-02 10:29:15,2025,5,4,316,3,1,False,5,Computer Science
3865,672,93,2,2024-12-08 20:35:33,2024,12,6,461,3,1,False,12,Computer Science
4272,4853,111,2,2025-08-24 14:11:45,2025,8,6,202,3,2,False,3,Artificial Intelligence
7069,2576,150,3,2025-09-21 01:33:15,2025,9,6,174,2,3,False,9,Cyber Security
3852,3470,190,3,2024-10-27 17:18:58,2024,10,6,503,4,3,True,12,Cyber Security
6476,2612,131,2,2026-05-10 07:09:18,2026,5,6,0,3,2,True,13,Artificial Intelligence
2113,2443,46,2,2022-02-04 00:14:01,2022,2,4,1499,6,2,True,11,Artificial Intelligence
9868,2799,78,3,2024-02-26 04:22:14,2024,2,0,747,2,2,False,8,Artificial Intelligence
519,492,118,2,2024-06-26 22:07:15,2024,6,2,626,2,1,False,28,Computer Science
2565,980,109,2,2025-11-16 07:22:39,2025,11,6,118,4,1,False,4,Computer Science
9505,1599,194,2,2024-12-21 16:19:47,2024,12,5,448,2,3,False,13,Cyber Security
4708,4489,31,2,2023-03-20 11:00:45,2023,3,0,1090,4,3,True,8,Cyber Security
4456,4111,35,3,2025-07-04 01:27:46,2025,7,4,253,2,2,False,5,Artificial Intelligence
5852,2499,75,3,2024-03-09 20:44:33,2024,3,5,735,1,3,False,5,Cyber Security
2416,2567,59,3,2023-01-20 03:12:14,2023,1,4,1149,1,1,True,5,Computer Science
9435,4235,117,3,2022-05-16 12:50:00,2022,5,0,1398,2,2,True,8,Artificial Intelligence
7250,3718,143,2,2025-09-29 12:03:30,2025,9,0,166,3,1,True,9,Computer Science
5919,2990,46,2,2022-08-07 01:51:33,2022,8,6,1315,6,2,True,12,Artificial Intelligence
4733,3299,159,1,2026-02-22 06:45:22,2026,2,6,20,6,1,True,12,Computer Science
6004,55,69,1,2023-07-11 16:10:20,2023,7,1,977,3,1,True,9,Computer Science
5018,1493,43,2,2025-09-20 22:12:51,2025,9,5,175,2,3,False,2,Cyber Security
4737,2685,56,3,2024-03-17 22:26:49,2024,3,6,727,4,1,False,15,Computer Science
4785,1845,159,3,2025-10-19 01:26:17,2025,10,6,146,6,1,True,16,Computer Science
5489,3051,88,1,2025-11-28 05:46:01,2025,11,4,106,4,2,True,7,Artificial Intelligence
9023,1204,194,2,2025-03-16 16:05:19,2025,3,6,363,2,3,False,4,Cyber Security
4184,539,35,2,2025-12-02 12:04:51,2025,12,1,102,2,2,False,10,Artificial Intelligence
6577,3289,146,3,2023-01-17 14:02:21,2023,1,1,1152,3,3,True,15,Cyber Security
3523,4651,85,3,2025-12-30 09:50:54,2025,12,1,74,1,2,False,2,Artificial Intelligence
779,530,126,1,2025-12-07 08:18:39,2025,12,6,97,3,2,True,5,Artificial Intelligence
737,773,9,1,2023-01-14 19:08:24,2023,1,5,1155,6,2,False,25,Artificial Intelligence
2303,3306,111,1,2025-04-16 16:27:24,2025,4,2,332,3,2,False,11,Artificial Intelligence
8630,738,65,1,2025-01-13 22:47:30,2025,1,0,425,4,2,True,8,Artificial Intelligence
1557,3318,79,1,2024-10-31 04:15:42,2024,10,3,499,3,1,False,14,Computer Science
864,4894,126,2,2025-09-04 14:58:22,2025,9,3,191,3,2,True,3,Artificial Intelligence
4159,4003,159,3,2025-07-12 01:49:02,2025,7,5,245,6,1,True,17,Computer Science
2786,74,6,2,2025-04-29 22:43:01,2025,4,1,319,3,1,True,8,Computer Science
1295,2663,170,3,2025-05-01 16:55:05,2025,5,3,317,4,1,True,9,Computer Science
2712,3045,46,3,2022-09-08 21:34:58,2022,9,3,1283,6,2,True,14,Artificial Intelligence
2627,4495,192,3,2025-10-01 20:11:42,2025,10,2,164,3,2,False,15,Artificial Intelligence
1851,4344,16,3,2024-10-12 06:29:36,2024,10,5,518,3,2,True,10,Artificial Intelligence
8829,4637,124,2,2024-04-24 22:06:19,2024,4,2,689,3,2,False,3,Artificial Intelligence
905,3815,134,1,2023-02-21 07:56:59,2023,2,1,1117,2,2,True,11,Artificial Intelligence
6408,4268,21,2,2025-10-31 14:45:48,2025,10,4,134,3,3,False,15,Cyber Security
9680,139,87,1,2024-02-21 16:04:25,2024,2,2,752,2,1,False,14,Computer Science
6398,661,140,1,2023-07-09 15:02:54,2023,7,6,979,3,3,True,11,Cyber Security
870,2798,149,3,2026-02-18 20:51:30,2026,2,2,24,4,3,True,4,Cyber Security
9135,1457,14,3,2022-12-31 09:41:52,2022,12,5,1169,1,1,True,9,Computer Science
5057,3767,58,2,2025-09-08 18:31:01,2025,9,0,187,2,3,True,11,Cyber Security
8663,1430,4,3,2024-08-31 19:58:16,2024,8,5,560,2,2,True,9,Artificial Intelligence
3472,2166,48,1,2023-08-22 12:12:17,2023,8,1,935,4,3,True,4,Cyber Security
2464,4194,23,3,2024-10-05 05:21:06,2024,10,5,525,4,1,True,10,Computer Science
7842,257,35,3,2025-10-09 20:43:45,2025,10,3,156,2,2,False,10,Artificial Intelligence
686,2206,168,1,2023-04-20 18:39:04,2023,4,3,1059,2,3,True,8,Cyber Security
626,3251,47,3,2022-11-22 11:37:44,2022,11,1,1208,2,1,True,4,Computer Science
1528,2669,110,3,2025-06-11 06:27:44,2025,6,2,276,2,2,True,2,Artificial Intelligence
9552,4777,76,2,2022-10-26 15:30:47,2022,10,2,1235,3,3,False,8,Cyber Security
7414,2143,38,1,2023-03-20 02:12:59,2023,3,0,1090,2,2,False,8,Artificial Intelligence
9401,4322,110,2,2025-01-19 20:04:30,2025,1,6,419,2,2,True,9,Artificial Intelligence
4054,3039,194,3,2024-07-23 23:26:05,2024,7,1,598,2,3,False,3,Cyber Security
3866,1501,72,1,2022-12-03 02:26:52,2022,12,5,1197,2,2,False,8,Artificial Intelligence
5565,1792,36,1,2024-11-04 01:11:33,2024,11,0,495,3,3,False,4,Cyber Security
9977,1473,33,1,2023-09-08 22:10:02,2023,9,4,918,4,1,True,11,Computer Science
155,1577,130,3,2024-05-02 13:12:34,2024,5,3,681,3,2,False,45,Artificial Intelligence
2603,2401,118,1,2023-12-24 00:07:50,2023,12,6,811,2,1,False,10,Computer Science
6583,3794,22,1,2023-09-16 22:54:03,2023,9,5,910,4,1,True,4,Computer Science
9841,2192,23,1,2025-03-11 13:23:33,2025,3,1,368,4,1,True,7,Computer Science
2247,4610,94,3,2022-06-10 16:07:56,2022,6,4,1373,2,2,False,12,Artificial Intelligence
1910,3270,7,1,2024-06-30 23:41:50,2024,6,6,621,2,3,False,12,Cyber Security
1253,2886,91,2,2023-04-01 09:23:34,2023,4,5,1078,3,3,False,6,Cyber Security
5920,3975,16,1,2025-03-11 15:20:32,2025,3,1,368,3,2,True,12,Artificial Intelligence
5475,3991,21,2,2025-12-22 17:18:22,2025,12,0,82,3,3,False,8,Cyber Security
8342,946,178,3,2025-01-25 01:41:30,2025,1,5,413,2,3,False,8,Cyber Security
4857,1577,49,3,2024-07-10 15:18:54,2024,7,2,612,3,2,True,45,Artificial Intelligence
3375,452,20,1,2023-05-23 01:16:00,2023,5,1,1026,6,1,True,16,Computer Science
2429,2772,30,3,2022-11-09 16:53:52,2022,11,2,1221,4,2,False,16,Artificial Intelligence
3837,1754,191,3,2024-04-15 21:34:00,2024,4,0,698,3,2,False,3,Artificial Intelligence
7073,1341,63,2,2023-08-30 01:58:11,2023,8,2,927,2,1,False,2,Computer Science
3744,4212,28,1,2023-02-23 15:57:34,2023,2,3,1115,4,1,False,19,Computer Science
4472,4373,145,1,2023-07-09 19:01:40,2023,7,6,979,1,2,True,7,Artificial Intelligence
943,632,191,2,2024-05-09 18:42:26,2024,5,3,674,3,2,False,5,Artificial Intelligence
942,75,178,2,2024-10-15 08:21:40,2024,10,1,515,2,3,False,17,Cyber Security
4605,1482,190,2,2024-05-30 18:36:18,2024,5,3,653,4,3,True,7,Cyber Security
8272,1648,156,2,2023-12-04 00:59:15,2023,12,0,831,4,3,True,20,Cyber Security
7227,1498,72,2,2022-10-19 07:53:38,2022,10,2,1242,2,2,False,5,Artificial Intelligence
5442,1062,130,2,2023-09-24 12:50:13,2023,9,6,902,3,2,False,12,Artificial Intelligence
8979,2191,56,3,2024-04-05 12:48:24,2024,4,4,708,4,1,False,10,Computer Science
4194,914,51,3,2026-01-26 18:50:44,2026,1,0,47,4,3,False,21,Cyber Security
8534,1990,127,-1,2024-01-23 05:15:14,2024,1,1,781,2,1,False,8,Computer Science
4967,1368,76,1,2022-08-02 07:20:35,2022,8,1,1320,3,3,False,3,Cyber Security
5231,3896,30,2,2022-07-18 19:31:24,2022,7,0,1335,4,2,False,9,Artificial Intelligence
5189,4106,88,-1,2026-01-23 10:47:16,2026,1,4,50,4,2,True,6,Artificial Intelligence
1799,868,87,3,2024-01-19 05:12:19,2024,1,4,785,2,1,False,8,Computer Science
1255,223,160,3,2025-02-23 19:49:46,2025,2,6,384,4,1,False,11,Computer Science
8539,3246,28,2,2023-05-01 20:09:55,2023,5,0,1048,4,1,False,4,Computer Science
764,2869,111,1,2024-10-19 03:34:20,2024,10,5,511,3,2,False,5,Artificial Intelligence
5191,551,57,2,2025-07-25 15:10:04,2025,7,4,232,3,1,True,11,Computer Science
8138,1404,153,3,2023-03-08 12:40:58,2023,3,2,1102,3,2,False,8,Artificial Intelligence
9581,3635,192,-1,2025-07-16 05:00:04,2025,7,2,241,3,2,False,6,Artificial Intelligence
3117,312,76,2,2022-09-18 22:56:06,2022,9,6,1273,3,3,False,14,Cyber Security
9899,1822,30,1,2022-10-09 10:07:04,2022,10,6,1252,4,2,False,13,Artificial Intelligence
9052,2188,56,2,2023-08-20 13:39:16,2023,8,6,937,4,1,False,20,Computer Science
4922,4859,33,3,2023-08-06 12:33:57,2023,8,6,951,4,1,True,9,Computer Science
5226,720,88,-1,2026-01-05 12:55:48,2026,1,0,68,4,2,True,6,Artificial Intelligence
2761,4670,70,2,2023-04-08 20:41:50,2023,4,5,1071,2,3,True,10,Cyber Security
783,1394,133,1,2024-03-26 10:02:18,2024,3,1,718,4,2,False,4,Artificial Intelligence
3670,2127,25,3,2023-05-25 08:55:00,2023,5,3,1024,3,2,False,13,Artificial Intelligence
2790,4236,23,2,2025-01-21 09:03:14,2025,1,1,417,4,1,True,4,Computer Science
2988,4813,120,1,2024-11-09 14:55:37,2024,11,5,490,2,3,True,13,Cyber Security
9450,733,173,-1,2022-08-23 11:00:34,2022,8,1,1299,1,3,False,1,Cyber Security
10139,4632,186,3,2025-07-03 07:36:06,2025,7,3,254,2,3,True,39,Cyber Security
7609,2271,117,2,2022-03-23 04:22:49,2022,3,2,1452,2,2,True,2,Artificial Intelligence
1453,1208,99,1,2025-07-14 09:29:59,2025,7,0,243,3,3,True,3,Cyber Security
5062,4199,6,1,2025-01-05 11:33:41,2025,1,6,433,3,1,True,9,Computer Science
4444,2331,14,1,2023-02-06 17:31:17,2023,2,0,1132,1,1,True,4,Computer Science
4918,2507,129,1,2026-02-08 02:59:07,2026,2,6,34,4,1,False,7,Computer Science
4622,1569,22,1,2024-07-22 21:13:46,2024,7,0,600,4,1,True,4,Computer Science
8456,4687,192,2,2025-04-22 22:35:08,2025,4,1,326,3,2,False,10,Artificial Intelligence
6354,3025,51,-1,2025-10-02 06:21:34,2025,10,3,163,4,3,False,7,Cyber Security
6473,1752,157,3,2022-10-01 09:08:03,2022,10,5,1260,2,3,True,8,Cyber Security
7647,3603,72,1,2022-09-23 23:20:26,2022,9,4,1268,2,2,False,8,Artificial Intelligence
606,3111,189,3,2024-04-25 22:51:17,2024,4,3,688,3,2,False,5,Artificial Intelligence
2762,131,72,3,2022-04-16 02:16:50,2022,4,5,1428,2,2,False,8,Artificial Intelligence
4020,597,41,2,2025-10-13 20:33:40,2025,10,0,152,4,1,False,16,Computer Science
6891,2485,171,3,2022-02-28 10:32:54,2022,2,0,1475,2,2,True,2,Artificial Intelligence
5094,4502,101,2,2025-11-07 10:05:04,2025,11,4,127,3,3,False,3,Cyber Security
9317,3674,182,1,2024-10-23 23:24:08,2024,10,2,506,1,3,False,9,Cyber Security
7002,3047,93,2,2025-04-14 13:07:59,2025,4,0,334,3,1,False,5,Computer Science
6225,750,117,3,2022-03-02 08:44:49,2022,3,2,1473,2,2,True,4,Artificial Intelligence
7177,3901,41,-1,2025-11-13 20:55:39,2025,11,3,121,4,1,False,6,Computer Science
9003,3414,178,1,2024-11-12 02:38:32,2024,11,1,487,2,3,False,7,Cyber Security
8133,1535,181,1,2024-07-19 23:29:07,2024,7,4,602,3,2,False,3,Artificial Intelligence
1497,2127,51,2,2025-11-26 05:29:30,2025,11,2,108,4,3,False,13,Cyber Security
7457,3355,197,3,2025-11-19 22:12:30,2025,11,2,115,2,2,False,17,Artificial Intelligence
7486,3329,86,2,2025-06-20 06:22:25,2025,6,4,267,3,3,False,7,Cyber Security
7297,3298,196,1,2023-06-04 07:07:27,2023,6,6,1014,2,2,True,10,Artificial Intelligence
6202,4240,48,-1,2023-09-13 02:49:41,2023,9,2,913,4,3,True,6,Cyber Security
8904,2736,189,2,2024-10-26 20:43:28,2024,10,5,504,3,2,False,5,Artificial Intelligence
8493,1767,169,3,2022-12-24 10:48:02,2022,12,5,1176,3,1,True,6,Computer Science
4606,3200,64,2,2025-06-09 04:24:02,2025,6,0,278,3,2,True,5,Artificial Intelligence
1426,2194,123,3,2025-09-27 15:48:56,2025,9,5,168,3,1,False,13,Computer Science
4030,3220,134,-1,2022-06-12 01:13:19,2022,6,6,1371,2,2,True,6,Artificial Intelligence
9623,669,69,2,2024-03-15 14:27:59,2024,3,4,729,3,1,True,4,Computer Science
3086,2611,89,1,2023-09-04 16:29:28,2023,9,0,922,4,1,False,4,Computer Science
2486,1873,8,1,2025-06-06 01:05:48,2025,6,4,281,3,1,True,8,Computer Science
8538,3478,146,3,2022-03-12 08:52:21,2022,3,5,1463,3,3,True,10,Cyber Security
9129,1015,52,2,2025-12-06 13:09:27,2025,12,5,98,3,1,False,7,Computer Science
3989,1545,200,3,2025-10-24 10:14:16,2025,10,4,141,4,3,True,8,Cyber Security
2129,2125,28,1,2022-11-04 08:39:32,2022,11,4,1226,4,1,False,6,Computer Science
7328,1107,20,1,2023-01-07 02:36:55,2023,1,5,1162,6,1,True,6,Computer Science
1885,1372,200,1,2025-12-26 05:40:03,2025,12,4,78,4,3,True,8,Cyber Security
8767,2025,6,-1,2025-06-13 22:41:25,2025,6,4,274,3,1,True,6,Computer Science
6109,1346,150,3,2025-08-05 12:09:53,2025,8,1,221,2,3,False,15,Cyber Security
8670,1633,162,-1,2025-04-19 12:33:46,2025,4,5,329,1,1,True,12,Computer Science
5989,2511,9,3,2023-05-08 07:39:09,2023,5,0,1041,6,2,False,9,Artificial Intelligence
9432,4383,35,3,2025-12-13 20:21:47,2025,12,5,91,2,2,False,8,Artificial Intelligence
9082,3803,43,2,2026-02-05 16:27:01,2026,2,3,37,2,3,False,8,Cyber Security
3702,4931,63,2,2023-05-31 02:55:20,2023,5,2,1018,2,1,False,18,Computer Science
3706,4119,160,1,2025-11-30 13:52:08,2025,11,6,104,4,1,False,12,Computer Science
1542,2588,9,1,2023-09-06 21:25:35,2023,9,2,920,6,2,False,10,Artificial Intelligence
3721,2842,109,2,2025-08-24 20:03:13,2025,8,6,202,4,1,False,11,Computer Science
8301,524,80,3,2025-07-04 03:57:29,2025,7,4,253,4,1,True,11,Computer Science
5366,3344,28,3,2023-04-05 10:25:50,2023,4,2,1074,4,1,False,6,Computer Science
9727,2462,133,2,2024-09-20 11:56:46,2024,9,4,540,4,2,False,10,Artificial Intelligence
1242,3300,8,3,2025-03-05 04:33:57,2025,3,2,374,3,1,True,9,Computer Science
1821,2976,189,2,2024-10-31 08:58:48,2024,10,3,499,3,2,False,6,Artificial Intelligence
1479,1600,59,1,2022-05-24 21:43:36,2022,5,1,1390,1,1,True,1,Computer Science
350,2195,32,1,2024-04-17 08:43:27,2024,4,2,696,3,2,False,48,Artificial Intelligence
3699,3365,119,1,2024-03-14 15:23:02,2024,3,3,730,3,1,True,8,Computer Science
8466,3129,71,2,2025-06-28 08:36:42,2025,6,5,259,2,2,True,8,Artificial Intelligence
1960,4213,63,1,2023-01-26 15:29:38,2023,1,3,1143,2,1,False,6,Computer Science
8830,4513,69,2,2023-10-21 14:57:03,2023,10,5,875,3,1,True,6,Computer Science
7875,535,30,2,2023-01-07 16:45:17,2023,1,5,1162,4,2,False,8,Artificial Intelligence
9261,4690,5,3,2022-09-02 11:40:22,2022,9,4,1289,4,2,True,10,Artificial Intelligence
4261,3717,57,3,2025-10-19 14:50:05,2025,10,6,146,3,1,True,13,Computer Science
7659,3544,136,1,2026-02-27 06:50:10,2026,2,4,15,1,2,True,15,Artificial Intelligence
7110,2927,173,3,2022-06-01 23:12:24,2022,6,2,1382,1,3,False,4,Cyber Security
4204,1983,5,2,2022-10-31 18:13:02,2022,10,0,1230,4,2,True,6,Artificial Intelligence
5255,3411,12,2,2023-07-08 06:42:58,2023,7,5,980,4,1,True,9,Computer Science
1236,2891,151,2,2025-04-15 19:56:42,2025,4,1,333,3,1,False,12,Computer Science
5251,1491,8,1,2025-02-15 15:49:25,2025,2,5,392,3,1,True,5,Computer Science
4110,2069,72,2,2022-05-04 04:00:47,2022,5,2,1410,2,2,False,18,Artificial Intelligence
6463,3688,101,1,2025-10-18 11:23:08,2025,10,5,147,3,3,False,9,Cyber Security
3329,1225,95,1,2025-12-13 14:07:37,2025,12,5,91,2,1,True,2,Computer Science
1355,2648,119,1,2025-01-06 04:47:37,2025,1,0,432,3,1,True,10,Computer Science
8925,4939,146,1,2023-02-14 00:51:23,2023,2,1,1124,3,3,True,6,Cyber Security
1211,4028,154,2,2025-06-08 11:41:58,2025,6,6,279,4,3,False,8,Cyber Security
3500,1745,47,2,2022-08-02 16:58:25,2022,8,1,1320,2,1,True,5,Computer Science
8506,1153,88,3,2025-09-08 08:23:39,2025,9,0,187,4,2,True,13,Artificial Intelligence
3072,1688,43,1,2025-08-31 10:03:56,2025,8,6,195,2,3,False,2,Cyber Security
4397,855,69,3,2023-05-29 22:20:37,2023,5,0,1020,3,1,True,10,Computer Science
3687,4610,48,-1,2023-03-20 02:56:06,2023,3,0,1090,4,3,True,12,Cyber Security
2021,434,75,1,2024-01-28 19:33:59,2024,1,6,776,1,3,False,1,Cyber Security
9538,3346,77,1,2025-06-01 15:08:52,2025,6,6,286,2,1,True,7,Computer Science
4463,2791,198,2,2025-12-01 00:28:11,2025,12,0,103,4,3,True,11,Cyber Security
1300,1018,164,3,2025-11-17 08:27:16,2025,11,0,117,4,2,False,8,Artificial Intelligence
5019,673,171,3,2022-05-19 08:51:13,2022,5,3,1395,2,2,True,5,Artificial Intelligence
6559,2278,200,1,2025-08-17 07:34:48,2025,8,6,209,4,3,True,11,Cyber Security
6568,1854,149,2,2025-11-17 09:59:32,2025,11,0,117,4,3,True,15,Cyber Security
731,1012,59,2,2022-11-18 01:29:27,2022,11,4,1212,1,1,True,7,Computer Science
8650,2433,110,1,2025-10-16 09:13:24,2025,10,3,149,2,2,True,10,Artificial Intelligence
7947,746,146,2,2022-08-04 00:20:39,2022,8,3,1318,3,3,True,18,Cyber Security
7541,2145,22,-1,2024-03-14 20:20:42,2024,3,3,730,4,1,True,7,Computer Science
5221,412,52,1,2026-01-16 13:37:31,2026,1,4,57,3,1,False,6,Computer Science
5358,85,32,1,2024-10-19 03:49:31,2024,10,5,511,3,2,False,9,Artificial Intelligence
8206,1282,32,1,2024-09-20 00:28:43,2024,9,4,540,3,2,False,6,Artificial Intelligence
5667,4384,178,1,2024-08-07 20:28:22,2024,8,2,584,2,3,False,7,Cyber Security
1740,3625,57,3,2024-11-01 13:53:17,2024,11,4,498,3,1,True,3,Computer Science
