StudentId,Segment
4857,Passive Learner
3620,Passive Learner
3943,Passive Learner
1635,Passive Learner
2397,Passive Learner
1890,Passive Learner
2073,Passive Learner
3941,Passive Learner
3397,Passive Learner
2916,Passive Learner
3950,Passive Learner
1773,Passive Learner
1210,Passive Learner
127,Passive Learner
2790,Passive Learner
2524,Passive Learner
4519,Passive Learner
1909,Average Learner
2984,Passive Learner
2170,Passive Learner
2999,Passive Learner
4039,Passive Learner
2705,Passive Learner
2148,Passive Learner
545,Passive Learner
1565,Passive Learner
1057,Passive Learner
1260,Passive Learner
2408,Passive Learner
1576,Passive Learner
2752,Passive Learner
4809,Average Learner
2764,Passive Learner
3659,Passive Learner
3390,Passive Learner
4522,Passive Learner
2985,Passive Learner
983,Average Learner
2935,Passive Learner
1894,Passive Learner
3180,Passive Learner
2659,Passive Learner
2056,Passive Learner
2411,Passive Learner
2744,Passive Learner
187,Passive Learner
685,Passive Learner
389,Passive Learner
3607,Passive Learner
1670,Passive Learner
2096,Passive Learner
2609,Passive Learner
882,Passive Learner
2130,Passive Learner
1386,Passive Learner
3374,Passive Learner
2421,Average Learner
50,Passive Learner
3873,Passive Learner
56,Passive Learner
2692,Passive Learner
2507,Passive Learner
1361,Passive Learner
4715,Passive Learner
3698,Passive Learner
4126,Passive Learner
3236,Passive Learner
2558,Passive Learner
915,Passive Learner
4708,Passive Learner
4571,Passive Learner
3669,Passive Learner
1012,Average Learner
2035,Passive Learner
2900,Passive Learner
3560,Passive Learner
4977,Passive Learner
180,Passive Learner
1133,Passive Learner
2852,Passive Learner
3172,Passive Learner
3312,Passive Learner
163,Average Learner
4382,Passive Learner
1262,Passive Learner
4983,Passive Learner
4256,Average Learner
456,Average Learner
4022,Passive Learner
2414,Average Learner
3719,Passive Learner
2197,Passive Learner
1063,Passive Learner
1574,Average Learner
1220,Passive Learner
395,Passive Learner
1733,Passive Learner
3441,Average Learner
2143,Passive Learner
317,Passive Learner
3349,Passive Learner
1089,Passive Learner
1647,Passive Learner
2954,High Achiever
2956,Passive Learner
4074,Passive Learner
4349,Passive Learner
4866,Passive Learner
4802,Passive Learner
1212,Passive Learner
3064,Passive Learner
2561,Passive Learner
883,Passive Learner
811,Passive Learner
4627,Passive Learner
1794,Passive Learner
923,Average Learner
3085,Passive Learner
2913,Passive Learner
3357,Passive Learner
676,Passive Learner
1673,Passive Learner
386,Passive Learner
4344,Passive Learner
3796,Passive Learner
1735,Passive Learner
3168,Passive Learner
2933,Passive Learner
506,Passive Learner
2551,Passive Learner
3012,Passive Learner
3757,Passive Learner
1129,Passive Learner
4530,Average Learner
1563,Passive Learner
1954,Passive Learner
323,Passive Learner
1135,Passive Learner
4732,Passive Learner
3347,Passive Learner
84,Passive Learner
3794,Passive Learner
1374,Average Learner
3952,Passive Learner
431,Passive Learner
4277,Passive Learner
1837,Passive Learner
5,At Risk
1803,Passive Learner
1202,Passive Learner
4111,Passive Learner
4375,Passive Learner
3285,Passive Learner
1149,Passive Learner
1437,Average Learner
1324,Average Learner
4115,Passive Learner
1926,Passive Learner
4493,Passive Learner
1022,Passive Learner
301,Passive Learner
3905,Passive Learner
269,Passive Learner
1289,Passive Learner
3632,Passive Learner
1255,Passive Learner
2335,Passive Learner
4941,Average Learner
4119,Passive Learner
4477,Passive Learner
4618,Passive Learner
1319,Passive Learner
325,Passive Learner
477,Passive Learner
69,Passive Learner
3264,Passive Learner
3832,Passive Learner
1838,Passive Learner
667,Passive Learner
792,Passive Learner
2969,Passive Learner
182,Passive Learner
1440,Passive Learner
3068,Average Learner
4684,Passive Learner
2407,Passive Learner
4907,Passive Learner
294,Passive Learner
1435,Average Learner
651,Passive Learner
4902,Passive Learner
3157,Passive Learner
4506,Passive Learner
4222,Passive Learner
2389,Average Learner
4374,Passive Learner
2100,Passive Learner
3304,Passive Learner
4065,Passive Learner
1830,Passive Learner
641,Average Learner
3421,Average Learner
2643,Passive Learner
3368,Passive Learner
3343,Passive Learner
4893,Passive Learner
4852,Passive Learner
4363,Passive Learner
2508,Passive Learner
4791,Passive Learner
4163,Passive Learner
1613,Passive Learner
4785,Average Learner
1907,Passive Learner
2736,Passive Learner
2350,Passive Learner
1103,Passive Learner
2858,Passive Learner
1046,Passive Learner
169,Passive Learner
1978,Passive Learner
657,Passive Learner
3104,Passive Learner
2966,Passive Learner
1375,Passive Learner
4138,Passive Learner
61,Average Learner
4244,Passive Learner
1413,Passive Learner
1158,Passive Learner
562,Passive Learner
3605,Passive Learner
1622,Passive Learner
1010,Passive Learner
1415,Passive Learner
2835,Average Learner
4818,Passive Learner
2432,Passive Learner
581,Passive Learner
899,Passive Learner
264,Average Learner
3143,Passive Learner
912,Passive Learner
251,Passive Learner
2161,Passive Learner
2521,Passive Learner
4629,Passive Learner
3419,Passive Learner
2465,Passive Learner
1667,Passive Learner
343,Passive Learner
2154,Average Learner
931,Passive Learner
4736,Passive Learner
941,Passive Learner
646,Passive Learner
3808,Passive Learner
1029,Passive Learner
519,Average Learner
2089,Passive Learner
617,Passive Learner
855,Passive Learner
2578,Passive Learner
3675,Average Learner
3396,Passive Learner
214,Average Learner
4991,Passive Learner
2556,Passive Learner
800,Passive Learner
637,Passive Learner
381,Passive Learner
217,Passive Learner
2441,Passive Learner
1925,Passive Learner
379,Passive Learner
3847,Passive Learner
2075,Passive Learner
1108,Passive Learner
841,Passive Learner
4782,Passive Learner
2699,Passive Learner
1524,Passive Learner
3004,Passive Learner
2303,Passive Learner
2138,Passive Learner
396,Passive Learner
1427,Passive Learner
3755,Passive Learner
892,Passive Learner
133,Passive Learner
1266,Passive Learner
1060,Passive Learner
3245,Passive Learner
2772,Passive Learner
2490,Passive Learner
4892,Average Learner
3552,Passive Learner
2476,Passive Learner
466,Passive Learner
2152,Passive Learner
1532,Passive Learner
2274,Passive Learner
454,Passive Learner
1179,Passive Learner
2372,Passive Learner
68,Passive Learner
616,Passive Learner
3959,Passive Learner
2012,Passive Learner
4683,Passive Learner
1782,Passive Learner
190,Passive Learner
3759,Passive Learner
1400,Average Learner
1850,Average Learner
1117,Passive Learner
3611,Passive Learner
3974,Passive Learner
4534,Passive Learner
3093,Passive Learner
3703,Passive Learner
3823,Passive Learner
4696,Passive Learner
1834,Passive Learner
293,Passive Learner
4303,Passive Learner
3310,Passive Learner
3612,Passive Learner
1234,Average Learner
2690,Passive Learner
579,Passive Learner
3756,Passive Learner
72,Passive Learner
3243,Passive Learner
3353,Passive Learner
1706,Passive Learner
4678,Passive Learner
1975,Passive Learner
3545,Passive Learner
1606,Passive Learner
1150,Passive Learner
3321,High Achiever
2628,Passive Learner
2129,Passive Learner
3411,Passive Learner
488,Passive Learner
1171,Passive Learner
525,Passive Learner
3930,Passive Learner
4466,Passive Learner
3394,Passive Learner
2927,Passive Learner
860,Passive Learner
4856,Passive Learner
3746,Average Learner
4355,Passive Learner
1112,Passive Learner
3123,Average Learner
353,Passive Learner
3011,Passive Learner
2270,Average Learner
4940,Passive Learner
3050,Passive Learner
2512,Average Learner
3130,Passive Learner
3920,Passive Learner
2072,Passive Learner
3537,Passive Learner
2577,Passive Learner
1464,Passive Learner
3162,Passive Learner
4965,Passive Learner
3722,Passive Learner
4178,Passive Learner
2347,Passive Learner
4249,Passive Learner
1562,Average Learner
2509,Passive Learner
3257,Passive Learner
2828,Passive Learner
3747,Passive Learner
3136,Passive Learner
4580,Passive Learner
1912,Passive Learner
385,Passive Learner
4442,Passive Learner
1418,Passive Learner
566,Passive Learner
868,Passive Learner
1593,Passive Learner
3055,Passive Learner
170,Passive Learner
3749,Passive Learner
4487,Passive Learner
3107,Passive Learner
4145,Passive Learner
4446,Passive Learner
283,Passive Learner
4002,Passive Learner
705,Passive Learner
2737,Average Learner
4636,Passive Learner
2738,Passive Learner
928,Passive Learner
538,Passive Learner
4389,Average Learner
3686,Passive Learner
2580,Passive Learner
4986,Passive Learner
1369,Passive Learner
4841,Passive Learner
1058,Passive Learner
910,Passive Learner
307,Passive Learner
2766,Passive Learner
822,Passive Learner
1625,Passive Learner
2395,Passive Learner
606,Passive Learner
4650,Passive Learner
4148,Passive Learner
1668,Passive Learner
2721,Passive Learner
2440,Passive Learner
4044,Passive Learner
3599,Passive Learner
3549,Passive Learner
4455,Passive Learner
109,Passive Learner
2955,Passive Learner
3838,Passive Learner
2700,Passive Learner
1987,Passive Learner
2555,Average Learner
1700,Passive Learner
4339,Passive Learner
2484,Passive Learner
807,Passive Learner
4152,Passive Learner
2177,Passive Learner
3426,Passive Learner
2649,Passive Learner
4724,Passive Learner
3000,Passive Learner
1055,Passive Learner
587,Passive Learner
900,Passive Learner
2650,Passive Learner
2500,Passive Learner
4365,Passive Learner
3960,Passive Learner
2141,Passive Learner
3344,Average Learner
3826,Passive Learner
779,Average Learner
377,Passive Learner
24,Passive Learner
1784,Passive Learner
2371,Passive Learner
4043,Passive Learner
1696,Passive Learner
4179,Passive Learner
2033,Passive Learner
3643,Passive Learner
4309,Average Learner
3655,Passive Learner
1960,Passive Learner
1232,Passive Learner
1368,Passive Learner
2818,Passive Learner
2941,Passive Learner
1992,Passive Learner
195,Passive Learner
336,Passive Learner
2052,Passive Learner
2022,Passive Learner
2219,Passive Learner
179,Passive Learner
2028,Passive Learner
4800,Passive Learner
1904,Passive Learner
3883,Passive Learner
4952,Passive Learner
2450,Passive Learner
3293,Passive Learner
3121,Passive Learner
4509,Passive Learner
4109,Passive Learner
3360,Passive Learner
1957,Passive Learner
4862,Passive Learner
2340,Passive Learner
594,Passive Learner
3616,Passive Learner
628,Passive Learner
4914,Passive Learner
1672,Passive Learner
4579,Passive Learner
73,Average Learner
235,Passive Learner
4778,Passive Learner
1487,Passive Learner
1545,Passive Learner
621,Passive Learner
140,Passive Learner
3798,Passive Learner
1237,Passive Learner
4638,Passive Learner
3212,Passive Learner
770,Passive Learner
4475,Passive Learner
1495,Passive Learner
3030,Passive Learner
3317,Passive Learner
4335,Passive Learner
1302,Passive Learner
610,Passive Learner
1120,Passive Learner
2472,Passive Learner
1039,Passive Learner
564,Passive Learner
308,Passive Learner
1142,Passive Learner
3893,Passive Learner
3263,Passive Learner
4192,Passive Learner
4801,Passive Learner
4995,Passive Learner
2987,Passive Learner
4187,Passive Learner
471,Average Learner
459,Passive Learner
2594,Passive Learner
357,Passive Learner
1604,Passive Learner
3867,Passive Learner
1564,Passive Learner
1054,Passive Learner
1500,Passive Learner
3548,Passive Learner
2831,Passive Learner
90,Passive Learner
338,Passive Learner
113,Passive Learner
2993,Passive Learner
4884,Average Learner
2387,Passive Learner
1638,Passive Learner
4612,Passive Learner
1489,Passive Learner
978,Passive Learner
3656,Passive Learner
3613,Passive Learner
2294,Passive Learner
2944,Passive Learner
4868,Passive Learner
540,Passive Learner
2786,Passive Learner
1771,Passive Learner
3308,Passive Learner
3831,Passive Learner
2053,Passive Learner
200,Passive Learner
3332,Passive Learner
1883,Passive Learner
1485,Passive Learner
1730,Passive Learner
345,Passive Learner
2013,Passive Learner
3239,Passive Learner
4450,Passive Learner
2718,Passive Learner
3871,Passive Learner
2005,Passive Learner
3222,Passive Learner
22,Passive Learner
341,Passive Learner
4676,Passive Learner
2719,Passive Learner
856,Passive Learner
4218,Passive Learner
4307,Passive Learner
3945,Passive Learner
688,Passive Learner
4254,Passive Learner
1353,Passive Learner
2809,Passive Learner
2466,Passive Learner
312,Passive Learner
2949,Passive Learner
960,Passive Learner
275,Passive Learner
122,Passive Learner
4421,Passive Learner
3294,Passive Learner
1201,Passive Learner
4079,Passive Learner
3327,Passive Learner
977,Passive Learner
3102,Passive Learner
3075,Passive Learner
1572,Passive Learner
344,Passive Learner
914,Passive Learner
2686,Passive Learner
844,Passive Learner
1473,Passive Learner
799,Passive Learner
4792,Passive Learner
4553,Passive Learner
3194,Average Learner
4058,Passive Learner
707,Passive Learner
1643,Passive Learner
4219,Passive Learner
4690,Passive Learner
2760,Passive Learner
1236,Passive Learner
2088,Passive Learner
2903,Passive Learner
4076,Passive Learner
3760,Passive Learner
2083,Passive Learner
1268,Passive Learner
3042,Passive Learner
4460,Passive Learner
88,Passive Learner
2679,Passive Learner
1082,Passive Learner
2537,Passive Learner
2728,Passive Learner
2016,Passive Learner
1722,Passive Learner
3460,Passive Learner
4041,Passive Learner
3690,Passive Learner
2150,Passive Learner
2807,Passive Learner
3624,Passive Learner
2638,Passive Learner
3223,Passive Learner
1776,Passive Learner
2233,Passive Learner
1132,Passive Learner
655,Passive Learner
2921,Passive Learner
3140,Passive Learner
718,Passive Learner
2851,Passive Learner
1543,Passive Learner
1204,Passive Learner
2808,Passive Learner
3913,Passive Learner
4265,Passive Learner
4541,Average Learner
2238,Passive Learner
902,Passive Learner
4881,Passive Learner
3286,Passive Learner
561,Passive Learner
4297,Passive Learner
666,Average Learner
2308,Passive Learner
3434,Passive Learner
4918,Passive Learner
111,Passive Learner
3677,Passive Learner
3587,Passive Learner
1961,Passive Learner
4789,Passive Learner
786,Passive Learner
3814,Passive Learner
865,Passive Learner
4686,Passive Learner
1642,Passive Learner
4886,Passive Learner
2352,Average Learner
696,Passive Learner
4396,Passive Learner
3113,Passive Learner
4651,Passive Learner
210,Passive Learner
4815,Passive Learner
3070,Passive Learner
4498,Passive Learner
2139,Passive Learner
1032,Passive Learner
1723,Passive Learner
2002,Passive Learner
3152,Passive Learner
3912,Passive Learner
1654,Passive Learner
1521,Passive Learner
4211,Passive Learner
1754,Passive Learner
4885,Passive Learner
3281,Passive Learner
812,Passive Learner
3024,Passive Learner
934,Passive Learner
4637,Passive Learner
4255,Passive Learner
4101,Passive Learner
1244,Passive Learner
515,Passive Learner
668,Passive Learner
4472,Passive Learner
2767,Passive Learner
94,Passive Learner
873,Passive Learner
4981,Passive Learner
958,Passive Learner
1297,Passive Learner
3713,Passive Learner
3265,Passive Learner
954,Passive Learner
1097,Passive Learner
1793,Passive Learner
1479,Passive Learner
3035,Passive Learner
4738,Passive Learner
3186,Passive Learner
2205,Passive Learner
2373,Passive Learner
1458,Average Learner
4465,Passive Learner
436,Passive Learner
3235,Passive Learner
3079,Passive Learner
2797,Passive Learner
2600,Passive Learner
3773,Passive Learner
4398,Passive Learner
2731,Passive Learner
148,Passive Learner
2433,Passive Learner
3921,Passive Learner
2174,Passive Learner
4581,Passive Learner
3897,Passive Learner
1194,Average Learner
2151,Passive Learner
4524,Passive Learner
2245,Passive Learner
1527,Passive Learner
2061,Passive Learner
1181,Passive Learner
1751,Passive Learner
1892,Passive Learner
230,High Achiever
277,Passive Learner
4415,Passive Learner
3399,Passive Learner
3299,Passive Learner
3977,Passive Learner
4712,Passive Learner
4424,Passive Learner
1801,Passive Learner
1432,Passive Learner
4410,Passive Learner
2506,Average Learner
2907,Passive Learner
3726,Passive Learner
2435,Passive Learner
2047,Passive Learner
2986,Passive Learner
1559,Passive Learner
4473,Passive Learner
3066,Passive Learner
511,Passive Learner
3710,Average Learner
4360,Passive Learner
4497,Passive Learner
2965,Average Learner
4054,Average Learner
1695,Passive Learner
3869,Passive Learner
3430,Passive Learner
1750,Passive Learner
369,Passive Learner
4190,Passive Learner
2032,Passive Learner
3226,Passive Learner
2779,Passive Learner
1529,Passive Learner
4774,Passive Learner
1139,Passive Learner
831,Passive Learner
2811,Passive Learner
1376,Passive Learner
30,Average Learner
1102,Passive Learner
3853,Passive Learner
3447,Passive Learner
2872,Passive Learner
1326,Passive Learner
4225,Passive Learner
1457,Passive Learner
837,Passive Learner
4116,Passive Learner
3725,Average Learner
4585,Passive Learner
4091,High Achiever
3882,Passive Learner
67,Passive Learner
3736,Passive Learner
4262,Passive Learner
3649,Passive Learner
3314,Passive Learner
3153,Passive Learner
840,Passive Learner
4709,Passive Learner
1403,Passive Learner
2627,Passive Learner
795,Passive Learner
1328,Average Learner
2175,Passive Learner
1973,Average Learner
2842,Passive Learner
1169,Passive Learner
2146,Passive Learner
2863,Passive Learner
2995,Average Learner
2663,Passive Learner
548,Passive Learner
4100,Passive Learner
808,Passive Learner
3041,Passive Learner
1354,Passive Learner
3320,Passive Learner
1419,Passive Learner
262,Passive Learner
916,Passive Learner
3989,Passive Learner
81,Passive Learner
1450,Passive Learner
4749,High Achiever
1275,Passive Learner
3074,Average Learner
4729,Passive Learner
2377,Passive Learner
2642,Passive Learner
1251,Passive Learner
3582,Passive Learner
4535,Passive Learner
1131,Passive Learner
4350,Passive Learner
2342,Passive Learner
775,Passive Learner
4794,Passive Learner
2434,Passive Learner
107,Passive Learner
726,Passive Learner
2887,Passive Learner
2844,Passive Learner
4205,Passive Learner
1366,Passive Learner
4569,Passive Learner
71,Average Learner
3115,Passive Learner
3043,Passive Learner
4679,Passive Learner
3947,Passive Learner
4821,Passive Learner
4240,Passive Learner
1468,Passive Learner
3479,Passive Learner
1295,Passive Learner
4989,Passive Learner
728,Passive Learner
3144,Passive Learner
4934,Passive Learner
911,Passive Learner
964,Passive Learner
836,Passive Learner
3403,Passive Learner
2093,Passive Learner
3892,Passive Learner
700,Passive Learner
1623,Average Learner
744,Passive Learner
981,Passive Learner
496,Passive Learner
2883,Passive Learner
126,Passive Learner
3619,Passive Learner
1472,Average Learner
1891,Passive Learner
2451,Passive Learner
316,Passive Learner
3661,Passive Learner
313,Passive Learner
4920,Passive Learner
4625,Passive Learner
4032,Passive Learner
3295,Passive Learner
3453,Passive Learner
731,Passive Learner
2637,Passive Learner
3315,Passive Learner
2293,Passive Learner
4317,Passive Learner
1888,Passive Learner
1090,Passive Learner
4947,Passive Learner
1390,Passive Learner
1282,Passive Learner
2697,Passive Learner
1065,Passive Learner
1552,Passive Learner
1381,Passive Learner
3506,Passive Learner
4838,Passive Learner
2975,Passive Learner
4020,Passive Learner
2654,Passive Learner
528,Average Learner
2348,Average Learner
3765,Passive Learner
4621,Passive Learner
3076,Passive Learner
2898,Passive Learner
2530,Passive Learner
3323,Passive Learner
1352,Average Learner
4327,Passive Learner
3513,Passive Learner
1947,Passive Learner
2134,Passive Learner
2361,Passive Learner
2153,Passive Learner
2881,Average Learner
1013,Passive Learner
4467,Passive Learner
2394,Passive Learner
1203,Passive Learner
1228,Passive Learner
3413,Passive Learner
4401,Passive Learner
4224,Passive Learner
2488,Passive Learner
1958,Passive Learner
2045,Passive Learner
1726,Passive Learner
2601,Passive Learner
289,Passive Learner
3198,Passive Learner
359,Passive Learner
662,Passive Learner
2379,Passive Learner
1616,Passive Learner
1687,Passive Learner
4241,Passive Learner
1412,Passive Learner
1124,Passive Learner
302,Passive Learner
416,Passive Learner
2617,Passive Learner
4641,Passive Learner
424,Passive Learner
4649,Passive Learner
764,Passive Learner
1475,Average Learner
2279,Passive Learner
376,Passive Learner
4853,Passive Learner
102,Passive Learner
3667,Passive Learner
4470,Passive Learner
4507,Passive Learner
4173,Passive Learner
3737,Passive Learner
432,Average Learner
2386,Passive Learner
1007,Passive Learner
2128,Passive Learner
2029,Passive Learner
3900,Passive Learner
134,Passive Learner
1359,Passive Learner
3470,Passive Learner
2157,Passive Learner
2099,Passive Learner
4386,Average Learner
3751,Average Learner
3316,Passive Learner
2923,Passive Learner
2802,Passive Learner
1603,Passive Learner
3884,Passive Learner
949,Passive Learner
1052,Passive Learner
693,Passive Learner
2689,Passive Learner
3822,Passive Learner
3783,Passive Learner
3629,Passive Learner
2192,Passive Learner
850,Passive Learner
3109,Passive Learner
158,Average Learner
4822,Passive Learner
4129,Passive Learner
4557,Passive Learner
2795,Passive Learner
507,Passive Learner
236,Average Learner
33,Passive Learner
3445,Passive Learner
2027,Passive Learner
4781,Passive Learner
661,Passive Learner
101,Passive Learner
2316,Passive Learner
1189,Passive Learner
3045,Passive Learner
4614,Passive Learner
4556,Passive Learner
4315,Average Learner
1953,Passive Learner
1980,Passive Learner
4912,Passive Learner
4960,Passive Learner
2094,Passive Learner
4959,Passive Learner
2816,Passive Learner
567,Passive Learner
4705,Passive Learner
1177,Passive Learner
2044,Passive Learner
408,Passive Learner
132,Passive Learner
4837,Passive Learner
4706,Passive Learner
390,Passive Learner
261,Passive Learner
3750,Passive Learner
4513,Passive Learner
3932,Passive Learner
943,Passive Learner
1216,Passive Learner
1897,Average Learner
3828,Passive Learner
571,Passive Learner
3727,Passive Learner
3986,Passive Learner
1602,Passive Learner
3683,Passive Learner
3711,Passive Learner
1163,Passive Learner
4334,Passive Learner
4516,Passive Learner
3427,Average Learner
2224,Passive Learner
245,Passive Learner
1281,Passive Learner
2801,Passive Learner
3301,Passive Learner
894,Average Learner
4357,Passive Learner
4824,Passive Learner
290,Passive Learner
1166,Passive Learner
3827,Passive Learner
119,Passive Learner
2614,Passive Learner
2307,Passive Learner
2376,Passive Learner
2194,Passive Learner
4273,Passive Learner
3791,Passive Learner
4161,Passive Learner
2367,Passive Learner
913,Average Learner
1321,Average Learner
4653,Passive Learner
4364,Passive Learner
4014,Average Learner
3439,Passive Learner
2552,Passive Learner
2145,Passive Learner
2239,Passive Learner
881,Passive Learner
591,Passive Learner
757,Passive Learner
4388,Passive Learner
572,Passive Learner
2514,Passive Learner
3108,Average Learner
1651,Passive Learner
1023,Passive Learner
1223,Passive Learner
3662,Passive Learner
3888,Passive Learner
3214,Passive Learner
1829,Average Learner
2416,Passive Learner
1582,Passive Learner
3919,Passive Learner
1815,Passive Learner
3402,Passive Learner
1756,Passive Learner
1820,Passive Learner
2620,Passive Learner
2584,Passive Learner
2566,Passive Learner
3530,Passive Learner
2527,Passive Learner
4799,Passive Learner
1935,Passive Learner
1045,Passive Learner
1554,Passive Learner
3679,Passive Learner
3398,Passive Learner
2007,Passive Learner
3687,Passive Learner
3205,Passive Learner
330,Passive Learner
4543,Passive Learner
4610,Passive Learner
950,Passive Learner
1417,Passive Learner
1309,Passive Learner
446,Passive Learner
1542,Passive Learner
91,Passive Learner
560,Passive Learner
3103,Passive Learner
4520,Passive Learner
1438,Passive Learner
3523,Passive Learner
632,High Achiever
2533,Passive Learner
925,Passive Learner
3424,Passive Learner
2109,Average Learner
7,At Risk
1188,Passive Learner
4820,Passive Learner
1225,Passive Learner
1652,Passive Learner
2996,Passive Learner
3145,Passive Learner
16,Passive Learner
3418,Passive Learner
1969,Passive Learner
3266,Passive Learner
1344,Average Learner
3472,Passive Learner
4795,Average Learner
1134,Passive Learner
735,Passive Learner
3202,Passive Learner
869,Passive Learner
11,Passive Learner
3790,Passive Learner
2865,Passive Learner
2246,Passive Learner
4642,Passive Learner
315,Passive Learner
135,Passive Learner
2470,Passive Learner
4976,Passive Learner
4768,Passive Learner
121,Passive Learner
3550,Passive Learner
2283,Average Learner
4921,Passive Learner
3678,Passive Learner
3648,Passive Learner
4239,Passive Learner
443,Passive Learner
3192,Passive Learner
1767,Passive Learner
87,Passive Learner
2207,Passive Learner
4950,Passive Learner
4829,Passive Learner
98,Passive Learner
2709,Passive Learner
3818,Passive Learner
758,Passive Learner
2840,Passive Learner
1870,Passive Learner
4730,Passive Learner
4288,Passive Learner
3904,Passive Learner
3322,Passive Learner
168,Passive Learner
4331,Passive Learner
360,Passive Learner
4666,Passive Learner
970,Passive Learner
112,Average Learner
1099,Passive Learner
1805,Passive Learner
3475,Passive Learner
4521,High Achiever
620,Passive Learner
2925,Passive Learner
3060,Passive Learner
784,Passive Learner
1050,Passive Learner
4191,Average Learner
486,Passive Learner
4411,Passive Learner
2940,Passive Learner
3754,Passive Learner
539,Passive Learner
1274,Passive Learner
703,Passive Learner
3600,Passive Learner
1707,Passive Learner
3270,Passive Learner
3456,Passive Learner
1187,Passive Learner
1835,Passive Learner
4468,Passive Learner
791,Passive Learner
1434,Passive Learner
4763,Passive Learner
2095,Average Learner
340,Passive Learner
4804,Average Learner
3845,Passive Learner
1033,Passive Learner
2309,Passive Learner
2501,Passive Learner
2252,Passive Learner
3720,Passive Learner
4051,Passive Learner
797,Passive Learner
2057,Passive Learner
4896,Passive Learner
1506,Average Learner
1362,Passive Learner
218,Passive Learner
1663,Passive Learner
1566,Passive Learner
498,Passive Learner
3646,Passive Learner
1213,Passive Learner
1690,Passive Learner
4764,Passive Learner
871,Passive Learner
4805,Passive Learner
2919,Passive Learner
4221,Passive Learner
1505,Passive Learner
2462,Passive Learner
196,Passive Learner
2378,Passive Learner
4755,Passive Learner
2535,Passive Learner
3861,Passive Learner
4345,Passive Learner
4067,Passive Learner
689,Passive Learner
4611,Passive Learner
464,Passive Learner
2915,Passive Learner
2399,Average Learner
1609,Passive Learner
4864,Passive Learner
1387,Passive Learner
2621,Passive Learner
4098,Passive Learner
270,Passive Learner
1591,Passive Learner
1981,Passive Learner
1718,Passive Learner
1200,Average Learner
4172,Passive Learner
1024,Passive Learner
278,Passive Learner
630,Passive Learner
2172,Passive Learner
1300,Passive Learner
4518,Passive Learner
1678,Passive Learner
3625,Passive Learner
2893,Passive Learner
4685,Passive Learner
1530,Passive Learner
4236,Passive Learner
849,Average Learner
4491,Passive Learner
759,Passive Learner
161,Passive Learner
1086,Passive Learner
1157,Passive Learner
4080,Average Learner
1903,Passive Learner
4358,Passive Learner
2573,Passive Learner
3704,Passive Learner
4617,Passive Learner
1786,Average Learner
4458,Passive Learner
3193,Passive Learner
370,Passive Learner
1522,Passive Learner
1483,Passive Learner
1246,Passive Learner
1859,Passive Learner
4925,Passive Learner
1146,Passive Learner
1597,Passive Learner
1977,Passive Learner
3517,Passive Learner
4461,Passive Learner
2220,Passive Learner
1115,Passive Learner
2167,Passive Learner
1143,Passive Learner
3918,Passive Learner
1766,Passive Learner
2585,Passive Learner
4895,Passive Learner
4010,Passive Learner
3721,Passive Learner
238,Passive Learner
2830,Passive Learner
3468,Passive Learner
250,Passive Learner
4019,Passive Learner
1127,Passive Learner
194,Passive Learner
276,Passive Learner
3777,Passive Learner
3178,Passive Learner
422,Passive Learner
1744,Passive Learner
104,Passive Learner
2631,Passive Learner
394,Passive Learner
1548,Passive Learner
1515,Passive Learner
2805,Passive Learner
403,Passive Learner
979,Passive Learner
3553,Passive Learner
3956,Passive Learner
2401,Passive Learner
3568,Passive Learner
2536,Passive Learner
2704,Passive Learner
2882,Passive Learner
2424,Passive Learner
1738,Passive Learner
2878,Passive Learner
3556,Passive Learner
2574,Average Learner
3542,Average Learner
4131,Passive Learner
4982,Passive Learner
3216,Passive Learner
2823,Passive Learner
570,Passive Learner
2806,Passive Learner
953,Passive Learner
2698,Passive Learner
1882,Passive Learner
533,Passive Learner
1304,Passive Learner
635,Passive Learner
4536,Average Learner
2579,Passive Learner
2461,Passive Learner
3063,Passive Learner
1480,Passive Learner
4564,Passive Learner
2449,Passive Learner
3271,Passive Learner
4258,Passive Learner
4486,Passive Learner
2513,Passive Learner
4551,Passive Learner
441,Passive Learner
2178,Passive Learner
1404,Passive Learner
4434,Passive Learner
2608,Passive Learner
4759,Average Learner
1247,Passive Learner
2069,Passive Learner
4017,Average Learner
4980,Passive Learner
510,Passive Learner
4342,Passive Learner
4445,Passive Learner
1618,Passive Learner
2874,Passive Learner
3232,Passive Learner
828,Passive Learner
3228,Passive Learner
1504,Passive Learner
4176,Passive Learner
4083,Passive Learner
2249,Passive Learner
919,Passive Learner
740,Passive Learner
2778,Passive Learner
1619,Passive Learner
413,Passive Learner
1167,Passive Learner
4304,Passive Learner
4081,Passive Learner
1631,Passive Learner
1305,Passive Learner
3489,Passive Learner
1685,Passive Learner
58,Passive Learner
3158,Passive Learner
4648,Average Learner
2712,Passive Learner
2122,Passive Learner
1639,Passive Learner
1217,Passive Learner
3973,Passive Learner
971,Passive Learner
1584,Passive Learner
2262,Average Learner
4070,Passive Learner
847,Passive Learner
225,Passive Learner
2116,Passive Learner
3365,Passive Learner
4967,Passive Learner
1671,Passive Learner
3052,Average Learner
2201,Passive Learner
2169,Passive Learner
2613,Passive Learner
1539,Passive Learner
1436,Passive Learner
951,Passive Learner
713,Passive Learner
3872,Passive Learner
