StudentId,OverallRank,DeptRank,SquadronRank,CompositeScore,AvgQuizScore,AvgGrade,QuizPassRate,CompletionRate,DepartmentName,SquadronId
3379,2766,1611,537,0.1364,0.0,0.0,0.0,0.4545,Computer Science,4
329,2766,1611,749,0.1364,0.0,0.0,0.0,0.4545,Computer Science,5
3072,2766,1611,498,0.1364,0.0,0.0,0.0,0.4545,Computer Science,2
1972,2766,1611,749,0.1364,0.0,0.0,0.0,0.4545,Computer Science,5
1830,2766,782,749,0.1364,0.0,0.0,0.0,0.4545,Artificial Intelligence,5
4219,2774,786,499,0.1356,0.0,13.275,0.0,0.3636,Artificial Intelligence,2
334,2775,787,754,0.1351,0.0,14.0,0.0,0.3571,Artificial Intelligence,5
3261,2776,788,755,0.135,0.0,67.5,0.0,0.0,Artificial Intelligence,5
859,2776,1615,500,0.135,0.0,3.2,0.0,0.4286,Computer Science,2
1842,2778,1616,504,0.1345,0.0,12.7,0.0,0.3636,Computer Science,1
900,2779,789,538,0.1339,0.0,14.0,0.0,0.3529,Artificial Intelligence,4
4113,2779,789,505,0.1339,0.0,14.0,0.0,0.3529,Artificial Intelligence,1
4678,2781,1617,483,0.1333,0.0,0.0,0.0,0.4444,Computer Science,3
2133,2781,1617,756,0.1333,0.0,0.0,0.0,0.4444,Computer Science,5
3002,2781,791,756,0.1333,0.0,0.0,0.0,0.4444,Artificial Intelligence,5
4200,2781,1617,506,0.1333,0.0,0.0,0.0,0.4444,Computer Science,1
4645,2781,1617,539,0.1333,0.0,0.0,0.0,0.4444,Computer Science,4
2546,2781,1617,501,0.1333,0.0,0.0,0.0,0.4444,Computer Science,2
4725,2781,1617,506,0.1333,0.0,0.0,0.0,0.4444,Computer Science,1
1681,2781,1617,483,0.1333,0.0,0.0,0.0,0.4444,Computer Science,3
2477,2781,1617,539,0.1333,0.0,0.0,0.0,0.4444,Computer Science,4
3008,2781,1617,756,0.1333,0.0,16.64,0.0,0.3333,Computer Science,5
1931,2781,1617,756,0.1333,0.0,0.0,0.0,0.4444,Computer Science,5
559,2781,791,756,0.1333,0.0,0.0,0.0,0.4444,Artificial Intelligence,5
1305,2781,375,756,0.1333,0.0,0.0,0.0,0.4444,Cyber Security,5
3740,2781,791,506,0.1333,0.0,0.0,0.0,0.4444,Artificial Intelligence,1
4578,2781,375,539,0.1333,0.0,0.0,0.0,0.4444,Cyber Security,4
537,2781,1617,506,0.1333,0.0,0.0,0.0,0.4444,Computer Science,1
1820,2781,1617,539,0.1333,0.0,0.0,0.0,0.4444,Computer Science,4
2585,2781,791,506,0.1333,0.0,0.0,0.0,0.4444,Artificial Intelligence,1
3556,2781,791,539,0.1333,0.0,0.0,0.0,0.4444,Artificial Intelligence,4
3928,2781,375,501,0.1333,0.0,0.0,0.0,0.4444,Cyber Security,2
4076,2781,1617,501,0.1333,0.0,0.0,0.0,0.4444,Computer Science,2
4617,2802,796,762,0.1322,0.0,13.15,0.0,0.3529,Artificial Intelligence,5
2916,2803,1630,485,0.1314,0.0,11.16,0.0,0.3636,Computer Science,3
2508,2804,1631,486,0.1312,0.0,0.0,0.0,0.4375,Computer Science,3
2808,2804,1631,511,0.1312,0.0,0.0,0.0,0.4375,Computer Science,1
5000,2804,1631,544,0.1312,0.0,0.0,0.0,0.4375,Computer Science,4
1122,2804,1631,763,0.1312,0.0,0.0,0.0,0.4375,Computer Science,5
2984,2804,1631,504,0.1312,0.0,0.0,0.0,0.4375,Computer Science,2
4570,2804,1631,486,0.1312,0.0,0.0,0.0,0.4375,Computer Science,3
3023,2804,797,763,0.1312,0.0,0.0,0.0,0.4375,Artificial Intelligence,5
3800,2804,1631,511,0.1312,0.0,0.0,0.0,0.4375,Computer Science,1
933,2804,797,763,0.1312,0.0,0.0,0.0,0.4375,Artificial Intelligence,5
3755,2804,378,544,0.1312,0.0,0.0,0.0,0.4375,Cyber Security,4
452,2814,1638,505,0.1306,26.125,0.0,0.1667,0.0,Computer Science,2
717,2815,799,513,0.13,26.0,0.0,0.0,0.0,Artificial Intelligence,1
2675,2815,1639,546,0.13,15.1,27.275,0.0,0.0,Computer Science,4
1163,2817,1640,547,0.1294,0.0,19.7,0.0,0.3,Computer Science,4
2569,2818,1641,766,0.1292,0.0,64.6,0.0,0.0,Computer Science,5
293,2819,379,767,0.1289,0.0,64.45,0.0,0.0,Cyber Security,5
4209,2820,1642,548,0.1288,0.0,26.8833,0.0,0.25,Computer Science,4
3196,2821,800,768,0.1286,0.0,0.0,0.0,0.4286,Artificial Intelligence,5
1876,2821,1643,768,0.1286,0.0,0.0,0.0,0.4286,Computer Science,5
4669,2821,1643,768,0.1286,0.0,0.0,0.0,0.4286,Computer Science,5
4020,2821,1643,488,0.1286,0.0,0.0,0.0,0.4286,Computer Science,3
4724,2821,800,768,0.1286,0.0,0.0,0.0,0.4286,Artificial Intelligence,5
2579,2821,1643,506,0.1286,0.0,0.0,0.0,0.4286,Computer Science,2
247,2821,380,506,0.1286,0.0,0.0,0.0,0.4286,Cyber Security,2
2336,2821,380,488,0.1286,0.0,0.0,0.0,0.4286,Cyber Security,3
3101,2821,800,768,0.1286,0.0,0.0,0.0,0.4286,Artificial Intelligence,5
4034,2821,1643,506,0.1286,0.0,0.0,0.0,0.4286,Computer Science,2
2310,2821,380,768,0.1286,0.0,0.0,0.0,0.4286,Cyber Security,5
3032,2821,800,488,0.1286,0.0,0.0,0.0,0.4286,Artificial Intelligence,3
520,2821,1643,514,0.1286,0.0,0.0,0.0,0.4286,Computer Science,1
2472,2821,1643,549,0.1286,0.0,0.0,0.0,0.4286,Computer Science,4
3965,2821,1643,514,0.1286,0.0,0.0,0.0,0.4286,Computer Science,1
4205,2821,1643,768,0.1286,0.0,0.0,0.0,0.4286,Computer Science,5
4346,2821,1643,506,0.1286,0.0,0.0,0.0,0.4286,Computer Science,2
2615,2821,800,768,0.1286,0.0,0.0,0.0,0.4286,Artificial Intelligence,5
1694,2821,1643,549,0.1286,0.0,0.0,0.0,0.4286,Computer Science,4
1145,2821,800,549,0.1286,0.0,0.0,0.0,0.4286,Artificial Intelligence,4
1720,2821,1643,488,0.1286,0.0,0.0,0.0,0.4286,Computer Science,3
1835,2821,1643,506,0.1286,0.0,0.0,0.0,0.4286,Computer Science,2
813,2843,1656,552,0.1284,25.6714,0.0,0.1,0.0,Computer Science,4
3559,2843,383,511,0.1284,0.0,4.2,0.0,0.4,Cyber Security,2
1127,2845,806,776,0.1281,0.0,14.0667,0.0,0.3333,Artificial Intelligence,5
2647,2846,1657,777,0.128,0.0,14.0,0.0,0.3333,Computer Science,5
1088,2846,807,492,0.128,0.0,14.0,0.0,0.3333,Artificial Intelligence,3
693,2846,807,516,0.128,0.0,14.02,0.0,0.3333,Artificial Intelligence,1
151,2846,807,777,0.128,0.0,14.0,0.0,0.3333,Artificial Intelligence,5
4916,2846,384,777,0.128,0.0,14.0,0.0,0.3333,Cyber Security,5
3309,2851,810,780,0.1278,0.0,63.9,0.0,0.0,Artificial Intelligence,5
384,2852,811,781,0.1275,0.0,20.9,0.0,0.2857,Artificial Intelligence,5
2312,2853,1658,782,0.1265,0.0,9.7,0.0,0.3571,Computer Science,5
204,2853,1658,493,0.1265,0.0,13.2667,0.0,0.3333,Computer Science,3
4475,2855,385,783,0.1263,0.0,0.0,0.0,0.4211,Cyber Security,5
4714,2856,812,494,0.126,0.0,63.0,0.0,0.0,Artificial Intelligence,3
223,2857,1660,784,0.125,25.0,0.0,0.0,0.0,Computer Science,5
769,2857,1660,553,0.125,25.0,0.0,0.0,0.0,Computer Science,4
3457,2857,813,784,0.125,0.0,0.0,0.0,0.4167,Artificial Intelligence,5
4141,2857,386,517,0.125,0.0,0.0,0.0,0.4167,Cyber Security,1
2746,2857,813,784,0.125,0.0,0.0,0.0,0.4167,Artificial Intelligence,5
1698,2857,813,517,0.125,0.0,0.0,0.0,0.4167,Artificial Intelligence,1
4776,2857,1660,553,0.125,0.0,0.0,0.0,0.4167,Computer Science,4
1009,2857,1660,495,0.125,25.0,0.0,0.0,0.0,Computer Science,3
4231,2857,1660,495,0.125,0.0,0.0,0.0,0.4167,Computer Science,3
3592,2857,386,784,0.125,0.0,0.0,0.0,0.4167,Cyber Security,5
3861,2857,386,784,0.125,0.0,0.0,0.0,0.4167,Cyber Security,5
3624,2868,389,519,0.1245,0.0,12.25,0.0,0.3333,Cyber Security,1
3611,2869,816,555,0.124,0.0,62.0,0.0,0.0,Artificial Intelligence,4
4827,2870,817,520,0.1237,0.0,11.8667,0.0,0.3333,Artificial Intelligence,1
2681,2871,1665,521,0.1235,0.0,0.0,0.0,0.4118,Computer Science,1
706,2871,390,789,0.1235,0.0,0.0,0.0,0.4118,Cyber Security,5
171,2871,1665,512,0.1235,0.0,0.0,0.0,0.4118,Computer Science,2
4364,2871,1665,789,0.1235,0.0,0.0,0.0,0.4118,Computer Science,5
4893,2871,1665,789,0.1235,0.0,0.0,0.0,0.4118,Computer Science,5
3679,2876,1669,792,0.1225,24.5,0.0,0.0,0.0,Computer Science,5
3466,2877,818,793,0.1221,0.0,11.05,0.0,0.3333,Artificial Intelligence,5
2651,2878,819,522,0.1218,24.35,0.0,0.0,0.0,Artificial Intelligence,1
3342,2879,820,794,0.1216,0.0,10.7833,0.0,0.3333,Artificial Intelligence,5
280,2880,821,556,0.1203,0.0,14.0,0.0,0.3077,Artificial Intelligence,4
3216,2881,1670,795,0.12,0.0,0.0,0.0,0.4,Computer Science,5
4175,2881,822,795,0.12,0.0,0.0,0.0,0.4,Artificial Intelligence,5
4349,2881,1670,795,0.12,0.0,0.0,0.0,0.4,Computer Science,5
157,2881,1670,557,0.12,0.0,0.0,0.0,0.4,Computer Science,4
2938,2881,1670,497,0.12,0.0,0.0,0.0,0.4,Computer Science,3
4638,2881,1670,497,0.12,0.0,0.0,0.0,0.4,Computer Science,3
4510,2881,391,523,0.12,0.0,0.0,0.0,0.4,Cyber Security,1
1454,2881,1670,497,0.12,0.0,0.0,0.0,0.4,Computer Science,3
1725,2881,391,795,0.12,0.0,0.0,0.0,0.4,Cyber Security,5
1523,2881,1670,513,0.12,0.0,0.0,0.0,0.4,Computer Science,2
2499,2881,822,557,0.12,0.0,0.0,0.0,0.4,Artificial Intelligence,4
136,2881,1670,523,0.12,0.0,0.0,0.0,0.4,Computer Science,1
3846,2881,822,497,0.12,0.0,0.0,0.0,0.4,Artificial Intelligence,3
3750,2881,1670,557,0.12,0.0,0.0,0.0,0.4,Computer Science,4
643,2881,1670,795,0.12,0.0,0.0,0.0,0.4,Computer Science,5
2436,2881,822,795,0.12,0.0,0.0,0.0,0.4,Artificial Intelligence,5
1811,2881,1670,795,0.12,0.0,0.0,0.0,0.4,Computer Science,5
1856,2881,1670,795,0.12,0.0,0.0,0.0,0.4,Computer Science,5
4700,2881,1670,557,0.12,0.0,0.0,0.0,0.4,Computer Science,4
261,2881,1670,795,0.12,0.0,0.0,0.0,0.4,Computer Science,5
3381,2881,391,513,0.12,0.0,0.0,0.0,0.4,Cyber Security,2
4825,2881,1670,523,0.12,0.0,0.0,0.0,0.4,Computer Science,1
401,2881,1670,795,0.12,0.0,0.0,0.0,0.4,Computer Science,5
3970,2881,1670,523,0.12,0.0,0.0,0.0,0.4,Computer Science,1
2384,2881,1670,497,0.12,0.0,0.0,0.0,0.4,Computer Science,3
1394,2881,1670,497,0.12,0.0,0.0,0.0,0.4,Computer Science,3
4045,2881,391,795,0.12,0.0,0.0,0.0,0.4,Cyber Security,5
4363,2881,1670,795,0.12,0.0,0.0,0.0,0.4,Computer Science,5
3277,2909,1690,561,0.1189,0.0,9.4333,0.0,0.3333,Computer Science,4
925,2910,1691,503,0.1188,0.0,26.05,0.0,0.2222,Computer Science,3
387,2911,1692,504,0.1183,0.0,25.8,0.0,0.2222,Computer Science,3
3099,2912,1693,562,0.117,23.4,0.0,0.0,0.0,Computer Science,4
1673,2913,1694,515,0.1167,0.0,0.0,0.0,0.3889,Computer Science,2
760,2914,1695,505,0.116,23.2,0.0,0.0,0.0,Computer Science,3
1297,2915,1696,807,0.1158,23.16,0.0,0.0,0.0,Computer Science,5
3058,2915,1696,527,0.1158,0.0,15.025,0.0,0.2857,Computer Science,1
220,2917,395,516,0.1155,0.0,7.75,0.0,0.3333,Cyber Security,2
2173,2918,826,506,0.1154,0.0,0.0,0.0,0.3846,Artificial Intelligence,3
3588,2918,1698,517,0.1154,0.0,0.0,0.0,0.3846,Computer Science,2
669,2918,1698,506,0.1154,0.0,0.0,0.0,0.3846,Computer Science,3
4132,2918,826,506,0.1154,0.0,0.0,0.0,0.3846,Artificial Intelligence,3
1761,2918,1698,808,0.1154,0.0,0.0,0.0,0.3846,Computer Science,5
4739,2918,1698,506,0.1154,0.0,0.0,0.0,0.3846,Computer Science,3
3888,2918,826,808,0.1154,0.0,0.0,0.0,0.3846,Artificial Intelligence,5
2037,2918,396,506,0.1154,0.0,0.0,0.0,0.3846,Cyber Security,3
4245,2918,1698,808,0.1154,0.0,0.0,0.0,0.3846,Computer Science,5
3417,2918,826,528,0.1154,0.0,0.0,0.0,0.3846,Artificial Intelligence,1
4362,2918,1698,528,0.1154,0.0,0.0,0.0,0.3846,Computer Science,1
3663,2929,1704,518,0.1153,0.0,1.4,0.0,0.375,Computer Science,2
2134,2930,1705,519,0.1148,22.95,0.0,0.0,0.0,Computer Science,2
1726,2931,1706,511,0.1144,0.0,7.225,0.0,0.3333,Computer Science,3
3215,2932,830,811,0.114,0.0,12.025,0.0,0.3,Artificial Intelligence,5
960,2933,397,812,0.1137,0.0,14.0,0.0,0.2857,Cyber Security,5
2050,2933,831,812,0.1137,0.0,14.0,0.0,0.2857,Artificial Intelligence,5
1692,2935,832,512,0.1135,0.0,19.25,0.0,0.25,Artificial Intelligence,3
988,2935,1707,563,0.1135,7.3333,38.44,0.0,0.0,Computer Science,4
4628,2937,1708,520,0.113,22.6,0.0,0.0,0.0,Computer Science,2
103,2938,1709,530,0.1125,0.0,0.0,0.0,0.375,Computer Science,1
1441,2938,398,521,0.1125,0.0,0.0,0.0,0.375,Cyber Security,2
3103,2938,1709,521,0.1125,0.0,0.0,0.0,0.375,Computer Science,2
1554,2938,833,513,0.1125,0.0,0.0,0.0,0.375,Artificial Intelligence,3
2488,2938,1709,521,0.1125,0.0,0.0,0.0,0.375,Computer Science,2
2271,2938,1709,814,0.1125,0.0,0.0,0.0,0.375,Computer Science,5
2233,2938,833,513,0.1125,0.0,0.0,0.0,0.375,Artificial Intelligence,3
505,2938,1709,513,0.1125,0.0,0.0,0.0,0.375,Computer Science,3
1021,2938,833,521,0.1125,0.0,0.0,0.0,0.375,Artificial Intelligence,2
3547,2938,1709,530,0.1125,0.0,0.0,0.0,0.375,Computer Science,1
3233,2948,1715,564,0.1122,0.0,6.1,0.0,0.3333,Computer Science,4
2337,2949,1716,815,0.1119,0.0,55.95,0.0,0.0,Computer Science,5
3930,2950,836,525,0.1116,0.0,22.45,0.0,0.2222,Artificial Intelligence,2
723,2951,1717,532,0.1115,0.0,12.9,0.0,0.2857,Computer Science,1
3714,2951,1717,816,0.1115,0.0,10.7667,0.0,0.3,Computer Science,5
1042,2953,837,516,0.1114,0.0,5.7,0.0,0.3333,Artificial Intelligence,3
3662,2954,1719,517,0.1113,0.0,18.15,0.0,0.25,Computer Science,3
1634,2955,1720,565,0.1108,0.0,17.925,0.0,0.25,Computer Science,4
262,2956,1721,817,0.1101,0.0,55.05,0.0,0.0,Computer Science,5
1205,2956,838,518,0.1101,0.0,55.05,0.0,0.0,Artificial Intelligence,3
2237,2956,399,533,0.1101,0.0,12.2,0.0,0.2857,Cyber Security,1
4071,2959,400,818,0.1098,0.0,14.0,0.0,0.2727,Cyber Security,5
4937,2960,401,526,0.1097,0.0,11.98,0.0,0.2857,Cyber Security,2
3245,2961,839,519,0.1091,0.0,0.0,0.0,0.3636,Artificial Intelligence,3
3933,2961,839,566,0.1091,0.0,0.0,0.0,0.3636,Artificial Intelligence,4
1067,2961,839,566,0.1091,0.0,0.0,0.0,0.3636,Artificial Intelligence,4
4792,2961,1722,819,0.1091,0.0,0.0,0.0,0.3636,Computer Science,5
4168,2961,1722,534,0.1091,0.0,0.0,0.0,0.3636,Computer Science,1
977,2961,1722,566,0.1091,0.0,0.0,0.0,0.3636,Computer Science,4
4516,2961,1722,527,0.1091,0.0,0.0,0.0,0.3636,Computer Science,2
2245,2961,1722,527,0.1091,0.0,0.0,0.0,0.3636,Computer Science,2
1140,2969,1727,569,0.1089,0.0,16.9333,0.0,0.25,Computer Science,4
4052,2970,1728,820,0.1083,21.6667,0.0,0.0,0.0,Computer Science,5
2550,2971,842,520,0.1081,0.0,11.2,0.0,0.2857,Artificial Intelligence,3
3112,2972,843,521,0.108,16.0,14.0,0.0,0.0,Artificial Intelligence,3
2782,2973,844,535,0.1075,0.0,53.75,0.0,0.0,Artificial Intelligence,1
2728,2974,1729,536,0.1074,0.0,23.7,0.0,0.2,Computer Science,1
1114,2974,1729,570,0.1074,0.0,10.82,0.0,0.2857,Computer Science,4
1289,2976,402,821,0.1072,0.0,16.1,0.0,0.25,Cyber Security,5
3044,2977,1731,537,0.1071,0.0,0.0,0.0,0.3571,Computer Science,1
3761,2977,1731,537,0.1071,0.0,0.0,0.0,0.3571,Computer Science,1
969,2977,845,571,0.1071,0.0,0.0,0.0,0.3571,Artificial Intelligence,4
1838,2980,403,822,0.1068,0.0,15.92,0.0,0.25,Cyber Security,5
4563,2981,1733,529,0.1067,0.0,5.98,0.0,0.3158,Computer Science,2
2234,2982,846,572,0.1059,0.0,0.0,0.0,0.3529,Artificial Intelligence,4
2268,2982,1734,572,0.1059,0.0,0.0,0.0,0.3529,Computer Science,4
4500,2984,1735,530,0.1057,0.0,52.85,0.0,0.0,Computer Science,2
3983,2985,1736,574,0.1047,0.0,52.3333,0.0,0.0,Computer Science,4
3854,2986,1737,823,0.1041,0.0,5.1667,0.0,0.3125,Computer Science,5
1758,2987,1738,522,0.104,0.0,52.0,0.0,0.0,Computer Science,3
3007,2988,404,523,0.102,0.0,13.4833,0.0,0.25,Cyber Security,3
835,2989,1739,824,0.1013,0.0,13.125,0.0,0.25,Computer Science,5
4385,2990,1740,575,0.1,0.0,0.0,0.0,0.3333,Computer Science,4
1913,2990,1740,539,0.1,0.0,0.0,0.0,0.3333,Computer Science,1
2323,2990,1740,539,0.1,0.0,0.0,0.0,0.3333,Computer Science,1
2535,2990,1740,539,0.1,0.0,0.0,0.0,0.3333,Computer Science,1
4125,2990,1740,825,0.1,0.0,0.0,0.0,0.3333,Computer Science,5
3059,2990,1740,539,0.1,0.0,0.0,0.0,0.3333,Computer Science,1
1732,2990,405,524,0.1,0.0,0.0,0.0,0.3333,Cyber Security,3
829,2990,1740,575,0.1,0.0,0.0,0.0,0.3333,Computer Science,4
4009,2990,1740,539,0.1,0.0,0.0,0.0,0.3333,Computer Science,1
2235,2990,1740,825,0.1,0.0,0.0,0.0,0.3333,Computer Science,5
1927,2990,847,575,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,4
2135,2990,847,825,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,5
3560,2990,1740,575,0.1,0.0,0.0,0.0,0.3333,Computer Science,4
811,2990,1740,531,0.1,0.0,0.0,0.0,0.3333,Computer Science,2
4397,2990,847,524,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,3
313,2990,847,825,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,5
3706,2990,1740,524,0.1,0.0,0.0,0.0,0.3333,Computer Science,3
316,2990,1740,825,0.1,0.0,0.0,0.0,0.3333,Computer Science,5
1635,2990,1740,825,0.1,0.0,0.0,0.0,0.3333,Computer Science,5
543,2990,1740,825,0.1,0.0,0.0,0.0,0.3333,Computer Science,5
290,2990,405,825,0.1,0.0,0.0,0.0,0.3333,Cyber Security,5
2105,2990,847,825,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,5
4436,2990,847,539,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,1
2114,2990,405,825,0.1,0.0,0.0,0.0,0.3333,Cyber Security,5
3667,2990,1740,575,0.1,0.0,0.0,0.0,0.3333,Computer Science,4
2406,2990,1740,825,0.1,0.0,0.0,0.0,0.3333,Computer Science,5
4146,2990,405,524,0.1,0.0,0.0,0.0,0.3333,Cyber Security,3
709,2990,1740,825,0.1,0.0,0.0,0.0,0.3333,Computer Science,5
2707,2990,405,539,0.1,0.0,0.0,0.0,0.3333,Cyber Security,1
2111,2990,1740,575,0.1,0.0,0.0,0.0,0.3333,Computer Science,4
4797,2990,847,825,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,5
1528,2990,1740,575,0.1,0.0,0.0,0.0,0.3333,Computer Science,4
2552,2990,847,531,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,2
2150,2990,1740,524,0.1,0.0,0.0,0.0,0.3333,Computer Science,3
2238,2990,1740,575,0.1,0.0,0.0,0.0,0.3333,Computer Science,4
942,2990,847,575,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,4
360,2990,1740,524,0.1,0.0,0.0,0.0,0.3333,Computer Science,3
1575,2990,1740,524,0.1,0.0,0.0,0.0,0.3333,Computer Science,3
3130,2990,847,524,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,3
2966,2990,1740,524,0.1,0.0,0.0,0.0,0.3333,Computer Science,3
4537,2990,1740,524,0.1,0.0,0.0,0.0,0.3333,Computer Science,3
613,2990,847,531,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,2
4128,2990,405,575,0.1,0.0,0.0,0.0,0.3333,Cyber Security,4
4665,2990,1740,524,0.1,0.0,0.0,0.0,0.3333,Computer Science,3
4325,2990,1740,825,0.1,0.0,0.0,0.0,0.3333,Computer Science,5
494,2990,847,575,0.1,0.0,0.0,0.0,0.3333,Artificial Intelligence,4
4652,2990,405,825,0.1,0.0,0.0,0.0,0.3333,Cyber Security,5
2361,3037,1768,840,0.099,9.2,26.5,0.0,0.0,Computer Science,5
4003,3038,1769,586,0.0989,0.0,49.45,0.0,0.0,Computer Science,4
3483,3039,1770,587,0.0986,0.0,49.3,0.0,0.0,Computer Science,4
3512,3040,1771,841,0.0982,0.0,11.6,0.0,0.25,Computer Science,5
4167,3041,859,534,0.0978,19.55,0.0,0.0,0.0,Artificial Intelligence,2
3219,3042,1772,842,0.0975,0.0,48.75,0.0,0.0,Computer Science,5
4983,3043,860,546,0.0962,0.0,48.1,0.0,0.0,Artificial Intelligence,1
2865,3044,1773,547,0.0961,0.0,48.05,0.0,0.0,Computer Science,1
3617,3045,861,535,0.0951,0.0,47.5667,0.0,0.0,Artificial Intelligence,2
215,3046,1774,548,0.095,19.0,0.0,0.0,0.0,Computer Science,1
2722,3047,1775,843,0.0947,0.0,0.0,0.0,0.3158,Computer Science,5
974,3048,1776,844,0.094,0.0,47.0,0.0,0.0,Computer Science,5
1859,3049,862,549,0.0938,0.0,0.0,0.0,0.3125,Artificial Intelligence,1
1978,3049,1777,535,0.0938,0.0,0.0,0.0,0.3125,Computer Science,3
1225,3049,1777,588,0.0938,0.0,0.0,0.0,0.3125,Computer Science,4
1025,3052,863,845,0.0923,0.0,0.0,0.0,0.3077,Artificial Intelligence,5
3648,3052,412,550,0.0923,0.0,0.0,0.0,0.3077,Cyber Security,1
370,3052,863,845,0.0923,0.0,0.0,0.0,0.3077,Artificial Intelligence,5
565,3052,1779,589,0.0923,0.0,0.0,0.0,0.3077,Computer Science,4
3113,3052,863,536,0.0923,0.0,0.0,0.0,0.3077,Artificial Intelligence,3
4896,3057,1780,537,0.0921,0.0,46.05,0.0,0.0,Computer Science,3
3497,3058,1781,847,0.0916,0.0,45.8,0.0,0.0,Computer Science,5
2845,3059,1782,538,0.0915,0.0,10.4667,0.0,0.2353,Computer Science,3
1340,3060,866,848,0.0912,0.0,45.6,0.0,0.0,Artificial Intelligence,5
3879,3061,867,590,0.091,0.0,45.475,0.0,0.0,Artificial Intelligence,4
3692,3062,868,849,0.0909,0.0,45.4333,0.0,0.0,Artificial Intelligence,5
1276,3063,869,850,0.0908,18.15,0.0,0.0,0.0,Artificial Intelligence,5
4926,3064,413,539,0.0902,18.05,0.0,0.0,0.0,Cyber Security,3
2765,3065,1783,536,0.09,0.0,0.0,0.0,0.3,Computer Science,2
1337,3065,414,536,0.09,0.0,0.0,0.0,0.3,Cyber Security,2
4687,3065,1783,851,0.09,0.0,0.0,0.0,0.3,Computer Science,5
3809,3065,1783,591,0.09,0.0,0.0,0.0,0.3,Computer Science,4
170,3065,1783,851,0.09,0.0,0.0,0.0,0.3,Computer Science,5
4274,3070,1787,540,0.089,0.0,44.5,0.0,0.0,Computer Science,3
2879,3071,870,853,0.0889,0.0,44.44,0.0,0.0,Artificial Intelligence,5
1414,3072,871,592,0.0884,0.0,44.175,0.0,0.0,Artificial Intelligence,4
4417,3073,1788,854,0.088,0.0,14.0,0.0,0.2,Computer Science,5
2008,3073,415,551,0.088,17.6,0.0,0.0,0.0,Cyber Security,1
3601,3075,1789,541,0.0878,0.0,43.9,0.0,0.0,Computer Science,3
3582,3075,1789,552,0.0878,0.0,13.88,0.0,0.2,Computer Science,1
4419,3077,872,538,0.0877,0.0,9.25,0.0,0.2308,Artificial Intelligence,2
4360,3078,1791,553,0.0875,17.5,0.0,0.0,0.0,Computer Science,1
1741,3079,1792,855,0.0874,11.0,16.2,0.0,0.0,Computer Science,5
1630,3080,416,856,0.0861,0.0,43.0667,0.0,0.0,Cyber Security,5
2300,3081,1793,539,0.0857,0.0,0.0,0.0,0.2857,Computer Science,2
3229,3081,873,539,0.0857,0.0,0.0,0.0,0.2857,Artificial Intelligence,2
1402,3081,873,857,0.0857,0.0,0.0,0.0,0.2857,Artificial Intelligence,5
3388,3081,1793,554,0.0857,0.0,0.0,0.0,0.2857,Computer Science,1
1540,3081,1793,857,0.0857,0.0,0.0,0.0,0.2857,Computer Science,5
3038,3081,873,542,0.0857,0.0,0.0,0.0,0.2857,Artificial Intelligence,3
1602,3081,417,857,0.0857,0.0,0.0,0.0,0.2857,Cyber Security,5
1282,3081,1793,593,0.0857,0.0,0.0,0.0,0.2857,Computer Science,4
746,3081,1793,857,0.0857,0.0,0.0,0.0,0.2857,Computer Science,5
2635,3081,1793,593,0.0857,0.0,0.0,0.0,0.2857,Computer Science,4
2469,3081,1793,593,0.0857,0.0,0.0,0.0,0.2857,Computer Science,4
3294,3081,1793,542,0.0857,0.0,0.0,0.0,0.2857,Computer Science,3
3491,3081,1793,593,0.0857,0.0,0.0,0.0,0.2857,Computer Science,4
1223,3094,1802,555,0.0854,0.0,17.7,0.0,0.1667,Computer Science,1
2457,3094,1802,541,0.0854,0.0,42.7,0.0,0.0,Computer Science,2
791,3096,1804,542,0.0852,0.0,23.8667,0.0,0.125,Computer Science,2
4733,3097,1805,543,0.0848,0.0,42.4,0.0,0.0,Computer Science,2
701,3098,876,544,0.084,0.0,42.0,0.0,0.0,Artificial Intelligence,3
2302,3099,877,861,0.0839,0.0,41.9333,0.0,0.0,Artificial Intelligence,5
3990,3100,1806,556,0.0837,0.0,41.85,0.0,0.0,Computer Science,1
1047,3101,878,597,0.0835,0.0,41.75,0.0,0.0,Artificial Intelligence,4
2868,3102,1807,545,0.0828,0.0,16.38,0.0,0.1667,Computer Science,3
4887,3103,1808,546,0.0824,0.0,7.85,0.0,0.2222,Computer Science,3
96,3104,1809,598,0.0821,0.0,11.0667,0.0,0.2,Computer Science,4
4426,3105,1810,547,0.082,16.4,0.0,0.0,0.0,Computer Science,3
1511,3106,1811,548,0.0818,0.0,0.0,0.0,0.2727,Computer Science,3
1406,3106,879,862,0.0818,0.0,0.0,0.0,0.2727,Artificial Intelligence,5
