StudentId,CourseId,ActivitiesTotal,ActivitiesDone,AvgProgress,AvgTimeMinutes,CompletionRate,Title
2359,170,1,1,100.0,108.9,1.0,Data Science
2359,179,1,1,100.0,78.0,1.0,Data Science
2359,186,1,0,25.0,19.0,0.0,Algorithms
2362,45,1,1,100.0,12.9,1.0,Discrete Mathematics
2362,54,1,0,89.0,38.0,0.0,Artificial Intelligence
2362,77,1,1,100.0,45.6,1.0,Mobile App Development
2362,100,1,0,52.0,49.6,0.0,Software Engineering
2362,123,1,1,100.0,34.2,1.0,Cloud Computing
2362,142,1,1,100.0,82.5,1.0,Algorithms
2362,147,1,1,100.0,37.8,1.0,Data Science
2362,150,1,1,100.0,18.7,1.0,Cyber Security Fundamentals
2362,151,1,1,100.0,63.8,1.0,Software Engineering
2362,157,1,0,58.0,21.0,0.0,Mobile App Development
2367,132,1,0,82.0,1.8,0.0,Mobile App Development
2367,151,1,0,19.0,32.6,0.0,Software Engineering
2368,43,1,1,100.0,31.7,1.0,Database Systems
2368,58,1,0,62.0,46.2,0.0,Software Engineering
2368,86,1,1,100.0,9.1,1.0,Database Systems
2368,102,1,1,100.0,18.3,1.0,Discrete Mathematics
2368,116,1,0,41.0,44.5,0.0,Data Structures
2368,171,1,1,100.0,63.1,1.0,Mobile App Development
2368,186,1,1,100.0,75.6,1.0,Algorithms
2369,11,1,0,25.0,53.0,0.0,Computer Networks
2369,77,1,1,100.0,34.3,1.0,Mobile App Development
2369,93,1,0,26.0,39.4,0.0,Machine Learning
2369,120,1,0,0.0,46.3,0.0,Data Science
2369,154,1,1,100.0,33.1,1.0,Software Engineering
2369,159,1,0,0.0,46.3,0.0,Data Science
2371,23,1,0,27.0,33.2,0.0,Data Structures
2371,28,1,0,0.0,46.3,0.0,Mobile App Development
2371,31,1,1,100.0,106.4,1.0,Computer Architecture
2371,32,1,1,100.0,40.9,1.0,Computer Architecture
2371,80,1,1,100.0,58.4,1.0,Computer Architecture
2371,81,1,1,100.0,106.0,1.0,Artificial Intelligence
2371,138,1,1,100.0,28.6,1.0,Algorithms
2371,159,1,1,100.0,13.9,1.0,Data Science
2372,33,1,0,0.0,46.3,0.0,Data Science
2372,38,1,1,100.0,8.6,1.0,Database Systems
2372,73,1,1,100.0,111.4,1.0,Web Development
2372,77,1,1,100.0,27.7,1.0,Mobile App Development
2372,88,1,1,100.0,84.2,1.0,Cloud Computing
2372,110,1,0,0.0,46.3,0.0,Software Engineering
2372,118,1,1,100.0,70.0,1.0,Computer Networks
2372,119,1,0,31.0,46.3,0.0,Cyber Security Fundamentals
2372,139,1,0,90.0,53.2,0.0,Artificial Intelligence
2372,140,1,0,82.0,10.6,0.0,Operating Systems
2372,143,1,0,21.0,45.0,0.0,Database Systems
2372,153,1,0,0.0,46.3,0.0,Algorithms
2372,174,1,0,0.0,46.3,0.0,Web Development
2372,175,1,1,100.0,115.8,1.0,Discrete Mathematics
2372,184,1,1,100.0,70.6,1.0,Algorithms
2372,191,1,1,100.0,46.3,1.0,Data Structures
2375,23,1,1,100.0,87.5,1.0,Data Structures
2375,27,1,1,100.0,17.7,1.0,Cloud Computing
2375,111,1,1,100.0,80.8,1.0,Cyber Security Fundamentals
2375,116,1,0,0.0,46.3,0.0,Data Structures
2376,63,1,1,100.0,116.5,1.0,Computer Networks
2376,75,1,0,0.0,46.3,0.0,Data Science
2376,110,1,1,100.0,30.9,1.0,Software Engineering
2376,118,1,1,100.0,58.2,1.0,Computer Networks
2376,143,1,1,100.0,28.6,1.0,Database Systems
2376,146,1,1,100.0,114.3,1.0,Operating Systems
2376,180,1,0,61.0,31.4,0.0,Discrete Mathematics
2380,19,1,1,100.0,55.6,1.0,Machine Learning
2380,41,1,0,77.0,9.2,0.0,Database Systems
2380,85,1,1,100.0,34.1,1.0,Artificial Intelligence
2380,88,1,1,100.0,23.7,1.0,Cloud Computing
2380,107,2,1,50.0,80.65,0.5,Software Engineering
2380,114,1,1,100.0,25.2,1.0,Mobile App Development
2380,119,1,1,100.0,9.7,1.0,Cyber Security Fundamentals
2380,129,1,0,35.0,45.3,0.0,Discrete Mathematics
2380,132,1,0,13.0,53.4,0.0,Mobile App Development
2380,146,1,0,16.0,19.7,0.0,Operating Systems
2380,150,1,1,100.0,14.5,1.0,Cyber Security Fundamentals
2382,30,1,1,100.0,90.7,1.0,Machine Learning
2382,36,1,1,100.0,52.2,1.0,Software Engineering
2382,42,1,1,100.0,12.2,1.0,Web Development
2382,77,1,1,100.0,83.4,1.0,Mobile App Development
2382,97,1,0,66.0,46.3,0.0,Computer Networks
2382,120,1,1,100.0,111.9,1.0,Data Science
2382,169,1,0,67.0,55.7,0.0,Cyber Security Fundamentals
2382,183,1,0,67.0,10.5,0.0,Computer Architecture
2383,11,1,1,100.0,46.0,1.0,Computer Networks
2383,19,2,0,25.5,25.35,0.0,Machine Learning
2383,21,1,1,100.0,91.6,1.0,Algorithms
2383,22,1,1,100.0,37.6,1.0,Data Science
2383,73,1,1,100.0,32.5,1.0,Web Development
2383,74,1,1,100.0,104.1,1.0,Computer Architecture
2383,80,1,1,100.0,9.8,1.0,Computer Architecture
2383,93,1,0,100.0,33.0,0.0,Machine Learning
2383,99,1,1,100.0,95.4,1.0,Mobile App Development
2383,107,1,0,18.0,11.9,0.0,Software Engineering
2383,127,1,1,100.0,45.6,1.0,Computer Architecture
2383,138,1,1,100.0,86.8,1.0,Algorithms
2383,139,1,0,0.0,46.3,0.0,Artificial Intelligence
2383,146,1,0,30.0,25.6,0.0,Operating Systems
2383,154,1,0,0.0,46.3,0.0,Software Engineering
2383,171,1,1,100.0,110.7,1.0,Mobile App Development
2383,181,1,1,100.0,47.6,1.0,Operating Systems
2383,193,1,1,100.0,93.3,1.0,Operating Systems
2384,30,1,1,100.0,14.8,1.0,Machine Learning
2384,31,1,0,50.0,4.6,0.0,Computer Architecture
2384,68,1,1,100.0,78.9,1.0,Computer Networks
2384,122,1,0,85.0,21.5,0.0,Mobile App Development
2384,147,1,0,0.0,46.3,0.0,Data Science
2389,4,2,2,100.0,52.1,1.0,Computer Networks
2389,63,1,1,100.0,64.4,1.0,Computer Networks
2389,66,1,0,35.0,46.3,0.0,Computer Architecture
2389,73,1,1,100.0,46.3,1.0,Web Development
2389,97,1,1,100.0,106.0,1.0,Computer Networks
2389,112,1,0,18.0,15.7,0.0,Operating Systems
2389,116,1,1,100.0,52.1,1.0,Data Structures
2389,119,1,1,100.0,25.1,1.0,Cyber Security Fundamentals
2389,146,1,0,46.0,53.3,0.0,Operating Systems
2389,151,1,1,100.0,75.9,1.0,Software Engineering
2389,152,1,0,30.0,10.6,0.0,Operating Systems
2389,188,1,1,100.0,92.6,1.0,Web Development
2391,4,1,1,100.0,85.7,1.0,Computer Networks
2391,11,1,1,100.0,69.4,1.0,Computer Networks
2391,91,1,0,65.0,49.9,0.0,Computer Architecture
2391,107,1,1,100.0,60.8,1.0,Software Engineering
2391,128,1,1,100.0,117.6,1.0,Artificial Intelligence
2391,143,1,1,100.0,10.4,1.0,Database Systems
2392,4,1,1,100.0,42.4,1.0,Computer Networks
2392,16,1,0,0.0,46.3,0.0,Algorithms
2392,40,1,1,100.0,95.8,1.0,Discrete Mathematics
2392,43,2,0,19.5,20.85,0.0,Database Systems
2392,53,1,1,100.0,67.1,1.0,Discrete Mathematics
2392,72,1,1,100.0,13.1,1.0,Artificial Intelligence
2392,86,1,0,60.0,41.1,0.0,Database Systems
2392,90,1,0,45.0,45.9,0.0,Discrete Mathematics
2392,106,1,0,0.0,46.3,0.0,Software Engineering
2392,110,2,1,50.0,74.25,0.5,Software Engineering
2392,114,1,0,0.0,46.3,0.0,Mobile App Development
2392,117,1,1,100.0,117.3,1.0,Data Structures
2392,128,1,1,100.0,71.3,1.0,Artificial Intelligence
2392,146,1,1,100.0,40.0,1.0,Operating Systems
2392,148,1,1,100.0,31.9,1.0,Algorithms
2392,159,2,1,57.5,37.25,0.5,Data Science
2392,183,1,0,35.0,37.8,0.0,Computer Architecture
2396,52,1,0,0.0,46.3,0.0,Operating Systems
2396,67,1,0,50.0,58.6,0.0,Operating Systems
2396,73,1,1,100.0,115.5,1.0,Web Development
2396,80,1,0,0.0,46.3,0.0,Computer Architecture
2396,103,1,1,100.0,80.4,1.0,Web Development
2396,137,1,1,100.0,93.0,1.0,Computer Networks
2396,144,1,0,100.0,46.3,0.0,Software Engineering
2396,153,1,1,100.0,42.0,1.0,Algorithms
2399,23,1,0,64.0,46.3,0.0,Data Structures
2399,46,1,0,92.0,42.5,0.0,Mobile App Development
2399,94,1,1,100.0,97.2,1.0,Data Science
2399,102,1,1,100.0,15.7,1.0,Discrete Mathematics
2399,180,1,0,0.0,46.3,0.0,Discrete Mathematics
2399,193,1,1,100.0,8.8,1.0,Operating Systems
2400,4,2,1,50.0,42.4,0.5,Computer Networks
2400,9,1,0,7.0,40.8,0.0,Artificial Intelligence
2400,34,1,1,100.0,57.7,1.0,Algorithms
2400,36,1,0,0.0,46.3,0.0,Software Engineering
2400,43,1,1,100.0,45.3,1.0,Database Systems
2400,70,1,0,61.0,8.1,0.0,Operating Systems
2400,76,1,0,83.0,6.6,0.0,Computer Networks
2400,77,1,1,100.0,25.0,1.0,Mobile App Development
2400,87,2,1,56.5,52.65,0.5,Web Development
2400,130,1,0,0.0,46.3,0.0,Computer Architecture
2400,140,1,1,100.0,46.3,1.0,Operating Systems
2400,146,1,1,100.0,118.9,1.0,Operating Systems
2400,174,1,1,100.0,49.4,1.0,Web Development
2400,177,1,1,100.0,23.5,1.0,Data Science
2400,181,1,1,100.0,91.9,1.0,Operating Systems
2401,9,1,0,9.0,25.3,0.0,Artificial Intelligence
2401,11,1,1,100.0,46.3,1.0,Computer Networks
2401,20,1,1,100.0,89.2,1.0,Computer Architecture
2401,41,1,1,100.0,52.4,1.0,Database Systems
2401,63,1,1,100.0,53.8,1.0,Computer Networks
2401,69,1,1,100.0,20.7,1.0,Computer Networks
2401,81,1,1,100.0,22.5,1.0,Artificial Intelligence
2401,113,1,1,100.0,40.2,1.0,Database Systems
2401,119,1,0,0.0,46.3,0.0,Cyber Security Fundamentals
2401,128,1,1,100.0,53.3,1.0,Artificial Intelligence
2401,131,1,1,100.0,67.0,1.0,Machine Learning
2401,136,1,1,100.0,71.1,1.0,Operating Systems
2401,151,1,1,100.0,32.5,1.0,Software Engineering
2401,156,1,0,45.0,6.1,0.0,Algorithms
2401,164,1,1,100.0,49.2,1.0,Data Science
2401,165,1,1,100.0,101.8,1.0,Computer Networks
2401,166,1,1,100.0,8.1,1.0,Discrete Mathematics
2401,170,1,1,100.0,21.5,1.0,Data Science
2401,171,1,1,100.0,51.1,1.0,Mobile App Development
2401,183,1,1,100.0,34.2,1.0,Computer Architecture
2403,8,1,0,85.0,59.4,0.0,Data Science
2403,68,1,0,0.0,46.3,0.0,Computer Networks
2403,80,1,1,100.0,64.6,1.0,Computer Architecture
2403,121,1,0,0.0,46.3,0.0,Mobile App Development
2406,90,1,1,100.0,92.7,1.0,Discrete Mathematics
2406,92,1,0,0.0,46.3,0.0,Web Development
2406,124,1,0,0.0,46.3,0.0,Discrete Mathematics
2409,34,1,0,78.0,4.0,0.0,Algorithms
2409,80,1,0,45.0,46.3,0.0,Computer Architecture
2409,120,1,0,28.0,29.8,0.0,Data Science
2409,138,1,1,100.0,58.2,1.0,Algorithms
2409,146,1,1,100.0,57.0,1.0,Operating Systems
2409,164,1,1,100.0,46.3,1.0,Data Science
2409,188,1,1,100.0,52.4,1.0,Web Development
2411,4,1,1,100.0,46.3,1.0,Computer Networks
2411,43,1,0,41.0,28.8,0.0,Database Systems
2411,48,1,1,100.0,12.6,1.0,Data Structures
2411,70,1,1,100.0,46.3,1.0,Operating Systems
2411,90,1,1,100.0,101.4,1.0,Discrete Mathematics
2411,107,1,0,31.0,46.3,0.0,Software Engineering
2411,121,1,1,100.0,35.5,1.0,Mobile App Development
2411,128,1,1,100.0,87.4,1.0,Artificial Intelligence
2411,146,1,1,100.0,62.6,1.0,Operating Systems
2412,26,1,0,48.0,40.7,0.0,Mobile App Development
2412,68,1,1,100.0,57.7,1.0,Computer Networks
2412,102,1,1,100.0,84.2,1.0,Discrete Mathematics
2412,105,1,0,0.0,46.3,0.0,Computer Networks
2412,107,1,1,100.0,68.5,1.0,Software Engineering
2412,129,1,1,100.0,40.9,1.0,Discrete Mathematics
2412,166,1,1,100.0,21.9,1.0,Discrete Mathematics
2413,29,1,1,100.0,92.0,1.0,Algorithms
2413,34,1,1,100.0,97.2,1.0,Algorithms
2413,37,1,1,100.0,32.6,1.0,Database Systems
2413,47,1,1,100.0,80.8,1.0,Machine Learning
2413,49,1,0,0.0,46.3,0.0,Data Structures
2413,52,1,1,100.0,5.8,1.0,Operating Systems
2413,74,1,1,100.0,63.2,1.0,Computer Architecture
2413,80,1,0,55.0,2.4,0.0,Computer Architecture
2413,105,1,1,100.0,35.3,1.0,Computer Networks
2413,117,1,1,100.0,83.8,1.0,Data Structures
2413,122,1,0,16.0,14.5,0.0,Mobile App Development
2413,138,1,1,100.0,38.4,1.0,Algorithms
2413,147,1,0,73.0,46.3,0.0,Data Science
2413,155,1,0,0.0,46.3,0.0,Data Structures
2413,174,1,1,100.0,49.5,1.0,Web Development
2413,183,1,1,100.0,105.6,1.0,Computer Architecture
2414,46,1,0,0.0,46.3,0.0,Mobile App Development
2414,61,1,1,100.0,36.6,1.0,Mobile App Development
2414,100,1,1,100.0,59.1,1.0,Software Engineering
2414,102,1,1,100.0,116.2,1.0,Discrete Mathematics
2414,138,1,1,100.0,100.4,1.0,Algorithms
2415,20,1,1,100.0,84.5,1.0,Computer Architecture
2415,31,1,1,100.0,61.5,1.0,Computer Architecture
2415,69,1,0,86.0,46.3,0.0,Computer Networks
2415,95,1,1,100.0,69.0,1.0,Software Engineering
2415,101,1,1,100.0,34.8,1.0,Web Development
2415,160,1,1,100.0,49.2,1.0,Computer Architecture
2419,20,1,1,100.0,92.2,1.0,Computer Architecture
2419,24,1,0,68.0,6.3,0.0,Cloud Computing
2419,35,1,1,100.0,86.8,1.0,Data Structures
2419,71,1,1,100.0,58.9,1.0,Algorithms
2419,95,1,1,100.0,34.0,1.0,Software Engineering
2419,113,1,1,100.0,10.2,1.0,Database Systems
2419,141,1,1,100.0,26.9,1.0,Computer Networks
2419,147,1,1,100.0,6.4,1.0,Data Science
2419,174,1,0,46.0,17.5,0.0,Web Development
2419,181,1,1,100.0,63.4,1.0,Operating Systems
2419,196,1,0,0.0,46.3,0.0,Database Systems
2419,197,1,0,94.0,59.4,0.0,Computer Networks
2421,23,2,1,87.0,69.3,0.5,Data Structures
2421,37,1,1,100.0,53.4,1.0,Database Systems
2421,56,1,1,100.0,21.6,1.0,Data Science
2421,63,2,0,18.5,47.65,0.0,Computer Networks
2421,73,1,0,13.0,35.0,0.0,Web Development
2421,84,1,1,100.0,22.3,1.0,Database Systems
2421,97,1,0,77.0,26.8,0.0,Computer Networks
2421,127,1,1,100.0,39.8,1.0,Computer Architecture
2421,129,1,1,100.0,111.4,1.0,Discrete Mathematics
2421,148,1,1,100.0,43.5,1.0,Algorithms
2421,163,1,1,100.0,19.6,1.0,Data Science
2421,167,2,1,53.0,50.85,0.5,Operating Systems
2421,188,1,0,100.0,24.2,0.0,Web Development
2422,23,1,1,100.0,46.3,1.0,Data Structures
2422,38,1,0,30.0,46.8,0.0,Database Systems
2422,74,1,1,100.0,59.7,1.0,Computer Architecture
2422,123,1,0,0.0,46.3,0.0,Cloud Computing
2422,130,1,1,100.0,69.3,1.0,Computer Architecture
2424,45,1,1,100.0,6.1,1.0,Discrete Mathematics
2424,74,1,1,100.0,19.6,1.0,Computer Architecture
2424,129,1,1,100.0,11.6,1.0,Discrete Mathematics
2424,183,1,1,100.0,16.8,1.0,Computer Architecture
2426,42,2,1,93.0,13.8,0.5,Web Development
2426,43,1,0,46.0,8.4,0.0,Database Systems
2426,47,1,1,100.0,22.4,1.0,Machine Learning
2426,73,1,1,100.0,94.2,1.0,Web Development
2426,107,1,0,19.0,15.0,0.0,Software Engineering
2426,120,1,1,100.0,31.7,1.0,Data Science
2426,132,1,1,100.0,56.3,1.0,Mobile App Development
2426,135,1,1,100.0,67.3,1.0,Data Science
2426,136,2,1,79.0,66.65,0.5,Operating Systems
2426,151,1,0,0.0,46.3,0.0,Software Engineering
2426,169,1,0,82.0,41.2,0.0,Cyber Security Fundamentals
2426,172,1,0,54.0,45.7,0.0,Database Systems
2426,180,1,1,100.0,97.8,1.0,Discrete Mathematics
2426,181,1,1,100.0,72.2,1.0,Operating Systems
2426,188,1,0,21.0,54.3,0.0,Web Development
2427,7,1,1,100.0,26.8,1.0,Operating Systems
2427,43,1,0,8.0,52.2,0.0,Database Systems
2427,46,1,0,26.0,46.3,0.0,Mobile App Development
2427,67,1,1,100.0,27.6,1.0,Operating Systems
2427,68,1,0,39.0,15.2,0.0,Computer Networks
2427,138,1,1,100.0,64.8,1.0,Algorithms
2427,143,1,1,100.0,69.2,1.0,Database Systems
2427,157,1,1,100.0,58.1,1.0,Mobile App Development
2427,169,1,0,32.0,46.3,0.0,Cyber Security Fundamentals
2430,21,1,1,100.0,102.2,1.0,Algorithms
2430,28,1,1,100.0,23.9,1.0,Mobile App Development
2430,29,1,1,100.0,116.9,1.0,Algorithms
2430,30,1,1,100.0,62.4,1.0,Machine Learning
2430,62,1,0,61.0,54.1,0.0,Machine Learning
2430,72,1,1,100.0,32.6,1.0,Artificial Intelligence
2430,95,1,1,100.0,118.9,1.0,Software Engineering
2430,120,1,0,37.0,6.1,0.0,Data Science
2430,129,1,0,67.0,43.8,0.0,Discrete Mathematics
2430,137,1,1,100.0,46.3,1.0,Computer Networks
2430,138,1,1,100.0,50.7,1.0,Algorithms
2430,143,1,1,100.0,78.7,1.0,Database Systems
2430,165,1,1,100.0,60.4,1.0,Computer Networks
2432,27,1,0,60.0,26.0,0.0,Cloud Computing
2432,30,1,0,0.0,46.3,0.0,Machine Learning
2432,43,1,1,100.0,71.0,1.0,Database Systems
2432,56,1,0,86.0,32.2,0.0,Data Science
2432,76,1,0,25.0,35.5,0.0,Computer Networks
2432,93,1,1,100.0,85.0,1.0,Machine Learning
2432,99,1,1,100.0,54.2,1.0,Mobile App Development
2432,151,1,1,100.0,108.4,1.0,Software Engineering
2432,164,1,0,68.0,11.6,0.0,Data Science
2432,169,1,1,100.0,29.4,1.0,Cyber Security Fundamentals
2432,181,1,0,10.0,7.6,0.0,Operating Systems
2433,11,1,1,100.0,79.4,1.0,Computer Networks
2433,22,1,0,0.0,46.3,0.0,Data Science
2433,32,1,0,19.0,8.3,0.0,Computer Architecture
2433,41,1,1,100.0,43.5,1.0,Database Systems
2433,45,1,1,100.0,79.8,1.0,Discrete Mathematics
2433,63,1,1,100.0,96.8,1.0,Computer Networks
2433,90,1,0,27.0,46.8,0.0,Discrete Mathematics
2433,102,1,1,100.0,110.3,1.0,Discrete Mathematics
2433,107,1,0,36.0,43.3,0.0,Software Engineering
2433,110,1,0,34.0,46.3,0.0,Software Engineering
2433,120,1,1,100.0,90.0,1.0,Data Science
2433,122,1,1,100.0,69.6,1.0,Mobile App Development
2433,136,1,1,100.0,79.6,1.0,Operating Systems
2433,146,1,1,100.0,37.5,1.0,Operating Systems
2433,151,1,0,50.0,28.9,0.0,Software Engineering
2433,156,1,1,100.0,90.8,1.0,Algorithms
2433,160,1,0,0.0,46.3,0.0,Computer Architecture
2436,18,1,0,63.0,46.3,0.0,Computer Networks
2436,20,1,1,100.0,46.3,1.0,Computer Architecture
2436,24,1,0,0.0,46.3,0.0,Cloud Computing
2436,33,1,0,0.0,46.3,0.0,Data Science
2436,46,2,1,80.0,34.8,0.5,Mobile App Development
2436,65,1,1,100.0,66.9,1.0,Algorithms
2436,72,1,1,100.0,53.3,1.0,Artificial Intelligence
2436,76,1,0,13.0,25.9,0.0,Computer Networks
2436,88,1,0,13.0,14.0,0.0,Cloud Computing
2436,113,1,0,47.0,52.7,0.0,Database Systems
2436,121,1,1,100.0,42.1,1.0,Mobile App Development
2436,125,1,0,40.0,13.8,0.0,Operating Systems
2436,141,1,0,61.0,25.5,0.0,Computer Networks
2436,180,1,1,100.0,21.6,1.0,Discrete Mathematics
2437,43,1,1,100.0,46.3,1.0,Database Systems
2437,63,1,1,100.0,79.0,1.0,Computer Networks
2437,110,1,0,24.0,58.9,0.0,Software Engineering
2437,150,1,1,100.0,109.7,1.0,Cyber Security Fundamentals
2437,196,1,1,100.0,31.3,1.0,Database Systems
2438,19,1,1,100.0,82.7,1.0,Machine Learning
2438,47,1,1,100.0,21.3,1.0,Machine Learning
2438,111,1,0,46.0,5.7,0.0,Cyber Security Fundamentals
2438,171,1,1,100.0,47.2,1.0,Mobile App Development
2438,196,1,0,0.0,46.3,0.0,Database Systems
2440,4,1,0,93.0,45.3,0.0,Computer Networks
2440,33,1,1,100.0,71.3,1.0,Data Science
2440,44,1,0,18.0,41.1,0.0,Database Systems
2440,51,1,0,6.0,43.7,0.0,Discrete Mathematics
2440,52,1,1,100.0,112.1,1.0,Operating Systems
2440,63,1,1,100.0,41.3,1.0,Computer Networks
2440,74,1,1,100.0,39.7,1.0,Computer Architecture
2440,77,1,0,62.0,53.7,0.0,Mobile App Development
2440,86,2,1,50.0,81.9,0.5,Database Systems
2440,103,1,1,100.0,119.0,1.0,Web Development
2440,110,1,0,61.0,25.6,0.0,Software Engineering
2440,118,1,1,100.0,68.0,1.0,Computer Networks
2440,120,1,0,89.0,39.8,0.0,Data Science
2440,128,1,1,100.0,9.0,1.0,Artificial Intelligence
2440,139,1,1,100.0,57.2,1.0,Artificial Intelligence
2440,144,1,1,100.0,64.2,1.0,Software Engineering
2440,160,1,0,0.0,46.3,0.0,Computer Architecture
2440,170,1,0,40.0,31.8,0.0,Data Science
2444,38,1,1,100.0,18.6,1.0,Database Systems
2444,65,1,1,100.0,46.3,1.0,Algorithms
2444,90,1,1,100.0,26.6,1.0,Discrete Mathematics
2444,99,1,1,100.0,114.4,1.0,Mobile App Development
2444,120,1,0,30.0,12.6,0.0,Data Science
2444,122,1,0,62.0,41.1,0.0,Mobile App Development
2444,127,1,0,0.0,46.3,0.0,Computer Architecture
2444,136,1,1,100.0,46.3,1.0,Operating Systems
2444,140,1,0,29.0,28.9,0.0,Operating Systems
2444,188,1,1,100.0,19.0,1.0,Web Development
2445,19,1,1,100.0,24.2,1.0,Machine Learning
2445,30,1,0,49.0,13.7,0.0,Machine Learning
2445,31,1,1,100.0,39.0,1.0,Computer Architecture
2445,32,1,1,100.0,46.3,1.0,Computer Architecture
2445,73,1,1,100.0,50.6,1.0,Web Development
2445,101,1,1,100.0,117.0,1.0,Web Development
2445,142,1,1,100.0,96.8,1.0,Algorithms
2445,155,1,1,100.0,53.9,1.0,Data Structures
2445,159,1,0,0.0,46.3,0.0,Data Science
2445,173,1,1,100.0,46.3,1.0,Mobile App Development
2445,174,1,1,100.0,110.2,1.0,Web Development
2445,180,1,1,100.0,50.4,1.0,Discrete Mathematics
2445,193,1,0,43.0,12.2,0.0,Operating Systems
2446,74,1,1,100.0,72.9,1.0,Computer Architecture
2446,101,1,0,78.0,4.0,0.0,Web Development
2451,22,1,1,100.0,90.2,1.0,Data Science
2451,42,1,1,100.0,118.8,1.0,Web Development
2451,58,1,1,100.0,88.1,1.0,Software Engineering
2451,77,1,0,0.0,46.3,0.0,Mobile App Development
2451,97,2,0,69.0,46.85,0.0,Computer Networks
2451,105,1,1,100.0,107.6,1.0,Computer Networks
2451,113,1,0,0.0,46.3,0.0,Database Systems
2451,119,1,1,100.0,19.4,1.0,Cyber Security Fundamentals
2451,156,1,0,0.0,46.3,0.0,Algorithms
2451,167,1,1,100.0,69.0,1.0,Operating Systems
2451,171,1,1,100.0,58.0,1.0,Mobile App Development
2451,184,1,0,88.0,13.4,0.0,Algorithms
2452,30,1,1,100.0,46.3,1.0,Machine Learning
2452,87,1,0,50.0,29.4,0.0,Web Development
2452,114,1,1,100.0,116.7,1.0,Mobile App Development
2452,127,1,0,90.0,5.5,0.0,Computer Architecture
2452,135,1,0,17.0,22.3,0.0,Data Science
2452,183,1,0,26.0,58.6,0.0,Computer Architecture
2452,187,1,0,0.0,46.3,0.0,Operating Systems
2452,193,1,0,62.0,38.1,0.0,Operating Systems
2454,20,1,0,74.0,12.5,0.0,Computer Architecture
2454,89,1,1,100.0,76.8,1.0,Cyber Security Fundamentals
2454,110,1,0,0.0,46.3,0.0,Software Engineering
2454,132,1,0,55.0,44.6,0.0,Mobile App Development
2454,143,1,1,100.0,114.4,1.0,Database Systems
2454,145,1,1,100.0,88.8,1.0,Web Development
2454,154,1,1,100.0,47.9,1.0,Software Engineering
2454,155,1,0,0.0,46.3,0.0,Data Structures
2454,174,1,1,100.0,112.3,1.0,Web Development
2454,196,1,0,0.0,46.3,0.0,Database Systems
2455,3,1,1,100.0,90.1,1.0,Data Structures
2455,11,1,1,100.0,75.1,1.0,Computer Networks
2455,32,1,0,82.0,26.9,0.0,Computer Architecture
2455,33,1,0,24.0,10.5,0.0,Data Science
2455,61,1,0,45.0,42.8,0.0,Mobile App Development
2455,70,1,1,100.0,46.3,1.0,Operating Systems
2455,128,1,0,59.0,36.3,0.0,Artificial Intelligence
2455,136,1,0,0.0,46.3,0.0,Operating Systems
2455,144,1,0,61.0,8.3,0.0,Software Engineering
2455,151,1,0,11.0,46.3,0.0,Software Engineering
2455,160,1,0,0.0,46.3,0.0,Computer Architecture
2455,166,1,0,0.0,46.3,0.0,Discrete Mathematics
2456,8,1,1,100.0,46.3,1.0,Data Science
2456,29,1,1,100.0,36.5,1.0,Algorithms
2456,45,1,0,0.0,46.3,0.0,Discrete Mathematics
2456,81,1,1,100.0,102.0,1.0,Artificial Intelligence
2456,90,1,1,100.0,69.0,1.0,Discrete Mathematics
2456,129,1,1,100.0,13.3,1.0,Discrete Mathematics
2456,139,2,1,50.0,59.25,0.5,Artificial Intelligence
2456,142,1,1,100.0,19.4,1.0,Algorithms
2456,150,1,0,0.0,46.3,0.0,Cyber Security Fundamentals
2456,165,1,1,100.0,65.2,1.0,Computer Networks
2456,166,1,1,100.0,117.2,1.0,Discrete Mathematics
2456,175,1,0,12.0,21.5,0.0,Discrete Mathematics
2456,180,1,0,90.0,14.0,0.0,Discrete Mathematics
2458,19,1,1,100.0,46.3,1.0,Machine Learning
2458,23,1,0,0.0,46.3,0.0,Data Structures
2458,79,1,0,30.0,46.3,0.0,Cyber Security Fundamentals
2459,97,1,1,100.0,7.4,1.0,Computer Networks
2459,101,1,0,83.0,3.0,0.0,Web Development
2459,140,1,1,100.0,43.2,1.0,Operating Systems
2459,198,1,0,0.0,46.3,0.0,Machine Learning
2460,4,1,1,100.0,95.9,1.0,Computer Networks
2460,21,1,0,0.0,46.3,0.0,Algorithms
2460,36,1,1,100.0,58.2,1.0,Software Engineering
2460,42,1,1,100.0,43.3,1.0,Web Development
2460,43,2,1,72.0,38.8,0.5,Database Systems
2460,45,1,1,100.0,34.3,1.0,Discrete Mathematics
2460,67,1,0,0.0,46.3,0.0,Operating Systems
2460,82,1,1,100.0,97.3,1.0,Data Science
2460,116,1,0,0.0,46.3,0.0,Data Structures
2460,121,1,0,87.0,21.7,0.0,Mobile App Development
2460,127,1,1,100.0,30.5,1.0,Computer Architecture
2460,144,1,1,100.0,37.5,1.0,Software Engineering
2461,17,1,1,100.0,48.1,1.0,Operating Systems
2461,19,1,1,100.0,46.3,1.0,Machine Learning
2461,20,1,1,100.0,78.4,1.0,Computer Architecture
2461,29,1,0,51.0,49.2,0.0,Algorithms
2461,30,1,1,100.0,27.2,1.0,Machine Learning
2461,43,1,0,84.0,16.9,0.0,Database Systems
2461,45,1,1,100.0,6.7,1.0,Discrete Mathematics
