StudentId,Month,AvgScore,Attempts,PassRate
1343,2023-09,7.4,1,0.0
1343,2023-12,62.0,1,1.0
1343,2024-05,54.0,1,1.0
1343,2024-08,57.0,1,1.0
1343,2024-12,100.0,1,1.0
1343,2025-04,38.0,1,0.0
1343,2025-06,69.5,1,1.0
1343,2025-11,87.2,1,1.0
1344,2022-08,100.0,1,1.0
1344,2025-03,30.6,1,0.0
1344,2025-08,29.0,1,0.0
1347,2024-04,10.5,1,0.0
1347,2024-09,2.3,1,0.0
1347,2025-06,23.0,1,0.0
1350,2024-01,23.0,1,0.0
1350,2024-04,59.5,1,1.0
1350,2024-11,12.0,1,0.0
1350,2024-12,81.2,1,1.0
1350,2026-01,60.0,1,1.0
1352,2025-05,81.3,1,1.0
1354,2022-07,33.0,1,0.0
1354,2023-02,37.0,1,0.0
1354,2023-06,9.6,1,0.0
1354,2023-08,74.8,1,1.0
1354,2024-01,6.0,1,0.0
1354,2024-11,38.0,1,0.0
1354,2025-02,18.0,1,0.0
1354,2025-05,86.0,1,1.0
1354,2025-06,100.0,1,1.0
1360,2024-12,91.2,1,1.0
1360,2025-04,57.4,1,1.0
1360,2025-06,58.0,1,1.0
1360,2025-12,20.1,2,0.0
1361,2022-10,7.6,1,0.0
1361,2022-11,21.2,1,0.0
1361,2023-08,63.0,1,1.0
1361,2024-01,4.0,1,0.0
1361,2024-07,46.0,1,0.0
1361,2025-04,25.0,1,0.0
1361,2025-06,84.0,1,1.0
1362,2023-01,23.0,1,0.0
1362,2023-10,70.0,1,1.0
1362,2024-09,4.0,1,0.0
1362,2024-12,80.5,1,1.0
1362,2025-02,69.0,1,1.0
1362,2025-08,20.0,1,0.0
1362,2025-10,7.9,1,0.0
1366,2022-08,90.5,1,1.0
1366,2022-09,8.4,1,0.0
1366,2023-10,68.8,1,1.0
1366,2024-03,16.5,1,0.0
1366,2024-08,2.4,1,0.0
1366,2024-12,46.5,1,0.0
1366,2025-06,87.6,1,1.0
1366,2025-07,65.5,1,1.0
1366,2025-09,44.0,1,0.0
1366,2025-10,67.6,1,1.0
1368,2022-08,17.6,1,0.0
1373,2022-07,82.0,1,1.0
1373,2023-01,4.0,1,0.0
1373,2023-03,37.0,1,0.0
1373,2023-09,100.0,1,1.0
1373,2023-11,24.8,2,0.0
1373,2024-09,56.0,1,1.0
1373,2024-12,33.0,1,0.0
1373,2025-05,94.0,1,1.0
1374,2022-08,68.5,1,1.0
1374,2023-03,90.6,1,1.0
1374,2025-08,45.0,1,0.0
1375,2022-08,99.0,1,1.0
1375,2022-10,93.0,1,1.0
1375,2023-10,82.8,1,1.0
1376,2022-12,67.2,1,1.0
1376,2023-01,9.6,2,0.0
1376,2023-02,4.0,1,0.0
1376,2024-02,78.8,1,1.0
1376,2024-10,23.8,1,0.0
1378,2025-02,84.0,1,1.0
1380,2023-08,80.0,1,1.0
1380,2024-05,80.0,1,1.0
1380,2024-11,13.0,1,0.0
1380,2025-01,35.0,1,0.0
1381,2023-06,2.1,1,0.0
1381,2023-09,99.4,1,1.0
1381,2024-06,71.0,1,1.0
1382,2022-06,0.0,1,0.0
1382,2023-09,74.0,1,1.0
1382,2024-05,94.4,1,1.0
1382,2025-01,99.2,1,1.0
1387,2022-11,40.8,1,0.0
1387,2024-04,100.0,1,1.0
1387,2024-11,41.0,1,0.0
1387,2025-03,5.2,1,0.0
1387,2025-07,88.0,1,1.0
1387,2025-11,23.6,1,0.0
1389,2023-06,34.4,1,0.0
1389,2024-01,44.5,1,0.0
1389,2025-01,93.0,1,1.0
1389,2025-02,66.47,3,0.67
1389,2025-08,7.8,1,0.0
1390,2023-05,59.6,1,1.0
1390,2024-06,82.0,1,1.0
1396,2023-03,41.0,1,0.0
1396,2024-01,32.8,1,0.0
1396,2024-10,62.0,1,1.0
1396,2025-08,56.8,1,1.0
1398,2022-11,21.0,1,0.0
1400,2022-07,90.3,1,1.0
1400,2022-12,56.0,2,1.0
1400,2023-06,45.8,1,0.0
1400,2024-01,70.1,1,1.0
1400,2024-04,96.0,1,1.0
1400,2024-08,67.0,1,1.0
1400,2024-10,94.1,1,1.0
1400,2025-01,44.6,1,0.0
1400,2025-03,13.0,1,0.0
1400,2025-07,73.6,1,1.0
1400,2025-12,53.8,1,1.0
1403,2024-08,42.9,1,0.0
1403,2024-10,42.0,1,0.0
1403,2025-03,28.0,1,0.0
1409,2023-02,30.0,2,0.0
1409,2023-05,91.0,1,1.0
1409,2023-06,83.0,1,1.0
1409,2024-02,65.4,1,1.0
1409,2024-03,15.5,1,0.0
1409,2024-12,40.8,2,0.5
1409,2025-05,63.1,1,1.0
1411,2023-01,19.8,1,0.0
1411,2023-11,41.5,1,0.0
1411,2024-09,52.4,1,1.0
1412,2022-06,100.0,1,1.0
1412,2022-07,24.0,1,0.0
1412,2022-12,100.0,1,1.0
1412,2023-02,36.5,1,0.0
1412,2024-03,42.0,1,0.0
1416,2023-01,76.5,1,1.0
1416,2024-08,71.5,1,1.0
1416,2024-12,82.0,1,1.0
1416,2025-03,46.6,1,0.0
1416,2025-06,9.9,1,0.0
1416,2025-08,37.2,1,0.0
1416,2025-12,79.9,1,1.0
1427,2022-11,5.0,1,0.0
1427,2023-05,59.2,1,1.0
1427,2024-08,38.0,1,0.0
1434,2022-08,58.0,1,1.0
1434,2023-06,55.6,1,1.0
1434,2024-08,25.0,1,0.0
1435,2023-09,30.0,1,0.0
1435,2023-12,66.5,2,0.5
1435,2025-08,0.0,1,0.0
1435,2025-09,63.2,1,1.0
1435,2025-11,91.0,1,1.0
1437,2022-06,96.0,1,1.0
1437,2025-12,94.4,1,1.0
1440,2025-11,83.0,1,1.0
1442,2022-07,40.0,1,0.0
1442,2023-05,96.0,1,1.0
1442,2024-07,18.0,1,0.0
1442,2025-05,6.2,1,0.0
1442,2025-12,17.5,1,0.0
1444,2023-07,82.8,1,1.0
1444,2024-08,40.4,1,0.0
1456,2024-01,3.2,1,0.0
1456,2024-10,65.0,1,1.0
1456,2024-11,37.0,1,0.0
1456,2025-02,70.8,1,1.0
1456,2025-08,68.0,1,1.0
1456,2025-11,88.0,1,1.0
1458,2022-10,64.0,1,1.0
1467,2024-02,8.0,1,0.0
1467,2024-03,98.8,1,1.0
1467,2025-10,100.0,1,1.0
1467,2026-01,76.5,1,1.0
1468,2022-09,42.0,1,0.0
1468,2023-09,70.0,1,1.0
1468,2024-04,15.0,1,0.0
1468,2025-07,100.0,1,1.0
1468,2025-10,73.0,1,1.0
1469,2023-06,27.8,1,0.0
1469,2025-02,52.0,1,1.0
1470,2023-07,80.0,1,1.0
1470,2024-01,54.9,1,1.0
1470,2024-02,28.2,1,0.0
1470,2024-10,11.0,1,0.0
1470,2025-01,4.8,1,0.0
1470,2025-02,66.5,1,1.0
1471,2022-07,11.2,1,0.0
1472,2022-12,84.8,1,1.0
1472,2024-03,23.6,1,0.0
1472,2025-01,21.5,1,0.0
1472,2025-08,85.0,1,1.0
1472,2026-01,52.4,1,1.0
1475,2022-08,86.0,1,1.0
1475,2023-11,26.6,1,0.0
1475,2024-01,77.0,1,1.0
1475,2024-06,78.0,1,1.0
1475,2024-07,95.0,1,1.0
1475,2024-09,2.5,1,0.0
1475,2025-03,13.6,1,0.0
1476,2022-07,29.6,1,0.0
1476,2022-12,82.4,1,1.0
1476,2025-05,95.6,1,1.0
1476,2025-06,58.0,1,1.0
1476,2025-11,12.6,1,0.0
1478,2024-05,46.2,1,0.0
1478,2025-08,20.0,1,0.0
1479,2025-01,91.6,1,1.0
1484,2022-10,18.0,1,0.0
1484,2023-03,8.2,1,0.0
1484,2023-08,16.0,1,0.0
1484,2024-08,16.0,1,0.0
1484,2025-10,95.6,1,1.0
1486,2024-03,36.4,1,0.0
1486,2024-11,38.0,1,0.0
1493,2022-09,82.0,1,1.0
1493,2023-05,91.0,1,1.0
1493,2023-08,40.0,1,0.0
1493,2023-11,78.35,2,1.0
1493,2025-05,60.25,2,0.5
1493,2025-12,21.0,1,0.0
1494,2022-12,53.5,1,1.0
1494,2023-03,93.7,1,1.0
1494,2023-05,43.8,2,0.5
1494,2023-07,59.0,1,1.0
1494,2023-10,87.6,1,1.0
1494,2023-11,25.9,1,0.0
1494,2024-03,14.5,1,0.0
1494,2025-04,100.0,1,1.0
1494,2025-09,60.9,1,1.0
1494,2025-10,30.0,1,0.0
1497,2023-02,42.0,1,0.0
1498,2025-01,67.0,1,1.0
1498,2025-02,74.0,1,1.0
1500,2023-06,29.1,1,0.0
1500,2023-08,76.2,1,1.0
1500,2024-06,79.1,1,1.0
1500,2025-11,17.2,1,0.0
1501,2023-05,54.0,1,1.0
1501,2023-09,65.0,1,1.0
1501,2025-02,64.0,1,1.0
1501,2025-08,53.6,1,1.0
1501,2025-10,37.5,1,0.0
1504,2024-03,1.6,1,0.0
1505,2022-06,32.0,1,0.0
1505,2023-04,76.4,1,1.0
1505,2024-06,15.9,1,0.0
1505,2025-09,10.0,1,0.0
1505,2026-01,51.5,2,0.5
1506,2022-07,4.0,1,0.0
1506,2023-02,41.0,1,0.0
1506,2023-10,96.6,1,1.0
1506,2023-11,84.0,1,1.0
1506,2024-04,82.8,1,1.0
1506,2024-06,73.0,1,1.0
1506,2024-07,86.8,1,1.0
1508,2024-08,9.0,1,0.0
1510,2022-12,52.0,1,1.0
1510,2023-03,18.0,1,0.0
1510,2023-06,44.0,1,0.0
1510,2023-10,82.0,1,1.0
1510,2024-01,13.3,1,0.0
1510,2024-02,21.7,1,0.0
1510,2024-05,17.6,1,0.0
1510,2024-10,68.0,1,1.0
1510,2024-11,44.6,1,0.0
1510,2025-01,54.7,2,1.0
1510,2025-06,84.0,1,1.0
1516,2024-03,60.75,2,0.5
1516,2024-08,78.5,1,1.0
1516,2025-04,79.0,1,1.0
1527,2024-07,27.6,1,0.0
1533,2023-08,8.2,1,0.0
1533,2024-02,28.0,1,0.0
1533,2024-03,67.2,1,1.0
1533,2024-09,82.4,1,1.0
1533,2025-07,65.7,2,1.0
1533,2025-09,37.5,1,0.0
1535,2024-01,98.0,1,1.0
1535,2024-02,46.0,1,0.0
1535,2024-04,12.0,1,0.0
1535,2025-02,83.8,1,1.0
1535,2025-04,76.0,1,1.0
1535,2025-07,62.6,1,1.0
1535,2025-08,94.2,1,1.0
1535,2025-09,33.5,1,0.0
1535,2025-10,4.5,1,0.0
1542,2022-10,77.8,1,1.0
1542,2023-04,53.5,1,1.0
1542,2023-05,18.8,1,0.0
1542,2023-12,30.8,1,0.0
1542,2024-01,49.6,1,0.0
1542,2025-07,46.6,1,0.0
1542,2025-09,9.6,1,0.0
1550,2023-09,84.0,1,1.0
1550,2024-09,42.0,1,0.0
1550,2024-11,54.0,1,1.0
1550,2025-10,16.6,1,0.0
1551,2025-08,19.0,1,0.0
1552,2024-04,16.4,1,0.0
1552,2024-11,23.0,1,0.0
1552,2025-02,35.5,1,0.0
1552,2025-08,46.0,1,0.0
1552,2025-12,90.0,1,1.0
1555,2022-12,11.6,1,0.0
1555,2025-01,39.5,1,0.0
1555,2025-11,3.5,1,0.0
1555,2026-01,89.0,1,1.0
1557,2022-06,77.1,1,1.0
1557,2022-07,52.65,2,0.5
1557,2023-06,8.6,1,0.0
1557,2023-07,27.5,1,0.0
1557,2024-10,82.0,1,1.0
1557,2025-07,48.2,1,0.0
1557,2025-09,66.0,1,1.0
1558,2022-07,15.6,1,0.0
1558,2022-08,97.7,1,1.0
1558,2023-01,100.0,1,1.0
1558,2024-08,15.0,1,0.0
1558,2024-09,61.7,1,1.0
1558,2024-12,75.0,1,1.0
1558,2025-04,59.4,2,0.5
1558,2025-12,19.0,1,0.0
1559,2022-08,97.0,1,1.0
1559,2022-11,86.0,1,1.0
1559,2022-12,22.0,1,0.0
1559,2025-10,14.1,1,0.0
1559,2025-12,67.0,1,1.0
1560,2023-08,58.8,1,1.0
1560,2023-11,74.4,1,1.0
1561,2024-04,51.65,2,0.5
1561,2024-05,30.6,1,0.0
1561,2025-10,96.0,1,1.0
1562,2023-10,74.4,1,1.0
1562,2024-04,54.0,1,1.0
1562,2024-06,55.7,1,1.0
1562,2025-03,89.4,1,1.0
1562,2025-08,65.4,1,1.0
1562,2025-09,67.0,1,1.0
1565,2023-07,75.0,1,1.0
1565,2024-01,39.0,1,0.0
1565,2024-04,51.8,1,1.0
1565,2025-03,46.0,1,0.0
1565,2025-09,37.6,1,0.0
1568,2022-11,12.8,1,0.0
1568,2022-12,80.0,1,1.0
1568,2023-08,18.0,1,0.0
1568,2024-04,12.0,1,0.0
1568,2024-07,84.0,1,1.0
1568,2024-12,100.0,1,1.0
1568,2025-03,2.4,1,0.0
1568,2025-09,63.2,1,1.0
1569,2022-08,43.6,1,0.0
1569,2024-01,90.0,1,1.0
1569,2024-12,7.0,1,0.0
1569,2025-03,78.8,1,1.0
1569,2025-07,77.55,2,1.0
1569,2025-09,33.7,1,0.0
1574,2022-07,24.4,1,0.0
1574,2023-12,72.0,2,1.0
1574,2024-03,70.0,1,1.0
1574,2025-04,34.0,1,0.0
1574,2025-06,61.0,1,1.0
1574,2026-01,19.5,1,0.0
1576,2022-07,82.5,1,1.0
1576,2022-10,90.2,1,1.0
1576,2023-05,93.0,1,1.0
1576,2024-04,44.5,1,0.0
1576,2025-03,12.0,1,0.0
1576,2025-04,34.5,2,0.5
1579,2023-07,69.6,1,1.0
1580,2023-02,15.0,1,0.0
1580,2025-07,4.0,1,0.0
1580,2025-09,25.0,1,0.0
1581,2023-03,24.8,1,0.0
1581,2023-07,41.6,1,0.0
1581,2023-09,1.2,1,0.0
1581,2023-11,98.8,1,1.0
1581,2024-11,100.0,1,1.0
1581,2025-08,26.0,1,0.0
1585,2022-08,95.0,1,1.0
1585,2023-09,47.7,1,0.0
1585,2024-02,56.8,1,1.0
1585,2024-06,54.0,1,1.0
1585,2024-10,88.3,1,1.0
1585,2025-03,63.1,2,1.0
1587,2022-08,37.2,1,0.0
1587,2022-10,86.4,1,1.0
1587,2024-01,75.0,1,1.0
1587,2024-03,85.2,1,1.0
1587,2024-05,39.0,1,0.0
1587,2024-07,84.6,1,1.0
1587,2024-08,68.0,1,1.0
1592,2023-06,44.0,1,0.0
1592,2023-07,92.0,1,1.0
1593,2022-06,88.3,1,1.0
1593,2022-10,48.4,1,0.0
1593,2024-01,28.8,1,0.0
1593,2024-03,43.7,2,0.5
1593,2025-02,46.0,1,0.0
1596,2023-06,32.8,1,0.0
1596,2024-04,31.0,1,0.0
1596,2025-08,34.0,1,0.0
1596,2025-09,46.4,1,0.0
1601,2024-04,70.0,1,1.0
1603,2024-11,76.7,1,1.0
1604,2023-04,92.8,1,1.0
1604,2023-07,16.0,1,0.0
1604,2025-04,28.8,1,0.0
1604,2025-05,76.0,1,1.0
1606,2022-07,98.2,1,1.0
1606,2023-01,39.0,1,0.0
1606,2023-12,30.3,1,0.0
1606,2024-06,19.0,1,0.0
1606,2024-10,92.0,1,1.0
1606,2025-02,13.0,1,0.0
1606,2025-03,48.0,1,0.0
1606,2025-07,2.5,1,0.0
1607,2023-11,87.0,1,1.0
1613,2022-08,100.0,1,1.0
1613,2023-12,86.3,1,1.0
1613,2025-09,46.2,1,0.0
1613,2025-10,18.0,1,0.0
1613,2025-11,6.0,1,0.0
1622,2022-06,0.4,1,0.0
1622,2022-09,38.0,1,0.0
1622,2024-10,11.0,1,0.0
1622,2025-09,55.0,1,1.0
1623,2022-06,78.0,1,1.0
1623,2024-06,83.1,1,1.0
1623,2024-12,100.0,1,1.0
1623,2025-03,21.0,1,0.0
1623,2025-11,59.0,1,1.0
1624,2022-12,26.9,1,0.0
1626,2023-12,24.0,1,0.0
1626,2024-07,12.9,1,0.0
1626,2024-10,51.0,1,1.0
1626,2025-01,58.5,1,1.0
1626,2025-04,77.0,1,1.0
1633,2022-06,94.0,1,1.0
1633,2022-08,40.0,1,0.0
1633,2023-02,83.0,1,1.0
1633,2023-08,65.1,2,1.0
1633,2024-04,44.5,1,0.0
1633,2024-07,58.0,1,1.0
1633,2024-09,21.0,1,0.0
1654,2024-05,27.8,1,0.0
1658,2023-08,54.2,1,1.0
1658,2025-10,52.0,1,1.0
1658,2025-12,76.5,1,1.0
1659,2022-07,94.0,1,1.0
1659,2022-08,6.0,1,0.0
1659,2024-01,73.3,1,1.0
1659,2025-02,70.0,1,1.0
1659,2025-03,49.2,1,0.0
1659,2025-07,79.6,1,1.0
1660,2022-12,4.8,1,0.0
1660,2023-02,71.0,1,1.0
1660,2023-08,71.2,1,1.0
1660,2024-02,35.2,1,0.0
1660,2024-04,14.0,1,0.0
1660,2024-06,87.0,1,1.0
1660,2024-08,60.0,1,1.0
1660,2024-10,73.7,1,1.0
1669,2025-03,21.8,1,0.0
1675,2022-08,69.5,1,1.0
1675,2023-07,68.3,1,1.0
1675,2024-02,82.2,1,1.0
1675,2025-01,24.0,1,0.0
1675,2025-08,49.5,1,0.0
1677,2022-06,59.1,1,1.0
1677,2023-03,17.6,1,0.0
1677,2024-03,43.2,1,0.0
1677,2025-03,4.2,1,0.0
1688,2022-10,2.4,1,0.0
1688,2023-07,95.4,1,1.0
1688,2024-06,16.0,1,0.0
1688,2025-10,2.0,1,0.0
1690,2022-09,88.8,1,1.0
1690,2023-04,88.6,1,1.0
1690,2023-05,29.2,1,0.0
1690,2023-08,33.5,1,0.0
1690,2024-11,24.0,1,0.0
1690,2025-06,41.0,1,0.0
1690,2025-09,65.1,1,1.0
1691,2023-06,40.0,1,0.0
1691,2024-04,22.8,1,0.0
1691,2025-08,32.5,1,0.0
1695,2023-03,38.6,1,0.0
1695,2024-04,48.0,1,0.0
1695,2024-05,76.8,1,1.0
1695,2024-12,58.4,1,1.0
1695,2025-12,6.9,1,0.0
1699,2023-02,14.0,1,0.0
1699,2023-06,53.6,1,1.0
1699,2023-10,42.6,1,0.0
1699,2025-04,13.0,1,0.0
1706,2022-11,68.4,1,1.0
1706,2022-12,3.0,1,0.0
1706,2023-03,71.0,1,1.0
1706,2023-04,80.0,1,1.0
1706,2023-06,9.0,1,0.0
1706,2023-07,100.0,1,1.0
1706,2025-02,81.0,1,1.0
1706,2025-12,5.2,1,0.0
1714,2023-02,43.2,1,0.0
1714,2023-05,92.4,1,1.0
1714,2023-07,24.1,1,0.0
1714,2024-03,45.2,1,0.0
1714,2024-12,11.0,1,0.0
1714,2025-01,3.5,1,0.0
1714,2025-08,57.0,1,1.0
1714,2025-10,100.0,1,1.0
1714,2025-12,23.0,1,0.0
1722,2023-09,48.8,1,0.0
1722,2024-03,54.4,1,1.0
1722,2025-02,57.0,1,1.0
1723,2022-07,61.4,1,1.0
1723,2023-10,39.8,1,0.0
1723,2023-11,38.8,1,0.0
1723,2024-10,26.8,1,0.0
1723,2025-04,73.9,1,1.0
1728,2023-11,76.0,1,1.0
1728,2024-01,59.8,1,1.0
1728,2025-08,96.4,1,1.0
1729,2023-05,49.0,1,0.0
1729,2023-10,66.5,1,1.0
1729,2024-12,38.3,1,0.0
1729,2025-01,5.2,1,0.0
1729,2025-03,45.4,1,0.0
1729,2025-04,54.3,1,1.0
1740,2023-05,86.2,1,1.0
1740,2024-03,9.0,1,0.0
1740,2024-05,54.5,1,1.0
1740,2025-01,30.2,2,0.0
1740,2025-07,55.0,1,1.0
1740,2026-01,13.6,1,0.0
1741,2023-03,1.0,1,0.0
1741,2025-08,21.0,1,0.0
1746,2023-09,60.4,1,1.0
1746,2024-03,63.2,1,1.0
1746,2024-11,12.4,1,0.0
1746,2025-01,3.2,1,0.0
1748,2022-09,80.2,1,1.0
1748,2023-04,62.8,1,1.0
1748,2023-05,24.8,1,0.0
1748,2024-04,55.0,1,1.0
1748,2025-02,25.0,1,0.0
1760,2022-06,40.9,1,0.0
1760,2022-08,64.8,1,1.0
1760,2022-11,8.8,1,0.0
1760,2025-02,87.2,1,1.0
1762,2023-01,48.0,1,0.0
1762,2023-11,73.5,1,1.0
1762,2024-08,9.0,1,0.0
1763,2023-03,68.8,1,1.0
1763,2024-01,85.0,1,1.0
1763,2024-12,12.0,1,0.0
1763,2025-10,66.6,1,1.0
1765,2023-01,89.6,1,1.0
1766,2024-07,51.0,1,1.0
1768,2022-11,91.5,1,1.0
1768,2023-11,6.0,1,0.0
1768,2025-01,47.0,1,0.0
1768,2025-10,22.4,1,0.0
1769,2026-01,40.4,1,0.0
1770,2024-09,68.8,1,1.0
1770,2024-12,1.8,1,0.0
1770,2025-03,42.6,1,0.0
1781,2023-01,96.0,1,1.0
1781,2023-05,91.0,1,1.0
1781,2024-03,100.0,1,1.0
1781,2024-05,75.2,1,1.0
1781,2024-08,59.2,1,1.0
1781,2024-09,25.6,1,0.0
1781,2025-01,53.5,1,1.0
1781,2025-10,71.9,1,1.0
1781,2025-11,68.0,1,1.0
1783,2022-12,32.2,1,0.0
1783,2024-01,92.4,1,1.0
1783,2025-09,20.8,1,0.0
1783,2025-11,68.6,1,1.0
1785,2023-08,75.0,1,1.0
1785,2023-09,35.2,1,0.0
1785,2023-10,51.0,1,1.0
1785,2023-12,98.7,1,1.0
1785,2026-01,92.5,1,1.0
1786,2022-12,69.25,2,0.5
1786,2023-01,61.0,1,1.0
1786,2023-03,20.6,1,0.0
1786,2023-06,72.0,2,1.0
1786,2023-08,13.0,1,0.0
1786,2025-06,53.4,1,1.0
1786,2025-09,87.6,1,1.0
1787,2022-06,14.0,1,0.0
1787,2023-09,87.0,1,1.0
1789,2023-02,34.5,1,0.0
1789,2023-09,40.8,1,0.0
1789,2024-04,39.7,1,0.0
1789,2025-06,24.7,1,0.0
1800,2025-11,33.0,1,0.0
1803,2022-09,83.5,1,1.0
1803,2022-11,64.0,1,1.0
1803,2023-06,68.0,1,1.0
1803,2024-04,52.4,1,1.0
1803,2024-09,60.3,1,1.0
1803,2025-06,35.0,1,0.0
1803,2025-08,14.0,1,0.0
1803,2025-12,64.0,1,1.0
1809,2022-06,86.0,1,1.0
1809,2023-04,85.0,1,1.0
1809,2023-05,76.0,1,1.0
1809,2023-09,18.0,1,0.0
1809,2024-04,70.6,1,1.0
1809,2025-01,96.0,1,1.0
1814,2024-02,6.0,1,0.0
1814,2024-08,50.0,1,1.0
1814,2024-12,32.2,1,0.0
1814,2025-04,59.0,1,1.0
1817,2024-09,14.0,1,0.0
1829,2022-12,65.8,1,1.0
1829,2024-02,59.2,1,1.0
1829,2024-05,4.4,1,0.0
1829,2025-06,93.0,1,1.0
1829,2025-10,90.4,1,1.0
1829,2025-11,82.9,1,1.0
1832,2022-08,97.6,1,1.0
1832,2023-07,81.2,1,1.0
1832,2024-12,99.0,1,1.0
1832,2025-01,4.7,1,0.0
1832,2025-03,4.6,1,0.0
1832,2025-12,64.4,1,1.0
1837,2023-07,50.5,1,1.0
1837,2025-01,89.0,1,1.0
1837,2025-05,41.0,1,0.0
1837,2025-06,11.5,1,0.0
1846,2022-09,80.0,1,1.0
1846,2022-10,40.8,1,0.0
1846,2023-01,42.0,1,0.0
1846,2023-08,26.5,1,0.0
1846,2023-09,65.6,1,1.0
1846,2024-12,90.6,1,1.0
1846,2025-01,57.2,1,1.0
1846,2026-01,91.0,1,1.0
1847,2022-08,15.5,1,0.0
1847,2022-09,80.0,1,1.0
1847,2023-09,66.8,1,1.0
1847,2023-10,26.0,1,0.0
1847,2025-11,61.0,1,1.0
1850,2022-09,54.8,2,0.5
1850,2023-08,59.0,1,1.0
1850,2024-02,71.4,1,1.0
1850,2024-11,92.4,1,1.0
1850,2024-12,3.5,1,0.0
1851,2022-07,39.0,1,0.0
1851,2022-09,79.0,1,1.0
1851,2022-10,24.5,1,0.0
1851,2024-03,64.0,1,1.0
1852,2023-10,21.0,1,0.0
1852,2024-03,68.4,1,1.0
1852,2024-11,28.4,1,0.0
1852,2025-03,55.0,2,0.5
1852,2025-11,35.2,1,0.0
1852,2026-01,26.0,1,0.0
1853,2022-06,12.0,1,0.0
1853,2023-01,84.0,1,1.0
1853,2023-04,100.0,1,1.0
1853,2023-06,8.0,1,0.0
1853,2023-12,90.0,1,1.0
1853,2024-11,0.0,1,0.0
1853,2025-10,55.6,1,1.0
1854,2023-06,91.7,1,1.0
1854,2023-08,33.0,1,0.0
1854,2023-12,89.1,1,1.0
1854,2025-10,19.0,1,0.0
1854,2025-12,67.8,1,1.0
1855,2023-03,83.8,1,1.0
1855,2023-08,47.8,1,0.0
1855,2023-09,27.4,1,0.0
1855,2023-10,93.0,1,1.0
1855,2024-03,56.0,1,1.0
1865,2023-01,8.8,1,0.0
1865,2025-03,84.0,1,1.0
1865,2025-08,53.6,1,1.0
1867,2023-08,99.0,1,1.0
1867,2023-09,54.2,1,1.0
1867,2024-02,50.0,1,1.0
1867,2024-11,73.5,1,1.0
1867,2024-12,16.0,1,0.0
1867,2025-07,43.5,1,0.0
1874,2023-02,60.3,1,1.0
1874,2023-06,84.4,1,1.0
1874,2024-09,80.0,1,1.0
1874,2025-01,100.0,1,1.0
1874,2025-08,81.0,2,1.0
1878,2023-01,95.0,1,1.0
1884,2024-04,64.6,1,1.0
1885,2022-12,99.0,1,1.0
1885,2023-07,100.0,1,1.0
1885,2023-08,27.6,1,0.0
1885,2025-01,93.0,1,1.0
1885,2025-03,68.0,1,1.0
1885,2025-04,32.2,1,0.0
1885,2025-05,70.5,1,1.0
1885,2025-11,0.8,1,0.0
1887,2024-04,55.6,1,1.0
1888,2023-02,2.0,1,0.0
1888,2024-01,51.0,1,1.0
1888,2026-01,61.6,1,1.0
1890,2023-04,74.0,2,1.0
1890,2023-06,50.5,1,1.0
1890,2023-09,72.0,1,1.0
1890,2023-11,15.6,1,0.0
1890,2024-01,27.0,1,0.0
1893,2025-06,4.5,1,0.0
1893,2026-01,27.0,1,0.0
1894,2023-02,7.0,1,0.0
1895,2022-12,27.2,1,0.0
1895,2023-04,99.2,1,1.0
1895,2024-02,69.6,1,1.0
1895,2024-03,99.5,1,1.0
1895,2025-06,12.5,1,0.0
1896,2023-08,34.0,1,0.0
1896,2024-01,96.1,1,1.0
1896,2024-07,90.2,1,1.0
1896,2025-05,100.0,1,1.0
1896,2025-08,33.8,1,0.0
1897,2023-02,80.4,1,1.0
1898,2022-09,40.5,1,0.0
1898,2025-05,71.5,1,1.0
1900,2022-10,13.0,1,0.0
1900,2023-01,6.0,1,0.0
1900,2024-02,27.0,1,0.0
1900,2024-05,16.0,1,0.0
1900,2024-07,6.0,1,0.0
1900,2024-12,91.4,1,1.0
1900,2025-03,42.0,1,0.0
1900,2025-05,94.0,1,1.0
1909,2022-06,36.0,1,0.0
1909,2023-03,94.4,1,1.0
1909,2024-07,39.0,1,0.0
1909,2025-06,94.0,1,1.0
1909,2025-08,47.2,1,0.0
1918,2024-02,50.0,1,1.0
1921,2025-02,67.8,1,1.0
1926,2023-07,16.4,1,0.0
1930,2022-08,18.4,1,0.0
1930,2022-09,34.0,1,0.0
1930,2023-06,31.0,1,0.0
1930,2023-07,0.8,1,0.0
1930,2023-12,55.0,1,1.0
1930,2024-02,50.0,1,1.0
1930,2024-10,85.5,1,1.0
1930,2024-11,10.5,1,0.0
1930,2025-05,24.0,2,0.0
1930,2025-11,11.0,1,0.0
1933,2023-10,4.4,1,0.0
1933,2024-01,32.2,1,0.0
1933,2024-05,11.0,1,0.0
1933,2024-11,66.0,1,1.0
1938,2022-10,44.0,1,0.0
1938,2023-12,64.0,1,1.0
1938,2024-08,39.2,2,0.0
1938,2025-12,83.5,1,1.0
1939,2023-12,11.3,1,0.0
1940,2023-07,40.9,1,0.0
1940,2024-07,1.6,1,0.0
1940,2025-09,90.0,1,1.0
1942,2022-09,76.0,1,1.0
1942,2022-10,93.5,1,1.0
1942,2023-01,55.2,1,1.0
1942,2024-06,6.0,1,0.0
1942,2024-11,11.2,1,0.0
1942,2025-03,57.6,1,1.0
1942,2025-05,18.8,1,0.0
