StudentId,QuizAttempts,AvgQuizScore,QuizPassRate,Submissions,AvgGrade,CompletionRate,ActionCount,LoginCount,CommentsCount,LikesGiven,LateRate,EnrolledCourseCount,TotalCreditLoad,AdmissionYear,DepartmentId,EngagementScore
804,2.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2,6,2024,1,0.0
3141,0.0,0.0,0.0,4.0,34.375,0.4737,0.0,0.0,0.0,0.0,0.0,0,0,2023,1,0.0
4367,8.0,31.925,0.125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,14,42,2023,3,0.0
4426,5.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2022,1,0.0
3570,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,2,7,2021,1,0.0
772,2.0,88.5,0.5,4.0,11.65,0.0,0.0,0.0,2.0,3.0,0.0,1,3,2024,2,0.0
1777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3,13,2024,2,0.0
1043,0.0,0.0,0.0,0.0,0.0,0.4667,0.0,0.0,7.0,4.0,0.0,2,6,2021,3,0.0
4655,10.0,50.9286,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,2021,2,0.0
4040,10.0,68.16,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,2026,2,0.0
2548,8.0,58.2667,0.25,2.0,17.65,0.5294,0.0,0.0,0.0,0.0,0.5,1,2,2025,1,0.0
2160,13.0,48.0556,0.3846,1.0,14.0,0.3333,0.0,0.0,0.0,0.0,0.0,1,3,2024,2,0.0
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2,5,2025,1,0.0
639,0.0,0.0,0.0,5.0,10.48,0.0,0.0,0.0,0.0,3.0,0.2,2,5,2022,1,0.0
118,9.0,31.3,0.1111,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0,0,2025,1,0.0
2050,0.0,0.0,0.0,4.0,14.0,0.2857,0.0,0.0,3.0,2.0,0.25,2,4,2024,2,0.0
4333,12.0,46.9333,0.25,2.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,1,0.0
4088,0.0,0.0,0.0,4.0,22.75,0.0,0.0,0.0,0.0,0.0,0.25,1,4,2023,1,0.0
3195,11.0,77.84,0.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2025,2,0.0
927,7.0,61.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2,6,2023,1,0.0
2796,6.0,50.86,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2024,2,0.0
1254,0.0,0.0,0.0,6.0,19.1167,0.0,0.0,0.0,2.0,4.0,0.167,2,4,2023,3,0.0
2212,0.0,0.0,0.0,5.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2025,2,0.0
3088,0.0,0.0,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,0,0,2022,2,0.0
1391,0.0,0.0,0.0,3.0,14.0,1.0,0.0,0.0,2.0,7.0,0.0,0,0,2023,1,0.0
1190,0.0,0.0,0.0,3.0,21.5,0.0,0.0,0.0,2.0,6.0,0.333,1,4,2023,1,0.0
2665,0.0,0.0,0.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.5,2,5,2026,1,0.0
1797,0.0,0.0,0.0,3.0,9.7667,0.0,0.0,0.0,0.0,3.0,0.0,3,13,2022,1,0.0
4664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2023,3,0.0
3924,6.0,52.1333,0.3333,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,2,6,2023,1,0.0
3961,8.0,33.24,0.125,5.0,13.96,1.0,0.0,0.0,0.0,0.0,0.0,2,6,2025,1,0.0
4704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2023,1,0.0
1470,10.0,40.9,0.3,2.0,11.65,0.0,0.0,0.0,2.0,6.0,0.5,1,3,2024,2,0.0
3166,10.0,46.5,0.1,1.0,14.0,0.5455,0.0,0.0,0.0,0.0,0.0,2,6,2025,2,0.0
1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1,6,2024,1,0.0
4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,2024,1,0.0
4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,1,0.0
955,0.0,0.0,0.0,6.0,12.6,0.0,0.0,0.0,1.0,6.0,0.333,3,12,2024,1,0.0
63,0.0,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,2.0,0.0,2,7,2026,1,0.0
3575,6.0,59.625,0.3333,4.0,14.025,0.0,0.0,0.0,0.0,0.0,0.5,1,3,2025,1,0.0
4437,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026,3,0.0
2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2022,1,0.0
2236,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,3,6,2024,2,0.0
2822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2024,1,0.0
553,3.0,54.0,0.6667,0.0,0.0,0.6923,0.0,0.0,3.0,11.0,0.0,1,2,2022,1,0.0
3903,0.0,0.0,0.0,4.0,31.7,0.0,0.0,0.0,0.0,0.0,0.25,2,10,2024,1,0.0
4830,8.0,60.4667,0.375,3.0,21.8667,0.8,0.0,0.0,0.0,0.0,0.0,1,1,2023,2,0.0
956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1,1,2026,1,0.0
3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2025,1,0.0
3251,0.0,0.0,0.0,4.0,27.275,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2021,3,0.0
3110,0.0,0.0,0.0,1.0,12.7,0.0,0.0,0.0,0.0,0.0,1.0,5,14,2023,1,0.0
2381,0.0,0.0,0.0,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2023,2,0.0
2696,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,3,10,2022,2,0.0
4233,0.0,0.0,0.0,2.0,18.55,0.0,0.0,0.0,0.0,0.0,0.5,2,6,2024,3,0.0
4938,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1,4,2024,1,0.0
298,8.0,46.26,0.25,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2,4,2023,1,0.0
3242,0.0,0.0,0.0,3.0,14.0,0.4,0.0,0.0,0.0,0.0,0.333,2,6,2023,1,0.0
259,8.0,61.0333,0.5,0.0,0.0,0.6,0.0,0.0,1.0,5.0,0.0,1,2,2025,1,0.0
4909,5.0,45.65,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2022,1,0.0
4420,0.0,0.0,0.0,0.0,0.0,0.6429,0.0,0.0,0.0,0.0,0.0,1,4,2022,3,0.0
4587,6.0,47.75,0.3333,3.0,33.3667,0.0,0.0,0.0,0.0,0.0,0.333,1,2,2022,2,0.0
2272,11.0,69.2,0.6364,0.0,0.0,0.5333,0.0,0.0,0.0,0.0,0.0,3,7,2024,3,0.0
3866,0.0,0.0,0.0,5.0,16.84,0.0,0.0,0.0,0.0,0.0,0.4,1,3,2025,1,0.0
4985,2.0,2.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,2,2024,1,0.0
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,0,2026,1,0.0
814,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3.0,4.0,0.0,3,12,2024,2,0.0
4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,2025,1,0.0
3770,0.0,0.0,0.0,0.0,0.0,0.7333,0.0,0.0,0.0,0.0,0.0,0,0,2023,3,0.0
796,7.0,61.3,0.2857,4.0,16.775,1.0,0.0,0.0,1.0,2.0,0.25,14,44,2026,3,0.0
232,0.0,0.0,0.0,0.0,0.0,0.4706,0.0,0.0,5.0,4.0,0.0,2,6,2024,2,0.0
1923,0.0,0.0,0.0,5.0,11.96,0.0,0.0,0.0,2.0,1.0,0.2,1,3,2026,1,0.0
356,3.0,55.4,0.3333,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2,7,2025,2,0.0
2403,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2,6,2021,2,0.0
2385,1.0,66.4,1.0,2.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,6,15,2023,3,0.0
4633,11.0,38.8,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,2026,3,0.0
4777,0.0,0.0,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0,3,8,2025,1,0.0
4670,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4,10,2023,1,0.0
4646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2024,1,0.0
4488,6.0,34.4333,0.1667,1.0,37.0,0.6471,0.0,0.0,0.0,0.0,0.0,1,4,2025,2,0.0
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,2,4,2025,1,0.0
3305,0.0,0.0,0.0,5.0,16.4,0.5556,0.0,0.0,0.0,0.0,0.2,1,3,2021,2,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3,6,2023,1,0.0
2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2023,1,0.0
1910,0.0,0.0,0.0,5.0,20.46,0.6667,0.0,0.0,1.0,8.0,0.2,4,13,2026,1,0.0
3965,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,4,11,2024,1,0.0
4484,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1,4,2024,1,0.0
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0,2023,1,0.0
3572,11.0,77.3833,0.5455,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,3,8,2024,2,0.0
3709,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0,0,2024,1,0.0
2623,3.0,35.6,0.3333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,2024,1,0.0
1193,14.0,30.7,0.0714,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,5,12,2025,2,0.0
1679,0.0,0.0,0.0,3.0,13.5,0.0,0.0,0.0,4.0,4.0,0.333,0,0,2021,1,0.0
2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2025,2,0.0
1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2025,1,0.0
243,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,3.0,9.0,0.25,0,0,2024,1,0.0
4427,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,5,2025,3,0.0
2456,0.0,0.0,0.0,3.0,18.3333,0.6429,0.0,0.0,0.0,0.0,0.333,1,4,2026,1,0.0
677,8.0,31.1,0.0,0.0,0.0,0.4,0.0,0.0,3.0,4.0,0.0,2,6,2023,1,0.0
1650,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,4.0,8.0,0.0,4,15,2023,1,0.0
2314,12.0,38.4,0.25,4.0,8.275,0.5455,0.0,0.0,0.0,0.0,0.5,1,4,2023,1,0.0
3953,9.0,35.04,0.1111,0.0,0.0,0.6471,0.0,0.0,0.0,0.0,0.0,1,2,2025,2,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2,6,2023,1,0.0
1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2,5,2025,3,0.0
4692,6.0,36.65,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20,2022,1,0.0
1174,5.0,65.75,0.2,1.0,8.6,0.3333,0.0,0.0,0.0,6.0,0.0,1,3,2023,2,0.0
1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,4,12,2023,2,0.0
3057,0.0,0.0,0.0,4.0,12.925,0.0,0.0,0.0,0.0,0.0,0.0,3,5,2023,1,0.0
2565,3.0,27.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,1,2023,1,0.0
1824,0.0,0.0,0.0,0.0,0.0,0.5385,0.0,0.0,2.0,6.0,0.0,1,4,2023,2,0.0
4954,0.0,0.0,0.0,2.0,7.5,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2025,2,0.0
1783,8.0,53.5,0.25,2.0,14.0,0.25,0.0,0.0,1.0,6.0,0.5,3,7,2024,1,0.0
1428,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,8.0,0.0,1,1,2024,1,0.0
2184,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,6,2025,3,0.0
933,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,4.0,5.0,0.0,2,8,2023,2,0.0
52,0.0,0.0,0.0,2.0,4.8,0.0,0.0,0.0,4.0,4.0,0.0,0,0,2021,2,0.0
324,11.0,54.5625,0.4545,1.0,6.1,0.4615,0.0,0.0,0.0,2.0,0.0,4,12,2022,2,0.0
3490,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,2,6,2024,2,0.0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2,5,2026,2,0.0
2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2023,2,0.0
2769,12.0,39.1571,0.1667,0.0,0.0,0.6364,0.0,0.0,0.0,0.0,0.0,2,4,2022,3,0.0
4974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2025,3,0.0
2948,5.0,59.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,2023,2,0.0
2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2024,1,0.0
4812,14.0,45.1,0.1429,0.0,0.0,0.4167,0.0,0.0,0.0,0.0,0.0,1,6,2023,1,0.0
1839,0.0,0.0,0.0,1.0,17.2,0.6923,0.0,0.0,0.0,4.0,0.0,1,3,2024,2,0.0
3917,0.0,0.0,0.0,5.0,38.38,0.75,0.0,0.0,0.0,0.0,0.0,1,2,2022,1,0.0
611,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,2.0,9.0,0.0,2,9,2025,1,0.0
1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1,2,2025,2,0.0
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2,7,2022,1,0.0
4124,0.0,0.0,0.0,3.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2,8,2023,1,0.0
4229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,2025,3,0.0
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4,12,2025,1,0.0
3464,0.0,0.0,0.0,1.0,23.7,0.6667,0.0,0.0,0.0,0.0,0.0,1,4,2025,2,0.0
1411,4.0,37.9,0.25,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3,10,2024,2,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,3,2026,1,0.0
1956,8.0,65.7333,0.25,3.0,13.0,0.4167,0.0,0.0,2.0,3.0,0.0,1,6,2022,1,0.0
1908,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,6.0,0.0,2,6,2025,1,0.0
1601,1.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1,2,2023,1,0.0
2629,13.0,41.2667,0.0769,4.0,21.65,0.6,0.0,0.0,0.0,0.0,0.0,1,3,2023,1,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,2,2022,3,0.0
4394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,1,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4,8,2022,2,0.0
1249,0.0,0.0,0.0,0.0,0.0,0.5333,0.0,0.0,4.0,10.0,0.0,2,5,2023,2,0.0
4779,12.0,43.2429,0.1667,2.0,14.0,0.6,0.0,0.0,0.0,0.0,0.5,2,6,2024,1,0.0
1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,2023,1,0.0
25,3.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,4,12,2023,3,0.0
4120,10.0,40.3,0.2,0.0,0.0,0.4545,0.0,0.0,0.0,0.0,0.0,1,4,2023,3,0.0
2210,8.0,55.2,0.375,4.0,7.575,0.5833,0.0,0.0,0.0,0.0,0.0,1,3,2024,1,0.0
3899,10.0,31.75,0.1,3.0,9.8333,0.0,0.0,0.0,0.0,0.0,0.333,2,6,2023,3,0.0
1761,0.0,0.0,0.0,0.0,0.0,0.3846,0.0,0.0,3.0,7.0,0.0,4,10,2025,1,0.0
2930,0.0,0.0,0.0,5.0,19.48,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,1,0.0
2112,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2025,1,0.0
3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2023,1,0.0
4490,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,3,10,2023,1,0.0
4230,0.0,0.0,0.0,1.0,14.0,0.6154,0.0,0.0,0.0,0.0,1.0,5,12,2024,1,0.0
4087,3.0,58.25,0.3333,2.0,11.35,0.0,0.0,0.0,0.0,0.0,0.5,6,16,2026,2,0.0
4220,6.0,31.7,0.1667,1.0,62.4,0.0,0.0,0.0,0.0,0.0,0.0,4,11,2026,3,0.0
2780,8.0,56.46,0.375,1.0,9.8,0.6667,0.0,0.0,0.0,0.0,1.0,2,6,2024,3,0.0
445,10.0,58.0429,0.5,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1,2,2025,3,0.0
226,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.0,7.0,0.0,0,0,2024,2,0.0
1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1,3,2025,1,0.0
4324,0.0,0.0,0.0,6.0,17.65,0.5,0.0,0.0,0.0,0.0,0.167,0,0,2025,1,0.0
3785,0.0,0.0,0.0,6.0,9.7,0.4667,0.0,0.0,0.0,0.0,0.333,3,9,2025,1,0.0
2310,1.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,1,6,2024,3,0.0
518,14.0,41.5667,0.2857,2.0,39.35,0.0,0.0,0.0,3.0,5.0,0.5,1,3,2024,1,0.0
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,2025,1,0.0
4282,10.0,27.1,0.1,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0,0,2024,1,0.0
1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4,9,2025,2,0.0
3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2022,1,0.0
1993,0.0,0.0,0.0,5.0,19.46,0.0,0.0,0.0,2.0,5.0,0.4,3,10,2024,2,0.0
3561,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,1,3,2024,2,0.0
3444,0.0,0.0,0.0,4.0,25.05,0.0,0.0,0.0,0.0,0.0,0.25,0,0,2025,1,0.0
4404,0.0,0.0,0.0,3.0,10.2667,0.4286,0.0,0.0,0.0,0.0,0.333,3,9,2024,2,0.0
51,1.0,0.0,0.0,5.0,14.36,0.0,0.0,0.0,0.0,6.0,0.2,2,8,2024,1,0.0
4851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,2025,1,0.0
4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2023,2,0.0
1075,2.0,54.6,0.5,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,0,2023,1,0.0
1006,0.0,0.0,0.0,5.0,19.5,0.0,0.0,0.0,1.0,5.0,0.2,1,4,2022,3,0.0
716,0.0,0.0,0.0,2.0,43.7,0.3333,0.0,0.0,3.0,6.0,0.5,3,6,2024,3,0.0
2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,2025,1,0.0
966,3.0,78.0,0.3333,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4,11,2024,1,0.0
1095,0.0,0.0,0.0,2.0,8.95,0.5,0.0,0.0,1.0,3.0,0.0,5,13,2026,2,0.0
2382,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,3,9,2025,2,0.0
2606,5.0,63.3667,0.4,2.0,22.6,0.5714,0.0,0.0,0.0,0.0,0.0,2,6,2024,1,0.0
297,0.0,0.0,0.0,1.0,14.0,0.5,0.0,0.0,4.0,3.0,0.0,2,8,2022,1,0.0
1279,5.0,41.15,0.2,3.0,12.5667,0.6667,0.0,0.0,3.0,11.0,0.0,3,8,2024,1,0.0
3383,9.0,63.5,0.5556,4.0,19.725,0.7143,0.0,0.0,0.0,0.0,0.5,4,8,2026,2,0.0
2800,7.0,57.44,0.4286,3.0,10.8667,0.4706,0.0,0.0,0.0,0.0,0.333,0,0,2025,1,0.0
116,8.0,45.0,0.125,6.0,19.9,0.5,0.0,0.0,3.0,8.0,0.333,3,9,2024,1,0.0
1272,0.0,0.0,0.0,5.0,14.28,0.0,0.0,0.0,1.0,5.0,0.4,2,6,2025,1,0.0
4293,0.0,0.0,0.0,2.0,14.0,0.8333,0.0,0.0,0.0,0.0,0.5,3,10,2021,3,0.0
4577,0.0,0.0,0.0,4.0,9.45,0.0,0.0,0.0,0.0,0.0,0.25,1,1,2023,1,0.0
440,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,3.0,7.0,0.0,2,2,2022,3,0.0
4436,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0,0,2024,2,0.0
1940,4.0,44.1667,0.25,0.0,0.0,0.5833,0.0,0.0,2.0,6.0,0.0,4,14,2025,2,0.0
2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2025,3,0.0
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1,6,2023,3,0.0
4166,9.0,54.35,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2023,2,0.0
2950,7.0,51.34,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2023,1,0.0
4894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,2024,1,0.0
4890,5.0,51.6667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2026,2,0.0
4595,0.0,0.0,0.0,1.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2025,1,0.0
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,5,16,2022,1,0.0
1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4,9,2023,3,0.0
1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1,1,2025,2,0.0
710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2,6,2024,3,0.0
2364,0.0,0.0,0.0,2.0,9.2,0.0,0.0,0.0,0.0,0.0,0.5,2,9,2025,3,0.0
4226,8.0,50.2667,0.125,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,1,2,2023,1,0.0
3732,0.0,0.0,0.0,0.0,0.0,0.7647,0.0,0.0,0.0,0.0,0.0,2,6,2023,1,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,4,10,2023,2,0.0
2702,0.0,0.0,0.0,3.0,22.5333,0.0,0.0,0.0,0.0,0.0,0.333,0,0,2022,1,0.0
1342,0.0,0.0,0.0,2.0,24.0,0.5714,0.0,0.0,2.0,5.0,1.0,1,2,2022,1,0.0
1152,0.0,0.0,0.0,0.0,0.0,0.6111,0.0,0.0,4.0,9.0,0.0,0,0,2022,2,0.0
3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2025,3,0.0
2315,10.0,29.2857,0.1,2.0,14.95,0.5556,0.0,0.0,0.0,0.0,0.0,0,0,2026,1,0.0
2213,0.0,0.0,0.0,3.0,30.4333,0.0,0.0,0.0,0.0,0.0,0.333,2,9,2023,2,0.0
3069,5.0,77.5,0.4,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0,0,2021,1,0.0
4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2024,2,0.0
1533,14.0,50.6714,0.2857,0.0,0.0,0.4615,0.0,0.0,3.0,9.0,0.0,1,1,2023,2,0.0
2091,4.0,36.2667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2025,1,0.0
1785,8.0,70.48,0.5,0.0,0.0,0.6,0.0,0.0,4.0,2.0,0.0,1,2,2026,1,0.0
3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2022,1,0.0
4015,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0,0,2024,1,0.0
1252,0.0,0.0,0.0,4.0,30.725,0.75,0.0,0.0,0.0,2.0,0.25,2,8,2026,1,0.0
3908,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2025,3,0.0
3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2021,3,0.0
4955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2024,1,0.0
1569,12.0,58.3143,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1,4,2026,2,0.0
2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,2023,1,0.0
