StudentId,DepartmentId,YearId,SquadronId,AdmissionYear,EnrolledCourseCount,QuizAttempts,AvgScore,MinScore,ScoreStd,PassRate,AvgAttemptsPerQuiz,AvgTimePerQuizMin,AvgAttemptsBeforeSuccess,NightActivityRatio,WeekendRatio,DaytimeActivityRatio,FailureRatio,DifficultyExposure,StudyConsistency,CompletionRate,ActivitiesCompleted,AvgTimePerActivity,AbandonRate,RemainingActivities,LearningVelocity,Submissions,AvgGrade,LateRate,AvgSubmitHour,CommentsCount,LikesGiven,SocialIsolationScore,Dropout,AtRisk,HighPerformer,CompositeScore,WorkloadPressure
4715,1,2,4,2023,2,14.0,28.47,4.4,32.715,0.1429,1.7143,19.7143,2.5,0.2857,0.2143,0.7143,0.8571,0.5,0.5773502691896258,0.5,3.0,42.85,0.3333,3.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.504,128.55
3698,2,1,1,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.700000000000001,0.0,10.833333333333334,0.0,0.0,1.0,0,0,0,0.2507,0.0
4126,2,2,4,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
3236,2,4,2,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,39.27,0.2,5.0,0.0046,6.0,25.566666666666666,0.1667,5.4,0.0,0.0,1.0,0,0,0,0.4257,0.0
2558,1,2,3,2024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294,9.0,50.6471,0.4118,8.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.436,0.0
915,3,1,4,2026,3,2.0,45.2,45.2,0.0,0.0,1.0,37.95,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.1667,1,0,0,0.3182,0.0
4708,1,1,5,2025,3,5.0,83.0333,54.5,24.7397,0.6,1.8,33.28,1.6666666666666667,0.2,0.4,0.8,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.05,0.25,6.75,0.0,0.0,1.0,1,0,1,0.5247,0.0
4571,1,1,5,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
3669,1,1,5,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
1012,1,3,2,2026,3,10.0,59.8,38.4,17.8045,0.4,1.6,18.22,1.75,0.3,0.5,0.7,0.6,0.5,0.0,0.4167,5.0,49.175,0.4167,7.0,0.0038,0.0,0.0,0.0,0.0,2.0,3.0,0.1667,0,1,0,0.5858,196.7
2035,3,1,4,2025,1,8.0,81.24,65.2,11.8873,0.625,1.25,15.5,1.4,0.25,0.375,0.75,0.375,0.25,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.1,1,0,1,0.5283,0.0
2900,1,2,4,2023,2,3.0,31.4667,14.8,24.5834,0.3333,1.3333,11.6667,1.0,0.0,0.6667,1.0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,79.14000000000001,0.4,14.0,0.0,0.0,1.0,1,0,0,0.381,0.0
3560,1,3,4,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,1.0,33.6667,0.3333,2.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.3674,50.5
4977,1,1,5,2024,2,1.0,0.0,0.0,0.0,0.0,1.0,49.7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.133333333333333,0.3333,10.0,0.0,0.0,1.0,1,0,0,0.2507,0.0
180,2,3,1,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.5,0.25,13.0,2.0,4.0,0.1429,0,0,0,0.2507,0.0
1133,2,2,4,2024,1,7.0,75.36,47.0,20.3113,0.5714,1.2857,27.7571,1.5,0.2857,0.1429,0.7143,0.4286,0.2857,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.1,1,0,1,0.5061,0.0
2852,1,3,2,2025,1,3.0,98.0,98.0,0.0,0.3333,2.0,18.6,3.0,0.3333,0.3333,0.6667,0.6667,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.4803,0.0
3172,1,3,2,2024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
3312,1,1,2,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6,1.0,2.0,0.0,5.0,12.52,0.4,9.8,0.0,0.0,1.0,0,0,0,0.2507,25.8
163,1,1,2,2023,1,6.0,56.6,56.6,0.0,0.1667,1.5,17.2833,2.0,0.0,0.3333,1.0,0.8333,0.5,2.8284271247461903,0.6667,2.0,47.2,0.0,1.0,0.0018,2.0,14.0,0.0,10.5,1.0,5.0,0.1429,0,0,0,0.6102,141.6
4382,2,3,1,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.95,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,34.95
1262,1,1,4,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.125,0,0,0,0.2507,0.0
4983,2,4,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.2507,0.0
4256,2,1,5,2025,1,11.0,68.24,13.4,35.3356,0.3636,1.3636,15.3364,1.75,0.1818,0.4545,0.8182,0.6364,0.2727,2.3094010767585034,0.625,5.0,48.175,0.125,3.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6622,385.4
456,2,3,5,2023,4,4.0,71.0,60.0,10.1148,0.75,1.25,29.25,1.3333333333333333,0.0,0.25,1.0,0.25,0.25,0.0,0.4167,5.0,43.2083,0.4167,7.0,0.0041,0.0,0.0,0.0,0.0,2.0,7.0,0.1,0,1,1,0.6901,129.625
4022,3,3,3,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,19.05,0.5,1.0,0.0029,3.0,4.0,0.0,4.333333333333333,0.0,0.0,1.0,0,0,0,0.4257,38.1
2414,1,2,5,2025,10,10.0,50.6571,17.4,23.3814,0.4,1.7,39.17,2.0,0.7,0.2,0.3,0.6,0.5,0.0,0.8,4.0,71.72,0.0,1.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7064,35.86
3719,2,1,2,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.150000000000002,0.0,9.333333333333334,0.0,0.0,1.0,0,0,0,0.2507,0.0
2197,2,1,3,2024,2,12.0,45.3833,0.5,35.7651,0.1667,1.75,13.75,2.5,0.0833,0.0,0.9167,0.8333,0.5,1.7320508075688772,0.625,10.0,50.2625,0.375,6.0,0.0079,5.0,18.46,0.4,12.6,0.0,0.0,1.0,0,0,0,0.5789,402.1
1063,1,1,5,2026,4,11.0,46.0286,20.8,19.4328,0.2727,1.3636,29.4636,1.3333333333333333,0.2727,0.4545,0.7273,0.7273,0.2727,2.3094010767585034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.1111,1,0,0,0.3876,0.0
1574,1,3,2,2025,4,11.0,50.4143,19.5,23.8097,0.3636,1.5455,21.7455,1.5,0.1818,0.1818,0.8182,0.6364,0.3636,2.3094010767585034,1.0,2.0,79.5,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,5.0,0.1667,0,0,0,0.7669,39.75
1220,1,1,5,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,43.1833,0.1667,3.0,0.0029,0.0,0.0,0.0,0.0,2.0,6.0,0.1111,0,0,0,0.4257,129.55
395,1,1,1,2026,2,3.0,47.25,3.0,62.579,0.3333,1.3333,18.7,1.0,0.0,0.3333,1.0,0.6667,0.3333,0.0,0.7143,5.0,59.4857,0.2857,2.0,0.0052,5.0,31.560000000000002,0.0,10.2,1.0,9.0,0.0909,0,0,0,0.6546,208.2
1733,3,1,5,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.925,0.0,5.5,2.0,4.0,0.1429,0,0,0,0.2507,0.0
3441,2,4,3,2025,1,9.0,52.1667,19.0,27.7833,0.3333,1.5556,35.1778,1.6666666666666667,0.2222,0.4444,0.7778,0.6667,0.4444,0.7071067811865476,0.5625,9.0,54.8938,0.3125,7.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6088,878.3
2143,1,3,4,2024,3,13.0,47.4167,8.0,28.1195,0.2308,1.5385,25.5462,1.3333333333333333,0.3846,0.3077,0.6154,0.7692,0.3846,1.1547005383792515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.3792,0.0
317,1,3,4,2024,0,5.0,30.8,30.8,0.0,0.0,1.4,42.76,1.0,0.2,0.0,0.8,1.0,0.4,0.0,0.4615,6.0,47.3923,0.4615,7.0,0.0049,4.0,10.8,0.5,17.25,3.0,7.0,0.0909,0,1,0,0.4582,0.0
3349,2,2,5,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.066666666666666,0.0,5.0,0.0,0.0,1.0,0,0,0,0.2507,0.0
1089,2,4,5,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0833,0,0,0,0.2507,0.0
1647,1,1,4,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.1111,0,0,0,0.2507,0.0
2954,2,3,1,2024,2,10.0,71.5333,25.6,27.8331,0.5,1.3,27.35,1.4,0.3,0.5,0.7,0.5,0.3,0.0,0.8333,10.0,45.9333,0.1667,2.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.7742,275.6
2956,1,3,3,2026,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,43.575,0.5,2.0,0.0026,1.0,7.3,0.0,0.0,0.0,0.0,1.0,0,0,0,0.4257,87.15
4074,1,1,1,2025,2,1.0,0.0,0.0,0.0,0.0,1.0,30.3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5556,10.0,51.5222,0.2222,8.0,0.0118,3.0,14.166666666666666,0.0,3.5,0.0,0.0,1.0,0,0,0,0.4452,463.7
4349,1,2,5,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,41.09,0.5,6.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.3907,205.45
4866,2,1,5,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,8.0,46.9167,0.1667,4.0,0.006,3.0,42.53333333333333,0.3333,15.0,0.0,0.0,1.0,0,0,0,0.4841,563.0
4802,1,3,5,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,10.0,51.8933,0.2667,5.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4841,778.4
1212,3,1,1,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.1429,0,0,0,0.2507,0.0
3064,2,2,2,2024,15,8.0,47.5,16.0,36.4074,0.25,1.375,18.6,1.5,0.625,0.375,0.375,0.75,0.375,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.366666666666664,0.1667,12.333333333333334,0.0,0.0,1.0,1,0,0,0.3841,0.0
2561,2,2,3,2024,0,8.0,32.26,2.5,26.464,0.125,1.375,9.9875,1.0,0.125,0.375,0.875,0.875,0.25,1.4142135623730951,0.6154,8.0,64.1231,0.3077,5.0,0.0064,1.0,14.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.5455,0.0
883,1,3,2,2026,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,48.075,0.0,2.0,0.0057,0.0,0.0,0.0,0.0,2.0,7.0,0.1,0,0,0,0.4257,38.46
811,1,3,2,2026,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,4.0,41.75,0.3333,8.0,0.0055,0.0,0.0,0.0,0.0,4.0,7.0,0.0833,0,1,0,0.3674,501.0
4627,1,1,5,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.95,0.0,13.5,0.0,0.0,1.0,0,0,0,0.2507,0.0
1794,1,1,4,2024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,22.0,3.0,8.0,0.0833,0,0,0,0.2507,0.0
923,2,3,4,2026,2,11.0,50.44,2.0,33.5942,0.2727,1.4545,25.5818,1.0,0.0,0.0,1.0,0.7273,0.3636,2.3094010767585034,0.4118,7.0,35.7824,0.3529,10.0,0.0061,1.0,14.0,1.0,15.0,3.0,3.0,0.1429,0,1,0,0.5383,304.15
3085,1,1,4,2025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,52.8333,0.0,0.0,0.0028,4.0,18.2,0.0,9.5,0.0,0.0,1.0,0,0,0,0.6007,0.0
2913,2,1,5,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.149999999999999,0.25,14.5,0.0,0.0,1.0,0,0,0,0.2507,0.0
3357,3,2,1,2022,2,1.0,20.0,20.0,0.0,0.0,1.0,19.8,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4286,3.0,49.8571,0.4286,4.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.4306,174.5
676,1,3,2,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,47.53,0.1,2.0,0.0067,0.0,0.0,0.0,0.0,1.0,6.0,0.125,0,0,0,0.5307,158.4333
1673,1,1,2,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889,7.0,44.3389,0.2778,11.0,0.0053,0.0,0.0,0.0,0.0,1.0,6.0,0.125,0,1,0,0.3869,399.05
386,1,2,4,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,49.85,0.0,0.0,0.0023,5.0,18.8,0.2,13.5,2.0,2.0,0.2,0,0,0,0.6007,49.85
4344,1,1,4,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
3796,3,2,5,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
1735,1,3,2,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,6.0,43.45,0.3571,8.0,0.005,1.0,14.0,0.0,7.0,2.0,4.0,0.1429,0,1,0,0.4008,202.7667
3168,1,2,2,2026,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882,10.0,53.0824,0.1176,7.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4566,300.8
2933,1,4,1,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,5.0,42.5167,0.1667,1.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5424,255.1
506,2,1,5,2026,1,11.0,72.2,3.6,38.9536,0.3636,1.3636,19.8909,1.5,0.1818,0.5455,0.8182,0.6364,0.3636,2.3094010767585034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.1429,1,0,1,0.4494,0.0
2551,3,3,5,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273,8.0,53.5909,0.1818,3.0,0.0065,4.0,42.45,0.0,15.0,0.0,0.0,1.0,0,0,0,0.5053,294.75
3012,1,1,5,2026,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,46.0071,0.4286,7.0,0.0053,3.0,23.066666666666666,0.0,16.0,0.0,0.0,1.0,0,0,0,0.4257,644.1
3757,3,4,5,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,0.0,0.0,1.0,0,0,0,0.2507,0.0
1129,3,2,5,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.125,0,0,0,0.2507,0.0
4530,1,1,5,2022,1,5.0,71.0667,30.8,35.2575,0.4,1.4,26.36,1.0,0.0,0.0,1.0,0.6,0.4,0.0,0.5,6.0,49.65,0.5,6.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.6318,595.8
1563,2,1,3,2025,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.1667,0,0,0,0.2507,0.0
1954,1,1,4,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556,10.0,54.1056,0.2778,8.0,0.0073,5.0,8.08,0.2,19.0,2.0,7.0,0.1,0,0,0,0.4452,486.95
323,1,1,2,2025,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154,8.0,29.2462,0.3077,5.0,0.0074,0.0,0.0,0.0,0.0,1.0,6.0,0.125,0,0,0,0.4661,95.05
1135,2,2,1,2026,1,9.0,36.14,14.0,17.782,0.1111,1.2222,10.6,1.0,0.3333,0.0,0.6667,0.8889,0.2222,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.2,0.25,9.666666666666666,3.0,4.0,0.125,1,0,0,0.3325,0.0
4732,2,3,3,2025,3,3.0,40.0,32.0,8.544,0.0,1.3333,25.7,1.0,0.3333,0.0,0.6667,1.0,0.3333,0.0,0.5294,9.0,52.2471,0.3529,8.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4957,296.0667
3347,2,1,3,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
84,2,1,1,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.0,45.025,0.375,14.0,0.0022,0.0,0.0,0.0,0.0,3.0,5.0,0.1111,1,0,0,0.2945,720.4
3794,2,1,5,2026,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.15,0.0,12.5,0.0,0.0,1.0,0,0,0,0.2507,0.0
1374,1,1,3,2025,14,6.0,68.0333,45.0,22.8036,0.3333,1.1667,19.8667,1.0,0.3333,0.1667,0.6667,0.6667,0.1667,2.8284271247461903,0.4,4.0,44.83,0.6,6.0,0.0031,0.0,0.0,0.0,0.0,4.0,6.0,0.0909,0,1,0,0.5756,32.0214
3952,1,1,5,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,9.0,45.2167,0.25,3.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5132,135.65
431,1,1,4,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,60.43,0.4,6.0,0.0038,5.0,9.879999999999999,0.2,5.2,0.0,9.0,0.1,0,1,0,0.3907,0.0
4277,1,2,2,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
1837,1,2,5,2022,1,9.0,48.0,11.5,31.9818,0.2222,1.4444,28.8889,1.0,0.3333,0.1111,0.6667,0.7778,0.3333,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333,1,0,0,0.3779,0.0
5,1,4,2,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,5.0,65.8,0.2857,2.0,0.0045,0.0,0.0,0.0,0.0,2.0,9.0,0.0833,0,0,0,0.5008,0.0
1803,1,1,4,2025,0,11.0,55.15,14.0,21.5768,0.5455,1.4545,38.3545,1.1666666666666667,0.3636,0.3636,0.6364,0.4545,0.3636,2.3094010767585034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.125,1,0,0,0.4694,0.0
1202,3,2,1,2025,1,14.0,22.1714,7.3,19.173,0.0714,1.5,26.0357,1.0,0.2857,0.2857,0.7143,0.9286,0.4286,0.5773502691896258,0.6154,8.0,41.8154,0.1538,5.0,0.0101,0.0,0.0,0.0,0.0,3.0,6.0,0.1,0,0,0,0.5171,543.6
4111,2,1,4,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
4375,1,3,1,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,10.0,62.66,0.2667,5.0,0.0075,3.0,14.0,0.0,6.666666666666667,0.0,0.0,1.0,0,0,0,0.4841,313.3
3285,1,1,5,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556,10.0,54.7611,0.2222,8.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4452,492.85
1149,1,1,1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,9.0,49.8429,0.3571,5.0,0.0067,0.0,0.0,0.0,0.0,3.0,7.0,0.0909,0,0,0,0.4758,0.0
1437,1,3,1,2024,2,5.0,95.2,94.4,1.1314,0.4,1.4,26.78,1.5,0.2,0.2,0.8,0.6,0.4,0.0,0.5,3.0,49.75,0.5,3.0,0.0025,0.0,0.0,0.0,0.0,2.0,6.0,0.1111,0,0,1,0.6678,149.25
1324,2,1,3,2022,2,4.0,51.4,51.4,0.0,0.25,1.25,24.675,1.0,0.25,0.0,0.75,0.75,0.25,0.0,0.5455,6.0,45.5182,0.2727,5.0,0.0059,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0,0,0,0.5809,250.35
4115,3,1,4,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111,11.0,52.85,0.1667,7.0,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4646,317.1
1926,1,1,1,2025,2,3.0,16.4,16.4,0.0,0.0,1.3333,32.0333,1.0,0.3333,0.0,0.6667,1.0,0.3333,0.0,0.3333,2.0,52.3,0.5,4.0,0.0023,4.0,6.125,0.0,3.25,4.0,5.0,0.1,0,1,0,0.3919,156.9
4493,1,1,2,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
