StudentId,RiskScore,RiskLevel,AvgQuizScore,QuizPassRate,CompletionRate,ActionCount
790,0.5785,Medium,0.0,0.0,0.5833,0.0
782,0.5785,Medium,0.0,0.0,0.5833,0.0
2804,0.5785,Medium,0.0,0.0,0.5833,0.0
2733,0.5785,Medium,0.0,0.0,0.5833,0.0
4505,0.5785,Medium,0.0,0.0,0.5833,0.0
1594,0.5785,Medium,0.0,0.0,0.5833,0.0
167,0.5785,Medium,0.0,0.0,0.5833,0.0
1666,0.5785,Medium,0.0,0.0,0.5833,0.0
4335,0.5785,Medium,0.0,0.0,0.5833,0.0
2987,0.5785,Medium,0.0,0.0,0.5833,0.0
3293,0.5785,Medium,0.0,0.0,0.5833,0.0
2380,0.5785,Medium,0.0,0.0,0.5833,0.0
4317,0.5785,Medium,0.0,0.0,0.5833,0.0
1799,0.5785,Medium,0.0,0.0,0.5833,0.0
4519,0.5785,Medium,0.0,0.0,0.5833,0.0
2991,0.5785,Medium,0.0,0.0,0.5833,0.0
804,0.5782,Medium,48.2,0.0,0.0,0.0
4429,0.5767,Medium,0.0,0.0,0.5882,0.0
4832,0.5767,Medium,0.0,0.0,0.5882,0.0
2785,0.5767,Medium,0.0,0.0,0.5882,0.0
2799,0.5767,Medium,0.0,0.0,0.5882,0.0
3168,0.5767,Medium,0.0,0.0,0.5882,0.0
2526,0.5767,Medium,0.0,0.0,0.5882,0.0
2400,0.5767,Medium,0.0,0.0,0.5882,0.0
585,0.5767,Medium,0.0,0.0,0.5882,0.0
532,0.5767,Medium,0.0,0.0,0.5882,0.0
4306,0.5767,Medium,0.0,0.0,0.5882,0.0
2433,0.5767,Medium,0.0,0.0,0.5882,0.0
3886,0.5767,Medium,0.0,0.0,0.5882,0.0
2166,0.5767,Medium,0.0,0.0,0.5882,0.0
4624,0.5767,Medium,0.0,0.0,0.5882,0.0
4240,0.5767,Medium,0.0,0.0,0.5882,0.0
2812,0.5767,Medium,0.0,0.0,0.5882,0.0
2611,0.5766,Medium,27.0,0.0,0.3333,0.0
1527,0.576,Medium,27.6,0.0,0.3333,0.0
530,0.5748,Medium,49.0,0.0,0.0,0.0
2840,0.5736,Medium,5.0,0.0,0.4,0.0
3083,0.5736,Medium,49.4,0.0,0.0,0.0
4558,0.571,Medium,0.0,0.0,0.6,0.0
3573,0.571,Medium,0.0,0.0,0.6,0.0
241,0.571,Medium,0.0,0.0,0.6,0.0
3705,0.571,Medium,0.0,0.0,0.6,0.0
4330,0.571,Medium,0.0,0.0,0.6,0.0
1619,0.571,Medium,0.0,0.0,0.6,0.0
2269,0.571,Medium,0.0,0.0,0.6,0.0
828,0.571,Medium,0.0,0.0,0.6,0.0
4185,0.571,Medium,0.0,0.0,0.6,0.0
3353,0.571,Medium,0.0,0.0,0.6,0.0
1464,0.571,Medium,0.0,0.0,0.6,0.0
115,0.571,Medium,0.0,0.0,0.6,0.0
4722,0.571,Medium,0.0,0.0,0.6,0.0
3288,0.571,Medium,0.0,0.0,0.6,0.0
4863,0.571,Medium,0.0,0.0,0.6,0.0
2444,0.571,Medium,0.0,0.0,0.6,0.0
1664,0.571,Medium,0.0,0.0,0.6,0.0
2897,0.571,Medium,0.0,0.0,0.6,0.0
352,0.571,Medium,0.0,0.0,0.6,0.0
2790,0.571,Medium,0.0,0.0,0.6,0.0
2993,0.571,Medium,0.0,0.0,0.6,0.0
824,0.571,Medium,0.0,0.0,0.6,0.0
2795,0.571,Medium,0.0,0.0,0.6,0.0
2307,0.571,Medium,0.0,0.0,0.6,0.0
4711,0.571,Medium,0.0,0.0,0.6,0.0
1062,0.571,Medium,0.0,0.0,0.6,0.0
3401,0.571,Medium,0.0,0.0,0.6,0.0
2676,0.571,Medium,0.0,0.0,0.6,0.0
1436,0.571,Medium,0.0,0.0,0.6,0.0
2735,0.571,Medium,0.0,0.0,0.6,0.0
4694,0.571,Medium,0.0,0.0,0.6,0.0
3157,0.571,Medium,0.0,0.0,0.6,0.0
621,0.571,Medium,0.0,0.0,0.6,0.0
770,0.571,Medium,0.0,0.0,0.6,0.0
3618,0.571,Medium,0.0,0.0,0.6,0.0
249,0.571,Medium,0.0,0.0,0.6,0.0
4310,0.571,Medium,0.0,0.0,0.6,0.0
2022,0.571,Medium,0.0,0.0,0.6,0.0
4650,0.571,Medium,0.0,0.0,0.6,0.0
1969,0.571,Medium,0.0,0.0,0.6,0.0
3004,0.571,Medium,0.0,0.0,0.6,0.0
4312,0.571,Medium,0.0,0.0,0.6,0.0
235,0.571,Medium,0.0,0.0,0.6,0.0
818,0.571,Medium,0.0,0.0,0.6,0.0
3437,0.571,Medium,0.0,0.0,0.6,0.0
415,0.571,Medium,0.0,0.0,0.6,0.0
1901,0.571,Medium,0.0,0.0,0.6,0.0
3134,0.571,Medium,0.0,0.0,0.6,0.0
2762,0.571,Medium,0.0,0.0,0.6,0.0
4608,0.571,Medium,0.0,0.0,0.6,0.0
4546,0.571,Medium,0.0,0.0,0.6,0.0
3991,0.571,Medium,0.0,0.0,0.6,0.0
1111,0.571,Medium,0.0,0.0,0.6,0.0
4099,0.571,Medium,0.0,0.0,0.6,0.0
1655,0.571,Medium,0.0,0.0,0.6,0.0
2646,0.571,Medium,0.0,0.0,0.6,0.0
2803,0.571,Medium,0.0,0.0,0.6,0.0
1372,0.571,Medium,0.0,0.0,0.6,0.0
844,0.571,Medium,0.0,0.0,0.6,0.0
577,0.571,Medium,0.0,0.0,0.6,0.0
2624,0.571,Medium,0.0,0.0,0.6,0.0
2810,0.571,Medium,0.0,0.0,0.6,0.0
825,0.571,Medium,0.0,0.0,0.6,0.0
1989,0.571,Medium,0.0,0.0,0.6,0.0
287,0.571,Medium,0.0,0.0,0.6,0.0
1349,0.571,Medium,0.0,0.0,0.6,0.0
1955,0.571,Medium,0.0,0.0,0.6,0.0
994,0.571,Medium,0.0,0.0,0.6,0.0
3119,0.571,Medium,0.0,0.0,0.6,0.0
3148,0.571,Medium,0.0,0.0,0.6,0.0
2914,0.571,Medium,0.0,0.0,0.6,0.0
3436,0.571,Medium,0.0,0.0,0.6,0.0
3022,0.571,Medium,0.0,0.0,0.6,0.0
1793,0.571,Medium,0.0,0.0,0.6,0.0
1620,0.571,Medium,0.0,0.0,0.6,0.0
1879,0.571,Medium,0.0,0.0,0.6,0.0
795,0.571,Medium,0.0,0.0,0.6,0.0
4108,0.571,Medium,0.0,0.0,0.6,0.0
248,0.571,Medium,0.0,0.0,0.6,0.0
512,0.571,Medium,0.0,0.0,0.6,0.0
4,0.5695,Medium,0.0,0.0,0.3333,1483.0
4081,0.5673,Medium,23.0,0.0,0.4,0.0
3240,0.5656,Medium,0.0,0.0,0.6111,0.0
1710,0.5656,Medium,0.0,0.0,0.6111,0.0
1152,0.5656,Medium,0.0,0.0,0.6111,0.0
2906,0.5656,Medium,0.0,0.0,0.6111,0.0
4473,0.5656,Medium,0.0,0.0,0.6111,0.0
2832,0.5656,Medium,0.0,0.0,0.6111,0.0
4115,0.5656,Medium,0.0,0.0,0.6111,0.0
1966,0.5656,Medium,0.0,0.0,0.6111,0.0
2982,0.5642,Medium,0.0,0.0,0.6154,0.0
3171,0.5642,Medium,0.0,0.0,0.6154,0.0
4230,0.5642,Medium,0.0,0.0,0.6154,0.0
3978,0.5642,Medium,0.0,0.0,0.6154,0.0
3040,0.5642,Medium,0.0,0.0,0.6154,0.0
480,0.5642,Medium,0.0,0.0,0.6154,0.0
1319,0.5642,Medium,26.5,0.0,0.4,0.0
323,0.5642,Medium,0.0,0.0,0.6154,0.0
3128,0.5642,Medium,0.0,0.0,0.6154,0.0
1583,0.5642,Medium,0.0,0.0,0.6154,0.0
3510,0.5642,Medium,0.0,0.0,0.6154,0.0
2460,0.5642,Medium,0.0,0.0,0.6154,0.0
4037,0.5642,Medium,0.0,0.0,0.6154,0.0
4891,0.5642,Medium,0.0,0.0,0.6154,0.0
3636,0.5642,Medium,0.0,0.0,0.6154,0.0
4195,0.5642,Medium,0.0,0.0,0.6154,0.0
4782,0.5642,Medium,0.0,0.0,0.6154,0.0
4066,0.5642,Medium,0.0,0.0,0.6154,0.0
3357,0.5614,Medium,20.0,0.0,0.4286,0.0
4460,0.5611,Medium,0.0,0.0,0.625,0.0
4811,0.5611,Medium,0.0,0.0,0.625,0.0
1591,0.5611,Medium,0.0,0.0,0.625,0.0
4366,0.5611,Medium,0.0,0.0,0.625,0.0
2196,0.5611,Medium,0.0,0.0,0.625,0.0
2077,0.5611,Medium,0.0,0.0,0.625,0.0
354,0.5611,Medium,0.0,0.0,0.625,0.0
3939,0.5611,Medium,0.0,0.0,0.625,0.0
741,0.5611,Medium,0.0,0.0,0.625,0.0
4800,0.5611,Medium,0.0,0.0,0.625,0.0
1807,0.5611,Medium,0.0,0.0,0.625,0.0
3821,0.5611,Medium,0.0,0.0,0.625,0.0
655,0.5611,Medium,0.0,0.0,0.625,0.0
4387,0.5611,Medium,0.0,0.0,0.625,0.0
3375,0.5611,Medium,0.0,0.0,0.625,0.0
4728,0.5611,Medium,0.0,0.0,0.625,0.0
2802,0.5611,Medium,0.0,0.0,0.625,0.0
1707,0.5611,Medium,0.0,0.0,0.625,0.0
1121,0.5611,Medium,0.0,0.0,0.625,0.0
2260,0.5611,Medium,0.0,0.0,0.625,0.0
2382,0.5611,Medium,0.0,0.0,0.625,0.0
3561,0.5611,Medium,0.0,0.0,0.625,0.0
3709,0.5611,Medium,0.0,0.0,0.625,0.0
4789,0.5611,Medium,0.0,0.0,0.625,0.0
2951,0.5611,Medium,0.0,0.0,0.625,0.0
3129,0.5611,Medium,0.0,0.0,0.625,0.0
4379,0.5611,Medium,0.0,0.0,0.625,0.0
2670,0.5611,Medium,0.0,0.0,0.625,0.0
4963,0.5611,Medium,0.0,0.0,0.625,0.0
536,0.5611,Medium,0.0,0.0,0.625,0.0
4931,0.5611,Medium,0.0,0.0,0.625,0.0
4478,0.5611,Medium,0.0,0.0,0.625,0.0
1148,0.5611,Medium,0.0,0.0,0.625,0.0
1580,0.5608,Medium,14.6667,0.0,0.4375,0.0
677,0.5595,Medium,31.1,0.0,0.4,0.0
1769,0.5594,Medium,40.4,0.0,0.3,0.0
443,0.559,Medium,12.75,0.0,0.4444,0.0
2002,0.559,Medium,24.3667,0.0,0.4286,0.0
3471,0.5588,Medium,0.0,0.0,0.6316,0.0
2919,0.5588,Medium,0.0,0.0,0.6316,0.0
2383,0.5588,Medium,0.0,0.0,0.6316,0.0
2500,0.5576,Medium,0.0,0.0,0.6364,0.0
2821,0.5576,Medium,0.0,0.0,0.6364,0.0
547,0.5576,Medium,0.0,0.0,0.6364,0.0
105,0.5576,Medium,0.0,0.0,0.6364,0.0
1457,0.5576,Medium,0.0,0.0,0.6364,0.0
4860,0.5576,Medium,0.0,0.0,0.6364,0.0
4567,0.5576,Medium,0.0,0.0,0.6364,0.0
149,0.5576,Medium,0.0,0.0,0.6364,0.0
3769,0.5576,Medium,0.0,0.0,0.6364,0.0
2470,0.5576,Medium,0.0,0.0,0.6364,0.0
3228,0.5576,Medium,0.0,0.0,0.6364,0.0
3212,0.5576,Medium,0.0,0.0,0.6364,0.0
1532,0.5576,Medium,0.0,0.0,0.6364,0.0
2359,0.5576,Medium,0.0,0.0,0.6364,0.0
173,0.5576,Medium,0.0,0.0,0.6364,0.0
4557,0.5576,Medium,0.0,0.0,0.6364,0.0
138,0.5576,Medium,0.0,0.0,0.6364,0.0
3498,0.5576,Medium,0.0,0.0,0.6364,0.0
3210,0.5576,Medium,0.0,0.0,0.6364,0.0
759,0.5558,Medium,0.0,0.0,0.6429,0.0
1499,0.5558,Medium,0.0,0.0,0.6429,0.0
4420,0.5558,Medium,0.0,0.0,0.6429,0.0
4555,0.5558,Medium,0.0,0.0,0.6429,0.0
704,0.5558,Medium,0.0,0.0,0.6429,0.0
3499,0.5558,Medium,0.0,0.0,0.6429,0.0
879,0.5558,Medium,0.0,0.0,0.6429,0.0
2049,0.5558,Medium,24.4,0.0,0.4375,0.0
2074,0.5558,Medium,0.0,0.0,0.6429,0.0
3120,0.5558,Medium,0.0,0.0,0.6429,0.0
1676,0.5558,Medium,0.0,0.0,0.6429,0.0
2456,0.5558,Medium,0.0,0.0,0.6429,0.0
3999,0.5558,Medium,0.0,0.0,0.6429,0.0
1868,0.5558,Medium,0.0,0.0,0.6429,0.0
3893,0.5558,Medium,0.0,0.0,0.6429,0.0
3823,0.5558,Medium,0.0,0.0,0.6429,0.0
2618,0.5558,Medium,0.0,0.0,0.6429,0.0
3310,0.5558,Medium,0.0,0.0,0.6429,0.0
1149,0.5558,Medium,0.0,0.0,0.6429,0.0
2990,0.5543,Medium,0.0,0.0,0.6471,0.0
1327,0.5543,Medium,0.0,0.0,0.6471,0.0
4923,0.5543,Medium,0.0,0.0,0.6471,0.0
735,0.5543,Medium,0.0,0.0,0.6471,0.0
2826,0.5543,Medium,0.0,0.0,0.6471,0.0
3317,0.5543,Medium,0.0,0.0,0.6471,0.0
3995,0.5543,Medium,0.0,0.0,0.6471,0.0
396,0.5543,Medium,0.0,0.0,0.6471,0.0
1171,0.5543,Medium,0.0,0.0,0.6471,0.0
2894,0.5543,Medium,0.0,0.0,0.6471,0.0
2317,0.5543,Medium,0.0,0.0,0.6471,0.0
2649,0.5535,Medium,0.0,0.0,0.65,0.0
4186,0.5516,Medium,26.2333,0.0,0.4444,0.0
1265,0.5494,Medium,48.0,0.0,0.1667,0.0
2130,0.5489,Medium,21.2,0.1,0.0,0.0
1368,0.5473,Medium,17.6,0.0,0.4737,0.0
2608,0.5463,Medium,26.65,0.0,0.4615,0.0
813,0.5459,Medium,25.6714,0.1,0.0,0.0
3521,0.5454,Medium,0.0,0.0,0.6667,0.0
1421,0.5454,Medium,0.0,0.0,0.6667,0.0
161,0.5454,Medium,0.0,0.0,0.6667,0.0
2582,0.5454,Medium,0.0,0.0,0.6667,0.0
4964,0.5454,Medium,0.0,0.0,0.6667,0.0
4024,0.5454,Medium,0.0,0.0,0.6667,0.0
3695,0.5454,Medium,0.0,0.0,0.6667,0.0
2912,0.5454,Medium,0.0,0.0,0.6667,0.0
891,0.5454,Medium,0.0,0.0,0.6667,0.0
1239,0.5454,Medium,0.0,0.0,0.6667,0.0
1597,0.5454,Medium,0.0,0.0,0.6667,0.0
2242,0.5454,Medium,0.0,0.0,0.6667,0.0
2957,0.5454,Medium,0.0,0.0,0.6667,0.0
3201,0.5454,Medium,0.0,0.0,0.6667,0.0
1141,0.5454,Medium,0.0,0.0,0.6667,0.0
339,0.5454,Medium,0.0,0.0,0.6667,0.0
1662,0.5454,Medium,0.0,0.0,0.6667,0.0
4457,0.5454,Medium,0.0,0.0,0.6667,0.0
628,0.5454,Medium,0.0,0.0,0.6667,0.0
468,0.5454,Medium,0.0,0.0,0.6667,0.0
678,0.5454,Medium,0.0,0.0,0.6667,0.0
4844,0.5454,Medium,0.0,0.0,0.6667,0.0
1310,0.5454,Medium,0.0,0.0,0.6667,0.0
2836,0.5454,Medium,0.0,0.0,0.6667,0.0
832,0.5454,Medium,0.0,0.0,0.6667,0.0
4889,0.5454,Medium,0.0,0.0,0.6667,0.0
4486,0.5454,Medium,0.0,0.0,0.6667,0.0
1481,0.5454,Medium,0.0,0.0,0.6667,0.0
3984,0.5454,Medium,0.0,0.0,0.6667,0.0
2521,0.5454,Medium,0.0,0.0,0.6667,0.0
855,0.5454,Medium,0.0,0.0,0.6667,0.0
2578,0.5454,Medium,0.0,0.0,0.6667,0.0
379,0.5454,Medium,0.0,0.0,0.6667,0.0
905,0.5454,Medium,0.0,0.0,0.6667,0.0
4730,0.5454,Medium,0.0,0.0,0.6667,0.0
4791,0.5454,Medium,0.0,0.0,0.6667,0.0
899,0.5454,Medium,0.0,0.0,0.6667,0.0
1614,0.5454,Medium,0.0,0.0,0.6667,0.0
4251,0.5454,Medium,0.0,0.0,0.6667,0.0
1518,0.5454,Medium,0.0,0.0,0.6667,0.0
69,0.5454,Medium,0.0,0.0,0.6667,0.0
2419,0.5454,Medium,0.0,0.0,0.6667,0.0
1217,0.5454,Medium,0.0,0.0,0.6667,0.0
1631,0.5454,Medium,0.0,0.0,0.6667,0.0
2249,0.5454,Medium,0.0,0.0,0.6667,0.0
4070,0.5454,Medium,0.0,0.0,0.6667,0.0
823,0.5454,Medium,0.0,0.0,0.6667,0.0
1539,0.5454,Medium,0.0,0.0,0.6667,0.0
1230,0.5454,Medium,0.0,0.0,0.6667,0.0
2131,0.5454,Medium,0.0,0.0,0.6667,0.0
2853,0.5454,Medium,0.0,0.0,0.6667,0.0
2775,0.5454,Medium,0.0,0.0,0.6667,0.0
1424,0.5454,Medium,0.0,0.0,0.6667,0.0
4477,0.5454,Medium,0.0,0.0,0.6667,0.0
2850,0.5454,Medium,0.0,0.0,0.6667,0.0
2711,0.5454,Medium,0.0,0.0,0.6667,0.0
2794,0.5454,Medium,0.0,0.0,0.6667,0.0
1465,0.5454,Medium,0.0,0.0,0.6667,0.0
1267,0.5454,Medium,0.0,0.0,0.6667,0.0
440,0.5454,Medium,0.0,0.0,0.6667,0.0
1204,0.5454,Medium,0.0,0.0,0.6667,0.0
3677,0.5454,Medium,0.0,0.0,0.6667,0.0
2768,0.5454,Medium,0.0,0.0,0.6667,0.0
102,0.5454,Medium,0.0,0.0,0.6667,0.0
4218,0.5454,Medium,0.0,0.0,0.6667,0.0
3301,0.5454,Medium,0.0,0.0,0.6667,0.0
4802,0.5454,Medium,0.0,0.0,0.6667,0.0
4375,0.5454,Medium,0.0,0.0,0.6667,0.0
412,0.5454,Medium,0.0,0.0,0.6667,0.0
472,0.5454,Medium,0.0,0.0,0.6667,0.0
3932,0.5454,Medium,0.0,0.0,0.6667,0.0
1059,0.5454,Medium,0.0,0.0,0.6667,0.0
349,0.5454,Medium,0.0,0.0,0.6667,0.0
4594,0.5454,Medium,0.0,0.0,0.6667,0.0
4179,0.5454,Medium,0.0,0.0,0.6667,0.0
4866,0.5454,Medium,0.0,0.0,0.6667,0.0
1003,0.5454,Medium,0.0,0.0,0.6667,0.0
3292,0.5454,Medium,0.0,0.0,0.6667,0.0
4408,0.5454,Medium,0.0,0.0,0.6667,0.0
4104,0.5454,Medium,0.0,0.0,0.6667,0.0
1734,0.5454,Medium,0.0,0.0,0.6667,0.0
4599,0.5454,Medium,0.0,0.0,0.6667,0.0
3849,0.5454,Medium,0.0,0.0,0.6667,0.0
4741,0.5454,Medium,0.0,0.0,0.6667,0.0
1452,0.5454,Medium,0.0,0.0,0.6667,0.0
418,0.5454,Medium,0.0,0.0,0.6667,0.0
3665,0.5454,Medium,0.0,0.0,0.6667,0.0
2560,0.5454,Medium,0.0,0.0,0.6667,0.0
1892,0.5454,Medium,0.0,0.0,0.6667,0.0
901,0.5454,Medium,0.0,0.0,0.6667,0.0
3346,0.5454,Medium,0.0,0.0,0.6667,0.0
4720,0.5454,Medium,0.0,0.0,0.6667,0.0
425,0.5454,Medium,0.0,0.0,0.6667,0.0
642,0.5454,Medium,0.0,0.0,0.6667,0.0
2236,0.5454,Medium,0.0,0.0,0.6667,0.0
4483,0.5454,Medium,0.0,0.0,0.6667,0.0
989,0.5454,Medium,0.0,0.0,0.6667,0.0
31,0.5454,Medium,0.0,0.0,0.6667,0.0
2113,0.5454,Medium,0.0,0.0,0.6667,0.0
4403,0.5454,Medium,0.0,0.0,0.6667,0.0
3998,0.5454,Medium,0.0,0.0,0.6667,0.0
1988,0.5454,Medium,0.0,0.0,0.6667,0.0
1356,0.5454,Medium,0.0,0.0,0.6667,0.0
1806,0.5454,Medium,0.0,0.0,0.6667,0.0
3432,0.5454,Medium,0.0,0.0,0.6667,0.0
930,0.5454,Medium,0.0,0.0,0.6667,0.0
1650,0.5454,Medium,0.0,0.0,0.6667,0.0
802,0.5454,Medium,0.0,0.0,0.6667,0.0
2247,0.5454,Medium,0.0,0.0,0.6667,0.0
893,0.5454,Medium,0.0,0.0,0.6667,0.0
3147,0.5454,Medium,0.0,0.0,0.6667,0.0
1582,0.5454,Medium,0.0,0.0,0.6667,0.0
4276,0.5454,Medium,0.0,0.0,0.6667,0.0
4305,0.5454,Medium,0.0,0.0,0.6667,0.0
1064,0.5454,Medium,0.0,0.0,0.6667,0.0
2267,0.5454,Medium,0.0,0.0,0.6667,0.0
457,0.5454,Medium,0.0,0.0,0.6667,0.0
144,0.5454,Medium,0.0,0.0,0.6667,0.0
3464,0.5454,Medium,0.0,0.0,0.6667,0.0
4490,0.5454,Medium,0.0,0.0,0.6667,0.0
4021,0.5454,Medium,0.0,0.0,0.6667,0.0
1615,0.5454,Medium,0.0,0.0,0.6667,0.0
2001,0.5454,Medium,0.0,0.0,0.6667,0.0
3814,0.5454,Medium,0.0,0.0,0.6667,0.0
175,0.5454,Medium,0.0,0.0,0.6667,0.0
397,0.5454,Medium,0.0,0.0,0.6667,0.0
668,0.5454,Medium,0.0,0.0,0.6667,0.0
981,0.5454,Medium,0.0,0.0,0.6667,0.0
3806,0.5454,Medium,0.0,0.0,0.6667,0.0
3968,0.5454,Medium,0.0,0.0,0.6667,0.0
3490,0.5454,Medium,0.0,0.0,0.6667,0.0
1910,0.5454,Medium,0.0,0.0,0.6667,0.0
3199,0.5454,Medium,0.0,0.0,0.6667,0.0
3880,0.5454,Medium,0.0,0.0,0.6667,0.0
596,0.5454,Medium,0.0,0.0,0.6667,0.0
1567,0.5454,Medium,0.0,0.0,0.6667,0.0
1991,0.5453,Medium,38.5,0.0,0.4,0.0
4865,0.544,Medium,27.38,0.1,0.0,0.0
1193,0.5436,Medium,30.7,0.0714,0.0,0.0
1974,0.543,Medium,28.375,0.1,0.0,0.0
317,0.5422,Medium,30.8,0.0,0.4615,0.0
1622,0.542,Medium,26.1,0.125,0.0,0.0
3415,0.542,Medium,29.3,0.1,0.0,0.0
68,0.5413,Medium,26.6,0.125,0.0,0.0
3826,0.5413,Medium,30.0667,0.1,0.0,0.0
703,0.5407,Medium,37.0,0.0,0.4286,0.0
4506,0.5404,Medium,26.2429,0.1333,0.0,0.0
3899,0.539,Medium,31.75,0.1,0.0,0.0
1699,0.5389,Medium,30.8,0.1111,0.0,0.0
41,0.5387,Medium,26.46,0.1429,0.0,0.0
3579,0.5381,Medium,38.45,0.0,0.4286,0.0
118,0.5381,Medium,31.3,0.1111,0.0,0.0
4738,0.5372,Medium,0.0,0.0,0.6842,0.0
4465,0.5372,Medium,0.0,0.0,0.6842,0.0
2864,0.537,Medium,3.0,0.0,0.5,0.0
4656,0.5367,Medium,4.0,0.0,0.5,0.0
4649,0.5366,Medium,0.0,0.0,0.6875,0.0
3989,0.5366,Medium,0.0,0.0,0.6875,0.0
496,0.5366,Medium,0.0,0.0,0.6875,0.0
2171,0.5366,Medium,0.0,0.0,0.6875,0.0
3570,0.5366,Medium,0.0,0.0,0.6875,0.0
2170,0.5366,Medium,0.0,0.0,0.6875,0.0
1649,0.5366,Medium,0.0,0.0,0.6875,0.0
1303,0.5366,Medium,0.0,0.0,0.6875,0.0
4593,0.5361,Medium,34.8333,0.0769,0.0,0.0
481,0.5361,Medium,6.0,0.0,0.5,0.0
1894,0.5358,Medium,7.0,0.0,0.5,0.0
566,0.5353,Medium,33.7,0.1,0.0,0.0
1705,0.5353,Medium,0.0,0.0,0.6923,0.0
1002,0.5353,Medium,0.0,0.0,0.6923,0.0
3091,0.5353,Medium,0.0,0.0,0.6923,0.0
120,0.5353,Medium,0.0,0.0,0.6923,0.0
569,0.5353,Medium,0.0,0.0,0.6923,0.0
3445,0.5353,Medium,0.0,0.0,0.6923,0.0
1839,0.5353,Medium,0.0,0.0,0.6923,0.0
4895,0.5353,Medium,0.0,0.0,0.6923,0.0
315,0.5353,Medium,0.0,0.0,0.6923,0.0
2596,0.5353,Medium,0.0,0.0,0.6923,0.0
4935,0.5353,Medium,0.0,0.0,0.6923,0.0
2489,0.5353,Medium,0.0,0.0,0.6923,0.0
4969,0.5353,Medium,0.0,0.0,0.6923,0.0
1939,0.5349,Medium,11.3,0.0,0.5,0.0
452,0.5346,Medium,26.125,0.1667,0.0,0.0
4965,0.534,Medium,14.0,0.0,0.5,0.0
625,0.534,Medium,31.08,0.1429,0.0,0.0
1208,0.534,Medium,35.3143,0.0909,0.0,0.0
1625,0.5335,Medium,0.0,0.0,0.7,0.0
3538,0.5335,Medium,0.0,0.0,0.7,0.0
2529,0.5335,Medium,0.0,0.0,0.7,0.0
650,0.5335,Medium,0.0,0.0,0.7,0.0
228,0.5335,Medium,0.0,0.0,0.7,0.0
3597,0.5335,Medium,0.0,0.0,0.7,0.0
3616,0.5335,Medium,0.0,0.0,0.7,0.0
142,0.5335,Medium,0.0,0.0,0.7,0.0
1080,0.5335,Medium,0.0,0.0,0.7,0.0
3221,0.5335,Medium,0.0,0.0,0.7,0.0
3935,0.5335,Medium,0.0,0.0,0.7,0.0
4118,0.5335,Medium,0.0,0.0,0.7,0.0
1240,0.5332,Medium,35.7333,0.0909,0.0,0.0
4729,0.5331,Medium,32.55,0.1333,0.0,0.0
3220,0.5329,Medium,27.625,0.1667,0.0,0.0
2303,0.5327,Medium,17.0333,0.0,0.5,0.0
3247,0.5325,Medium,33.225,0.125,0.0,0.0
591,0.5323,Medium,31.975,0.1429,0.0,0.0
1911,0.5321,Medium,0.0,0.0,0.7059,0.0
606,0.5321,Medium,0.0,0.0,0.7059,0.0
4783,0.5321,Medium,0.0,0.0,0.7059,0.0
3815,0.5321,Medium,0.0,0.0,0.7059,0.0
3986,0.5315,Medium,35.04,0.1111,0.0,0.0
2357,0.5314,Medium,32.6,0.1429,0.0,0.0
308,0.5311,Medium,34.05,0.125,0.0,0.0
3102,0.5307,Medium,35.34,0.1111,0.0,0.0
1442,0.5304,Medium,35.54,0.1111,0.0,0.0
2376,0.5299,Medium,0.0,0.0,0.7143,0.0
2412,0.5299,Medium,0.0,0.0,0.7143,0.0
442,0.5299,Medium,0.0,0.0,0.7143,0.0
4090,0.5299,Medium,0.0,0.0,0.7143,0.0
2306,0.5299,Medium,0.0,0.0,0.7143,0.0
4743,0.5299,Medium,0.0,0.0,0.7143,0.0
3680,0.5299,Medium,0.0,0.0,0.7143,0.0
4612,0.5299,Medium,0.0,0.0,0.7143,0.0
1997,0.5299,Medium,0.0,0.0,0.7143,0.0
1448,0.5299,Medium,0.0,0.0,0.7143,0.0
4284,0.5299,Medium,0.0,0.0,0.7143,0.0
3869,0.5299,Medium,0.0,0.0,0.7143,0.0
277,0.5299,Medium,0.0,0.0,0.7143,0.0
3046,0.5299,Medium,0.0,0.0,0.7143,0.0
3244,0.5299,Medium,0.0,0.0,0.7143,0.0
3598,0.5299,Medium,0.0,0.0,0.7143,0.0
4940,0.5299,Medium,0.0,0.0,0.7143,0.0
608,0.5299,Medium,0.0,0.0,0.7143,0.0
2368,0.5299,Medium,0.0,0.0,0.7143,0.0
2980,0.5299,Medium,0.0,0.0,0.7143,0.0
1168,0.5299,Medium,0.0,0.0,0.7143,0.0
1144,0.5299,Medium,0.0,0.0,0.7143,0.0
620,0.5299,Medium,0.0,0.0,0.7143,0.0
4777,0.5299,Medium,0.0,0.0,0.7143,0.0
1189,0.5299,Medium,0.0,0.0,0.7143,0.0
364,0.5299,Medium,0.0,0.0,0.7143,0.0
3722,0.5299,Medium,0.0,0.0,0.7143,0.0
4561,0.5299,Medium,0.0,0.0,0.7143,0.0
1237,0.5295,Medium,37.6,0.0833,0.0,0.0
3918,0.5294,Medium,31.1667,0.1667,0.0,0.0
912,0.5293,Medium,24.175,0.0,0.5,0.0
1135,0.5292,Medium,36.14,0.1111,0.0,0.0
948,0.5288,Medium,38.6,0.0667,0.0,0.0
3006,0.5286,Medium,24.8,0.0,0.5,0.0
4220,0.5283,Medium,31.7,0.1667,0.0,0.0
