StudentId,AvgQuizScore,AvgGrade,CompletionRate,QuizPassRate,CourseId,CompositeScore,RankInCourse,Title
20,82.9,14.0,0.0,0.5,86,0.4425,6,Database Systems
4941,56.6667,11.3,0.4545,0.5455,159,0.4423,7,Data Science
4941,56.6667,11.3,0.4545,0.5455,182,0.4423,9,Data Structures
2686,82.85,14.0,0.0,0.3333,190,0.4422,9,Computer Architecture
2686,82.85,14.0,0.0,0.3333,123,0.4422,8,Cloud Computing
2686,82.85,14.0,0.0,0.3333,147,0.4422,10,Data Science
2686,82.85,14.0,0.0,0.3333,3,0.4422,3,Data Structures
2686,82.85,14.0,0.0,0.3333,21,0.4422,10,Algorithms
2686,82.85,14.0,0.0,0.3333,118,0.4422,9,Computer Networks
508,88.4,0.0,0.0,0.1429,89,0.442,3,Cyber Security Fundamentals
508,88.4,0.0,0.0,0.1429,136,0.442,5,Operating Systems
508,88.4,0.0,0.0,0.1429,151,0.442,6,Software Engineering
508,88.4,0.0,0.0,0.1429,177,0.442,8,Data Science
691,50.7125,14.0,0.5333,0.4167,78,0.4416,5,Artificial Intelligence
4292,42.3333,39.9,0.5,0.2222,7,0.4415,5,Operating Systems
2656,88.2,0.0,0.0,0.4,162,0.441,10,Cloud Computing
2720,56.78,10.35,0.4545,0.2222,53,0.441,5,Discrete Mathematics
2720,56.78,10.35,0.4545,0.2222,26,0.441,9,Mobile App Development
2720,56.78,10.35,0.4545,0.2222,140,0.441,7,Operating Systems
3081,45.2857,0.0,0.7143,0.2727,129,0.4407,6,Discrete Mathematics
3081,45.2857,0.0,0.7143,0.2727,131,0.4407,5,Machine Learning
3081,45.2857,0.0,0.7143,0.2727,152,0.4407,5,Operating Systems
3081,45.2857,0.0,0.7143,0.2727,3,0.4407,4,Data Structures
3081,45.2857,0.0,0.7143,0.2727,128,0.4407,4,Artificial Intelligence
3081,45.2857,0.0,0.7143,0.2727,134,0.4407,8,Web Development
3081,45.2857,0.0,0.7143,0.2727,61,0.4407,7,Mobile App Development
3081,45.2857,0.0,0.7143,0.2727,34,0.4407,5,Algorithms
3081,45.2857,0.0,0.7143,0.2727,84,0.4407,2,Database Systems
3081,45.2857,0.0,0.7143,0.2727,2,0.4407,8,Machine Learning
3081,45.2857,0.0,0.7143,0.2727,91,0.4407,6,Computer Architecture
3081,45.2857,0.0,0.7143,0.2727,38,0.4407,6,Database Systems
3081,45.2857,0.0,0.7143,0.2727,65,0.4407,5,Algorithms
3081,45.2857,0.0,0.7143,0.2727,54,0.4407,5,Artificial Intelligence
3081,45.2857,0.0,0.7143,0.2727,12,0.4407,3,Discrete Mathematics
3081,45.2857,0.0,0.7143,0.2727,48,0.4407,9,Data Structures
3081,45.2857,0.0,0.7143,0.2727,198,0.4407,8,Machine Learning
3081,45.2857,0.0,0.7143,0.2727,46,0.4407,4,Mobile App Development
4488,34.4333,37.0,0.6471,0.1667,31,0.4403,6,Computer Architecture
285,88.0333,0.0,0.0,0.3333,138,0.4402,5,Algorithms
2503,75.75,30.75,0.0,1.0,92,0.4402,6,Web Development
2503,75.75,30.75,0.0,1.0,75,0.4402,5,Data Science
3841,60.7333,0.0,0.4545,0.2667,73,0.44,4,Web Development
3841,60.7333,0.0,0.4545,0.2667,99,0.44,2,Mobile App Development
3841,60.7333,0.0,0.4545,0.2667,9,0.44,6,Artificial Intelligence
2026,41.0,38.5,0.5263,0.0,98,0.4399,5,Machine Learning
1339,51.275,10.6,0.5385,0.3846,56,0.4391,10,Data Science
3743,87.8,0.0,0.0,0.5,7,0.439,6,Operating Systems
2749,50.875,8.8167,0.5556,0.4,72,0.4387,8,Artificial Intelligence
4458,45.95,25.025,0.5294,0.125,164,0.4386,5,Data Science
4458,45.95,25.025,0.5294,0.125,183,0.4386,4,Computer Architecture
4458,45.95,25.025,0.5294,0.125,177,0.4386,9,Data Science
3731,74.6,32.7,0.0,0.2857,189,0.4384,5,Artificial Intelligence
3055,39.2778,14.0,0.7059,0.2308,180,0.4362,10,Discrete Mathematics
2154,53.5,0.0,0.5625,0.2727,106,0.4362,6,Software Engineering
3055,39.2778,14.0,0.7059,0.2308,149,0.4362,6,Web Development
2154,53.5,0.0,0.5625,0.2727,150,0.4362,3,Cyber Security Fundamentals
3655,44.3,0.0,0.7143,0.2222,130,0.4358,6,Computer Architecture
219,23.75,8.4667,1.0,0.0,54,0.4357,6,Artificial Intelligence
432,51.1,0.0,0.6,0.4286,81,0.4355,5,Artificial Intelligence
432,51.1,0.0,0.6,0.4286,53,0.4355,6,Discrete Mathematics
1005,40.8571,15.5667,0.6667,0.2,119,0.4354,6,Cyber Security Fundamentals
1005,40.8571,15.5667,0.6667,0.2,75,0.4354,6,Data Science
127,33.7333,20.525,0.75,0.0714,145,0.4347,5,Web Development
1768,41.725,0.0,0.75,0.0769,146,0.4336,6,Operating Systems
4444,56.65,10.45,0.4286,0.25,40,0.4327,4,Discrete Mathematics
4444,56.65,10.45,0.4286,0.25,192,0.4327,10,Computer Networks
4444,56.65,10.45,0.4286,0.25,78,0.4327,6,Artificial Intelligence
4444,56.65,10.45,0.4286,0.25,137,0.4327,4,Computer Networks
2801,44.25,22.05,0.5556,0.25,24,0.432,3,Cloud Computing
2801,44.25,22.05,0.5556,0.25,156,0.432,3,Algorithms
3940,36.1714,40.9667,0.5625,0.2308,11,0.4315,6,Computer Networks
3940,36.1714,40.9667,0.5625,0.2308,190,0.4315,10,Computer Architecture
1279,41.15,12.5667,0.6667,0.2,101,0.4309,6,Web Development
1279,41.15,12.5667,0.6667,0.2,59,0.4309,6,Machine Learning
1279,41.15,12.5667,0.6667,0.2,30,0.4309,7,Machine Learning
4296,59.3714,0.0,0.4444,0.4545,128,0.4302,5,Artificial Intelligence
4296,59.3714,0.0,0.4444,0.4545,30,0.4302,8,Machine Learning
4056,70.275,39.2667,0.0,0.5714,110,0.4299,6,Software Engineering
2629,41.2667,21.65,0.6,0.0769,111,0.4296,2,Cyber Security Fundamentals
3441,52.1667,0.0,0.5625,0.3333,5,0.4296,6,Discrete Mathematics
3020,44.8,18.38,0.5625,0.3333,28,0.4295,8,Mobile App Development
3020,44.8,18.38,0.5625,0.3333,57,0.4295,7,Web Development
3020,44.8,18.38,0.5625,0.3333,194,0.4295,8,Algorithms
3020,44.8,18.38,0.5625,0.3333,14,0.4295,3,Computer Architecture
2854,45.88,0.0,0.6667,0.1667,119,0.4294,7,Cyber Security Fundamentals
4489,39.2,16.6833,0.6667,0.0,31,0.4294,7,Computer Architecture
4489,39.2,16.6833,0.6667,0.0,29,0.4294,8,Algorithms
4489,39.2,16.6833,0.6667,0.0,35,0.4294,8,Data Structures
2270,50.4667,13.54,0.5,0.2727,159,0.4294,8,Data Science
1660,52.1125,0.0,0.5625,0.4167,46,0.4293,5,Mobile App Development
1660,52.1125,0.0,0.5625,0.4167,30,0.4293,9,Machine Learning
636,49.8375,0.0,0.6,0.25,30,0.4292,10,Machine Learning
636,49.8375,0.0,0.6,0.25,169,0.4292,7,Cyber Security Fundamentals
2961,85.6,0.0,0.0,0.2,107,0.428,6,Software Engineering
4338,55.5429,0.0,0.5,0.3077,9,0.4277,7,Artificial Intelligence
4338,55.5429,0.0,0.5,0.3077,58,0.4277,8,Software Engineering
4378,37.4714,0.0,0.8,0.3333,81,0.4274,6,Artificial Intelligence
4755,48.04,14.2,0.5294,0.25,152,0.4274,6,Operating Systems
4755,48.04,14.2,0.5294,0.25,143,0.4274,6,Database Systems
4378,37.4714,0.0,0.8,0.3333,46,0.4274,6,Mobile App Development
3080,52.04,0.0,0.5556,0.2727,46,0.4269,7,Mobile App Development
3080,52.04,0.0,0.5556,0.2727,94,0.4269,5,Data Science
3080,52.04,0.0,0.5556,0.2727,65,0.4269,6,Algorithms
3080,52.04,0.0,0.5556,0.2727,58,0.4269,9,Software Engineering
3080,52.04,0.0,0.5556,0.2727,28,0.4269,9,Mobile App Development
3080,52.04,0.0,0.5556,0.2727,79,0.4269,5,Cyber Security Fundamentals
3080,52.04,0.0,0.5556,0.2727,138,0.4269,6,Algorithms
3080,52.04,0.0,0.5556,0.2727,109,0.4269,7,Artificial Intelligence
3080,52.04,0.0,0.5556,0.2727,121,0.4269,6,Mobile App Development
3080,52.04,0.0,0.5556,0.2727,194,0.4269,9,Algorithms
3080,52.04,0.0,0.5556,0.2727,96,0.4269,5,Database Systems
3080,52.04,0.0,0.5556,0.2727,4,0.4269,8,Computer Networks
3080,52.04,0.0,0.5556,0.2727,85,0.4269,5,Artificial Intelligence
3080,52.04,0.0,0.5556,0.2727,200,0.4269,4,Algorithms
3080,52.04,0.0,0.5556,0.2727,158,0.4269,3,Mobile App Development
1416,57.6571,0.0,0.4615,0.3077,160,0.4267,7,Computer Architecture
1416,57.6571,0.0,0.4615,0.3077,149,0.4267,7,Web Development
3272,79.7,14.0,0.0,0.6667,74,0.4265,9,Computer Architecture
3272,79.7,14.0,0.0,0.6667,84,0.4265,3,Database Systems
3272,79.7,14.0,0.0,0.6667,124,0.4265,3,Discrete Mathematics
4010,47.7667,0.0,0.625,0.1333,63,0.4263,6,Computer Networks
4010,47.7667,0.0,0.625,0.1333,50,0.4263,5,Discrete Mathematics
4010,47.7667,0.0,0.625,0.1333,196,0.4263,6,Database Systems
4010,47.7667,0.0,0.625,0.1333,96,0.4263,6,Database Systems
2325,45.2286,0.0,0.6667,0.1818,36,0.4262,4,Software Engineering
2325,45.2286,0.0,0.6667,0.1818,120,0.4262,6,Data Science
2325,45.2286,0.0,0.6667,0.1818,53,0.4262,7,Discrete Mathematics
1091,52.65,17.1667,0.4286,0.25,188,0.4262,4,Web Development
1091,52.65,17.1667,0.4286,0.25,200,0.4262,5,Algorithms
2325,45.2286,0.0,0.6667,0.1818,191,0.4262,8,Data Structures
4847,44.9667,0.0,0.6667,0.3,4,0.4248,9,Computer Networks
4847,44.9667,0.0,0.6667,0.3,146,0.4248,7,Operating Systems
816,48.8375,23.65,0.4444,0.2727,77,0.4248,7,Mobile App Development
4847,44.9667,0.0,0.6667,0.3,34,0.4248,6,Algorithms
816,48.8375,23.65,0.4444,0.2727,95,0.4248,6,Software Engineering
4847,44.9667,0.0,0.6667,0.3,86,0.4248,7,Database Systems
4779,43.2429,14.0,0.6,0.1667,115,0.4242,5,Artificial Intelligence
4779,43.2429,14.0,0.6,0.1667,99,0.4242,3,Mobile App Development
3166,46.5,14.0,0.5455,0.1,29,0.4242,9,Algorithms
3330,57.1333,0.0,0.4615,0.1667,111,0.4241,3,Cyber Security Fundamentals
3330,57.1333,0.0,0.4615,0.1667,59,0.4241,7,Machine Learning
1012,59.8,0.0,0.4167,0.4,51,0.424,6,Discrete Mathematics
1012,59.8,0.0,0.4167,0.4,59,0.424,8,Machine Learning
1012,59.8,0.0,0.4167,0.4,95,0.424,7,Software Engineering
324,54.5625,6.1,0.4615,0.4545,8,0.4235,4,Data Science
324,54.5625,6.1,0.4615,0.4545,12,0.4235,4,Discrete Mathematics
324,54.5625,6.1,0.4615,0.4545,40,0.4235,5,Discrete Mathematics
324,54.5625,6.1,0.4615,0.4545,50,0.4235,6,Discrete Mathematics
665,44.6444,0.0,0.6667,0.2143,145,0.4232,6,Web Development
665,44.6444,0.0,0.6667,0.2143,153,0.4232,4,Algorithms
665,44.6444,0.0,0.6667,0.2143,115,0.4232,6,Artificial Intelligence
665,44.6444,0.0,0.6667,0.2143,25,0.4232,5,Cloud Computing
665,44.6444,0.0,0.6667,0.2143,149,0.4232,8,Web Development
719,73.675,27.3,0.0,0.4286,47,0.423,1,Machine Learning
2467,44.6,0.0,0.6667,0.0,3,0.423,5,Data Structures
438,42.0,19.48,0.5789,0.0,149,0.4226,9,Web Development
438,42.0,19.48,0.5789,0.0,49,0.4226,9,Data Structures
2995,56.775,0.0,0.4615,0.25,141,0.4223,7,Computer Networks
2995,56.775,0.0,0.4615,0.25,115,0.4223,7,Artificial Intelligence
2995,56.775,0.0,0.4615,0.25,129,0.4223,7,Discrete Mathematics
2362,42.41,0.0,0.7,0.2727,187,0.422,7,Operating Systems
3468,47.3875,12.35,0.5333,0.3636,119,0.4216,8,Cyber Security Fundamentals
32,58.05,0.0,0.4375,0.2727,121,0.4215,7,Mobile App Development
540,39.25,0.0,0.75,0.1667,14,0.4212,4,Computer Architecture
540,39.25,0.0,0.75,0.1667,6,0.4212,8,Artificial Intelligence
1324,51.4,0.0,0.5455,0.25,127,0.4206,8,Computer Architecture
1324,51.4,0.0,0.5455,0.25,87,0.4206,8,Web Development
3465,47.0,0.0,0.6154,0.1,65,0.4196,7,Algorithms
3905,47.88,0.0,0.6,0.25,26,0.4194,10,Mobile App Development
3905,47.88,0.0,0.6,0.25,183,0.4194,5,Computer Architecture
4855,49.52,29.58,0.375,0.2727,107,0.4193,7,Software Engineering
4279,83.8,0.0,0.0,1.0,164,0.419,6,Data Science
4279,83.8,0.0,0.0,1.0,121,0.419,8,Mobile App Development
4279,83.8,0.0,0.0,1.0,138,0.419,7,Algorithms
4279,83.8,0.0,0.0,1.0,93,0.419,7,Machine Learning
328,64.2167,48.9,0.0,0.4444,52,0.4189,3,Operating Systems
1728,77.4,15.75,0.0,0.75,31,0.4185,8,Computer Architecture
1728,77.4,15.75,0.0,0.75,84,0.4185,4,Database Systems
3779,53.6667,0.0,0.5,0.1111,181,0.4183,5,Operating Systems
154,38.65,0.0,0.75,0.0,182,0.4182,10,Data Structures
519,51.0333,14.0,0.45,0.2,131,0.4182,6,Machine Learning
519,51.0333,14.0,0.45,0.2,1,0.4182,9,Cyber Security Fundamentals
519,51.0333,14.0,0.45,0.2,186,0.4182,7,Algorithms
154,38.65,0.0,0.75,0.0,37,0.4182,7,Database Systems
154,38.65,0.0,0.75,0.0,63,0.4182,7,Computer Networks
201,53.6,0.0,0.5,0.3571,196,0.418,7,Database Systems
201,53.6,0.0,0.5,0.3571,127,0.418,9,Computer Architecture
2250,50.0,9.0,0.5,0.1111,34,0.418,7,Algorithms
477,44.2,0.0,0.65,0.2857,101,0.416,7,Web Development
477,44.2,0.0,0.65,0.2857,52,0.416,4,Operating Systems
1344,53.2,0.0,0.5,0.25,58,0.416,10,Software Engineering
477,44.2,0.0,0.65,0.2857,51,0.416,7,Discrete Mathematics
3299,46.475,12.35,0.5294,0.1,63,0.4159,8,Computer Networks
3299,46.475,12.35,0.5294,0.1,28,0.4159,10,Mobile App Development
3299,46.475,12.35,0.5294,0.1,159,0.4159,9,Data Science
1944,47.8125,6.4,0.5455,0.2308,101,0.4155,8,Web Development
1944,47.8125,6.4,0.5455,0.2308,87,0.4155,9,Web Development
4679,72.74,25.8333,0.0,0.3333,108,0.4154,7,Software Engineering
4679,72.74,25.8333,0.0,0.3333,37,0.4154,8,Database Systems
4679,72.74,25.8333,0.0,0.3333,31,0.4154,9,Computer Architecture
4679,72.74,25.8333,0.0,0.3333,98,0.4154,6,Machine Learning
4679,72.74,25.8333,0.0,0.3333,72,0.4154,9,Artificial Intelligence
4679,72.74,25.8333,0.0,0.3333,69,0.4154,9,Computer Networks
4679,72.74,25.8333,0.0,0.3333,156,0.4154,4,Algorithms
4679,72.74,25.8333,0.0,0.3333,11,0.4154,7,Computer Networks
4679,72.74,25.8333,0.0,0.3333,131,0.4154,7,Machine Learning
4679,72.74,25.8333,0.0,0.3333,14,0.4154,5,Computer Architecture
244,39.0714,10.04,0.6667,0.25,59,0.4154,9,Machine Learning
244,39.0714,10.04,0.6667,0.25,37,0.4154,8,Database Systems
116,45.0,19.9,0.5,0.125,57,0.4148,8,Web Development
116,45.0,19.9,0.5,0.125,129,0.4148,8,Discrete Mathematics
116,45.0,19.9,0.5,0.125,194,0.4148,10,Algorithms
4464,48.62,0.0,0.5714,0.2,65,0.4145,8,Algorithms
4464,48.62,0.0,0.5714,0.2,169,0.4145,8,Cyber Security Fundamentals
1048,46.7167,10.35,0.5333,0.2,109,0.4143,8,Artificial Intelligence
1253,49.72,7.8,0.5,0.2857,118,0.4142,10,Computer Networks
1253,49.72,7.8,0.5,0.2857,179,0.4142,3,Data Science
1253,49.72,7.8,0.5,0.2857,169,0.4142,9,Cyber Security Fundamentals
1253,49.72,7.8,0.5,0.2857,63,0.4142,9,Computer Networks
1253,49.72,7.8,0.5,0.2857,123,0.4142,9,Cloud Computing
77,76.32,16.15,0.0,0.4444,127,0.4139,10,Computer Architecture
77,76.32,16.15,0.0,0.4444,126,0.4139,3,Machine Learning
3039,32.7833,0.0,0.8333,0.375,173,0.4139,3,Mobile App Development
1233,42.7333,0.0,0.6667,0.125,89,0.4137,4,Cyber Security Fundamentals
1233,42.7333,0.0,0.6667,0.125,168,0.4137,6,Web Development
1233,42.7333,0.0,0.6667,0.125,23,0.4137,6,Data Structures
712,45.4375,10.625,0.55,0.2308,121,0.4134,9,Mobile App Development
712,45.4375,10.625,0.55,0.2308,72,0.4134,10,Artificial Intelligence
3585,52.6,0.0,0.5,0.5,183,0.413,6,Computer Architecture
3585,52.6,0.0,0.5,0.5,88,0.413,5,Cloud Computing
1568,46.55,0.0,0.6,0.2857,135,0.4127,8,Data Science
3639,82.5,0.0,0.0,0.3333,117,0.4125,3,Data Structures
869,42.3,17.0,0.5556,0.0909,2,0.4122,9,Machine Learning
869,42.3,17.0,0.5556,0.0909,120,0.4122,7,Data Science
2162,38.775,0.0,0.7273,0.2727,193,0.4121,7,Operating Systems
1229,82.4,0.0,0.0,0.2857,47,0.412,2,Machine Learning
1965,52.3875,0.0,0.5,0.4,87,0.4119,10,Web Development
1965,52.3875,0.0,0.5,0.4,47,0.4119,3,Machine Learning
61,55.6,0.0,0.4444,0.2,123,0.4113,10,Cloud Computing
61,55.6,0.0,0.4444,0.2,85,0.4113,6,Artificial Intelligence
4701,41.925,10.725,0.6,0.125,188,0.4111,5,Web Development
634,49.8667,9.9,0.4706,0.1667,136,0.4103,6,Operating Systems
2662,73.3571,21.3333,0.0,0.5,120,0.4095,8,Data Science
2662,73.3571,21.3333,0.0,0.5,78,0.4095,7,Artificial Intelligence
4266,32.9,14.0,0.7222,0.2,121,0.4092,10,Mobile App Development
4266,32.9,14.0,0.7222,0.2,111,0.4092,4,Cyber Security Fundamentals
4629,44.8571,13.25,0.5263,0.375,50,0.4087,7,Discrete Mathematics
193,55.05,0.0,0.4444,0.2,167,0.4086,3,Operating Systems
193,55.05,0.0,0.4444,0.2,160,0.4086,8,Computer Architecture
193,55.05,0.0,0.4444,0.2,149,0.4086,10,Web Development
36,32.9,0.0,0.8125,0.1538,136,0.4082,7,Operating Systems
4440,61.58,0.0,0.3333,0.3333,171,0.4079,3,Mobile App Development
4440,61.58,0.0,0.3333,0.3333,79,0.4079,6,Cyber Security Fundamentals
1387,49.7667,0.0,0.5294,0.1429,101,0.4077,9,Web Development
1387,49.7667,0.0,0.5294,0.1429,8,0.4077,5,Data Science
1387,49.7667,0.0,0.5294,0.1429,138,0.4077,8,Algorithms
1387,49.7667,0.0,0.5294,0.1429,76,0.4077,4,Computer Networks
2011,43.87,0.2,0.625,0.3077,77,0.4072,8,Mobile App Development
1967,43.9333,0.0,0.625,0.3333,140,0.4072,8,Operating Systems
2011,43.87,0.2,0.625,0.3077,107,0.4072,8,Software Engineering
2011,43.87,0.2,0.625,0.3077,23,0.4072,7,Data Structures
4826,55.025,0.0,0.4375,0.2857,54,0.4064,7,Artificial Intelligence
4826,55.025,0.0,0.4375,0.2857,32,0.4064,5,Computer Architecture
4826,55.025,0.0,0.4375,0.2857,141,0.4064,8,Computer Networks
4204,57.2625,0.0,0.4,0.5,1,0.4063,10,Cyber Security Fundamentals
4204,57.2625,0.0,0.4,0.5,41,0.4063,3,Database Systems
2035,81.24,0.0,0.0,0.625,135,0.4062,9,Data Science
231,41.2,0.0,0.6667,0.3333,75,0.406,7,Data Science
231,41.2,0.0,0.6667,0.3333,24,0.406,4,Cloud Computing
1874,81.1167,0.0,0.0,0.5455,73,0.4056,5,Web Development
1874,81.1167,0.0,0.0,0.5455,77,0.4056,9,Mobile App Development
4621,46.8,0.0,0.5714,0.0,3,0.4054,6,Data Structures
4210,33.4,19.15,0.6667,0.25,25,0.4053,6,Cloud Computing
4210,33.4,19.15,0.6667,0.25,151,0.4053,7,Software Engineering
4210,33.4,19.15,0.6667,0.25,189,0.4053,6,Artificial Intelligence
750,45.0167,0.0,0.6,0.2222,61,0.4051,8,Mobile App Development
750,45.0167,0.0,0.6,0.2222,117,0.4051,4,Data Structures
3367,51.0,0.0,0.5,0.3333,178,0.405,5,Algorithms
2835,51.0,0.0,0.5,0.25,160,0.405,9,Computer Architecture
2835,51.0,0.0,0.5,0.25,23,0.405,8,Data Structures
4513,73.9,17.54,0.0,0.3333,11,0.4046,8,Computer Networks
3427,55.2,0.0,0.4286,0.3333,91,0.4046,7,Computer Architecture
4513,73.9,17.54,0.0,0.3333,69,0.4046,10,Computer Networks
809,44.9,0.0,0.6,0.0909,136,0.4045,8,Operating Systems
809,44.9,0.0,0.6,0.0909,197,0.4045,4,Computer Networks
809,44.9,0.0,0.6,0.0909,179,0.4045,4,Data Science
923,50.44,14.0,0.4118,0.2727,169,0.4037,10,Cyber Security Fundamentals
2466,44.1857,16.0667,0.5,0.25,166,0.4031,4,Discrete Mathematics
2466,44.1857,16.0667,0.5,0.25,154,0.4031,5,Software Engineering
2466,44.1857,16.0667,0.5,0.25,8,0.4031,6,Data Science
2943,56.9,59.1,0.0,0.6667,189,0.4027,7,Artificial Intelligence
322,76.0,11.1333,0.0,0.6667,31,0.4023,10,Computer Architecture
1762,43.5,0.0,0.6154,0.1667,70,0.4021,5,Operating Systems
1762,43.5,0.0,0.6154,0.1667,120,0.4021,9,Data Science
1762,43.5,0.0,0.6154,0.1667,143,0.4021,7,Database Systems
3763,43.25,14.0,0.5263,0.3333,150,0.4021,4,Cyber Security Fundamentals
2070,80.4,0.0,0.0,1.0,37,0.402,10,Database Systems
2070,80.4,0.0,0.0,1.0,22,0.402,3,Data Science
267,40.1375,20.78,0.5294,0.3,16,0.4011,7,Algorithms
267,40.1375,20.78,0.5294,0.3,74,0.4011,10,Computer Architecture
2484,41.9333,0.0,0.6364,0.1667,91,0.4006,8,Computer Architecture
2028,79.95,0.0,0.0,1.0,49,0.3998,10,Data Structures
2028,79.95,0.0,0.0,1.0,157,0.3998,7,Mobile App Development
1740,39.8143,0.0,0.6667,0.3333,138,0.3991,9,Algorithms
1740,39.8143,0.0,0.6667,0.3333,107,0.3991,9,Software Engineering
1740,39.8143,0.0,0.6667,0.3333,65,0.3991,9,Algorithms
1740,39.8143,0.0,0.6667,0.3333,8,0.3991,7,Data Science
3605,79.75,0.0,0.0,0.5714,36,0.3988,5,Software Engineering
730,57.93,0.0,0.3636,0.375,158,0.3987,4,Mobile App Development
3765,47.6286,0.0,0.5333,0.2727,23,0.3981,9,Data Structures
3316,36.3143,7.7,0.6667,0.3,8,0.397,8,Data Science
3316,36.3143,7.7,0.6667,0.3,41,0.397,4,Database Systems
134,68.5,27.2,0.0,0.3333,107,0.3969,10,Software Engineering
4726,36.76,12.725,0.625,0.25,88,0.3967,6,Cloud Computing
3426,44.8,11.35,0.5,0.0,71,0.3967,7,Algorithms
3426,44.8,11.35,0.5,0.0,135,0.3967,10,Data Science
3426,44.8,11.35,0.5,0.0,158,0.3967,5,Mobile App Development
265,71.9833,18.0,0.0,0.4167,188,0.3959,6,Web Development
1940,44.1667,0.0,0.5833,0.25,152,0.3958,7,Operating Systems
1940,44.1667,0.0,0.5833,0.25,9,0.3958,8,Artificial Intelligence
2078,70.4,21.8,0.0,0.2857,158,0.3956,6,Mobile App Development
2078,70.4,21.8,0.0,0.2857,79,0.3956,7,Cyber Security Fundamentals
2292,51.0,12.25,0.3846,0.3636,54,0.3949,8,Artificial Intelligence
2292,51.0,12.25,0.3846,0.3636,156,0.3949,5,Algorithms
2292,51.0,12.25,0.3846,0.3636,100,0.3949,8,Software Engineering
2292,51.0,12.25,0.3846,0.3636,171,0.3949,4,Mobile App Development
2292,51.0,12.25,0.3846,0.3636,75,0.3949,8,Data Science
2292,51.0,12.25,0.3846,0.3636,173,0.3949,4,Mobile App Development
2292,51.0,12.25,0.3846,0.3636,153,0.3949,5,Algorithms
2292,51.0,12.25,0.3846,0.3636,145,0.3949,7,Web Development
2292,51.0,12.25,0.3846,0.3636,63,0.3949,10,Computer Networks
2292,51.0,12.25,0.3846,0.3636,183,0.3949,7,Computer Architecture
2292,51.0,12.25,0.3846,0.3636,24,0.3949,5,Cloud Computing
2292,51.0,12.25,0.3846,0.3636,152,0.3949,8,Operating Systems
887,39.9,22.4667,0.5,0.25,73,0.3944,6,Web Development
887,39.9,22.4667,0.5,0.25,40,0.3944,6,Discrete Mathematics
887,39.9,22.4667,0.5,0.25,143,0.3944,8,Database Systems
887,39.9,22.4667,0.5,0.25,150,0.3944,5,Cyber Security Fundamentals
3591,44.975,9.75,0.5,0.5,124,0.3944,4,Discrete Mathematics
3591,44.975,9.75,0.5,0.5,146,0.3944,8,Operating Systems
3160,70.05,22.0333,0.0,0.6364,154,0.3943,6,Software Engineering
369,39.7,40.0167,0.3846,0.1,160,0.3939,10,Computer Architecture
4171,0.0,46.4,1.0,0.0,65,0.3928,10,Algorithms
4171,0.0,46.4,1.0,0.0,51,0.3928,8,Discrete Mathematics
4171,0.0,46.4,1.0,0.0,158,0.3928,7,Mobile App Development
4171,0.0,46.4,1.0,0.0,156,0.3928,6,Algorithms
4171,0.0,46.4,1.0,0.0,200,0.3928,6,Algorithms
4171,0.0,46.4,1.0,0.0,183,0.3928,8,Computer Architecture
4171,0.0,46.4,1.0,0.0,24,0.3928,6,Cloud Computing
4171,0.0,46.4,1.0,0.0,7,0.3928,7,Operating Systems
4171,0.0,46.4,1.0,0.0,70,0.3928,6,Operating Systems
4171,0.0,46.4,1.0,0.0,43,0.3928,4,Database Systems
4171,0.0,46.4,1.0,0.0,35,0.3928,9,Data Structures
4171,0.0,46.4,1.0,0.0,154,0.3928,7,Software Engineering
2781,78.5,0.0,0.0,0.5,109,0.3925,9,Artificial Intelligence
2781,78.5,0.0,0.0,0.5,24,0.3925,7,Cloud Computing
2781,78.5,0.0,0.0,0.5,6,0.3925,9,Artificial Intelligence
3827,69.0,23.42,0.0,0.3333,137,0.3918,5,Computer Networks
1533,50.6714,0.0,0.4615,0.2857,173,0.3918,5,Mobile App Development
2067,42.1833,0.0,0.6,0.3,84,0.3909,5,Database Systems
2067,42.1833,0.0,0.6,0.3,150,0.3909,6,Cyber Security Fundamentals
1396,48.15,0.0,0.5,0.1818,136,0.3908,9,Operating Systems
1396,48.15,0.0,0.5,0.1818,108,0.3908,8,Software Engineering
1396,48.15,0.0,0.5,0.1818,188,0.3908,7,Web Development
4528,48.1333,0.0,0.5,0.2308,140,0.3907,9,Operating Systems
1593,49.8167,0.0,0.4706,0.2,36,0.3903,6,Software Engineering
1164,72.45,14.0,0.0,0.3333,5,0.3903,7,Discrete Mathematics
1593,49.8167,0.0,0.4706,0.2,186,0.3903,8,Algorithms
1593,49.8167,0.0,0.4706,0.2,119,0.3903,9,Cyber Security Fundamentals
966,78.0,0.0,0.0,0.3333,186,0.39,9,Algorithms
966,78.0,0.0,0.0,0.3333,145,0.39,8,Web Development
4157,78.0,0.0,0.0,0.2857,186,0.39,9,Algorithms
966,78.0,0.0,0.0,0.3333,128,0.39,6,Artificial Intelligence
2031,52.3778,14.0,0.3333,0.3125,128,0.3899,7,Artificial Intelligence
1646,0.0,44.85,1.0,0.0,154,0.3897,8,Software Engineering
1565,49.88,0.0,0.4667,0.2222,129,0.3894,9,Discrete Mathematics
1376,32.1667,10.4333,0.6923,0.2,51,0.3894,9,Discrete Mathematics
1565,49.88,0.0,0.4667,0.2222,29,0.3894,10,Algorithms
3195,77.84,0.0,0.0,0.4545,54,0.3892,9,Artificial Intelligence
