StudentId,QuizAttempts,AvgQuizScore,QuizPassRate,Submissions,AvgGrade,CompletionRate,ActionCount,LoginCount,CommentsCount,LikesGiven,ActivitiesCompleted,AvgProgressPct,EnrolledCourseCount,TotalCreditLoad,AdmissionYear,DepartmentId,EnhancedRiskScore,AtRisk
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,4,8,2022,2,1.0,1
1249,0.0,0.0,0.0,0.0,0.0,0.5333,0.0,0.0,4.0,10.0,8.0,62.2667,2,5,2023,2,0.8667,1
4779,12.0,43.2429,0.1667,2.0,14.0,0.6,0.0,0.0,0.0,0.0,6.0,76.6,2,6,2024,1,0.6288,0
1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,2023,1,1.0,1
25,3.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,4,12,2023,3,0.9832,1
4120,10.0,40.3,0.2,0.0,0.0,0.4545,0.0,0.0,0.0,0.0,5.0,68.1818,1,4,2023,3,0.7356,1
2210,8.0,55.2,0.375,4.0,7.575,0.5833,0.0,0.0,0.0,0.0,7.0,78.9167,1,3,2024,1,0.4796,0
3899,10.0,31.75,0.1,3.0,9.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2023,3,0.7885,1
1761,0.0,0.0,0.0,0.0,0.0,0.3846,0.0,0.0,3.0,7.0,5.0,50.0769,4,10,2025,1,0.9038,1
2930,0.0,0.0,0.0,5.0,19.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,1,0.8214,1
2112,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2025,1,0.9643,1
3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2023,1,1.0,1
4490,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,4.0,93.3333,3,10,2023,1,0.8333,1
4230,0.0,0.0,0.0,1.0,14.0,0.6154,0.0,0.0,0.0,0.0,8.0,75.7692,5,12,2024,1,0.8104,1
4087,3.0,58.25,0.3333,2.0,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,16,2026,2,0.6996,0
4220,6.0,31.7,0.1667,1.0,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,2026,3,0.8434,1
2780,8.0,56.46,0.375,1.0,9.8,0.6667,0.0,0.0,0.0,0.0,6.0,88.3333,2,6,2024,3,0.5627,0
445,10.0,58.0429,0.5,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1,2,2025,3,0.7299,1
226,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.0,7.0,4.0,70.125,0,0,2024,2,0.875,1
1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1,3,2025,1,1.0,1
4324,0.0,0.0,0.0,6.0,17.65,0.5,0.0,0.0,0.0,0.0,3.0,50.0,0,0,2025,1,0.6607,0
3785,0.0,0.0,0.0,6.0,9.7,0.4667,0.0,0.0,0.0,0.0,7.0,62.3333,3,9,2025,1,0.669,0
2310,1.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,3.0,57.1429,1,6,2024,3,0.8928,1
518,14.0,41.5667,0.2857,2.0,39.35,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1,3,2024,1,0.7532,1
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,2025,1,1.0,1
4282,10.0,27.1,0.1,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,2.0,66.6667,0,0,2024,1,0.7406,1
1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4,9,2025,2,1.0,1
3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2022,1,1.0,1
1993,0.0,0.0,0.0,5.0,19.46,0.0,0.0,0.0,2.0,5.0,0.0,0.0,3,10,2024,2,0.8214,1
3561,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,5.0,72.375,1,3,2024,2,0.8438,1
3444,0.0,0.0,0.0,4.0,25.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2025,1,0.8571,1
4404,0.0,0.0,0.0,3.0,10.2667,0.4286,0.0,0.0,0.0,0.0,3.0,66.4286,3,9,2024,2,0.7857,1
51,1.0,0.0,0.0,5.0,14.36,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2,8,2024,1,0.8214,1
4851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,2025,1,1.0,1
4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2023,2,1.0,1
1075,2.0,54.6,0.5,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0,0,2023,1,0.7385,1
1006,0.0,0.0,0.0,5.0,19.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1,4,2022,3,0.8214,1
716,0.0,0.0,0.0,2.0,43.7,0.3333,0.0,0.0,3.0,6.0,2.0,68.5,3,6,2024,3,0.8452,1
2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,2025,1,1.0,1
966,3.0,78.0,0.3333,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,42.2857,4,11,2024,1,0.7217,1
1095,0.0,0.0,0.0,2.0,8.95,0.5,0.0,0.0,1.0,3.0,4.0,66.875,5,13,2026,2,0.8036,1
2382,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,5.0,87.5,3,9,2025,2,0.8438,1
2606,5.0,63.3667,0.4,2.0,22.6,0.5714,0.0,0.0,0.0,0.0,4.0,79.4286,2,6,2024,1,0.5273,0
297,0.0,0.0,0.0,1.0,14.0,0.5,0.0,0.0,4.0,3.0,2.0,65.75,2,8,2022,1,0.8393,1
1279,5.0,41.15,0.2,3.0,12.5667,0.6667,0.0,0.0,3.0,11.0,6.0,86.8889,3,8,2024,1,0.5733,0
3383,9.0,63.5,0.5556,4.0,19.725,0.7143,0.0,0.0,0.0,0.0,10.0,71.4286,4,8,2026,2,0.3809,0
2800,7.0,57.44,0.4286,3.0,10.8667,0.4706,0.0,0.0,0.0,0.0,8.0,60.5294,0,0,2025,1,0.5245,0
116,8.0,45.0,0.125,6.0,19.9,0.5,0.0,0.0,3.0,8.0,9.0,64.3333,3,9,2024,1,0.517,0
1272,0.0,0.0,0.0,5.0,14.28,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2,6,2025,1,0.8214,1
4293,0.0,0.0,0.0,2.0,14.0,0.8333,0.0,0.0,0.0,0.0,10.0,88.6667,3,10,2021,3,0.7202,1
4577,0.0,0.0,0.0,4.0,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2023,1,0.8571,1
440,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,3.0,7.0,4.0,71.5,2,2,2022,3,0.8333,1
4436,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,2.0,61.0,0,0,2024,2,0.9167,1
1940,4.0,44.1667,0.25,0.0,0.0,0.5833,0.0,0.0,2.0,6.0,7.0,63.9167,4,14,2025,2,0.6813,0
2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2025,3,1.0,1
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1,6,2023,3,1.0,1
4166,9.0,54.35,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2023,2,0.7808,1
2950,7.0,51.34,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2023,1,0.7645,1
4894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,100.0,1,3,2024,1,0.75,1
4890,5.0,51.6667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2026,2,0.7708,1
4595,0.0,0.0,0.0,1.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2025,1,0.9643,1
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5,16,2022,1,1.0,1
1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4,9,2023,3,1.0,1
1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1,1,2025,2,1.0,1
710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2,6,2024,3,1.0,1
2364,0.0,0.0,0.0,2.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,2025,3,0.9286,1
4226,8.0,50.2667,0.125,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,12.0,71.5,1,2,2023,1,0.6764,0
3732,0.0,0.0,0.0,0.0,0.0,0.7647,0.0,0.0,0.0,0.0,13.0,88.1765,2,6,2023,1,0.8088,1
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,4,10,2023,2,1.0,1
2702,0.0,0.0,0.0,3.0,22.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2022,1,0.8929,1
1342,0.0,0.0,0.0,2.0,24.0,0.5714,0.0,0.0,2.0,5.0,4.0,59.2857,1,2,2022,1,0.7857,1
1152,0.0,0.0,0.0,0.0,0.0,0.6111,0.0,0.0,4.0,9.0,11.0,77.4444,0,0,2022,2,0.8472,1
3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,2025,3,1.0,1
2315,10.0,29.2857,0.1,2.0,14.95,0.5556,0.0,0.0,0.0,0.0,10.0,70.4444,0,0,2026,1,0.6915,0
2213,0.0,0.0,0.0,3.0,30.4333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,2023,2,0.8929,1
3069,5.0,77.5,0.4,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,9.0,70.75,0,0,2021,1,0.5656,0
4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2024,2,1.0,1
1533,14.0,50.6714,0.2857,0.0,0.0,0.4615,0.0,0.0,3.0,9.0,6.0,61.3846,1,1,2023,2,0.6865,0
2091,4.0,36.2667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2025,1,0.8468,1
1785,8.0,70.48,0.5,0.0,0.0,0.6,0.0,0.0,4.0,2.0,9.0,77.0,1,2,2026,1,0.5488,0
3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2022,1,1.0,1
4015,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,1.0,39.5,0,0,2024,1,0.9583,1
1252,0.0,0.0,0.0,4.0,30.725,0.75,0.0,0.0,0.0,2.0,3.0,86.25,2,8,2026,1,0.6696,0
3908,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2025,3,0.9286,1
3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2021,3,1.0,1
4955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2024,1,1.0,1
1569,12.0,58.3143,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1,4,2026,2,0.7709,1
2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,2023,1,1.0,1
3132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,2025,1,0.75,1
157,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,11.0,2.0,53.2,2,8,2023,1,0.9,1
3033,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2023,1,0.9643,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6,17,2022,1,1.0,1
2248,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,62.8333,2,5,2025,2,0.875,1
124,0.0,0.0,0.0,3.0,12.2333,0.5,0.0,0.0,0.0,7.0,3.0,68.1667,2,5,2025,1,0.7679,1
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,4,2025,1,1.0,1
1962,0.0,0.0,0.0,4.0,11.575,1.0,0.0,0.0,1.0,8.0,2.0,100.0,1,2,2022,2,0.6071,0
4958,0.0,0.0,0.0,5.0,34.68,0.8421,0.0,0.0,0.0,0.0,16.0,88.2105,1,4,2024,2,0.6109,0
3112,2.0,16.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,2023,2,0.9243,1
3171,0.0,0.0,0.0,0.0,0.0,0.6154,0.0,0.0,0.0,0.0,8.0,62.6154,1,4,2022,1,0.8462,1
2247,0.0,0.0,0.0,3.0,17.2,0.6667,0.0,0.0,0.0,0.0,12.0,81.8889,3,7,2024,1,0.7262,1
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3,9,2022,1,1.0,1
1072,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,4,11,2023,1,0.9643,1
2706,0.0,0.0,0.0,5.0,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2025,3,0.8214,1
4356,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2025,1,0.9643,1
1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5,15,2021,1,1.0,1
1358,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,7.0,5.0,56.5,1,3,2026,2,0.875,1
1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1,4,2023,2,1.0,1
568,0.0,0.0,0.0,6.0,22.55,0.4375,0.0,0.0,1.0,4.0,7.0,55.5,1,4,2026,1,0.6763,0
1598,0.0,0.0,0.0,3.0,9.6333,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3,8,2021,1,0.8929,1
3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2025,1,1.0,1
732,4.0,65.6667,0.5,0.0,0.0,0.4375,0.0,0.0,1.0,5.0,7.0,61.6875,0,0,2025,3,0.6015,0
110,10.0,61.4286,0.5,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2,3,2023,1,0.7214,1
4000,5.0,54.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2022,1,0.7628,1
2678,0.0,0.0,0.0,2.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,2024,3,0.9286,1
2528,0.0,0.0,0.0,0.0,0.0,0.5294,0.0,0.0,0.0,0.0,9.0,73.0,3,7,2024,2,0.8676,1
643,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.0,4.0,63.7,1,4,2023,1,0.9,1
2234,0.0,0.0,0.0,0.0,0.0,0.3529,0.0,0.0,0.0,0.0,6.0,50.3529,2,4,2023,2,0.9118,1
623,0.0,0.0,0.0,4.0,28.725,0.0,0.0,0.0,3.0,8.0,0.0,0.0,3,9,2022,1,0.8571,1
4287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2025,3,1.0,1
1854,10.0,60.12,0.3,2.0,5.65,0.5714,0.0,0.0,2.0,9.0,8.0,75.0,5,15,2025,1,0.5604,0
184,0.0,0.0,0.0,3.0,38.0,0.2222,0.0,0.0,1.0,7.0,2.0,45.7778,2,4,2022,1,0.8373,1
3852,7.0,50.5,0.2857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,4,14,2022,1,0.5523,0
893,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,2.0,5.0,2.0,88.0,0,0,2021,2,0.8333,1
4311,12.0,51.9556,0.25,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,2023,1,0.7362,1
3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2022,2,1.0,1
4854,4.0,39.275,0.0,4.0,28.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2024,3,0.759,1
4147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1,4,2023,1,1.0,1
3761,0.0,0.0,0.0,0.0,0.0,0.3571,0.0,0.0,0.0,0.0,5.0,56.8571,2,7,2022,1,0.9107,1
2429,1.0,50.9,1.0,5.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2021,3,0.4442,0
3154,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2022,1,0.9643,1
1633,13.0,58.8375,0.3846,0.0,0.0,1.0,0.0,0.0,6.0,4.0,4.0,100.0,5,12,2022,2,0.5068,0
2446,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,89.0,1,2,2021,3,0.875,1
1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4,11,2022,1,1.0,1
2319,6.0,53.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2024,1,0.7842,1
2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,16,2025,2,1.0,1
4555,0.0,0.0,0.0,2.0,36.25,0.6429,0.0,0.0,0.0,0.0,9.0,80.4286,1,1,2023,1,0.7678,1
398,0.0,0.0,0.0,1.0,18.4,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1,2,2022,2,0.9643,1
1053,0.0,0.0,0.0,5.0,15.08,0.5,0.0,0.0,0.0,4.0,1.0,94.5,0,0,2024,2,0.6964,0
2909,12.0,40.15,0.1667,2.0,40.55,0.25,0.0,0.0,0.0,0.0,1.0,78.0,2,7,2023,1,0.724,1
4201,0.0,0.0,0.0,4.0,43.85,0.2857,0.0,0.0,0.0,0.0,2.0,54.2857,4,12,2023,2,0.7857,1
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,4,10,2025,2,1.0,1
948,15.0,38.6,0.0667,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1,2,2023,2,0.8868,1
114,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,3.0,51.0833,2,5,2025,2,0.9375,1
4359,0.0,0.0,0.0,4.0,18.2,0.5,0.0,0.0,0.0,0.0,4.0,55.125,2,10,2025,1,0.7321,1
2977,8.0,35.0833,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,50.0,0,0,2024,1,0.756,1
1278,0.0,0.0,0.0,3.0,17.1667,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0,0,2026,3,0.8929,1
3491,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,2.0,40.0,0,0,2026,1,0.9286,1
2547,9.0,49.8,0.1111,4.0,22.925,0.75,0.0,0.0,0.0,0.0,12.0,84.0625,3,15,2026,1,0.5174,0
1514,0.0,0.0,0.0,0.0,0.0,0.5714,0.0,0.0,1.0,8.0,8.0,66.9286,2,5,2024,1,0.8572,1
4747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,1,1.0,1
719,7.0,73.675,0.4286,4.0,27.3,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1,2,2026,2,0.5658,0
694,0.0,0.0,0.0,4.0,8.75,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3,10,2022,1,0.8571,1
790,0.0,0.0,0.0,3.0,16.1,0.5833,0.0,0.0,0.0,9.0,7.0,67.3333,0,0,2022,1,0.747,1
2400,0.0,0.0,0.0,4.0,30.075,0.5882,0.0,0.0,0.0,0.0,10.0,68.4706,4,12,2024,3,0.7101,1
3246,4.0,52.0,0.5,5.0,28.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2025,1,0.5664,0
257,0.0,0.0,0.0,6.0,16.5833,0.0,0.0,0.0,2.0,7.0,0.0,0.0,3,10,2022,2,0.7857,1
246,0.0,0.0,0.0,2.0,13.15,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4,9,2024,1,0.9286,1
3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2022,2,1.0,1
4857,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2026,3,0.9643,1
3620,0.0,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,10.0,74.0,1,1,2024,1,0.8611,1
3943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2026,1,1.0,1
1635,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,2.0,4.0,2.0,58.3333,0,0,2026,1,0.9167,1
2397,4.0,64.0333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2023,1,0.7149,1
1890,13.0,52.1833,0.3077,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,23.0,2,4,2022,1,0.7926,1
2073,13.0,70.475,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2025,1,0.7277,1
3941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2025,1,1.0,1
3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,1,1.0,1
2916,0.0,0.0,0.0,5.0,11.16,0.3636,0.0,0.0,0.0,0.0,4.0,49.0909,0,0,2023,1,0.7305,1
3950,7.0,54.4667,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2025,1,0.7924,1
1773,0.0,0.0,0.0,6.0,28.4333,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1,3,2024,1,0.7857,1
1210,0.0,0.0,0.0,3.0,9.9333,0.5625,0.0,0.0,2.0,5.0,9.0,66.75,2,7,2022,1,0.7522,1
127,14.0,33.7333,0.0714,4.0,20.525,0.75,0.0,0.0,2.0,2.0,9.0,83.0833,1,1,2022,1,0.5675,0
2790,0.0,0.0,0.0,2.0,7.9,0.6,0.0,0.0,0.0,0.0,3.0,61.6,1,3,2026,2,0.7786,1
2524,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2024,2,0.9286,1
4519,0.0,0.0,0.0,4.0,10.85,0.5833,0.0,0.0,0.0,0.0,7.0,73.6667,1,4,2024,1,0.7113,1
1909,8.0,62.12,0.25,0.0,0.0,0.5,0.0,0.0,0.0,9.0,4.0,51.375,0,0,2024,2,0.6572,0
2984,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,7.0,69.5625,3,12,2022,1,0.8906,1
2170,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,11.0,86.5625,3,9,2022,1,0.8281,1
2999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,2025,1,1.0,1
4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2025,1,1.0,1
2705,0.0,0.0,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,7.0,69.0769,0,0,2025,1,0.8654,1
2148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,2025,1,1.0,1
545,0.0,0.0,0.0,4.0,11.175,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1,2,2023,2,0.8571,1
1565,9.0,49.88,0.2222,0.0,0.0,0.4667,0.0,0.0,2.0,6.0,7.0,72.2667,3,10,2021,2,0.7031,1
1057,11.0,58.5571,0.4545,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,3,11,2024,3,0.74,1
1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,2022,1,1.0,1
2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,2,1.0,1
1576,11.0,55.8857,0.3636,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3,12,2021,1,0.7694,1
2752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,1,2,2025,3,0.75,1
4809,8.0,61.65,0.375,0.0,0.0,0.6364,0.0,0.0,0.0,0.0,7.0,81.0909,0,0,2024,1,0.593,0
2764,12.0,43.2875,0.25,3.0,15.3667,0.75,0.0,0.0,0.0,0.0,3.0,75.0,1,4,2024,1,0.5346,0
3659,0.0,0.0,0.0,4.0,30.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2023,1,0.8571,1
3390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2023,1,1.0,1
4522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,2021,1,1.0,1
2985,0.0,0.0,0.0,1.0,28.1,0.8571,0.0,0.0,0.0,0.0,6.0,88.2857,2,5,2023,3,0.75,1
983,13.0,54.4333,0.3077,0.0,0.0,0.6667,0.0,0.0,2.0,3.0,6.0,68.6667,4,12,2025,3,0.6203,0
2935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,2025,1,1.0,1
1894,1.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,7.0,7.0,65.5714,2,5,2023,2,0.8575,1
3180,0.0,0.0,0.0,3.0,9.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2021,1,0.8929,1
2659,11.0,47.2333,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2026,3,0.8137,1
2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1,3,2026,3,1.0,1
2411,0.0,0.0,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,0.0,7.0,85.7778,1,2,2023,2,0.8056,1
2744,7.0,62.75,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,2023,2,0.736,1
187,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2,6,2026,2,0.9643,1
685,0.0,0.0,0.0,2.0,17.25,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2,10,2022,1,0.9286,1
