Id,ActivityId,UserId,Content,ParentCommentId,LikeCount,CreatedAt,UpdatedAt,IsDeleted,UserId_WasNull
3933,81.0,192.0,الشرح كان واضح جداً، شكراً,,17,2022-06-21 00:53:19,,0,0
2019,1285.0,1377.0,[deleted],2007.0,14,2024-12-20 01:36:02,2024-12-20 08:36:02,1,0
3005,1175.0,238.0,Thanks for the clarification.,2992.0,14,2025-07-27 02:55:07,,0,0
94,1148.0,304.0,ممتاز!,,44,2025-08-21 14:00:52,,0,0
165,1274.0,1314.0,That makes sense now.,153.0,9,2025-09-29 00:30:56,2025-09-29 10:30:56,0,0
1043,1823.0,186.0,[deleted],1036.0,3,2025-02-08 10:43:09,,1,0
2696,197.0,1541.0,That makes sense now.,2678.0,6,2022-09-03 23:41:11,,0,0
2029,1285.0,486.0,That makes sense now.,2012.0,9,2024-06-25 22:34:34,,0,0
111,1148.0,477.0,Can you elaborate further?,98.0,7,2024-02-16 02:31:50,,0,0
1576,1600.0,1536.0,[deleted],1570.0,13,2024-09-28 01:49:30,2024-09-28 20:49:30,1,0
2238,803.0,371.0,Can you elaborate further?,2223.0,1,2023-10-13 18:57:46,,0,0
2196,1028.0,-1.0,شكراً على الرد,2187.0,2,2022-10-10 03:13:45,,0,1
1203,1015.0,201.0,Can you elaborate further?,1195.0,7,2024-05-08 16:28:15,,0,0
3479,494.0,1280.0,[deleted],,8,2023-01-05 10:22:23,2023-01-06 15:22:23,1,0
1664,1714.0,499.0,ممتاز!,,10,2024-01-20 19:10:35,,0,0
767,2204.0,1834.0,[deleted],,43,2022-07-25 04:03:34,2022-07-25 20:03:34,1,0
3613,1876.0,-1.0,I agree with this comment.,3599.0,1,2025-08-07 09:50:21,2025-08-08 02:50:21,0,1
1405,2143.0,1501.0,شكراً على الرد,1393.0,3,2023-06-10 12:08:31,2023-06-10 18:08:31,0,0
3828,1062.0,1975.0,Could you provide more examples?,,46,2025-10-14 21:15:35,2025-10-15 00:15:35,0,0
2996,1175.0,901.0,"Thank you, this was very clear.",,39,2025-07-08 06:10:44,,0,0
3193,331.0,367.0,[deleted],3179.0,2,2024-04-08 12:10:23,,1,0
593,291.0,711.0,I agree with this comment.,588.0,6,2023-10-14 13:59:42,,0,0
3942,81.0,1037.0,[deleted],3931.0,14,2023-03-21 21:43:45,2023-03-22 08:43:45,1,0
287,1907.0,749.0,الشرح كان واضح جداً، شكراً,,41,2023-06-26 05:14:35,2023-06-26 12:14:35,0,0
2891,1134.0,849.0,شكراً على الرد,2889.0,4,2023-05-13 14:47:48,2023-05-14 13:47:48,0,0
3823,1062.0,740.0,When is the next quiz?,,36,2022-06-30 01:15:29,2022-07-01 09:15:29,0,0
2424,1979.0,668.0,Can you elaborate further?,2415.0,1,2025-02-17 07:05:52,,0,0
2341,765.0,1560.0,That makes sense now.,2324.0,15,2022-11-14 08:47:42,,0,0
1849,1862.0,-1.0,ممتاز!,,11,2024-01-13 04:56:29,2024-01-13 17:56:29,0,1
16,1981.0,1694.0,Can you elaborate further?,4.0,12,2023-07-07 05:45:06,2023-07-07 08:45:06,0,0
314,1053.0,1094.0,[deleted],303.0,13,2022-08-06 22:55:01,2022-08-07 03:55:01,1,0
2824,471.0,175.0,Can you elaborate further?,2815.0,10,2024-09-26 00:47:19,,0,0
2718,877.0,133.0,[deleted],2711.0,13,2022-09-25 23:36:32,,1,0
592,291.0,618.0,شكراً على الرد,588.0,1,2023-03-02 14:15:40,,0,0
1797,634.0,901.0,"Great lecture, very helpful!",,7,2023-02-08 17:21:01,,0,0
1609,172.0,1690.0,Can you explain this concept more?,,21,2022-07-27 16:27:55,2022-07-28 13:27:55,0,0
3383,849.0,762.0,Can you elaborate further?,3369.0,2,2025-09-14 12:21:10,2025-09-15 06:21:10,0,0
3731,1643.0,60.0,[deleted],,18,2023-08-22 16:20:51,,1,0
2819,471.0,1441.0,I didn't understand the second part.,,50,2022-10-29 03:33:35,2022-10-30 06:33:35,0,0
4155,2218.0,165.0,Can you elaborate further?,4143.0,4,2022-11-24 15:44:15,,0,0
1961,2103.0,488.0,[deleted],1954.0,2,2025-04-06 14:52:36,,1,0
1410,2143.0,1831.0,Can you elaborate further?,1395.0,3,2024-01-03 07:38:22,,0,0
2075,742.0,934.0,شكراً على الرد,2060.0,11,2022-08-21 16:47:09,,0,0
3364,849.0,1531.0,"Thank you, this was very clear.",,37,2023-10-27 20:53:52,2023-10-28 07:53:52,0,0
4076,911.0,-1.0,That makes sense now.,4069.0,7,2024-10-24 02:39:20,,0,1
1113,150.0,539.0,[deleted],1104.0,6,2023-08-21 17:50:38,,1,0
3395,1889.0,273.0,"Great lecture, very helpful!",,29,2024-06-06 02:26:29,,0,0
3639,1935.0,760.0,[deleted],3625.0,7,2023-09-07 21:59:46,,1,0
2141,344.0,923.0,I agree with this comment.,2131.0,1,2022-09-18 18:31:46,,0,0
3558,176.0,1887.0,[deleted],,5,2022-12-17 10:59:23,,1,0
211,1481.0,167.0,ممتاز!,,40,2025-01-29 18:12:26,2025-01-30 21:12:26,0,0
3578,1762.0,746.0,"Thank you, this was very clear.",,20,2024-08-23 11:07:58,2024-08-24 08:07:58,0,0
3318,727.0,570.0,محتاج مزيد من التوضيح,,26,2022-08-10 12:18:56,,0,0
1665,1714.0,634.0,I agree with this comment.,1659.0,1,2024-04-08 22:16:36,2024-04-09 13:16:36,0,0
832,864.0,1615.0,This topic is challenging but interesting.,,25,2022-12-26 01:43:05,,0,0
3910,820.0,929.0,محتاج مزيد من التوضيح,,41,2024-03-04 09:34:55,,0,0
1974,1180.0,258.0,When is the next quiz?,,39,2025-07-31 13:28:55,2025-08-01 16:28:55,0,0
2227,803.0,1547.0,I didn't understand the second part.,,7,2024-12-25 00:37:53,,0,0
2548,1319.0,1181.0,"Thank you, this was very clear.",,28,2022-12-10 14:10:02,2022-12-11 21:10:02,0,0
1993,269.0,981.0,الشرح كان واضح جداً، شكراً,,42,2025-08-16 01:17:02,,0,0
1010,1207.0,1538.0,I didn't understand the second part.,,29,2023-12-21 19:42:44,,0,0
2712,877.0,128.0,When is the next quiz?,,15,2023-09-03 15:59:22,,0,0
2879,829.0,1475.0,[deleted],2861.0,0,2024-03-14 08:31:48,2024-03-14 16:31:48,1,0
63,62.0,1130.0,When is the next quiz?,,47,2025-04-23 19:22:15,,0,0
1545,1316.0,502.0,Could you provide more examples?,,10,2025-11-14 12:25:06,,0,0
779,2204.0,1897.0,[deleted],767.0,0,2022-11-25 15:32:49,,1,0
530,1652.0,952.0,Could you provide more examples?,,13,2022-11-27 06:31:10,2022-11-27 22:31:10,0,0
2135,344.0,129.0,محتاج مزيد من التوضيح,,5,2024-07-17 19:36:39,2024-07-19 17:36:39,0,0
1331,1264.0,889.0,شكراً على الرد,1321.0,6,2025-10-14 12:32:40,,0,0
202,318.0,1274.0,[deleted],185.0,0,2024-06-08 23:11:52,2024-06-09 22:11:52,1,0
161,1274.0,1461.0,شكراً على الرد,151.0,2,2024-02-10 17:46:45,,0,0
1087,334.0,326.0,I agree with this comment.,1067.0,9,2024-02-27 22:52:35,,0,0
4135,1196.0,38.0,Thanks for the clarification.,4121.0,5,2025-03-04 20:29:18,,0,0
2105,1880.0,58.0,[deleted],2094.0,3,2022-12-16 09:36:47,,1,0
4167,2218.0,1340.0,[deleted],4147.0,14,2022-09-23 16:07:58,,1,0
1618,172.0,232.0,"Thank you, this was very clear.",,41,2025-05-19 18:55:05,,0,0
2622,1957.0,1756.0,Can you explain this concept more?,,30,2026-02-20 23:39:37,,0,0
1564,1316.0,1311.0,[deleted],1546.0,10,2025-02-24 03:26:23,2025-02-24 19:26:23,1,0
4314,1731.0,1380.0,Thanks for the clarification.,4301.0,4,2026-02-21 18:36:49,,0,0
3171,897.0,2059.0,Can you elaborate further?,3170.0,2,2025-04-08 06:31:31,2025-04-08 07:31:31,0,0
3297,642.0,592.0,محتاج مزيد من التوضيح,,10,2023-04-01 08:42:40,,0,0
3777,181.0,1045.0,That makes sense now.,3768.0,6,2025-05-16 08:35:09,2025-05-17 01:35:09,0,0
55,516.0,560.0,[deleted],41.0,14,2025-07-03 00:47:47,,1,0
4252,1077.0,785.0,[deleted],,48,2024-11-19 12:42:47,,1,0
2617,1539.0,1568.0,Thanks for the clarification.,2606.0,3,2025-03-30 01:41:11,,0,0
2165,884.0,1079.0,[deleted],2152.0,3,2022-11-05 11:15:05,,1,0
4379,37.0,153.0,ممتاز!,,21,2025-05-08 02:09:34,2025-05-08 22:09:34,0,0
1531,875.0,481.0,Can you elaborate further?,1520.0,13,2022-12-19 21:53:35,2022-12-20 01:53:35,0,0
1943,1277.0,181.0,I agree with this comment.,1939.0,13,2025-01-29 18:58:33,,0,0
142,1254.0,1120.0,[deleted],128.0,15,2024-01-08 23:03:12,2024-01-09 07:03:12,1,0
464,2091.0,264.0,Can you explain this concept more?,,5,2023-02-07 01:27:48,,0,0
1520,875.0,1603.0,This topic is challenging but interesting.,,35,2024-01-18 07:36:38,,0,0
901,838.0,1776.0,[deleted],,26,2022-10-15 06:39:13,2022-10-15 23:39:13,1,0
510,1006.0,1969.0,Can you elaborate further?,507.0,14,2024-02-17 18:08:52,,0,0
2121,1003.0,1462.0,[deleted],2115.0,4,2025-12-19 20:18:34,,1,0
3794,1571.0,1418.0,That makes sense now.,3785.0,10,2025-03-29 06:01:11,,0,0
3144,1188.0,973.0,Thanks for the clarification.,3142.0,10,2025-09-18 12:59:46,2025-09-18 17:59:46,0,0
3800,2121.0,375.0,محتاج مزيد من التوضيح,,26,2025-01-31 17:16:44,,0,0
3086,502.0,133.0,Thanks for the clarification.,3071.0,11,2023-09-25 12:14:27,2023-09-25 20:14:27,0,0
2678,197.0,306.0,[deleted],,21,2024-09-25 18:31:04,,1,0
1135,1281.0,1928.0,Can you elaborate further?,1125.0,5,2025-01-03 08:41:29,,0,0
3201,331.0,1347.0,Thanks for the clarification.,3184.0,14,2023-02-17 04:55:19,2023-02-17 17:55:19,0,0
3460,973.0,597.0,شكراً على الرد,3445.0,13,2022-06-02 21:24:23,,0,0
1931,1915.0,14.0,[deleted],1924.0,8,2022-07-26 15:53:26,2022-07-27 00:53:26,1,0
2885,829.0,1897.0,That makes sense now.,2868.0,6,2022-08-30 05:13:58,,0,0
2419,1979.0,438.0,That makes sense now.,2410.0,14,2025-05-21 18:35:34,,0,0
1942,1277.0,1799.0,Thanks for the clarification.,1938.0,10,2024-01-05 10:03:18,2024-01-06 04:03:18,0,0
3094,502.0,283.0,Thanks for the clarification.,3075.0,0,2023-04-21 05:36:12,,0,0
1019,1207.0,1689.0,"Great lecture, very helpful!",,35,2025-01-02 18:34:29,,0,0
3475,587.0,1641.0,This topic is challenging but interesting.,,28,2023-04-23 17:10:28,,0,0
3339,727.0,762.0,Thanks for the clarification.,3322.0,11,2024-06-26 16:34:12,,0,0
914,958.0,709.0,Can you elaborate further?,911.0,12,2022-10-31 14:34:25,,0,0
3637,1935.0,2053.0,[deleted],3623.0,15,2023-11-21 08:40:53,,1,0
906,838.0,843.0,Thanks for the clarification.,902.0,7,2024-05-25 09:34:27,2024-05-25 14:34:27,0,0
2503,1365.0,1679.0,Could you provide more examples?,,30,2022-07-18 10:56:51,2022-07-19 16:56:51,0,0
1565,1600.0,645.0,When is the next quiz?,,17,2023-04-03 11:09:51,,0,0
3967,1511.0,1040.0,Could you provide more examples?,,14,2022-09-06 14:48:40,2022-09-07 06:48:40,0,0
4260,1077.0,1599.0,That makes sense now.,4247.0,3,2023-06-04 09:04:04,,0,0
1708,1978.0,980.0,When is the next quiz?,,22,2023-06-15 03:55:13,2023-06-16 20:55:13,0,0
3867,524.0,79.0,I agree with this comment.,3849.0,10,2024-06-15 07:25:03,2024-06-16 00:25:03,0,0
1255,2084.0,780.0,[deleted],1251.0,12,2023-02-18 20:51:55,2023-02-19 13:51:55,1,0
946,788.0,2045.0,"Thank you, this was very clear.",,26,2023-03-20 21:51:00,2023-03-22 14:51:00,0,0
3795,1571.0,1782.0,[deleted],3785.0,3,2025-04-22 13:14:43,2025-04-22 17:14:43,1,0
1166,1617.0,756.0,That makes sense now.,1147.0,13,2023-08-22 20:28:49,2023-08-23 01:28:49,0,0
1703,1978.0,687.0,محتاج مزيد من التوضيح,,6,2025-06-10 12:41:21,2025-06-11 17:41:21,0,0
3931,81.0,856.0,"Thank you, this was very clear.",,15,2023-02-25 23:09:52,2023-02-26 09:09:52,0,0
3174,331.0,1818.0,This topic is challenging but interesting.,,33,2022-12-27 09:17:37,2022-12-28 22:17:37,0,0
3229,1221.0,1041.0,محتاج مزيد من التوضيح,,4,2024-06-21 18:30:46,2024-06-22 17:30:46,0,0
1242,919.0,1570.0,Thanks for the clarification.,1231.0,11,2024-05-01 23:27:34,,0,0
1514,875.0,142.0,Can you explain this concept more?,,25,2022-09-13 23:37:29,,0,0
503,429.0,940.0,[deleted],486.0,15,2024-01-22 15:05:15,,1,0
3565,176.0,1819.0,That makes sense now.,3559.0,5,2024-02-17 09:51:22,,0,0
937,552.0,1490.0,[deleted],932.0,13,2026-01-02 00:46:27,,1,0
2929,1147.0,1661.0,Can you elaborate further?,2923.0,14,2025-08-21 06:54:28,,0,0
3398,1889.0,1076.0,Can you elaborate further?,3394.0,4,2023-04-17 22:30:25,2023-04-18 13:30:25,0,0
3709,466.0,1568.0,"Great lecture, very helpful!",,33,2025-08-06 12:08:53,2025-08-08 03:08:53,0,0
441,1160.0,1246.0,الشرح كان واضح جداً، شكراً,,20,2024-07-16 22:37:24,2024-07-16 23:37:24,0,0
999,1580.0,72.0,شكراً على الرد,986.0,10,2023-05-15 18:11:49,2023-05-16 04:11:49,0,0
3379,849.0,1934.0,That makes sense now.,3366.0,15,2022-08-04 04:07:54,,0,0
68,62.0,239.0,Thanks for the clarification.,62.0,2,2023-05-26 10:05:27,,0,0
3621,1935.0,1097.0,This topic is challenging but interesting.,,37,2022-08-24 00:51:20,,0,0
223,1481.0,144.0,Thanks for the clarification.,207.0,14,2025-12-31 14:25:57,,0,0
3370,849.0,492.0,I didn't understand the second part.,,9,2022-07-08 08:06:09,2022-07-09 12:06:09,0,0
1719,1978.0,1483.0,[deleted],1706.0,8,2023-03-17 00:53:38,,1,0
3756,493.0,1860.0,This topic is challenging but interesting.,,3,2025-12-16 01:50:40,,0,0
1900,1938.0,1314.0,That makes sense now.,1896.0,10,2025-07-16 19:19:26,2025-07-17 03:19:26,0,0
697,2152.0,385.0,[deleted],692.0,9,2025-01-22 16:27:55,2025-01-23 08:27:55,1,0
3428,1486.0,1760.0,Can you elaborate further?,3417.0,4,2023-08-15 03:03:42,2023-08-15 13:03:42,0,0
4385,37.0,1734.0,I didn't understand the second part.,,26,2025-07-23 23:37:37,2025-07-24 05:37:37,0,0
119,706.0,482.0,I agree with this comment.,117.0,5,2023-03-24 22:27:31,,0,0
1649,1112.0,850.0,[deleted],1640.0,5,2025-03-22 09:22:30,,1,0
1824,1569.0,1481.0,Thanks for the clarification.,1812.0,13,2023-11-17 04:29:41,,0,0
213,1481.0,1723.0,This topic is challenging but interesting.,,50,2024-12-20 07:29:42,2024-12-21 18:29:42,0,0
1257,1796.0,1729.0,[deleted],,32,2023-12-18 03:47:43,,1,0
1167,1617.0,249.0,That makes sense now.,1148.0,6,2024-05-22 15:00:28,,0,0
2266,1613.0,116.0,This topic is challenging but interesting.,,43,2024-04-02 16:43:13,,0,0
2739,1673.0,580.0,I agree with this comment.,2734.0,9,2024-07-03 04:08:35,,0,0
2966,1029.0,366.0,Can you elaborate further?,2959.0,13,2026-02-23 03:50:26,,0,0
2043,928.0,1998.0,Can you elaborate further?,2035.0,13,2022-11-27 00:33:26,,0,0
2242,803.0,513.0,شكراً على الرد,2228.0,11,2023-03-03 14:19:44,,0,0
518,1051.0,618.0,"Great lecture, very helpful!",,26,2023-05-25 05:37:37,2023-05-26 08:37:37,0,0
396,618.0,1533.0,I didn't understand the second part.,,47,2023-10-30 12:07:43,,0,0
1414,2143.0,559.0,شكراً على الرد,1397.0,9,2025-04-18 10:20:55,,0,0
3333,727.0,450.0,شكراً على الرد,3318.0,12,2023-06-11 07:04:37,2023-06-12 00:04:37,0,0
3896,1162.0,1708.0,شكراً على الرد,3893.0,10,2023-07-21 11:00:41,,0,0
3567,1038.0,294.0,[deleted],3566.0,14,2024-07-09 09:25:22,2024-07-10 05:25:22,1,0
1556,1316.0,1061.0,[deleted],1543.0,15,2023-05-24 21:52:30,,1,0
4014,1040.0,1387.0,Thanks for the clarification.,3997.0,11,2023-08-22 01:21:20,,0,0
2968,2101.0,2013.0,"Thank you, this was very clear.",,48,2023-10-23 09:16:37,2023-10-24 01:16:37,0,0
1398,2143.0,651.0,[deleted],,29,2022-12-06 23:35:44,2022-12-08 04:35:44,1,0
1938,1277.0,1045.0,"Thank you, this was very clear.",,20,2026-01-28 05:37:07,,0,0
669,1765.0,147.0,I agree with this comment.,665.0,9,2022-08-29 18:08:50,,0,0
986,1580.0,544.0,When is the next quiz?,,32,2024-12-06 23:17:50,2024-12-08 04:17:50,0,0
2690,197.0,404.0,شكراً على الرد,2675.0,12,2025-01-01 11:24:54,,0,0
2652,6.0,364.0,Could you provide more examples?,,45,2026-02-17 16:19:06,,0,0
2594,1258.0,501.0,Can you elaborate further?,2584.0,14,2025-02-14 01:31:29,,0,0
3200,331.0,1119.0,Can you elaborate further?,3182.0,3,2026-01-11 17:00:07,2026-01-12 09:00:07,0,0
1653,1112.0,879.0,[deleted],1642.0,1,2023-04-11 11:11:01,,1,0
2059,742.0,408.0,محتاج مزيد من التوضيح,,13,2023-09-15 22:07:14,2023-09-17 18:07:14,0,0
2553,230.0,1845.0,[deleted],,5,2024-04-19 14:18:16,,1,0
2308,1640.0,774.0,Can you elaborate further?,2294.0,3,2025-08-10 02:05:06,,0,0
3036,2173.0,-1.0,When is the next quiz?,,47,2022-12-10 20:04:12,,0,1
478,429.0,1232.0,Can you explain this concept more?,,20,2023-10-27 20:43:47,,0,0
29,1459.0,284.0,Can you elaborate further?,25.0,1,2024-01-28 06:20:36,,0,0
2064,742.0,540.0,Can you elaborate further?,2053.0,5,2024-04-11 13:42:25,2024-04-11 15:42:25,0,0
3354,175.0,-1.0,Can you elaborate further?,3352.0,2,2023-04-16 06:36:20,,0,1
472,2091.0,769.0,Can you elaborate further?,463.0,2,2023-08-11 01:56:28,,0,0
3349,175.0,1299.0,This topic is challenging but interesting.,,0,2022-12-22 23:14:28,,0,0
796,2077.0,1206.0,Can you elaborate further?,782.0,2,2024-11-06 05:26:04,2024-11-06 17:26:04,0,0
919,994.0,1430.0,That makes sense now.,917.0,12,2022-12-28 10:49:54,2022-12-28 12:49:54,0,0
688,1860.0,676.0,شكراً على الرد,678.0,3,2024-05-06 22:58:20,,0,0
3384,849.0,617.0,[deleted],3370.0,6,2023-03-03 21:54:53,,1,0
1419,666.0,908.0,محتاج مزيد من التوضيح,,14,2024-05-21 15:14:44,2024-05-23 07:14:44,0,0
545,1206.0,498.0,الشرح كان واضح جداً، شكراً,,30,2024-09-08 01:14:45,,0,0
1132,1281.0,1718.0,I agree with this comment.,1123.0,2,2023-03-27 09:32:06,,0,0
849,1473.0,-1.0,I agree with this comment.,844.0,12,2024-05-02 03:05:45,2024-05-02 19:05:45,0,1
4251,1077.0,969.0,Could you provide more examples?,,32,2024-12-19 01:17:52,,0,0
508,1006.0,616.0,Can you explain this concept more?,,41,2023-12-14 17:33:10,2023-12-15 20:33:10,0,0
981,1580.0,1254.0,When is the next quiz?,,4,2024-05-16 17:48:46,,0,0
2430,2156.0,1792.0,ممتاز!,,5,2025-06-23 19:06:20,,0,0
4157,2218.0,359.0,That makes sense now.,4144.0,3,2022-12-17 17:49:48,2022-12-18 15:49:48,0,0
1046,1823.0,1364.0,I agree with this comment.,1039.0,5,2024-08-18 02:13:01,,0,0
2321,765.0,120.0,Can you explain this concept more?,,45,2025-03-23 16:32:51,2025-03-25 07:32:51,0,0
2390,636.0,1401.0,Thanks for the clarification.,2381.0,1,2022-11-05 00:45:04,,0,0
2530,384.0,605.0,[deleted],,29,2024-04-30 16:24:54,,1,0
2022,1285.0,1946.0,Thanks for the clarification.,2008.0,12,2023-08-07 13:35:21,,0,0
3421,1486.0,637.0,[deleted],,17,2023-11-28 01:51:29,,1,0
220,1481.0,-1.0,Can you elaborate further?,205.0,12,2024-07-19 14:56:04,,0,1
2911,1863.0,880.0,[deleted],2902.0,13,2024-09-29 21:12:38,,1,0
2662,6.0,317.0,I agree with this comment.,2647.0,2,2025-01-18 11:58:53,2025-01-18 22:58:53,0,0
1504,1757.0,65.0,شكراً على الرد,1493.0,7,2024-12-25 13:04:51,2024-12-26 10:04:51,0,0
3961,1810.0,2031.0,That makes sense now.,3954.0,14,2025-01-01 03:03:58,,0,0
3023,734.0,1997.0,I agree with this comment.,3017.0,9,2025-01-26 17:56:40,2025-01-27 03:56:40,0,0
400,618.0,1278.0,[deleted],,10,2023-10-23 20:22:31,,1,0
795,2077.0,418.0,[deleted],782.0,14,2024-11-02 06:00:25,2024-11-02 17:00:25,1,0
75,1107.0,1726.0,[deleted],,21,2025-08-12 14:07:11,,1,0
600,561.0,608.0,Thanks for the clarification.,598.0,3,2025-11-24 14:42:01,,0,0
2378,1516.0,1455.0,I agree with this comment.,2369.0,4,2023-08-08 01:59:02,,0,0
2937,2034.0,1196.0,"Thank you, this was very clear.",,8,2023-02-10 20:26:16,2023-02-11 17:26:16,0,0
2316,1640.0,1700.0,شكراً على الرد,2299.0,3,2024-10-22 09:35:29,2024-10-22 16:35:29,0,0
4391,37.0,631.0,That makes sense now.,4379.0,5,2025-04-04 10:27:44,,0,0
2511,1365.0,723.0,That makes sense now.,2504.0,8,2023-05-28 10:49:09,,0,0
2200,488.0,176.0,الشرح كان واضح جداً، شكراً,,11,2025-09-19 01:17:45,,0,0
1656,1112.0,1187.0,That makes sense now.,1643.0,4,2022-06-15 00:54:01,2022-06-15 01:54:01,0,0
4057,1202.0,1681.0,Can you elaborate further?,4047.0,4,2024-07-13 20:04:03,2024-07-14 12:04:03,0,0
925,2060.0,49.0,الشرح كان واضح جداً، شكراً,,12,2025-06-13 09:24:10,,0,0
2921,1147.0,1925.0,When is the next quiz?,,19,2023-05-17 21:45:26,2023-05-19 10:45:26,0,0
2983,2101.0,1192.0,That makes sense now.,2973.0,4,2022-07-17 07:19:37,,0,0
2274,1613.0,512.0,[deleted],2264.0,10,2025-05-20 08:46:50,,1,0
1799,634.0,1666.0,شكراً على الرد,1789.0,8,2022-09-03 00:55:02,2022-09-03 10:55:02,0,0
4428,1459.0,146.0,[deleted],26.0,3,2025-06-10 07:07:57,,1,0
3486,2126.0,1763.0,"Great lecture, very helpful!",,24,2025-07-06 12:41:52,2025-07-06 22:41:52,0,0
423,1801.0,770.0,"Thank you, this was very clear.",,16,2025-12-22 04:19:42,2025-12-23 11:19:42,0,0
319,142.0,1608.0,شكراً على الرد,316.0,1,2024-04-30 03:06:17,,0,0
3047,2173.0,2028.0,Thanks for the clarification.,3037.0,6,2023-06-26 13:00:38,,0,0
970,347.0,88.0,[deleted],966.0,15,2024-05-24 05:54:58,2024-05-24 10:54:58,1,0
217,1481.0,1443.0,شكراً على الرد,203.0,2,2024-06-10 10:36:09,2024-06-11 08:36:09,0,0
1369,1995.0,543.0,[deleted],,11,2024-07-13 15:38:52,,1,0
763,2204.0,567.0,[deleted],,44,2023-04-24 01:51:57,2023-04-24 19:51:57,1,0
3408,1158.0,208.0,Can you elaborate further?,3401.0,3,2022-11-10 03:19:53,,0,0
2760,568.0,1369.0,"Great lecture, very helpful!",,10,2023-03-03 16:27:05,2023-03-04 08:27:05,0,0
3357,2198.0,1229.0,محتاج مزيد من التوضيح,,30,2022-07-27 20:53:12,,0,0
1604,353.0,452.0,[deleted],1594.0,3,2024-08-11 09:15:53,2024-08-12 06:15:53,1,0
32,1459.0,1834.0,[deleted],27.0,2,2024-06-20 15:19:00,2024-06-21 04:19:00,1,0
3142,1188.0,112.0,[deleted],,28,2025-07-07 08:27:23,,1,0
773,2204.0,1844.0,[deleted],763.0,2,2024-04-16 18:42:52,,1,0
3445,973.0,1269.0,When is the next quiz?,,1,2022-11-07 07:46:21,2022-11-07 20:46:21,0,0
3397,1889.0,133.0,شكراً على الرد,3394.0,0,2025-06-26 08:08:22,2025-06-27 03:08:22,0,0
1784,1389.0,125.0,[deleted],,29,2023-05-18 12:31:25,,1,0
3869,524.0,200.0,Can you elaborate further?,3850.0,13,2022-11-21 13:06:03,,0,0
577,66.0,1879.0,That makes sense now.,569.0,11,2025-06-13 10:02:39,,0,0
3271,779.0,962.0,That makes sense now.,3258.0,14,2022-09-07 15:55:18,2022-09-07 19:55:18,0,0
1235,919.0,1859.0,"Thank you, this was very clear.",,48,2025-02-25 08:17:07,,0,0
1341,228.0,193.0,محتاج مزيد من التوضيح,,24,2024-04-12 04:07:48,2024-04-14 01:07:48,0,0
3312,642.0,745.0,Thanks for the clarification.,3301.0,5,2023-11-15 10:21:58,2023-11-16 09:21:58,0,0
1303,1465.0,318.0,شكراً على الرد,1292.0,6,2024-04-23 01:07:29,,0,0
2313,1640.0,858.0,[deleted],2297.0,3,2025-02-18 23:35:37,,1,0
2872,829.0,584.0,شكراً على الرد,2858.0,11,2025-11-12 10:38:15,2025-11-12 19:38:15,0,0
4211,1517.0,759.0,شكراً على الرد,4200.0,14,2025-09-29 03:28:43,,0,0
1411,2143.0,-1.0,شكراً على الرد,1395.0,15,2026-02-23 07:30:11,2026-02-23 08:30:11,0,1
2246,1118.0,1447.0,"Thank you, this was very clear.",,29,2024-07-25 13:11:46,2024-07-25 14:11:46,0,0
2389,636.0,242.0,الشرح كان واضح جداً، شكراً,,14,2023-11-04 14:51:07,,0,0
930,2060.0,1234.0,Can you elaborate further?,925.0,4,2025-10-28 18:03:46,,0,0
1742,1792.0,980.0,الشرح كان واضح جداً، شكراً,,21,2023-03-21 08:52:02,2023-03-23 05:52:02,0,0
2975,2101.0,250.0,I didn't understand the second part.,,17,2024-10-13 10:38:12,2024-10-15 05:38:12,0,0
3145,1774.0,1195.0,Could you provide more examples?,,22,2023-01-20 00:23:23,,0,0
1322,1264.0,1516.0,Can you explain this concept more?,,34,2023-09-10 16:56:51,,0,0
77,1107.0,285.0,[deleted],,35,2023-12-14 14:51:32,2023-12-16 08:51:32,1,0
4026,1749.0,544.0,I agree with this comment.,4016.0,8,2024-02-07 01:10:11,,0,0
1234,919.0,1427.0,"Thank you, this was very clear.",,24,2025-06-03 12:42:05,,0,0
3046,2173.0,722.0,[deleted],3036.0,13,2023-03-29 11:03:43,,1,0
976,347.0,136.0,I agree with this comment.,968.0,14,2025-09-18 04:55:19,,0,0
2065,742.0,589.0,I agree with this comment.,2054.0,3,2024-05-30 18:45:14,2024-05-31 00:45:14,0,0
4003,1040.0,858.0,[deleted],3991.0,4,2025-05-31 14:28:30,,1,0
1781,295.0,1686.0,[deleted],1775.0,0,2024-04-29 10:38:20,2024-04-29 23:38:20,1,0
1468,74.0,629.0,ممتاز!,,5,2024-06-19 10:52:20,2024-06-20 14:52:20,0,0
1225,1695.0,1984.0,شكراً على الرد,1215.0,2,2023-12-12 23:44:55,2023-12-13 03:44:55,0,0
2294,1640.0,1052.0,This topic is challenging but interesting.,,13,2024-09-20 16:19:32,,0,0
1941,1277.0,1718.0,شكراً على الرد,1938.0,12,2023-09-18 11:20:06,,0,0
4070,911.0,619.0,محتاج مزيد من التوضيح,,11,2025-03-17 18:33:19,2025-03-18 02:33:19,0,0
342,200.0,535.0,Can you elaborate further?,333.0,4,2025-01-03 06:06:36,,0,0
499,429.0,823.0,شكراً على الرد,483.0,8,2023-04-23 02:02:03,,0,0
579,66.0,289.0,شكراً على الرد,570.0,6,2023-11-05 18:52:51,,0,0
