Id,UserId,Title,Body,Type,IsRead,ReadAt,EmailSent,EmailSentAt,ReferenceActivityId,CreatedAt,UserId_WasNull
13667,1677.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,,2187.0,2023-06-05 00:31:28,0
12343,48.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,2024-12-02 10:40:19,1734.0,2024-12-02 10:27:19,0
6060,1468.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,0,2026-02-14 22:02:15,,2026-02-14 21:35:15,0
2530,851.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,,,2025-03-30 19:14:12,0
9014,1587.0,Notification: Reminder,You have a new reminder available.,Reminder,1,,1,2024-09-20 11:28:19,1257.0,2024-09-20 11:14:19,0
3854,460.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2022-11-25 17:33:59,,2022-11-25 17:23:59,0
6408,872.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2022-10-05 03:58:20,1,2022-10-03 01:05:20,10.0,2022-10-03 00:58:20,0
5984,1436.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2025-02-24 18:33:42,869.0,2025-02-24 18:11:42,0
5837,1364.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2024-05-15 18:28:52,126.0,2024-05-15 18:17:52,0
6202,1127.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,2023-07-23 05:52:32,1559.0,2023-07-23 05:25:32,0
5490,834.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2023-09-30 00:06:30,477.0,2023-09-29 23:38:30,0
11910,90.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2023-09-30 10:03:35,130.0,2023-09-30 09:33:35,0
3272,348.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,0,,,2022-03-10 09:13:33,0
9026,572.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2022-10-20 15:03:33,,2022-10-20 14:55:33,0
6455,1599.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2023-08-21 12:11:14,,2023-08-21 11:46:14,0
13928,263.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2022-08-25 03:39:30,1,2022-08-22 18:44:30,837.0,2022-08-22 18:39:30,0
11861,627.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2023-01-15 21:45:02,420.0,2023-01-15 21:33:02,0
5262,1675.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,0,2022-05-17 13:54:40,1071.0,2022-05-17 13:26:40,0
4761,1217.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2022-11-30 04:08:04,1,2022-11-27 07:38:04,1211.0,2022-11-27 07:08:04,0
2037,1732.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2024-11-29 20:26:09,0,2024-11-27 14:38:09,,2024-11-27 14:26:09,0
6274,653.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2025-06-10 10:01:08,1496.0,2025-06-10 10:00:08,0
612,531.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,,0,2022-02-22 16:41:55,,2022-02-22 16:18:55,0
5438,787.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,0,2025-09-22 10:14:46,1340.0,2025-09-22 09:48:46,0
1539,1540.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2023-09-08 11:01:58,0,2023-09-05 11:15:58,1043.0,2023-09-05 11:01:58,0
13761,12.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2026-02-14 17:56:16,,2026-02-14 17:46:16,0
1802,1087.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,0,2025-09-17 14:18:29,,2025-09-17 13:57:29,0
13070,677.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,2025-09-07 10:06:18,1,2025-09-05 22:29:18,1643.0,2025-09-05 22:06:18,0
7777,1809.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2023-04-25 06:46:09,1,2023-04-23 00:08:09,1037.0,2023-04-22 23:46:09,0
5106,1607.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2026-01-27 16:17:21,,2026-01-27 15:54:21,0
5408,1214.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2024-01-12 06:39:00,1,,1243.0,2024-01-11 07:39:00,0
2463,1826.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,0,2023-05-22 13:20:27,621.0,2023-05-22 13:18:27,0
3062,1594.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2022-08-28 13:31:33,,2022-08-28 13:14:33,0
7661,524.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,0,,1055.0,2024-12-16 20:23:49,0
6291,1528.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,2023-11-12 00:18:23,1,2023-11-10 16:45:23,1305.0,2023-11-10 16:18:23,0
4717,2011.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2026-02-07 11:47:02,,2026-02-07 11:25:02,0
319,152.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2024-04-29 07:51:01,,2024-04-29 07:48:01,0
2048,404.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,0,2023-10-05 08:56:53,1295.0,2023-10-05 08:46:53,0
9073,1218.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,2024-06-29 21:47:21,1,,444.0,2024-06-29 10:47:21,0
3089,895.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2024-08-24 09:40:00,1,2024-08-23 02:54:00,,2024-08-23 02:40:00,0
7560,322.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2025-10-31 00:07:50,,2025-10-31 00:02:50,0
14199,1361.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,,0,2023-05-03 01:56:49,1497.0,2023-05-03 01:44:49,0
3202,784.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2023-04-15 14:12:36,,2023-04-15 14:08:36,0
2678,1896.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2022-08-11 11:06:56,0,2022-08-10 19:18:56,1793.0,2022-08-10 19:06:56,0
9942,143.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2025-03-23 08:51:15,0,2025-03-23 06:10:15,634.0,2025-03-23 05:51:15,0
158,1485.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,2025-10-05 15:37:58,982.0,2025-10-05 15:14:58,0
2513,501.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2026-02-05 17:19:32,0,2026-02-05 15:47:32,46.0,2026-02-05 15:19:32,0
11825,156.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,0,2025-09-11 17:58:27,,2025-09-11 17:38:27,0
7412,1734.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2023-01-06 15:33:25,1775.0,2023-01-06 15:31:25,0
5639,409.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2022-10-17 11:27:33,161.0,2022-10-17 11:24:33,0
4166,1673.0,Notification: Reminder,You have a new reminder available.,Reminder,0,,1,2025-12-17 02:29:17,279.0,2025-12-17 02:02:17,0
11050,1604.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2024-05-26 21:16:27,1,,1532.0,2024-05-26 07:16:27,0
9160,554.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,0,,1595.0,2022-11-28 08:33:03,0
8346,368.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,2025-12-25 21:15:33,1,2025-12-24 06:37:33,1132.0,2025-12-24 06:15:33,0
2468,1243.0,Notification: QuizAvailable,No details,QuizAvailable,1,,1,2022-01-11 13:17:45,,2022-01-11 13:02:45,0
3140,1011.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2025-08-19 09:25:27,1,2025-08-18 11:29:27,,2025-08-18 11:25:27,0
6953,1816.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2022-04-30 04:10:03,1,2022-04-27 06:11:03,1972.0,2022-04-27 06:10:03,0
8171,9.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2025-07-15 05:57:35,0,2025-07-13 00:19:35,1944.0,2025-07-12 23:57:35,0
12972,331.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,0,2022-05-03 17:21:20,,2022-05-03 16:54:20,0
9226,326.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2026-02-01 13:09:25,1,2026-02-01 08:34:25,,2026-02-01 08:09:25,0
13756,1457.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,0,2024-12-24 00:08:32,593.0,2024-12-23 23:50:32,0
10089,75.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2022-01-11 07:18:24,0,2022-01-08 10:43:24,1338.0,2022-01-08 10:18:24,0
1522,1913.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2024-09-17 13:57:45,1759.0,2024-09-17 13:37:45,0
13295,1306.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,,1697.0,2024-04-30 14:41:43,0
745,317.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2022-02-05 11:40:56,2105.0,2022-02-05 11:23:56,0
8658,873.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2026-02-16 09:21:13,1,2026-02-14 22:33:13,1931.0,2026-02-14 22:21:13,0
1079,251.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2025-07-28 17:36:03,0,2025-07-27 16:41:03,806.0,2025-07-27 16:36:03,0
11002,1177.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,2026-01-20 03:56:28,,2026-01-20 03:51:28,0
2788,1313.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,,160.0,2023-12-29 01:03:37,0
1710,936.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2024-05-23 04:02:38,1,,,2024-05-22 18:02:38,0
9995,699.0,Notification: GradeReleased,No details,GradeReleased,0,,0,2025-12-07 22:57:42,,2025-12-07 22:49:42,0
4885,1317.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2023-04-14 17:14:11,0,2023-04-11 19:40:11,,2023-04-11 19:14:11,0
6747,53.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2022-02-13 21:44:34,1,2022-02-13 10:10:34,1012.0,2022-02-13 09:44:34,0
13896,1061.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2025-02-06 19:54:50,2065.0,2025-02-06 19:43:50,0
3186,841.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2022-03-13 06:24:10,1,,,2022-03-12 17:24:10,0
14039,103.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2023-10-03 11:07:45,1794.0,2023-10-03 10:42:45,0
8322,1749.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2023-08-02 11:27:00,0,,448.0,2023-07-30 16:27:00,0
12098,18.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2022-10-24 18:48:06,,2022-10-24 18:47:06,0
3107,1159.0,Notification: SystemAlert,You have a new systemalert available.,SystemAlert,1,2025-05-11 11:03:44,1,2025-05-10 11:04:44,49.0,2025-05-10 11:03:44,0
3334,1851.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2025-01-12 13:12:59,2065.0,2025-01-12 13:05:59,0
3593,1352.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2022-04-03 20:06:35,1196.0,2022-04-03 19:38:35,0
5095,1620.0,Notification: SystemAlert,You have a new systemalert available.,SystemAlert,1,2025-04-09 13:02:43,1,2025-04-06 18:24:43,1020.0,2025-04-06 18:02:43,0
11632,668.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2025-04-30 07:00:32,1721.0,2025-04-30 06:43:32,0
1346,1981.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,2025-04-30 20:02:16,,2025-04-30 19:48:16,0
1906,1221.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2023-06-29 11:35:02,619.0,2023-06-29 11:14:02,0
2955,752.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2023-10-18 13:31:20,1,2023-10-15 15:55:20,900.0,2023-10-15 15:31:20,0
5311,1690.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2024-10-08 21:16:20,1,2024-10-06 18:40:20,,2024-10-06 18:16:20,0
5512,1427.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,0,2024-07-23 13:54:29,889.0,2024-07-23 13:35:29,0
7222,1462.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,2023-06-08 22:40:55,1538.0,2023-06-08 22:32:55,0
403,1976.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2022-04-01 06:58:59,,2022-04-01 06:50:59,0
3328,35.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,,155.0,2023-11-19 23:48:50,0
7917,1598.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2023-07-02 23:00:29,133.0,2023-07-02 22:31:29,0
8468,1626.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,0,,,2024-04-09 19:43:18,0
7386,310.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,0,2022-05-28 06:06:58,1322.0,2022-05-28 05:37:58,0
4344,450.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,0,,1316.0,2022-02-24 14:17:38,0
8819,583.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2022-04-12 12:05:25,1,,,2022-04-10 10:05:25,0
8872,858.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2022-06-28 04:36:08,1318.0,2022-06-28 04:24:08,0
13464,1225.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,,1,2026-01-08 16:53:20,1849.0,2026-01-08 16:39:20,0
4182,837.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2025-02-21 03:27:52,1,2025-02-20 04:55:52,,2025-02-20 04:27:52,0
10910,1207.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2022-10-30 00:26:24,237.0,2022-10-30 00:17:24,0
5231,732.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,,,2025-02-01 07:29:24,0
7872,1452.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2025-01-10 17:42:56,0,2025-01-08 05:47:56,,2025-01-08 05:42:56,0
9704,487.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,0,2025-12-13 14:55:54,,2025-12-13 14:45:54,0
514,1899.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2025-09-21 04:27:30,,2025-09-21 03:57:30,0
8415,1100.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2022-04-26 23:40:57,,2022-04-26 23:33:57,0
9416,541.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2024-12-07 11:47:23,0,,,2024-12-05 14:47:23,0
4540,1358.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,2024-02-08 12:55:36,1145.0,2024-02-08 12:50:36,0
1474,1299.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,,1345.0,2024-06-18 22:19:35,0
3772,245.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2024-01-05 04:30:38,1,2024-01-04 03:49:38,328.0,2024-01-04 03:30:38,0
13698,1977.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2023-11-12 23:32:24,,2023-11-12 23:25:24,0
5910,1222.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2024-07-20 02:46:42,255.0,2024-07-20 02:37:42,0
4101,1021.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2023-11-19 07:44:11,1,2023-11-18 04:59:11,1050.0,2023-11-18 04:44:11,0
501,504.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,2024-05-26 21:20:43,,2024-05-26 21:04:43,0
5292,984.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2023-01-25 10:14:28,,2023-01-25 09:53:28,0
13483,1704.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2026-01-08 14:14:44,,2026-01-08 14:05:44,0
12468,1376.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2025-02-01 21:05:39,0,2025-01-31 01:11:39,,2025-01-31 01:05:39,0
2692,283.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2025-08-20 06:56:33,1,2025-08-20 03:26:33,465.0,2025-08-20 02:56:33,0
6150,972.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2025-09-03 05:51:14,1,2025-08-31 14:20:14,2097.0,2025-08-31 13:51:14,0
9793,1106.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,0,2022-02-09 05:54:41,206.0,2022-02-09 05:42:41,0
7436,332.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,2022-06-29 19:15:37,,2022-06-29 19:04:37,0
6159,456.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,2025-03-14 21:43:06,2039.0,2025-03-14 21:32:06,0
2466,1243.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2022-04-20 01:32:31,0,2022-04-18 19:40:31,1600.0,2022-04-18 19:32:31,0
2047,404.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2023-10-07 18:57:37,,2023-10-07 18:35:37,0
7811,1040.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2022-04-01 14:42:37,738.0,2022-04-01 14:24:37,0
13124,597.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2022-09-29 11:30:12,1,2022-09-27 06:51:12,1569.0,2022-09-27 06:30:12,0
8887,1327.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2025-07-21 11:11:51,0,,1587.0,2025-07-18 20:11:51,0
349,196.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2022-06-02 06:16:44,1,,329.0,2022-06-01 08:16:44,0
311,49.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,,1389.0,2024-11-11 00:58:36,0
10626,29.0,Notification: Reminder,No details,Reminder,1,2025-11-17 23:32:53,1,2025-11-17 07:02:53,383.0,2025-11-17 06:32:53,0
5970,691.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2022-12-31 22:34:01,1,2022-12-29 04:57:01,247.0,2022-12-29 04:34:01,0
5022,916.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2023-06-06 02:06:23,1,2023-06-05 11:25:23,417.0,2023-06-05 11:06:23,0
162,1485.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2025-02-22 17:06:29,2044.0,2025-02-22 16:46:29,0
408,432.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2024-10-22 15:00:47,,2024-10-22 14:46:47,0
7900,1412.0,Notification: QuizAvailable,No details,QuizAvailable,1,,1,,2171.0,2023-08-14 20:06:31,0
6641,213.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,0,2023-11-01 17:32:31,781.0,2023-11-01 17:12:31,0
12707,1819.0,Notification: SystemAlert,You have a new systemalert available.,SystemAlert,0,,1,2025-10-03 06:01:19,1881.0,2025-10-03 05:55:19,0
1875,1842.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,0,2023-08-17 13:23:17,57.0,2023-08-17 13:14:17,0
6545,1295.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,,1484.0,2022-07-18 19:03:18,0
12201,1309.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2023-11-26 14:21:14,1,2023-11-23 22:32:14,1931.0,2023-11-23 22:21:14,0
2153,1571.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2022-10-23 17:11:45,241.0,2022-10-23 16:57:45,0
476,525.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,,1589.0,2025-11-19 06:18:15,0
2935,1993.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2024-06-23 16:56:24,840.0,2024-06-23 16:26:24,0
4731,1566.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2022-05-21 09:24:07,0,,,2022-05-20 07:24:07,0
13128,980.0,Notification: Reminder,You have a new reminder available.,Reminder,1,2023-01-12 03:27:24,1,2023-01-10 01:42:24,2073.0,2023-01-10 01:27:24,0
8121,568.0,Notification: Reminder,You have a new reminder available.,Reminder,1,,0,2025-05-28 07:18:38,433.0,2025-05-28 07:11:38,0
6908,11.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,,2121.0,2023-04-18 15:59:24,0
1177,1974.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,,,2024-03-17 18:17:15,0
11345,173.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2023-01-08 17:39:27,1534.0,2023-01-08 17:33:27,0
4849,1848.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2023-10-18 06:41:11,1,2023-10-16 15:08:11,2127.0,2023-10-16 14:41:11,0
1923,1185.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2024-04-03 10:06:43,1,2024-03-31 21:18:43,,2024-03-31 21:06:43,0
7214,43.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2025-06-19 23:07:07,1,2025-06-17 02:20:07,,2025-06-17 02:07:07,0
13887,1378.0,Notification: QuizAvailable,No details,QuizAvailable,0,,1,2022-01-10 08:40:46,,2022-01-10 08:18:46,0
1869,1842.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2024-05-26 12:13:25,0,2024-05-26 04:22:25,,2024-05-26 04:13:25,0
6130,124.0,Notification: NewLecture,No details,NewLecture,1,,1,2023-04-18 21:10:31,,2023-04-18 21:00:31,0
2811,184.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2024-10-10 02:55:12,1167.0,2024-10-10 02:49:12,0
256,232.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,,,2026-02-18 12:49:42,0
8785,1064.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,,,2026-02-08 07:40:55,0
10248,86.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2023-12-04 05:40:09,1,,927.0,2023-12-02 20:40:09,0
10094,690.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2022-10-17 03:44:15,,2022-10-17 03:23:15,0
12528,582.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2024-03-21 10:39:00,1,2024-03-19 18:57:00,226.0,2024-03-19 18:39:00,0
3395,1373.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,,1994.0,2025-01-17 19:16:03,0
11134,836.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,,1362.0,2023-07-29 08:43:05,0
10735,79.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,2024-08-09 15:15:19,215.0,2024-08-09 14:54:19,0
5920,475.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,0,2024-05-27 07:15:20,,2024-05-27 07:01:20,0
7958,316.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2025-09-26 23:09:11,1,2025-09-24 20:17:11,918.0,2025-09-24 20:09:11,0
1546,1540.0,Notification: AssignmentDue,No details,AssignmentDue,1,,0,2024-03-14 00:32:32,114.0,2024-03-14 00:02:32,0
11277,120.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2023-01-07 23:49:01,1,2023-01-05 20:55:01,1028.0,2023-01-05 20:49:01,0
2128,1931.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,,,2023-01-02 08:59:01,0
3868,460.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,0,2025-11-30 16:37:08,1592.0,2025-11-30 16:30:08,0
2381,1517.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2022-09-10 13:27:37,1733.0,2022-09-10 13:06:37,0
6537,1702.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,,1,2023-10-12 02:42:16,,2023-10-12 02:32:16,0
3332,35.0,Notification: AssignmentDue,No details,AssignmentDue,0,,1,,779.0,2025-10-14 06:53:00,0
3902,968.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2025-08-02 05:50:51,1478.0,2025-08-02 05:35:51,0
8250,1199.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2025-02-14 08:30:05,1911.0,2025-02-14 08:20:05,0
13377,351.0,Notification: SystemAlert,You have a new systemalert available.,SystemAlert,1,2026-01-27 18:03:11,0,2026-01-27 10:33:11,304.0,2026-01-27 10:03:11,0
9586,881.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,2026-02-13 15:27:55,,2026-02-13 15:09:55,0
14248,599.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,2024-10-20 12:57:13,2143.0,2024-10-20 12:34:13,0
6339,1864.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2023-02-24 11:39:41,1,2023-02-21 22:55:41,,2023-02-21 22:39:41,0
3993,83.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2023-09-01 09:44:08,1,2023-08-29 14:08:08,,2023-08-29 13:44:08,0
9470,910.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2023-01-15 01:00:41,0,2023-01-14 21:25:41,896.0,2023-01-14 21:00:41,0
13574,123.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2022-11-11 00:11:49,,2022-11-11 00:01:49,0
11806,2047.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,2025-01-28 23:06:56,116.0,2025-01-28 22:43:56,0
12877,839.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,,1720.0,2025-10-11 03:56:43,0
2927,1057.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2022-06-12 13:04:01,729.0,2022-06-12 12:44:01,0
6849,803.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,0,2025-09-09 14:32:34,,2025-09-09 14:18:34,0
