StudentId,DepartmentId,DepartmentName,YearId,SquadronId,TotalCreditLoad
2532,1,Computer Science,4,2,4
565,1,Computer Science,1,4,16
3400,1,Computer Science,2,4,2
2190,1,Computer Science,2,3,4
3391,1,Computer Science,1,4,3
2123,2,Artificial Intelligence,3,4,3
3131,1,Computer Science,4,3,5
3279,1,Computer Science,1,2,2
1031,1,Computer Science,1,4,16
1510,1,Computer Science,1,1,12
4591,2,Artificial Intelligence,3,4,10
3895,1,Computer Science,3,1,5
4870,1,Computer Science,1,3,0
859,1,Computer Science,2,2,5
1536,3,Cyber Security,3,1,2
640,1,Computer Science,2,4,3
2380,2,Artificial Intelligence,1,1,3
884,2,Artificial Intelligence,2,3,8
401,1,Computer Science,2,5,7
2344,3,Cyber Security,1,5,4
2868,1,Computer Science,4,3,7
1153,1,Computer Science,3,3,13
3843,1,Computer Science,1,2,7
4251,1,Computer Science,2,2,9
942,2,Artificial Intelligence,1,4,7
426,2,Artificial Intelligence,1,4,0
2204,2,Artificial Intelligence,1,4,4
1868,1,Computer Science,2,4,4
193,2,Artificial Intelligence,2,1,9
4806,1,Computer Science,3,2,2
1235,3,Cyber Security,3,5,0
2711,2,Artificial Intelligence,1,2,0
2544,1,Computer Science,1,5,0
3494,2,Artificial Intelligence,4,3,8
2683,1,Computer Science,1,5,11
2271,1,Computer Science,1,5,2
2339,1,Computer Science,4,5,3
3805,1,Computer Science,4,3,2
4027,1,Computer Science,2,4,4
3372,1,Computer Science,4,1,2
580,1,Computer Science,2,1,7
2735,2,Artificial Intelligence,2,3,6
2305,1,Computer Science,1,5,10
995,2,Artificial Intelligence,1,2,2
3062,2,Artificial Intelligence,4,5,7
4793,3,Cyber Security,1,2,8
2827,3,Cyber Security,3,5,3
1737,1,Computer Science,1,3,0
1795,1,Computer Science,3,3,12
4278,3,Cyber Security,3,2,13
2269,2,Artificial Intelligence,4,1,1
1713,2,Artificial Intelligence,4,4,7
1030,1,Computer Science,1,2,9
4298,1,Computer Science,4,3,5
3053,3,Cyber Security,2,1,0
2694,1,Computer Science,1,5,6
2734,3,Cyber Security,3,4,12
4825,1,Computer Science,2,1,8
1350,1,Computer Science,1,5,10
2420,2,Artificial Intelligence,2,5,9
4717,2,Artificial Intelligence,4,2,3
4750,2,Artificial Intelligence,4,4,3
4672,1,Computer Science,2,3,2
2722,1,Computer Science,3,5,4
2550,2,Artificial Intelligence,3,3,3
1477,1,Computer Science,2,3,8
1015,1,Computer Science,3,2,7
4214,2,Artificial Intelligence,2,5,0
4136,1,Computer Science,4,3,3
2132,3,Cyber Security,1,5,0
4259,1,Computer Science,1,2,4
4431,2,Artificial Intelligence,2,3,1
3926,2,Artificial Intelligence,3,4,0
4562,3,Cyber Security,2,2,3
634,2,Artificial Intelligence,2,5,1
2253,3,Cyber Security,2,1,13
1911,1,Computer Science,1,2,0
3518,2,Artificial Intelligence,4,2,19
4784,1,Computer Science,2,4,9
260,2,Artificial Intelligence,3,5,15
4588,1,Computer Science,2,5,4
3922,2,Artificial Intelligence,1,4,16
1814,1,Computer Science,4,4,7
2836,2,Artificial Intelligence,2,5,0
4023,1,Computer Science,1,4,0
2149,2,Artificial Intelligence,3,2,2
3435,1,Computer Science,2,5,4
1273,2,Artificial Intelligence,2,3,4
1605,2,Artificial Intelligence,3,2,8
3081,1,Computer Science,1,2,57
1513,3,Cyber Security,4,2,12
2695,2,Artificial Intelligence,2,3,11
4330,1,Computer Science,1,1,3
4665,1,Computer Science,2,3,9
3538,1,Computer Science,3,1,3
2770,2,Artificial Intelligence,2,5,9
3637,2,Artificial Intelligence,4,4,10
4012,1,Computer Science,3,2,0
746,1,Computer Science,2,5,18
810,1,Computer Science,1,3,4
946,3,Cyber Security,2,5,8
4077,1,Computer Science,1,3,0
2406,1,Computer Science,2,5,0
3971,1,Computer Science,1,5,6
434,2,Artificial Intelligence,2,5,1
4362,1,Computer Science,4,1,10
4998,1,Computer Science,3,1,11
3946,1,Computer Science,1,1,3
2992,2,Artificial Intelligence,4,4,4
271,2,Artificial Intelligence,1,5,0
583,1,Computer Science,4,2,2
762,3,Cyber Security,1,3,8
4011,2,Artificial Intelligence,1,5,14
3610,1,Computer Science,2,1,0
1027,1,Computer Science,3,5,3
3992,2,Artificial Intelligence,2,2,3
2799,1,Computer Science,2,5,8
1019,1,Computer Science,2,2,8
870,2,Artificial Intelligence,1,1,6
2227,3,Cyber Security,2,3,11
3248,1,Computer Science,3,5,7
1299,1,Computer Science,2,5,6
1037,2,Artificial Intelligence,4,2,11
3031,2,Artificial Intelligence,1,5,6
4454,1,Computer Science,1,3,2
3854,1,Computer Science,2,5,0
1016,1,Computer Science,2,5,0
4217,2,Artificial Intelligence,1,3,7
3820,1,Computer Science,1,5,2
1444,2,Artificial Intelligence,1,4,6
4082,1,Computer Science,2,1,4
2591,1,Computer Science,2,5,7
159,1,Computer Science,1,4,0
2415,3,Cyber Security,3,3,10
3080,1,Computer Science,2,3,49
4689,1,Computer Science,1,4,10
2487,1,Computer Science,4,5,10
1567,2,Artificial Intelligence,1,2,2
2497,3,Cyber Security,2,4,0
1338,1,Computer Science,1,1,1
1986,2,Artificial Intelligence,3,3,4
4855,1,Computer Science,2,1,2
2781,1,Computer Science,4,2,12
824,3,Cyber Security,2,5,0
4146,3,Cyber Security,4,3,5
3117,1,Computer Science,2,3,8
3942,3,Cyber Security,1,3,3
2131,1,Computer Science,1,4,4
961,1,Computer Science,3,2,10
711,1,Computer Science,3,5,3
552,3,Cyber Security,1,2,8
2471,2,Artificial Intelligence,2,4,5
1930,2,Artificial Intelligence,2,3,6
1259,2,Artificial Intelligence,1,5,6
1492,1,Computer Science,2,5,4
2906,1,Computer Science,3,1,5
4922,1,Computer Science,3,5,2
2188,1,Computer Science,1,2,20
1205,2,Artificial Intelligence,2,3,2
2443,1,Computer Science,2,4,11
4680,2,Artificial Intelligence,2,5,14
3386,2,Artificial Intelligence,3,4,0
4929,2,Artificial Intelligence,1,5,0
1420,3,Cyber Security,2,3,6
1399,1,Computer Science,3,5,8
2873,1,Computer Science,1,5,34
2328,1,Computer Science,1,4,1
529,2,Artificial Intelligence,4,5,0
131,3,Cyber Security,2,4,8
1494,1,Computer Science,1,4,6
4787,2,Artificial Intelligence,3,2,0
2263,3,Cyber Security,4,5,5
373,1,Computer Science,1,2,0
3127,2,Artificial Intelligence,1,2,10
361,1,Computer Science,2,5,0
2691,1,Computer Science,1,5,11
3039,1,Computer Science,1,2,3
3608,2,Artificial Intelligence,2,2,2
3566,1,Computer Science,1,4,6
3927,1,Computer Science,4,5,3
604,1,Computer Science,1,4,8
1836,2,Artificial Intelligence,2,2,6
932,1,Computer Science,1,5,10
1666,2,Artificial Intelligence,4,1,5
2662,1,Computer Science,2,2,4
678,1,Computer Science,4,1,11
2084,3,Cyber Security,4,2,6
4269,1,Computer Science,2,3,6
708,2,Artificial Intelligence,1,1,9
1540,1,Computer Science,1,5,0
4046,3,Cyber Security,1,2,11
577,1,Computer Science,4,2,9
3325,1,Computer Science,2,4,6
1314,1,Computer Science,3,2,5
208,1,Computer Science,3,2,7
1242,1,Computer Science,1,3,0
2783,2,Artificial Intelligence,1,4,16
3247,2,Artificial Intelligence,2,3,0
2635,1,Computer Science,2,4,3
1899,1,Computer Science,1,4,6
3001,1,Computer Science,2,3,0
2017,1,Computer Science,4,4,18
3615,2,Artificial Intelligence,1,5,3
1994,1,Computer Science,1,4,8
2880,2,Artificial Intelligence,3,3,7
3997,1,Computer Science,1,2,4
4130,1,Computer Science,4,2,6
4592,1,Computer Science,1,3,2
4597,1,Computer Science,2,4,0
3438,2,Artificial Intelligence,2,1,9
151,2,Artificial Intelligence,1,5,0
421,1,Computer Science,1,1,6
2413,2,Artificial Intelligence,2,5,7
4419,2,Artificial Intelligence,2,2,1
1710,1,Computer Science,1,1,3
1701,2,Artificial Intelligence,4,2,6
3366,1,Computer Science,2,4,3
1307,1,Computer Science,3,5,2
1101,3,Cyber Security,1,3,3
1459,2,Artificial Intelligence,1,1,3
3038,2,Artificial Intelligence,1,3,6
3443,2,Artificial Intelligence,1,3,13
2082,2,Artificial Intelligence,2,5,7
585,1,Computer Science,1,4,0
4048,1,Computer Science,3,1,5
212,2,Artificial Intelligence,1,2,9
3234,2,Artificial Intelligence,2,2,4
2768,1,Computer Science,3,2,0
878,1,Computer Science,1,5,0
2641,1,Computer Science,1,1,2
4990,2,Artificial Intelligence,1,4,0
3748,3,Cyber Security,3,4,4
342,1,Computer Science,1,4,4
491,2,Artificial Intelligence,2,4,2
1869,2,Artificial Intelligence,1,5,10
2871,1,Computer Science,3,4,6
3559,3,Cyber Security,1,2,2
4872,1,Computer Science,1,5,0
505,1,Computer Science,3,3,4
4099,1,Computer Science,1,2,7
2519,1,Computer Science,1,2,49
834,1,Computer Science,2,4,0
2105,2,Artificial Intelligence,2,5,15
3261,2,Artificial Intelligence,2,5,2
3287,1,Computer Science,4,1,0
3658,2,Artificial Intelligence,2,2,2
4613,1,Computer Science,2,4,2
3940,3,Cyber Security,2,5,7
3508,1,Computer Science,3,4,10
100,1,Computer Science,2,2,2
2729,2,Artificial Intelligence,1,3,10
597,3,Cyber Security,1,2,16
1551,1,Computer Science,1,5,5
503,2,Artificial Intelligence,2,5,6
4607,1,Computer Science,2,2,3
2803,3,Cyber Security,2,2,0
1804,2,Artificial Intelligence,1,3,0
37,1,Computer Science,1,4,3
4691,1,Computer Science,1,4,11
4962,1,Computer Science,3,5,0
2757,1,Computer Science,2,5,4
608,1,Computer Science,2,3,3
3642,1,Computer Science,1,1,6
404,2,Artificial Intelligence,3,3,15
487,1,Computer Science,1,1,0
833,2,Artificial Intelligence,3,5,10
106,2,Artificial Intelligence,4,4,1
1017,1,Computer Science,4,1,3
3009,3,Cyber Security,4,5,2
1763,3,Cyber Security,4,4,0
181,2,Artificial Intelligence,2,4,0
774,1,Computer Science,1,5,6
3551,1,Computer Science,4,5,5
4673,1,Computer Science,3,1,6
4771,1,Computer Science,2,5,6
4194,2,Artificial Intelligence,1,3,10
213,2,Artificial Intelligence,3,5,2
1946,1,Computer Science,1,5,7
806,1,Computer Science,3,1,0
4003,1,Computer Science,1,4,17
2634,2,Artificial Intelligence,1,5,4
4499,3,Cyber Security,3,3,8
1951,2,Artificial Intelligence,3,1,8
2244,2,Artificial Intelligence,3,3,20
843,1,Computer Science,4,2,6
2287,2,Artificial Intelligence,1,1,5
4758,1,Computer Science,1,2,4
2774,2,Artificial Intelligence,3,5,5
2571,1,Computer Science,2,2,3
4035,1,Computer Science,1,3,3
1466,1,Computer Science,1,4,4
2622,1,Computer Science,2,3,2
999,3,Cyber Security,1,2,0
2014,3,Cyber Security,1,4,0
2861,1,Computer Science,4,2,2
787,1,Computer Science,1,3,3
2962,3,Cyber Security,4,4,12
4418,1,Computer Science,4,4,2
4900,2,Artificial Intelligence,4,5,6
989,2,Artificial Intelligence,1,3,0
1371,1,Computer Science,2,2,0
4574,1,Computer Science,2,3,0
3436,2,Artificial Intelligence,1,5,57
3681,2,Artificial Intelligence,1,3,8
3784,1,Computer Science,3,1,7
3373,1,Computer Science,2,3,7
3968,1,Computer Science,1,3,9
1291,1,Computer Science,1,4,0
146,3,Cyber Security,2,5,8
2280,1,Computer Science,1,5,0
3598,2,Artificial Intelligence,4,4,3
3824,1,Computer Science,3,5,0
3338,2,Artificial Intelligence,4,5,13
1116,3,Cyber Security,3,4,6
2114,3,Cyber Security,3,5,11
2821,1,Computer Science,1,5,2
2229,2,Artificial Intelligence,2,4,3
4840,1,Computer Science,3,4,5
296,2,Artificial Intelligence,1,5,6
4157,1,Computer Science,2,5,2
2974,1,Computer Science,3,5,0
4970,2,Artificial Intelligence,2,3,5
3563,2,Artificial Intelligence,1,1,10
3933,2,Artificial Intelligence,3,4,10
1227,3,Cyber Security,1,2,5
3557,2,Artificial Intelligence,1,3,4
418,1,Computer Science,1,5,3
743,1,Computer Science,2,1,4
1270,1,Computer Science,1,1,7
3175,1,Computer Science,1,2,10
3463,3,Cyber Security,4,1,11
4880,2,Artificial Intelligence,1,5,10
2481,1,Computer Science,1,5,21
2991,1,Computer Science,1,5,0
4850,1,Computer Science,1,5,9
1484,1,Computer Science,2,3,5
647,1,Computer Science,1,1,2
4552,1,Computer Science,4,1,4
1747,2,Artificial Intelligence,3,1,5
3502,1,Computer Science,2,5,0
4438,3,Cyber Security,2,3,0
4340,1,Computer Science,1,1,0
4859,2,Artificial Intelligence,1,1,9
2265,2,Artificial Intelligence,1,3,8
2914,1,Computer Science,2,4,0
3855,2,Artificial Intelligence,1,5,18
3029,2,Artificial Intelligence,1,2,9
2080,1,Computer Science,1,1,7
1971,1,Computer Science,4,4,10
1758,1,Computer Science,2,3,7
1469,1,Computer Science,2,1,0
4103,1,Computer Science,1,4,3
4930,1,Computer Science,2,5,11
3477,2,Artificial Intelligence,1,1,9
2168,2,Artificial Intelligence,4,3,1
1575,1,Computer Science,4,3,7
747,2,Artificial Intelligence,1,2,8
4746,2,Artificial Intelligence,2,5,18
3955,3,Cyber Security,1,1,11
1192,1,Computer Science,1,4,0
1691,3,Cyber Security,3,5,0
1393,3,Cyber Security,1,5,7
3856,2,Artificial Intelligence,3,5,0
4833,1,Computer Science,3,4,10
4935,2,Artificial Intelligence,4,5,4
4969,2,Artificial Intelligence,3,5,7
4814,3,Cyber Security,1,2,14
1918,2,Artificial Intelligence,3,5,0
782,1,Computer Science,3,5,0
1257,3,Cyber Security,1,3,16
2545,3,Cyber Security,1,3,10
2998,2,Artificial Intelligence,1,5,4
3326,2,Artificial Intelligence,1,4,7
247,3,Cyber Security,3,2,0
3944,1,Computer Science,1,1,1
2976,1,Computer Science,3,5,6
1486,3,Cyber Security,2,1,10
592,1,Computer Science,1,4,0
599,2,Artificial Intelligence,3,2,6
2607,1,Computer Science,1,4,2
1724,1,Computer Science,2,3,0
27,1,Computer Science,2,3,12
3936,2,Artificial Intelligence,1,4,12
929,1,Computer Science,2,1,2
4149,1,Computer Science,3,2,4
1430,1,Computer Science,3,4,9
3505,3,Cyber Security,1,5,8
2285,1,Computer Science,4,1,14
2817,2,Artificial Intelligence,1,1,2
4200,1,Computer Science,2,1,2
2183,1,Computer Science,2,2,10
2003,1,Computer Science,1,2,2
2147,3,Cyber Security,2,4,10
3589,2,Artificial Intelligence,3,4,0
4756,2,Artificial Intelligence,3,5,4
4469,3,Cyber Security,3,5,6
125,3,Cyber Security,3,3,9
3522,1,Computer Science,2,4,7
1426,1,Computer Science,1,3,4
4026,2,Artificial Intelligence,4,5,13
3206,3,Cyber Security,1,5,2
1271,1,Computer Science,4,2,4
1775,1,Computer Science,1,1,4
698,2,Artificial Intelligence,3,2,9
2586,2,Artificial Intelligence,2,4,0
4780,3,Cyber Security,4,4,9
2030,1,Computer Science,1,2,13
3250,2,Artificial Intelligence,3,1,6
1942,2,Artificial Intelligence,3,3,12
1256,2,Artificial Intelligence,2,2,48
3810,2,Artificial Intelligence,3,4,6
1697,1,Computer Science,3,3,7
1175,1,Computer Science,1,5,7
3842,3,Cyber Security,1,4,8
3962,1,Computer Science,1,1,3
1760,1,Computer Science,1,4,14
4290,2,Artificial Intelligence,1,1,4
207,1,Computer Science,1,3,0
2625,1,Computer Science,3,4,8
1409,2,Artificial Intelligence,2,5,8
172,1,Computer Science,3,5,8
720,1,Computer Science,1,5,6
237,1,Computer Science,3,4,4
3821,2,Artificial Intelligence,1,4,5
516,2,Artificial Intelligence,2,1,8
1313,3,Cyber Security,2,3,4
467,1,Computer Science,2,4,6
1147,2,Artificial Intelligence,2,4,4
3929,2,Artificial Intelligence,2,3,14
2140,2,Artificial Intelligence,2,5,0
2215,2,Artificial Intelligence,3,1,8
382,1,Computer Science,1,4,3
1769,1,Computer Science,2,2,3
60,2,Artificial Intelligence,2,2,4
3594,1,Computer Science,2,5,11
166,1,Computer Science,1,2,10
4762,3,Cyber Security,2,5,4
3813,1,Computer Science,3,5,3
2520,3,Cyber Security,3,3,3
164,1,Computer Science,3,2,0
2336,3,Cyber Security,1,3,5
2055,1,Computer Science,3,5,0
3423,2,Artificial Intelligence,1,5,7
4545,2,Artificial Intelligence,1,3,12
903,3,Cyber Security,2,5,0
633,1,Computer Science,2,4,2
4353,2,Artificial Intelligence,3,1,3
3626,1,Computer Science,1,4,3
3970,1,Computer Science,1,1,3
1934,1,Computer Science,1,4,3
4807,2,Artificial Intelligence,1,5,6
1125,1,Computer Science,2,3,1
4605,1,Computer Science,1,2,3
771,1,Computer Science,1,5,7
2572,1,Computer Science,4,1,8
1717,3,Cyber Security,3,2,4
362,2,Artificial Intelligence,2,4,3
4548,2,Artificial Intelligence,4,2,0
4283,1,Computer Science,1,5,0
4189,1,Computer Science,1,2,3
2025,3,Cyber Security,1,1,6
963,1,Computer Science,4,1,0
576,2,Artificial Intelligence,1,1,1
4848,1,Computer Science,4,1,12
626,1,Computer Science,3,2,4
4050,2,Artificial Intelligence,3,3,7
3483,1,Computer Science,4,4,2
150,1,Computer Science,1,2,4
2981,1,Computer Science,4,1,1
3802,1,Computer Science,3,2,41
78,1,Computer Science,2,2,10
3114,1,Computer Science,4,5,2
4593,2,Artificial Intelligence,3,5,11
1772,2,Artificial Intelligence,3,5,3
4294,1,Computer Science,2,1,0
329,1,Computer Science,1,5,2
1026,3,Cyber Security,1,2,3
4169,1,Computer Science,2,1,4
2042,3,Cyber Security,2,2,7
433,3,Cyber Security,1,2,10
2978,3,Cyber Security,1,2,7
4734,1,Computer Science,1,2,11
281,2,Artificial Intelligence,2,2,4
908,2,Artificial Intelligence,4,2,4
4313,2,Artificial Intelligence,3,2,3
2832,1,Computer Science,2,5,10
3788,3,Cyber Security,1,2,3
1843,3,Cyber Security,1,1,0
4406,1,Computer Science,1,1,8
601,1,Computer Science,4,5,5
3034,1,Computer Science,1,3,5
4188,1,Computer Science,3,5,3
2410,1,Computer Science,2,3,3
2495,3,Cyber Security,4,4,0
4517,1,Computer Science,3,1,2
3196,2,Artificial Intelligence,1,5,6
776,1,Computer Science,2,5,3
4698,2,Artificial Intelligence,1,1,2
1071,3,Cyber Security,3,5,0
1637,2,Artificial Intelligence,4,3,3
558,2,Artificial Intelligence,2,3,0
153,1,Computer Science,2,1,3
3493,2,Artificial Intelligence,1,1,18
3139,1,Computer Science,1,5,3
3356,1,Computer Science,2,2,6
3795,2,Artificial Intelligence,3,5,2
2517,1,Computer Science,1,5,4
3647,1,Computer Science,2,1,4
1884,3,Cyber Security,3,1,4
4752,1,Computer Science,2,5,9
1178,1,Computer Science,3,4,3
1818,1,Computer Science,4,3,6
3996,1,Computer Science,1,2,3
70,2,Artificial Intelligence,1,3,0
447,2,Artificial Intelligence,2,3,6
973,1,Computer Science,4,1,13
972,3,Cyber Security,3,3,0
2499,2,Artificial Intelligence,2,4,5
1546,1,Computer Science,1,4,4
1451,2,Artificial Intelligence,1,1,7
3298,1,Computer Science,1,4,10
1454,1,Computer Science,3,3,4
4031,1,Computer Science,1,5,0
2120,2,Artificial Intelligence,1,2,8
3296,3,Cyber Security,3,1,3
4264,1,Computer Science,1,5,4
4440,2,Artificial Intelligence,1,4,5
3382,1,Computer Science,3,1,6
3789,3,Cyber Security,1,2,1
3292,1,Computer Science,3,5,4
2317,1,Computer Science,2,2,0
3182,1,Computer Science,4,4,6
2326,1,Computer Science,1,5,3
1556,1,Computer Science,1,3,14
3993,2,Artificial Intelligence,2,2,0
1395,3,Cyber Security,1,5,5
375,3,Cyber Security,2,4,47
3048,2,Artificial Intelligence,1,2,6
388,1,Computer Science,1,1,2
4861,2,Artificial Intelligence,2,3,11
1343,2,Artificial Intelligence,4,2,3
4640,1,Computer Science,1,1,1
2676,2,Artificial Intelligence,3,2,6
725,3,Cyber Security,4,3,5
3340,1,Computer Science,3,5,5
3126,1,Computer Science,3,5,8
563,1,Computer Science,1,3,6
4448,1,Computer Science,3,1,6
162,1,Computer Science,3,5,6
1614,3,Cyber Security,1,5,0
4332,1,Computer Science,3,3,6
819,1,Computer Science,1,5,8
4751,1,Computer Science,4,4,9
2640,1,Computer Science,3,4,4
142,2,Artificial Intelligence,2,2,29
2173,2,Artificial Intelligence,3,3,9
103,1,Computer Science,1,1,12
4645,1,Computer Science,1,4,1
80,1,Computer Science,3,5,4
4203,1,Computer Science,4,1,9
3023,2,Artificial Intelligence,2,5,0
3741,1,Computer Science,1,1,3
4743,1,Computer Science,4,1,0
304,2,Artificial Intelligence,1,2,4
321,2,Artificial Intelligence,3,5,4
4247,1,Computer Science,1,4,4
605,1,Computer Science,2,5,8
697,1,Computer Science,1,5,20
1385,1,Computer Science,3,2,3
4135,1,Computer Science,3,4,5
310,1,Computer Science,4,2,2
1842,1,Computer Science,1,1,13
4447,1,Computer Science,1,5,4
823,1,Computer Science,2,3,7
3058,1,Computer Science,3,1,2
3937,2,Artificial Intelligence,3,1,4
2746,2,Artificial Intelligence,2,5,4
1345,1,Computer Science,1,3,1
417,1,Computer Science,4,3,1
3934,1,Computer Science,1,1,4
1965,2,Artificial Intelligence,4,1,4
2723,1,Computer Science,2,1,15
2892,1,Computer Science,1,2,0
1303,2,Artificial Intelligence,1,3,6
2445,1,Computer Science,2,4,1
1851,2,Artificial Intelligence,4,5,6
2199,2,Artificial Intelligence,1,3,10
3351,1,Computer Science,4,1,13
4150,2,Artificial Intelligence,3,1,7
4639,1,Computer Science,4,3,7
3964,2,Artificial Intelligence,4,3,0
3204,1,Computer Science,4,4,3
1014,1,Computer Science,3,2,0
2475,1,Computer Science,2,4,0
680,1,Computer Science,2,1,8
3938,1,Computer Science,3,1,8
1880,1,Computer Science,1,2,0
1334,1,Computer Science,1,4,6
3283,1,Computer Science,3,5,13
3318,1,Computer Science,1,4,14
4873,1,Computer Science,2,1,2
2739,1,Computer Science,1,5,9
2241,1,Computer Science,3,4,6
4946,1,Computer Science,2,4,6
4631,1,Computer Science,1,4,9
875,1,Computer Science,2,1,9
656,1,Computer Science,1,3,11
1130,2,Artificial Intelligence,2,5,7
4658,1,Computer Science,1,1,5
2221,1,Computer Science,2,4,13
1429,1,Computer Science,4,2,0
3197,1,Computer Science,3,5,7
3923,1,Computer Science,2,1,3
4508,1,Computer Science,1,1,0
729,1,Computer Science,1,5,2
3324,1,Computer Science,1,3,3
4786,3,Cyber Security,3,3,5
4212,1,Computer Science,1,4,19
1384,1,Computer Science,1,2,8
2526,2,Artificial Intelligence,2,2,16
4754,1,Computer Science,1,2,3
3,1,Computer Science,4,4,7
3487,2,Artificial Intelligence,4,3,33
1873,1,Computer Science,1,5,8
3519,1,Computer Science,1,5,2
363,3,Cyber Security,2,5,0
4154,1,Computer Science,1,3,8
224,3,Cyber Security,1,5,3
1136,1,Computer Science,1,4,0
3981,3,Cyber Security,2,4,6
461,1,Computer Science,3,1,4
4731,1,Computer Science,2,2,0
3370,1,Computer Science,3,5,0
864,3,Cyber Security,3,5,6
220,3,Cyber Security,1,2,0
3217,1,Computer Science,2,1,5
3975,1,Computer Science,1,5,12
671,1,Computer Science,1,5,0
3766,1,Computer Science,1,1,11
1325,1,Computer Science,2,3,9
848,1,Computer Science,1,3,8
2703,2,Artificial Intelligence,1,1,8
42,1,Computer Science,2,1,22
3555,1,Computer Science,3,5,8
1645,1,Computer Science,4,2,7
521,1,Computer Science,3,1,4
2155,3,Cyber Security,1,5,6
1092,3,Cyber Security,4,5,9
1005,1,Computer Science,4,5,4
1292,1,Computer Science,3,1,5
4798,3,Cyber Security,2,1,6
4305,1,Computer Science,1,4,7
3174,1,Computer Science,1,2,3
2357,1,Computer Science,3,3,8
890,1,Computer Science,1,5,0
3019,1,Computer Science,2,4,5
2320,3,Cyber Security,2,5,13
4346,1,Computer Science,2,2,8
1316,2,Artificial Intelligence,4,5,3
1312,1,Computer Science,3,4,3
2743,1,Computer Science,1,4,0
266,1,Computer Science,1,4,8
2684,2,Artificial Intelligence,3,3,12
4956,1,Computer Science,1,1,0
3367,1,Computer Science,3,4,8
2568,1,Computer Science,1,2,0
3159,1,Computer Science,1,1,4
2784,2,Artificial Intelligence,2,3,2
1148,1,Computer Science,2,1,4
3328,1,Computer Science,1,2,9
1862,1,Computer Science,2,3,8
2135,2,Artificial Intelligence,1,5,1
1398,1,Computer Science,4,2,2
1950,1,Computer Science,1,1,8
1655,1,Computer Science,1,2,4
2292,2,Artificial Intelligence,3,2,39
4343,1,Computer Science,2,4,14
584,1,Computer Science,2,1,28
492,1,Computer Science,3,2,28
1661,1,Computer Science,1,2,12
4133,1,Computer Science,1,5,14
815,1,Computer Science,2,5,5
4202,1,Computer Science,3,2,3
4532,2,Artificial Intelligence,1,2,3
3151,1,Computer Science,2,5,2
3200,1,Computer Science,3,1,5
1853,2,Artificial Intelligence,3,3,14
1995,1,Computer Science,4,1,2
1351,1,Computer Science,2,5,1
2301,1,Computer Science,2,2,4
40,3,Cyber Security,2,3,0
1656,1,Computer Science,1,1,4
4608,1,Computer Science,4,1,12
1085,3,Cyber Security,4,3,2
1084,2,Artificial Intelligence,1,1,0
139,2,Artificial Intelligence,4,3,14
141,2,Artificial Intelligence,3,5,9
988,1,Computer Science,3,4,10
4271,1,Computer Science,3,2,7
2225,3,Cyber Security,3,1,0
1976,3,Cyber Security,3,2,11
603,2,Artificial Intelligence,3,5,4
4616,1,Computer Science,1,2,17
2009,2,Artificial Intelligence,2,3,1
578,1,Computer Science,2,5,2
409,1,Computer Science,1,5,8
938,1,Computer Science,4,5,4
4063,1,Computer Science,2,3,4
1895,2,Artificial Intelligence,3,4,0
3850,1,Computer Science,1,4,0
2493,1,Computer Science,1,1,4
173,2,Artificial Intelligence,2,1,2
665,2,Artificial Intelligence,1,3,14
3188,3,Cyber Security,1,5,11
1588,1,Computer Science,2,2,2
3528,2,Artificial Intelligence,2,4,0
1044,1,Computer Science,1,3,3
1414,2,Artificial Intelligence,3,4,4
144,1,Computer Science,2,5,0
3880,1,Computer Science,3,5,4
3199,3,Cyber Security,2,5,4
4703,1,Computer Science,1,2,6
3124,1,Computer Science,3,1,6
282,1,Computer Science,1,5,0
940,1,Computer Science,4,3,4
3733,1,Computer Science,3,5,10
2324,1,Computer Science,3,2,6
2136,1,Computer Science,1,3,4
326,1,Computer Science,1,3,4
476,3,Cyber Security,1,4,1
3829,1,Computer Science,1,1,15
3020,1,Computer Science,3,3,10
2750,1,Computer Science,3,1,6
2113,1,Computer Science,3,2,4
4412,1,Computer Science,4,3,0
1810,1,Computer Science,2,4,2
766,3,Cyber Security,2,1,12
2000,3,Cyber Security,1,3,12
3410,3,Cyber Security,2,1,5
1913,1,Computer Science,1,1,0
2990,1,Computer Science,1,4,12
1370,3,Cyber Security,2,3,0
1285,1,Computer Science,4,1,18
650,1,Computer Science,2,5,8
3565,1,Computer Science,2,5,8
3595,2,Artificial Intelligence,2,2,3
1658,1,Computer Science,4,5,15
3994,1,Computer Science,2,5,6
77,2,Artificial Intelligence,1,2,5
2331,2,Artificial Intelligence,1,2,4
4049,1,Computer Science,1,4,3
2867,2,Artificial Intelligence,1,3,0
3980,1,Computer Science,2,5,6
2409,1,Computer Science,1,1,3
3673,2,Artificial Intelligence,2,5,2
1253,1,Computer Science,2,2,12
760,1,Computer Science,3,3,8
1731,1,Computer Science,3,4,10
3342,2,Artificial Intelligence,3,5,2
3480,1,Computer Science,1,2,2
3627,1,Computer Science,1,2,0
2104,2,Artificial Intelligence,1,1,12
2875,1,Computer Science,2,2,5
4563,1,Computer Science,1,2,0
4482,1,Computer Science,4,5,3
3046,1,Computer Science,4,3,3
924,2,Artificial Intelligence,3,4,6
1675,1,Computer Science,1,5,6
1501,1,Computer Science,3,5,8
3337,1,Computer Science,2,2,8
773,3,Cyber Security,2,5,25
1640,2,Artificial Intelligence,1,5,0
292,1,Computer Science,1,2,0
